hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal
מִשְׁבָּרֶ֥יךָ,H4867,miš·bā·re·ḵā,Your billows,N‑mpc | 2ms,H4867,Jonah,2,267
וְגַלֶּ֖יךָ,H1530,wə·ḡal·le·ḵā,and Your waves,Conj‑w | N‑mpc | 2ms,H1530,Jonah,2,268
עָלַ֥י,H5921,‘ā·lay,over me,Prep | 1cs,H5921,Jonah,2,269
עָבָֽרוּ׃,H5674,‘ā·ḇā·rū.,passed,V‑Qal‑Perf‑3cp,H5674,Jonah,2,270
אָמַ֔רְתִּי,H559,"’ā·mar·tî,",said,V‑Qal‑Perf‑1cs,H559,Jonah,2,271
נִגְרַ֖שְׁתִּי,H1644,niḡ·raš·tî,I have been cast out,V‑Nifal‑Perf‑1cs,H1644,Jonah,2,272
מִנֶּ֣גֶד,H5048,min·ne·ḡeḏ,of,Prep‑m,H5048,Jonah,2,273
עֵינֶ֑יךָ,H5869,‘ê·ne·ḵā;,Your sight,N‑cdc | 2ms,H5869,Jonah,2,274
אַ֚ךְ,H389,’aḵ,yet,Adv,H389,Jonah,2,275
אוֹסִ֣יף,H3254,’ō·w·sîp̄,I will again,V‑Hifil‑Imperf‑1cs,H3254,Jonah,2,276
לְהַבִּ֔יט,H5027,"lə·hab·bîṭ,",look,Prep‑l | V‑Hifil‑Inf,H5027,Jonah,2,277
אֶל־,H413,’el-,toward,Prep,H413,Jonah,2,278
הֵיכַ֖ל,H1964,hê·ḵal,temple,N‑msc,H1964,Jonah,2,279
קָדְשֶֽׁךָ׃,H6944,qāḏ·še·ḵā,Your holy,N‑msc | 2ms,H6944,Jonah,2,280
מַ֙יִם֙,H4325,ma·yim,the waters,N‑mp,H4325,Jonah,2,281
עַד־,H5704,‘aḏ-,[even] to,Prep,H5704,Jonah,2,282
נֶ֔פֶשׁ,H5315,"ne·p̄eš,",my soul,N‑fs,H5315,Jonah,2,283
תְּה֖וֹם,H8415,tə·hō·wm,The deep,N‑cs,H8415,Jonah,2,284
יְסֹבְבֵ֑נִי,H5437,yə·sō·ḇə·ḇê·nî;,closed around me,V‑Piel‑Imperf‑3ms | 1cs,H5437,Jonah,2,285
ס֖וּף,H5488,sūp̄,Weeds,N‑ms,H5488,Jonah,2,286
חָב֥וּשׁ,H2280,ḥā·ḇūš,were wrapped,V‑Qal‑QalPassPrtcpl‑ms,H2280,Jonah,2,287
לְרֹאשִֽׁי׃,H7218,lə·rō·šî.,around my head,Prep‑l | N‑msc | 1cs,H7218,Jonah,2,288
הָרִים֙,H2022,hā·rîm,of the mountains,N‑mp,H2022,Jonah,2,289
יָרַ֔דְתִּי,H3381,"yā·raḏ·tî,",I went down,V‑Qal‑Perf‑1cs,H3381,Jonah,2,290
הָאָ֛רֶץ,H776,hā·’ā·reṣ,the earth [closed],Art | N‑fs,H776,Jonah,2,291
בְּרִחֶ֥יהָ,H1280,bə·ri·ḥe·hā,with its bars,N‑mpc | 3fs,H1280,Jonah,2,292
בַעֲדִ֖י,H1157,ḇa·‘ă·ḏî,behind me,Prep | 1cs,H1157,Jonah,2,293
לְעוֹלָ֑ם,H5769,lə·‘ō·w·lām;,forever,Prep‑l | N‑ms,H5769,Jonah,2,294
וַתַּ֧עַל,H5927,wat·ta·‘al,and yet You have brought up,Conj‑w | V‑Hifil‑ConsecImperf‑2ms,H5927,Jonah,2,295
מִשַּׁ֛חַת,H7845,miš·ša·ḥaṯ,from the pit,Prep‑m | N‑fs,H7845,Jonah,2,296
חַיַּ֖י,H2416,ḥay·yay,my life,N‑mpc | 1cs,H2416,Jonah,2,297
יְהוָ֥ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Jonah,2,298
אֱלֹהָֽי׃,H430,’ĕ·lō·hāy.,my God,N‑mpc | 1cs,H430,Jonah,2,299
עָלַי֙,H5921,‘ā·lay,within me,Prep | 1cs,H5921,Jonah,2,300
נַפְשִׁ֔י,H5315,"nap̄·šî,",my soul,N‑fsc | 1cs,H5315,Jonah,2,301
אֶת־,H853,’eṯ-,-,DirObjM,H853,Jonah,2,302
יְהוָ֖ה,H3069,Yah·weh,Yahweh,N‑proper‑ms,H3069,Jonah,2,303
זָכָ֑רְתִּי,H2142,zā·ḵā·rə·tî;,I remembered,V‑Qal‑Perf‑1cs,H2142,Jonah,2,304
וַתָּב֤וֹא,H935,wat·tā·ḇō·w,and went [up],Conj‑w | V‑Qal‑ConsecImperf‑3fs,H935,Jonah,2,305
אֵלֶ֙יךָ֙,H413,’ê·le·ḵā,to You,Prep | 2ms,H413,Jonah,2,306
תְּפִלָּתִ֔י,H8605,"tə·p̄il·lā·ṯî,",my prayer,N‑fsc | 1cs,H8605,Jonah,2,307
אֶל־,H413,’el-,Into,Prep,H413,Jonah,2,308
הֵיכַ֖ל,H1964,hê·ḵal,temple,N‑msc,H1964,Jonah,2,309
קָדְשֶֽׁךָ׃,H6944,qāḏ·še·ḵā,Your holy,N‑msc | 2ms,H6944,Jonah,2,310
הַבְלֵי־,H1892,haḇ·lê-,idols,N‑mpc,H1892,Jonah,2,311
שָׁ֑וְא,H7723,šāw;,worthless,N‑ms,H7723,Jonah,2,312
חַסְדָּ֖ם,H2617,ḥas·dām,their own Mercy,N‑msc | 3mp,H2617,Jonah,2,313
יַעֲזֹֽבוּ׃,H5800,ya·‘ă·zō·ḇū.,Forsake,V‑Qal‑Imperf‑3mp,H5800,Jonah,2,314
בְּק֤וֹל,H6963,bə·qō·wl,with the voice,Prep‑b | N‑msc,H6963,Jonah,2,315
תּוֹדָה֙,H8426,tō·w·ḏāh,of thanksgiving,N‑fs,H8426,Jonah,2,316
אֶזְבְּחָה־,H2076,’ez·bə·ḥāh-,will sacrifice,V‑Qal‑Imperf.Cohort‑1cs,H2076,Jonah,2,317
אֲשֶׁ֥ר,H834,’ă·šer,what,Pro‑r,H834,Jonah,2,318
נָדַ֖רְתִּי,H5087,nā·ḏar·tî,I have vowed,V‑Qal‑Perf‑1cs,H5087,Jonah,2,319
אֲשַׁלֵּ֑מָה,H7999,’ă·šal·lê·māh;,I will pay,V‑Piel‑Imperf.Cohort‑1cs,H7999,Jonah,2,320
יְשׁוּעָ֖תָה,H3444,yə·šū·‘ā·ṯāh,Salvation [is],N‑fs | 3fs,H3444,Jonah,2,321
לַיהוָֽה׃,H3068,Yah·weh.,of Yahweh,Prep‑l | N‑proper‑ms,H3068,Jonah,2,322
יְהוָ֖ה,H3068,Yah·weh,Yahweh,N‑proper‑ms,H3068,Jonah,2,323
לַדָּ֑ג,H1709,lad·dāḡ;,to the fish,"Prep‑l, Art | N‑ms",H1709,Jonah,2,324
וַיָּקֵ֥א,H6958,way·yā·qê,and it vomited,Conj‑w | V‑Hifil‑ConsecImperf‑3ms,H6958,Jonah,2,325
אֶת־,H853,’eṯ-,-,DirObjM,H853,Jonah,2,326
יוֹנָ֖ה,H3124,yō·w·nāh,Jonah,N‑proper‑ms,H3124,Jonah,2,327
אֶל־,H413,’el-,onto,Prep,H413,Jonah,2,328
הַיַּבָּשָֽׁה׃,H3004,hay·yab·bā·šāh.,dry [land],Art | N‑fs,H3004,Jonah,2,329
דְבַר־,H1697,ḏə·ḇar-,the word,N‑msc,H1697,Jonah,3,330
יְהוָ֛ה,H3068,Yah·weh,of Yahweh,N‑proper‑ms,H3068,Jonah,3,331
אֶל־,H413,’el-,to,Prep,H413,Jonah,3,332
יוֹנָ֖ה,H3124,yō·w·nāh,Jonah,N‑proper‑ms,H3124,Jonah,3,333
שֵׁנִ֥ית,H8145,šê·nîṯ,the second [time],Number‑ofs,H8145,Jonah,3,334
לֵאמֹֽר׃,H559,lê·mōr.,saying,Prep‑l | V‑Qal‑Inf,H559,Jonah,3,335
לֵ֥ךְ,H1980,lêḵ,go,V‑Qal‑Imp‑ms,H1980,Jonah,3,336
אֶל־,H413,’el-,to,Prep,H413,Jonah,3,337
נִֽינְוֵ֖ה,H5210,nî·nə·wêh,Nineveh,N‑proper‑fs,H5210,Jonah,3,338
הָעִ֣יר,H5892,hā·‘îr,the city,Art | N‑fs,H5892,Jonah,3,339
הַגְּדוֹלָ֑ה,H1419,hag·gə·ḏō·w·lāh;,great,Art | Adj‑fs,H1419,Jonah,3,340
וִּקְרָ֤א‪‬,H7121,wiq·rā,and preach,Conj‑w | V‑Qal‑Imp‑ms,H7121,Jonah,3,341
אֵלֶ֙יהָ֙,H413,’ê·le·hā,to it,Prep | 3fs,H413,Jonah,3,342
אֶת־,H853,’eṯ-,-,DirObjM,H853,Jonah,3,343
הַקְּרִיאָ֔ה,H7150,"haq·qə·rî·’āh,",the message,Art | N‑fs,H7150,Jonah,3,344
אֲשֶׁ֥ר,H834,’ă·šer,that,Pro‑r,H834,Jonah,3,345
אָנֹכִ֖י,H595,’ā·nō·ḵî,I,Pro‑1cs,H595,Jonah,3,346
דֹּבֵ֥ר,H1696,dō·ḇêr,tell,V‑Qal‑Prtcpl‑ms,H1696,Jonah,3,347
אֵלֶֽיךָ׃,H413,’ê·le·ḵā.,you,Prep | 2ms,H413,Jonah,3,348
יוֹנָ֗ה,H3124,"yō·w·nāh,",Jonah,N‑proper‑ms,H3124,Jonah,3,349
וַיֵּ֛לֶךְ,H1980,way·yê·leḵ,and went,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H1980,Jonah,3,350
אֶל־,H413,’el-,to,Prep,H413,Jonah,3,351
נִֽינְוֶ֖ה‪‬,H5210,nî·nə·weh,Nineveh,N‑proper‑fs,H5210,Jonah,3,352
כִּדְבַ֣ר,H1697,kiḏ·ḇar,according to the word,Prep‑k | N‑msc,H1697,Jonah,3,353
יְהוָ֑ה,H3068,Yah·weh;,of Yahweh,N‑proper‑ms,H3068,Jonah,3,354
וְנִֽינְוֵ֗ה,H5210,"wə·nî·nə·wêh,",Now Nineveh,Conj‑w | N‑proper‑fs,H5210,Jonah,3,355
הָיְתָ֤ה,H1961,hā·yə·ṯāh,was,V‑Qal‑Perf‑3fs,H1961,Jonah,3,356
עִיר־,H5892,‘îr-,city,N‑fsc,H5892,Jonah,3,357
גְּדוֹלָה֙,H1419,gə·ḏō·w·lāh,great,Adj‑fs,H1419,Jonah,3,358
לֵֽאלֹהִ֔ים,H430,"lê·lō·hîm,",an exceedingly,Prep‑l | N‑mp,H430,Jonah,3,359
מַהֲלַ֖ךְ,H4109,ma·hă·laḵ,a journey [in extent of],N‑msc,H4109,Jonah,3,360
שְׁלֹ֥שֶׁת,H7969,šə·lō·šeṯ,three,Number‑msc,H7969,Jonah,3,361
יָמִֽים׃,H3117,yā·mîm.,days,N‑mp,H3117,Jonah,3,362
יוֹנָה֙,H3124,yō·w·nāh,Jonah,N‑proper‑ms,H3124,Jonah,3,363
לָב֣וֹא,H935,lā·ḇō·w,to enter,Prep‑l | V‑Qal‑Inf,H935,Jonah,3,364
בָעִ֔יר,H5892,"ḇā·‘îr,",the city,"Prep‑b, Art | N‑fs",H5892,Jonah,3,365
מַהֲלַ֖ךְ,H4109,ma·hă·laḵ,on the walk,N‑msc,H4109,Jonah,3,366
י֣וֹם,H3117,yō·wm,day's,N‑ms,H3117,Jonah,3,367
אֶחָ֑ד,H259,’e·ḥāḏ;,first,Number‑ms,H259,Jonah,3,368
וַיִּקְרָא֙,H7121,way·yiq·rā,and he cried out,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H7121,Jonah,3,369
וַיֹּאמַ֔ר,H559,"way·yō·mar,",and said,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H559,Jonah,3,370
ע֚וֹד,H5750,‘ō·wḏ,yet,Adv,H5750,Jonah,3,371
אַרְבָּעִ֣ים,H705,’ar·bā·‘îm,forty,Number‑cp,H705,Jonah,3,372
י֔וֹם,H3117,"yō·wm,",days,N‑ms,H3117,Jonah,3,373
וְנִֽינְוֵ֖ה,H5210,wə·nî·nə·wêh,and Nineveh,Conj‑w | N‑proper‑fs,H5210,Jonah,3,374
נֶהְפָּֽכֶת׃,H2015,neh·pā·ḵeṯ.,shall be overthrown,V‑Nifal‑Prtcpl‑fs,H2015,Jonah,3,375
אַנְשֵׁ֥י,H376,’an·šê,the people,N‑mpc,H376,Jonah,3,376
נִֽינְוֵ֖ה,H5210,nî·nə·wêh,of Nineveh,N‑proper‑fs,H5210,Jonah,3,377
בֵּֽאלֹהִ֑ים,H430,bê·lō·hîm;,God,Prep‑b | N‑mp,H430,Jonah,3,378
וַיִּקְרְאוּ־,H7121,way·yiq·rə·’ū-,and proclaimed,Conj‑w | V‑Qal‑ConsecImperf‑3mp,H7121,Jonah,3,379
צוֹם֙,H6685,ṣō·wm,a fast,N‑ms,H6685,Jonah,3,380
וַיִּלְבְּשׁ֣וּ,H3847,way·yil·bə·šū,and put on,Conj‑w | V‑Qal‑ConsecImperf‑3mp,H3847,Jonah,3,381
שַׂקִּ֔ים,H8242,"śaq·qîm,",sackcloth,N‑mp,H8242,Jonah,3,382
מִגְּדוֹלָ֖ם,H1419,mig·gə·ḏō·w·lām,from the greatest,Prep‑m | Adj‑msc | 3mp,H1419,Jonah,3,383
וְעַד־,H5704,wə·‘aḏ-,and to,Conj‑w | Prep,H5704,Jonah,3,384
קְטַנָּֽם׃,H6996,qə·ṭan·nām.,the least of them,Adj‑msc | 3mp,H6996,Jonah,3,385
הַדָּבָר֙,H1697,had·dā·ḇār,word,Art | N‑ms,H1697,Jonah,3,386
אֶל־,H413,’el-,to,Prep,H413,Jonah,3,387
מֶ֣לֶך‪‬,H4428,me·leḵ,the king,N‑msc,H4428,Jonah,3,388
נִֽינְוֵ֔ה,H5210,"nî·nə·wêh,",of Nineveh,N‑proper‑fs,H5210,Jonah,3,389
וַיָּ֙קָם֙,H6965,way·yā·qām,and he arose,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H6965,Jonah,3,390
מִכִּסְא֔וֹ,H3678,"mik·kis·’ōw,",from his throne,Prep‑m | N‑msc | 3ms,H3678,Jonah,3,391
וַיַּעֲבֵ֥ר,H5674,way·ya·‘ă·ḇêr,and laid aside,Conj‑w | V‑Hifil‑ConsecImperf‑3ms,H5674,Jonah,3,392
אַדַּרְתּ֖וֹ,H155,’ad·dar·tōw,cloak,N‑fsc | 3ms,H155,Jonah,3,393
מֵֽעָלָ֑יו,H5921,mê·‘ā·lāw;,his,Prep‑m | 3ms,H5921,Jonah,3,394
וַיְכַ֣ס,H3680,way·ḵas,and covered [himself],Conj‑w | V‑Piel‑ConsecImperf‑3ms,H3680,Jonah,3,395
שַׂ֔ק,H8242,"śaq,",with sackcloth,N‑ms,H8242,Jonah,3,396
וַיֵּ֖שֶׁב,H3427,way·yê·šeḇ,and sat,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H3427,Jonah,3,397
עַל־,H5921,‘al-,in,Prep,H5921,Jonah,3,398
הָאֵֽפֶר׃,H665,hā·’ê·p̄er.,ashes,Art | N‑ms,H665,Jonah,3,399
וַיֹּ֙אמֶר֙,H559,way·yō·mer,and published,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H559,Jonah,3,400
בְּנִֽינְוֵ֔ה,H5210,"bə·nî·nə·wêh,",throughout Nineveh,Prep‑b | N‑proper‑fs,H5210,Jonah,3,401
מִטַּ֧עַם,H2940,miṭ·ṭa·‘am,by the decree,Prep‑m | N‑msc,H2940,Jonah,3,402
הַמֶּ֛לֶךְ,H4428,ham·me·leḵ,of the king,Art | N‑ms,H4428,Jonah,3,403
וּגְדֹלָ֖יו,H1419,ū·ḡə·ḏō·lāw,and his nobles,Conj‑w | Adj‑mpc | 3ms,H1419,Jonah,3,404
לֵאמֹ֑ר,H559,lê·mōr;,saying,Prep‑l | V‑Qal‑Inf,H559,Jonah,3,405
הָאָדָ֨ם,H120,hā·’ā·ḏām,man,Art | N‑ms,H120,Jonah,3,406
וְהַבְּהֵמָ֜ה,H929,wə·hab·bə·hê·māh,nor beast,"Conj‑w, Art | N‑fs",H929,Jonah,3,407
הַבָּקָ֣ר,H1241,hab·bā·qār,herd,Art | N‑ms,H1241,Jonah,3,408
וְהַצֹּ֗אן,H6629,"wə·haṣ·ṣōn,",nor flock,"Conj‑w, Art | N‑cs",H6629,Jonah,3,409
אַֽל־,H408,’al-,neither,Adv,H408,Jonah,3,410
יִטְעֲמוּ֙,H2938,yiṭ·‘ă·mū,let taste,V‑Qal‑Imperf‑3mp,H2938,Jonah,3,411
מְא֔וּמָה,H3972,"mə·’ū·māh,",anything,N‑ms,H3972,Jonah,3,412
אַ֨ל־,H408,’al-,Not,Adv,H408,Jonah,3,413
יִרְע֔וּ,H7462,"yir·‘ū,",do let them eat,V‑Qal‑Imperf‑3mp,H7462,Jonah,3,414
וּמַ֖יִם,H4325,ū·ma·yim,or water,Conj‑w | N‑mp,H4325,Jonah,3,415
אַל־,H408,’al-,nor,Adv,H408,Jonah,3,416
יִשְׁתּֽוּ׃,H8354,yiš·tū.,drink,V‑Qal‑Imperf‑3mp,H8354,Jonah,3,417
שַׂקִּ֗ים,H8242,"śaq·qîm,",with sackcloth,N‑mp,H8242,Jonah,3,418
הָֽאָדָם֙,H120,hā·’ā·ḏām,man,Art | N‑ms,H120,Jonah,3,419
וְהַבְּהֵמָ֔ה,H929,"wə·hab·bə·hê·māh,",and beast,"Conj‑w, Art | N‑fs",H929,Jonah,3,420
וְיִקְרְא֥וּ,H7121,wə·yiq·rə·’ū,and cry,Conj‑w | V‑Qal‑ConjImperf‑3mp,H7121,Jonah,3,421
אֶל־,H413,’el-,to,Prep,H413,Jonah,3,422
אֱלֹהִ֖ים,H430,’ĕ·lō·hîm,God,N‑mp,H430,Jonah,3,423
בְּחָזְקָ֑ה,H2394,bə·ḥā·zə·qāh;,mightily,Prep‑b | N‑fs,H2394,Jonah,3,424
וְיָשֻׁ֗בוּ,H7725,"wə·yā·šu·ḇū,",and yes let turn,Conj‑w | V‑Qal‑ConjImperf‑3mp,H7725,Jonah,3,425
אִ֚ישׁ,H376,’îš,every one,N‑ms,H376,Jonah,3,426
מִדַּרְכּ֣וֹ,H1870,mid·dar·kōw,from his way,Prep‑m | N‑csc | 3ms,H1870,Jonah,3,427
הָֽרָעָ֔ה,H7451,"hā·rā·‘āh,",evil,Art | Adj‑fs,H7451,Jonah,3,428
וּמִן־,H4480,ū·min-,and from,Conj‑w | Prep,H4480,Jonah,3,429
הֶחָמָ֖ס,H2555,he·ḥā·mās,the violence,Art | N‑ms,H2555,Jonah,3,430
אֲשֶׁ֥ר,H834,’ă·šer,that is,Pro‑r,H834,Jonah,3,431
בְּכַפֵּיהֶֽם׃,H3709,bə·ḵap·pê·hem.,in his hands,Prep‑b | N‑fdc | 3mp,H3709,Jonah,3,432
יוֹדֵ֣עַ,H3045,yō·w·ḏê·a‘,can tell,V‑Qal‑Prtcpl‑ms,H3045,Jonah,3,433
יָשׁ֔וּב,H7725,"yā·šūḇ,",[if] will turn,V‑Qal‑Imperf‑3ms,H7725,Jonah,3,434
וְנִחַ֖ם,H5162,wə·ni·ḥam,and relent,Conj‑w | V‑Nifal‑ConjPerf‑3ms,H5162,Jonah,3,435
הָאֱלֹהִ֑ים,H430,hā·’ĕ·lō·hîm;,God,Art | N‑mp,H430,Jonah,3,436
וְשָׁ֛ב,H7725,wə·šāḇ,and turn away,Conj‑w | V‑Qal‑ConjPerf‑3ms,H7725,Jonah,3,437
מֵחֲר֥וֹן,H2740,mê·ḥă·rō·wn,from fierce,Prep‑m | N‑msc,H2740,Jonah,3,438
אַפּ֖וֹ,H639,’ap·pōw,His anger,N‑msc | 3ms,H639,Jonah,3,439
וְלֹ֥א,H3808,wə·lō,so that not,Conj‑w | Adv‑NegPrt,H3808,Jonah,3,440
נֹאבֵֽד׃,H6,nō·ḇêḏ.,we may perish,V‑Qal‑Imperf‑1cp,H6,Jonah,3,441
הָֽאֱלֹהִים֙,H430,hā·’ĕ·lō·hîm,God,Art | N‑mp,H430,Jonah,3,442
אֶֽת־,H853,’eṯ-,-,DirObjM,H853,Jonah,3,443
מַ֣עֲשֵׂיהֶ֔ם,H4639,"ma·‘ă·śê·hem,",their works,N‑mpc | 3mp,H4639,Jonah,3,444
כִּי־,H3588,kî-,that,Conj,H3588,Jonah,3,445
שָׁ֖בוּ,H7725,šā·ḇū,they turned,V‑Qal‑Perf‑3cp,H7725,Jonah,3,446
מִדַּרְכָּ֣ם,H1870,mid·dar·kām,from their way,Prep‑m | N‑csc | 3mp,H1870,Jonah,3,447
הָרָעָ֑ה,H7451,hā·rā·‘āh;,evil,Art | Adj‑fs,H7451,Jonah,3,448
וַיִּנָּ֣חֶם,H5162,way·yin·nā·ḥem,and relented,Conj‑w | V‑Nifal‑ConsecImperf‑3ms,H5162,Jonah,3,449
הָאֱלֹהִ֗ים,H430,"hā·’ĕ·lō·hîm,",God,Art | N‑mp,H430,Jonah,3,450
עַל־,H5921,‘al-,from,Prep,H5921,Jonah,3,451
הָרָעָ֛ה,H7451,hā·rā·‘āh,the disaster,Art | Adj‑fs,H7451,Jonah,3,452
אֲשֶׁר־,H834,’ă·šer-,that,Pro‑r,H834,Jonah,3,453
דִּבֶּ֥ר,H1696,dib·ber,He had said,V‑Piel‑Perf‑3ms,H1696,Jonah,3,454
לַעֲשׂוֹת־,H6213,la·‘ă·śō·wṯ-,He would bring,Prep‑l | V‑Qal‑Inf,H6213,Jonah,3,455
לָהֶ֖ם,H1992,lā·hem,upon them,Prep‑l | Pro‑3mp,H1992,Jonah,3,456
וְלֹ֥א,H3808,wə·lō,and not,Conj‑w | Adv‑NegPrt,H3808,Jonah,3,457
עָשָֽׂה׃,H6213,‘ā·śāh.,He did do it,V‑Qal‑Perf‑3ms,H6213,Jonah,3,458
אֶל־,H413,’el-,to,Prep,H413,Jonah,4,459
יוֹנָ֖ה,H3124,yō·w·nāh,Jonah,N‑proper‑ms,H3124,Jonah,4,460
רָעָ֣ה,H7451,rā·‘āh,exceedingly,Adj‑fs,H7451,Jonah,4,461
גְדוֹלָ֑ה,H1419,ḡə·ḏō·w·lāh;,greatly,Adj‑fs,H1419,Jonah,4,462
וַיִּ֖חַר,H2734,way·yi·ḥar,and became angry,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H2734,Jonah,4,463
אֶל־,H413,’el-,to,Prep,H413,Jonah,4,464
יְהוָ֜ה,H3069,Yah·weh,Yahweh,N‑proper‑ms,H3069,Jonah,4,465
וַיֹּאמַ֗ר,H559,"way·yō·mar,",and said,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H559,Jonah,4,466
אָנָּ֤ה,H577,’ān·nāh,Ah,Interjection,H577,Jonah,4,467
יְהוָה֙,H3069,Yah·weh,Yahweh,N‑proper‑ms,H3069,Jonah,4,468
הֲלוֹא־,H3808,hă·lō·w-,was not,Adv‑NegPrt,H3808,Jonah,4,469
זֶ֣ה,H2088,zeh,this,Pro‑ms,H2088,Jonah,4,470
דְבָרִ֗י,H1697,"ḏə·ḇā·rî,",what I said,N‑msc | 1cs,H1697,Jonah,4,471
עַד־,H5704,‘aḏ-,when still,Prep,H5704,Jonah,4,472
הֱיוֹתִי֙,H1961,hĕ·yō·w·ṯî,I was,V‑Qal‑Inf | 1cs,H1961,Jonah,4,473
עַל־,H5921,‘al-,in,Prep,H5921,Jonah,4,474
אַדְמָתִ֔י,H127,"’aḏ·mā·ṯî,",my country,N‑fsc | 1cs,H127,Jonah,4,475
עַל־,H5921,‘al-,of,Prep,H5921,Jonah,4,476
כֵּ֥ן,H3651,kên,therefore,Adv,H3651,Jonah,4,477
קִדַּ֖מְתִּי,H6923,qid·dam·tî,I,V‑Piel‑Perf‑1cs,H6923,Jonah,4,478
לִבְרֹ֣חַ,H1272,liḇ·rō·aḥ,fled previously,Prep‑l | V‑Qal‑Inf,H1272,Jonah,4,479
תַּרְשִׁ֑ישָׁה,H8659,tar·šî·šāh;,to Tarshish,N‑proper‑fs | 3fs,H8659,Jonah,4,480
כִּ֣י,H3588,kî,for,Conj,H3588,Jonah,4,481
יָדַ֗עְתִּי,H3045,"yā·ḏa‘·tî,",I know,V‑Qal‑Perf‑1cs,H3045,Jonah,4,482
כִּ֤י,H3588,kî,that,Conj,H3588,Jonah,4,483
אַתָּה֙,H859,’at·tāh,You [are],Pro‑2ms,H859,Jonah,4,484
אֵֽל־,H410,’êl-,God,N‑ms,H410,Jonah,4,485
חַנּ֣וּן,H2587,ḥan·nūn,a gracious,Adj‑ms,H2587,Jonah,4,486
וְרַח֔וּם,H7349,"wə·ra·ḥūm,",and merciful,Conj‑w | Adj‑ms,H7349,Jonah,4,487
אֶ֤רֶךְ,H750,’e·reḵ,slow,Adj‑msc,H750,Jonah,4,488
אַפַּ֙יִם֙,H639,’ap·pa·yim,to anger,N‑md,H639,Jonah,4,489
וְרַב־,H7227,wə·raḇ-,and abundant,Conj‑w | Adj‑msc,H7227,Jonah,4,490
חֶ֔סֶד,H2617,"ḥe·seḏ,",in lovingkindness,N‑ms,H2617,Jonah,4,491
וְנִחָ֖ם,H5162,wə·ni·ḥām,and one who relents,Conj‑w | V‑Nifal‑Prtcpl‑ms,H5162,Jonah,4,492
עַל־,H5921,‘al-,from,Prep,H5921,Jonah,4,493
הָרָעָֽה׃,H7451,hā·rā·‘āh.,doing harm,Art | Adj‑fs,H7451,Jonah,4,494
יְהוָ֔ה,H3068,"Yah·weh,",Yahweh,N‑proper‑ms,H3068,Jonah,4,495
קַח־,H3947,qaḥ-,take,V‑Qal‑Imp‑ms,H3947,Jonah,4,496
נָ֥א,H4994,nā,please,Interjection,H4994,Jonah,4,497
אֶת־,H853,’eṯ-,-,DirObjM,H853,Jonah,4,498
נַפְשִׁ֖י,H5315,nap̄·šî,my life,N‑fsc | 1cs,H5315,Jonah,4,499
מִמֶּ֑נִּי,H4480,mim·men·nî;,from me,Prep | 1cs,H4480,Jonah,4,500
כִּ֛י,H3588,kî,for,Conj,H3588,Jonah,4,501
ט֥וֹב,H2896,ṭō·wḇ,[it is] better,Adj‑ms,H2896,Jonah,4,502
מוֹתִ֖י,H4194,mō·w·ṯî,for me to die,N‑msc | 1cs,H4194,Jonah,4,503
מֵחַיָּֽי׃,H2416,mê·ḥay·yāy.,than to live,Prep‑m | N‑mpc | 1cs,H2416,Jonah,4,504
יְהוָ֔ה,H3068,"Yah·weh,",Yahweh,N‑proper‑ms,H3068,Jonah,4,505
הַהֵיטֵ֖ב,H3190,ha·hê·ṭêḇ,[is it] right,V‑Hifil‑InfAbs,H3190,Jonah,4,506
חָ֥רָה,H2734,ḥā·rāh,to be angry,V‑Qal‑Perf‑3ms,H2734,Jonah,4,507
יוֹנָה֙,H3124,yō·w·nāh,Jonah,N‑proper‑ms,H3124,Jonah,4,508
מִן־,H4480,min-,of,Prep,H4480,Jonah,4,509
הָעִ֔יר,H5892,"hā·‘îr,",the city,Art | N‑fs,H5892,Jonah,4,510
וַיֵּ֖שֶׁב,H3427,way·yê·šeḇ,and sat,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H3427,Jonah,4,511
מִקֶּ֣דֶם,H6924,miq·qe·ḏem,on the east [side],Prep‑m | N‑ms,H6924,Jonah,4,512
לָעִ֑יר,H5892,lā·‘îr;,of the city,"Prep‑l, Art | N‑fs",H5892,Jonah,4,513
וַיַּעַשׂ֩,H6213,way·ya·‘aś,and he made,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H6213,Jonah,4,514
שָׁ֜ם,H8033,šām,there,Adv,H8033,Jonah,4,515
סֻכָּ֗ה,H5521,"suk·kāh,",a shelter,N‑fs,H5521,Jonah,4,516
וַיֵּ֤שֶׁב,H3427,way·yê·šeḇ,and sat,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H3427,Jonah,4,517
