hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal
שָׂמַ֥נִי,H7760,śā·ma·nî,He has made me,V‑Qal‑Perf‑3ms | 1cs,H7760,Lamentations,3,740
כַּמַּטָּרָ֖א,H4307,kam·maṭ·ṭā·rā,as a target,"Prep‑k, Art | N‑fs",H4307,Lamentations,3,744
לַחֵֽץ׃,H2671,la·ḥêṣ.,for the arrow,"Prep‑l, Art | N‑ms",H2671,Lamentations,3,745
בְּכִלְיוֹתָ֔י,H3629,"bə·ḵil·yō·w·ṯāy,",my loins,Prep‑b | N‑fpc | 1cs,H3629,Lamentations,3,746
אַשְׁפָּתֽוֹ׃,H827,’aš·pā·ṯōw.,of His quiver,N‑fsc | 3ms,H827,Lamentations,3,748
שְּׂחֹק֙,H7814,śə·ḥōq,the ridicule,N‑ms,H7814,Lamentations,3,749
נְגִינָתָ֖ם,H5058,nə·ḡî·nā·ṯām,their [taunting] song,N‑fsc | 3mp,H5058,Lamentations,3,752
בַמְּרוֹרִ֖ים,H4844,ḇam·mə·rō·w·rîm,with bitterness,"Prep‑b, Art | N‑mp",H4844,Lamentations,3,755
הִרְוַ֥נִי,H7301,hir·wa·nî,He has made me drink,V‑Hifil‑Perf‑3ms | 1cs,H7301,Lamentations,3,756
לַעֲנָֽה׃,H3939,la·‘ă·nāh.,wormwood,N‑fs,H3939,Lamentations,3,757
בֶּֽחָצָץ֙,H2687,be·ḥā·ṣāṣ,with gravel,"Prep‑b, Art | N‑ms",H2687,Lamentations,3,758
הִכְפִּישַׁ֖נִי,H3728,hiḵ·pî·ša·nî,and covered me,V‑Hifil‑Perf‑3ms | 1cs,H3728,Lamentations,3,760
בָּאֵֽפֶר׃,H665,bā·’ê·p̄er.,with ashes,"Prep‑b, Art | N‑ms",H665,Lamentations,3,761
מִשָּׁל֛וֹם,H7965,miš·šā·lō·wm,from peace,Prep‑m | N‑ms,H7965,Lamentations,3,762
נָשִׁ֥יתִי,H5382,nā·šî·ṯî,I have forgotten,V‑Qal‑Perf‑1cs,H5382,Lamentations,3,764
טוֹבָֽה׃,H2896,ṭō·w·ḇāh.,prosperity,N‑fs,H2896,Lamentations,3,765
נִצְחִ֔י,H5331,"niṣ·ḥî,",My strength,N‑msc | 1cs,H5331,Lamentations,3,767
וְתוֹחַלְתִּ֖י,H8431,wə·ṯō·w·ḥal·tî,and my hope,Conj‑w | N‑fsc | 1cs,H8431,Lamentations,3,768
(וְתָשׁ֥וֹחַ),H7743,wə·ṯā·šō·w·aḥ,and sinks,Conj‑w | V‑Qal‑ConjImperf‑3fs,H7743,Lamentations,3,775
אוֹחִֽיל׃,H3176,’ō·w·ḥîl.,I have hope,V‑Hifil‑Imperf‑1cs,H3176,Lamentations,3,783
תָ֔מְנוּ,H8552,"ṯā·mə·nū,",we are consumed,V‑Qal‑Perf‑1cp,H8552,Lamentations,3,787
רַחֲמָֽיו׃,H7356,ra·ḥă·māw.,His compassions,N‑mpc | 3ms,H7356,Lamentations,3,791
לַבְּקָרִ֔ים,H1242,"lab·bə·qā·rîm,",every morning,"Prep‑l, Art | N‑mp",H1242,Lamentations,3,792
אֱמוּנָתֶֽךָ׃,H530,’ĕ·mū·nā·ṯe·ḵā.,Your faithfulness,N‑fsc | 2ms,H530,Lamentations,3,794
תִּדְרְשֶֽׁנּוּ׃,H1875,tiḏ·rə·šen·nū.,[who] seeks Him,V‑Qal‑Imperf‑3fs | 3mse,H1875,Lamentations,3,804
וְיָחִיל֙,H2342,wə·yā·ḥîl,that [one] should hope,Conj‑w | Adj‑ms,H2342,Lamentations,3,805
וְדוּמָ֔ם,H1748,"wə·ḏū·mām,",and quietly wait,Conj‑w | Adv,H1748,Lamentations,3,806
לִתְשׁוּעַ֖ת,H8668,liṯ·šū·‘aṯ,for the salvation,Prep‑l | N‑fsc,H8668,Lamentations,3,807
בִּנְעוּרָֽיו׃,H5271,bin·‘ū·rāw.,in his youth,Prep‑b | N‑mpc | 3ms,H5271,Lamentations,3,813
נָטַ֖ל,H5190,nā·ṭal,[God] has laid [it],V‑Qal‑Perf‑3ms,H5190,Lamentations,3,817
אוּלַ֖י,H194,’ū·lay,yet be,Adv,H194,Lamentations,3,821
תִּקְוָֽה׃,H8615,tiq·wāh.,hope,N‑fs,H8615,Lamentations,3,823
לְמַכֵּ֛הוּ,H5221,lə·mak·kê·hū,to the one who strikes him,Prep‑l | V‑Hifil‑Prtcpl‑msc | 3ms,H5221,Lamentations,3,824
יִשְׂבַּ֥ע,H7646,yiś·ba‘,[And] be full,V‑Qal‑Imperf‑3ms,H7646,Lamentations,3,826
בְּחֶרְפָּֽה׃,H2781,bə·ḥer·pāh.,of reproach,Prep‑b | N‑fs,H2781,Lamentations,3,827
יִזְנַ֛ח,H2186,yiz·naḥ,will cast off,V‑Qal‑Imperf‑3ms,H2186,Lamentations,3,829
וְרִחַ֖ם,H7355,wə·ri·ḥam,and yet He will show compassion,Conj‑w | V‑Piel‑ConjPerf‑3ms,H7355,Lamentations,3,834
(חֲסָדָֽיו׃),H2617,ḥă·sā·ḏāw.,His mercies,N‑mpc | 3ms,H2617,Lamentations,3,836
עִנָּה֙,H6031,‘in·nāh,He does afflict,V‑Piel‑Perf‑3ms,H6031,Lamentations,3,838
אִֽישׁ׃‪‬‪‬,H376,’îš.,of men,N‑ms,H376,Lamentations,3,842
תַּ֣חַת,H8478,ta·ḥaṯ,under,Prep,H8478,Lamentations,3,843
אֲסִ֥ירֵי,H615,’ă·sî·rê,the prisoners,N‑mpc,H615,Lamentations,3,846
מִשְׁפַּט־,H4941,miš·paṭ-,the justice [due],N‑msc,H4941,Lamentations,3,848
נֶ֖גֶד,H5048,ne·ḡeḏ,Before,Prep,H5048,Lamentations,3,850
עֶלְיֽוֹן׃,H5945,‘el·yō·wn.,of the Most High,Adj‑ms,H5945,Lamentations,3,852
אָדָם֙,H120,’ā·ḏām,a man,N‑ms,H120,Lamentations,3,853
בְּרִיב֔וֹ,H7379,"bə·rî·ḇōw,",in his cause,Prep‑b | N‑msc | 3ms,H7379,Lamentations,3,854
יִּתְאוֹנֵן֙,H596,yiṯ·’ō·w·nên,should complain,V‑Hitpael‑Imperf‑3ms,H596,Lamentations,3,869
חָ֔י,H2416,"ḥāy,",living,Adj‑ms,H2416,Lamentations,3,871
(חֲטָאָֽיו׃),H2399,ḥă·ṭā·’āw.,the [punishment] of his sins,N‑mpc | 3ms,H2399,Lamentations,3,874
וְֽנַחְקֹ֔רָה,H2713,"wə·naḥ·qō·rāh,",and examine,Conj‑w | V‑Qal‑ConjImperf.Cohort‑1cp,H2713,Lamentations,3,876
עַד־,H5704,‘aḏ-,to,Prep,H5704,Lamentations,3,878
לְבָבֵ֙נוּ֙,H3824,lə·ḇā·ḇê·nū,our hearts,N‑msc | 1cp,H3824,Lamentations,3,880
אֵ֖ל,H410,’êl,God,N‑ms,H410,Lamentations,3,884
פָשַׁ֙עְנוּ֙,H6586,p̄ā·ša‘·nū,have transgressed,V‑Qal‑Perf‑1cp,H6586,Lamentations,3,886
סָלָֽחְתָּ׃,H5545,sā·lā·ḥə·tā.,have pardoned,V‑Qal‑Perf‑2ms,H5545,Lamentations,3,890
בֶֽעָנָן֙,H6051,ḇe·‘ā·nān,with a cloud,"Prep‑b, Art | N‑ms",H6051,Lamentations,3,896
וּמָא֛וֹס,H3973,ū·mā·’ō·ws,and refuse,Conj‑w | N‑ms,H3973,Lamentations,3,899
וָפַ֛חַת,H6354,wā·p̄a·ḥaṯ,and a snare,Conj‑w | N‑ms,H6354,Lamentations,3,907
הַשֵּׁ֥את,H7612,haš·šêṯ,Desolation,Art | N‑fs,H7612,Lamentations,3,909
נִגְּרָ֛ה,H5064,nig·gə·rāh,flow,V‑Nifal‑Perf‑3fs,H5064,Lamentations,3,918
תִדְמֶ֖ה,H1820,ṯiḏ·meh,do cease,V‑Qal‑Imperf‑3fs,H1820,Lamentations,3,920
הֲפֻגֽוֹת׃,H2014,hă·p̄u·ḡō·wṯ.,interruption,N‑fp,H2014,Lamentations,3,922
יַשְׁקִ֣יף,H8259,yaš·qîp̄,Looks down,V‑Hifil‑Imperf‑3ms,H8259,Lamentations,3,923
צָד֛וּנִי,H6679,ṣā·ḏū·nî,Hunted me,V‑Qal‑Perf‑3cp | 1cs,H6679,Lamentations,3,932
כַּצִּפּ֖וֹר,H6833,kaṣ·ṣip·pō·wr,like a bird,"Prep‑k, Art | N‑cs",H6833,Lamentations,3,933
חִנָּֽם׃,H2600,ḥin·nām.,without cause,Adv,H2600,Lamentations,3,935
בַבּוֹר֙,H953,ḇab·bō·wr,in the pit,"Prep‑b, Art | N‑ms",H953,Lamentations,3,936
וַיַּדּוּ־,H3034,way·yad·dū-,and threw,Conj‑w | V‑Piel‑ConsecImperf‑3mp,H3034,Lamentations,3,938
אֶ֖בֶן,H68,’e·ḇen,stones,N‑fs,H68,Lamentations,3,939
נִגְזָֽרְתִּי׃,H1504,niḡ·zā·rə·tî.,I am cut off,V‑Nifal‑Perf‑1cs,H1504,Lamentations,3,944
שִׁמְךָ֙,H8034,šim·ḵā,Your name,N‑msc | 2ms,H8034,Lamentations,3,945
תַּחְתִּיּֽוֹת׃,H8482,taḥ·tî·yō·wṯ.,lowest,N‑fp,H8482,Lamentations,3,948
תַּעְלֵ֧ם,H5956,ta‘·lêm,do hide,V‑Hifil‑Imperf‑2ms,H5956,Lamentations,3,951
אָזְנְךָ֛,H241,’ā·zə·nə·ḵā,Your ear,N‑fsc | 2ms,H241,Lamentations,3,952
לְרַוְחָתִ֖י,H7309,lə·raw·ḥā·ṯî,from my sighing,Prep‑l | N‑fsc | 1cs,H7309,Lamentations,3,953
לְשַׁוְעָתִֽי׃,H7775,lə·šaw·‘ā·ṯî.,from my cry for [help],Prep‑l | N‑fsc | 1cs,H7775,Lamentations,3,954
תִּירָֽא׃,H3372,tî·rā.,do fear,V‑Qal‑Imperf‑2ms,H3372,Lamentations,3,959
גָּאַ֥לְתָּ,H1350,gā·’al·tā,You have redeemed,V‑Qal‑Perf‑2ms,H1350,Lamentations,3,963
עַוָּ֣תָתִ֔י,H5792,"‘aw·wā·ṯā·ṯî,",[how] I am wronged,N‑fsc | 1cs,H5792,Lamentations,3,966
שָׁפְטָ֖ה,H8199,šā·p̄ə·ṭāh,Judge,V‑Qal‑Imp‑ms | 3fs,H8199,Lamentations,3,967
נִקְמָתָ֔ם,H5360,"niq·mā·ṯām,",their vengeance,N‑fsc | 3mp,H5360,Lamentations,3,970
מַחְשְׁבֹתָ֖ם,H4284,maḥ·šə·ḇō·ṯām,their schemes,N‑fpc | 3mp,H4284,Lamentations,3,972
וְהֶגְיוֹנָ֔ם,H1902,"wə·heḡ·yō·w·nām,",and their whispering,Conj‑w | N‑msc | 3mp,H1902,Lamentations,3,979
וְקִֽימָתָם֙,H7012,wə·qî·mā·ṯām,and their rising up,Conj‑w | N‑fsc | 3mp,H7012,Lamentations,3,983
מַנְגִּינָתָֽם׃,H4485,man·gî·nā·ṯām.,their [taunting] song,N‑fsc | 3mp,H4485,Lamentations,3,986
גְּמ֛וּל,H1576,gə·mūl,a recompense,N‑ms,H1576,Lamentations,3,987
כְּמַעֲשֵׂ֥ה,H4639,kə·ma·‘ă·śêh,According to the work,Prep‑k | N‑msc,H4639,Lamentations,3,989
מְגִנַּת־,H4044,mə·ḡin·naṯ-,veiled,N‑fsc,H4044,Lamentations,3,992
תַּאֲלָֽתְךָ֖,H8381,ta·’ă·lā·ṯə·ḵā,Your curse [be],N‑fsc | 2ms,H8381,Lamentations,3,994
וְתַשְׁמִידֵ֔ם,H8045,"wə·ṯaš·mî·ḏêm,",and destroy them,Conj‑w | V‑Hifil‑ConjImperf‑2ms | 3mp,H8045,Lamentations,3,997
יוּעַ֣ם,H6004,yū·‘am,has become dim,V‑Hofal‑Imperf‑3ms,H6004,Lamentations,4,1001
זָהָ֔ב,H2091,"zā·hāḇ,",the gold,N‑ms,H2091,Lamentations,4,1002
יִשְׁנֶ֖א,H8132,yiš·ne,[How] changed,V‑Qal‑Imperf‑3ms,H8132,Lamentations,4,1003
הַכֶּ֣תֶם,H3800,hak·ke·ṯem,the fine gold,Art | N‑ms,H3800,Lamentations,4,1004
קֹ֔דֶשׁ,H6944,"qō·ḏeš,",of the sanctuary,N‑ms,H6944,Lamentations,4,1008
הַיְקָרִ֔ים,H3368,"hay·qā·rîm,",precious,Art | Adj‑mp,H3368,Lamentations,4,1013
הַמְסֻלָּאִ֖ים,H5537,ham·sul·lā·’îm,Valuable,Art | V‑Pual‑Prtcpl‑mp,H5537,Lamentations,4,1014
בַּפָּ֑ז,H6337,bap·pāz;,as fine gold,"Prep‑b, Art | N‑ms",H6337,Lamentations,4,1015
אֵיכָ֤ה,H349,’ê·ḵāh,how are,Interjection,H349,Lamentations,4,1016
נֶחְשְׁבוּ֙,H2803,neḥ·šə·ḇū,they regarded,V‑Nifal‑Perf‑3cp,H2803,Lamentations,4,1017
לְנִבְלֵי־,H5035,lə·niḇ·lê-,as pots,Prep‑l | N‑mpc,H5035,Lamentations,4,1018
חֶ֔רֶשׂ,H2789,"ḥe·reś,",clay,N‑ms,H2789,Lamentations,4,1019
יוֹצֵֽר׃,H3335,yō·w·ṣêr.,of the potter,V‑Qal‑Prtcpl‑ms,H3335,Lamentations,4,1022
(תַּנִּים֙),H8568,tan·nîm,the jackals,N‑cp,H8568,Lamentations,4,1023
חָ֣לְצוּ,H2502,ḥā·lə·ṣū,present,V‑Qal‑Perf‑3cp,H2502,Lamentations,4,1024
שַׁ֔ד,H7699,"šaḏ,",their breasts,N‑ms,H7699,Lamentations,4,1025
גּוּרֵיהֶ֑ן,H1482,gū·rê·hen;,their young,N‑mpc | 3fp,H1482,Lamentations,4,1027
לְאַכְזָ֔ר,H393,"lə·’aḵ·zār,",[But is] cruel,Prep‑l | Adj‑ms,H393,Lamentations,4,1030
[כי],H3283,kî,ostriches,Conj,H3283,Lamentations,4,1031
בַּמִּדְבָּֽר׃,H4057,bam·miḏ·bār.,in the wilderness,"Prep‑b, Art | N‑ms",H4057,Lamentations,4,1033
לְשׁ֥וֹן,H3956,lə·šō·wn,the tongue,N‑csc,H3956,Lamentations,4,1034
חכּ֖וֹ‪‬‪‬‪‬,H2441,ḥik·kōw,the roof of its mouth,N‑msc | 3ms,H2441,Lamentations,4,1037
בַּצָּמָ֑א,H6772,baṣ·ṣā·mā;,for thirst,"Prep‑b, Art | N‑ms",H6772,Lamentations,4,1038
שָׁ֣אֲלוּ,H7592,šā·’ă·lū,ask for,V‑Qal‑Perf‑3cp,H7592,Lamentations,4,1040
לְמַ֣עֲדַנִּ֔ים,H4574,"lə·ma·‘ă·ḏan·nîm,",delicacies,Prep‑l | N‑mp,H4574,Lamentations,4,1045
הָאֱמֻנִים֙,H539,hā·’ĕ·mu·nîm,Those who were brought up,Art | V‑Qal‑QalPassPrtcpl‑mp,H539,Lamentations,4,1048
תוֹלָ֔ע,H8438,"ṯō·w·lā‘,",scarlet,N‑ms,H8438,Lamentations,4,1050
חִבְּק֖וּ,H2263,ḥib·bə·qū,Embrace,V‑Piel‑Perf‑3cp,H2263,Lamentations,4,1051
אַשְׁפַּתּֽוֹת׃,H830,’aš·pat·tō·wṯ.,ash heaps,N‑mp,H830,Lamentations,4,1052
מֵֽחַטַּ֖את,H2403,mê·ḥaṭ·ṭaṯ,than the [punishment] of the sin,Prep‑m | N‑fsc,H2403,Lamentations,4,1056
סְדֹ֑ם,H5467,sə·ḏōm;,of Sodom,N‑proper‑fs,H5467,Lamentations,4,1057
רָ֔גַע,H7281,"rā·ḡa‘,",a moment,N‑ms,H7281,Lamentations,4,1060
נְזִירֶ֙יהָ֙,H5139,nə·zî·re·hā,Her Nazirites,N‑mpc | 3fs,H5139,Lamentations,4,1064
מִשֶּׁ֔לֶג,H7950,"miš·še·leḡ,",than snow,Prep‑m | N‑ms,H7950,Lamentations,4,1065
צַח֖וּ,H6705,ṣa·ḥū,and whiter,V‑Qal‑Perf‑3cp,H6705,Lamentations,4,1066
מֵחָלָ֑ב,H2461,mê·ḥā·lāḇ;,than milk,Prep‑m | N‑ms,H2461,Lamentations,4,1067
אָ֤דְמוּ,H119,’ā·ḏə·mū,they were more ruddy,V‑Qal‑Perf‑3cp,H119,Lamentations,4,1068
מִפְּנִינִ֔ים,H6443,"mip·pə·nî·nîm,",than rubies,Prep‑m | N‑fp,H6443,Lamentations,4,1070
סַפִּ֖יר,H5601,sap·pîr,[Like] sapphire,N‑ms,H5601,Lamentations,4,1071
גִּזְרָתָֽם׃,H1508,giz·rā·ṯām.,in their appearance,N‑fsc | 3mp,H1508,Lamentations,4,1072
מִשְּׁחוֹר֙,H7815,miš·šə·ḥō·wr,than soot,Prep‑m | N‑ms,H7815,Lamentations,4,1073
תָּֽאֳרָ֔ם,H8389,"tā·’o·rām,",their appearance,N‑msc | 3mp,H8389,Lamentations,4,1074
נִכְּר֖וּ,H5234,nik·kə·rū,they go unrecognized,V‑Nifal‑Perf‑3cp,H5234,Lamentations,4,1076
צָפַ֤ד,H6821,ṣā·p̄aḏ,clings,V‑Qal‑Perf‑3ms,H6821,Lamentations,4,1078
יָבֵ֖שׁ,H3001,yā·ḇêš,as dry,V‑Qal‑Perf‑3ms,H3001,Lamentations,4,1082
כָעֵֽץ׃,H6086,ḵā·‘êṣ.,as wood,"Prep‑k, Art | N‑ms",H6086,Lamentations,4,1084
יָז֙וּבוּ֙,H2100,yā·zū·ḇū,pine away,V‑Qal‑Imperf‑3mp,H2100,Lamentations,4,1091
מְדֻקָּרִ֔ים,H1856,"mə·ḏuq·qā·rîm,",Stricken,V‑Pual‑Prtcpl‑mp,H1856,Lamentations,4,1092
מִתְּנוּבֹ֖ת,H8570,mit·tə·nū·ḇōṯ,[for [lack] of the fruits,Prep‑m | N‑fpc,H8570,Lamentations,4,1093
שָׂדָֽי׃,H7704,śā·ḏāy.,of the field,N‑ms,H7704,Lamentations,4,1094
רַחֲמָ֣נִיּ֔וֹת,H7362,"ra·ḥă·mā·nî·yō·wṯ,",compassionate,Adj‑fp,H7362,Lamentations,4,1096
בִּשְּׁל֖וּ,H1310,biš·šə·lū,have cooked,V‑Piel‑Perf‑3cp,H1310,Lamentations,4,1097
יַלְדֵיהֶ֑ן,H3206,yal·ḏê·hen;,their own children,N‑mpc | 3fp,H3206,Lamentations,4,1098
לְבָרוֹת֙,H1262,lə·ḇā·rō·wṯ,food,Prep‑l | V‑Piel‑Inf,H1262,Lamentations,4,1100
וַיַּצֶּת־,H3341,way·yaṣ·ṣeṯ-,and He kindled,Conj‑w | V‑Hifil‑ConsecImperf‑3ms,H3341,Lamentations,4,1110
יְסוֹדֹתֶֽיהָ׃,H3247,yə·sō·w·ḏō·ṯe·hā.,its foundations,N‑mpc | 3fs,H3247,Lamentations,4,1114
תֵבֵ֑ל,H8398,ṯê·ḇêl;,of the world,N‑fs,H8398,Lamentations,4,1120
דַּ֥ם,H1818,dam,the blood,N‑msc,H1818,Lamentations,4,1132
צַדִּיקִֽים׃,H6662,ṣad·dî·qîm.,of the just,Adj‑mp,H6662,Lamentations,4,1133
עִוְרִים֙,H5787,‘iw·rîm,blind,Adj‑mp,H5787,Lamentations,4,1134
נְגֹֽאֲל֖וּ,H1351,nə·ḡō·’ă·lū,they have defiled themselves,V‑Nifal‑Perf‑3cp,H1351,Lamentations,4,1136
בִּלְבֻשֵׁיהֶֽם׃,H3830,bil·ḇu·šê·hem.,their garments,Prep‑b | N‑mpc | 3mp,H3830,Lamentations,4,1141
טָמֵ֞א,H2931,ṭā·mê,unclean,Adj‑ms,H2931,Lamentations,4,1142
נָצ֖וּ,H5132,nā·ṣū,they fled,V‑Qal‑Perf‑3cp,H5132,Lamentations,4,1149
יוֹסִ֖יפוּ,H3254,yō·w·sî·p̄ū,they shall longer,V‑Hifil‑Imperf‑3mp,H3254,Lamentations,4,1155
לָגֽוּר׃,H1481,lā·ḡūr.,dwell [here],Prep‑l | V‑Qal‑Inf,H1481,Lamentations,4,1156
חִלְּקָ֔ם,H2505,"ḥil·lə·qām,",scattered them,V‑Piel‑Perf‑3ms | 3mp,H2505,Lamentations,4,1158
חָנָֽנוּ׃,H2603,ḥā·nā·nū.,show favor to,V‑Qal‑Perf‑3cp,H2603,Lamentations,4,1168
(עוֹדֵ֙ינוּ֙),H5751,‘ō·w·ḏê·nū,us,Adv | 1cp,H5751,Lamentations,4,1169
עֶזְרָתֵ֖נוּ,H5833,‘ez·rā·ṯê·nū,our help,N‑fsc | 1cp,H5833,Lamentations,4,1173
הָ֑בֶל,H1892,hā·ḇel;,[Watching] vainly,N‑ms,H1892,Lamentations,4,1174
בְּצִפִּיָּתֵ֣נוּ,H6822,bə·ṣip·pî·yā·ṯê·nū,in our watching,Prep‑b | N‑fsc | 1cp,H6822,Lamentations,4,1175
יוֹשִֽׁעַ׃,H3467,yō·wō·ši·a‘.,[that] could save [us],V‑Hifil‑Imperf‑3ms,H3467,Lamentations,4,1180
צְעָדֵ֔ינוּ,H6806,"ṣə·‘ā·ḏê·nū,",our steps,N‑mpc | 1cp,H6806,Lamentations,4,1181
קָרַ֥ב,H7126,qā·raḇ,was near,V‑Qal‑Perf‑3ms,H7126,Lamentations,4,1184
קִצֵּ֛ינוּ,H7093,qiṣ·ṣê·nū,Our end,N‑msc | 1cp,H7093,Lamentations,4,1185
מָלְא֥וּ,H4390,mā·lə·’ū,were over,V‑Qal‑Perf‑3cp,H4390,Lamentations,4,1186
מִנִּשְׁרֵ֖י,H5404,min·niš·rê,Than the eagles,Prep‑m | N‑mpc,H5404,Lamentations,4,1193
הֶהָרִ֣ים,H2022,he·hā·rîm,the mountains,Art | N‑mp,H2022,Lamentations,4,1196
דְּלָקֻ֔נוּ,H1814,"də·lā·qu·nū,",they pursued us,V‑Qal‑Perf‑3cp | 1cp,H1814,Lamentations,4,1197
מְשִׁ֣יחַ,H4899,mə·šî·aḥ,the anointed,Adj‑msc,H4899,Lamentations,4,1201
נִלְכַּ֖ד,H3920,nil·kaḏ,Was caught,V‑Nifal‑Perf‑3ms,H3920,Lamentations,4,1203
בִּשְׁחִיתוֹתָ֑ם,H7825,biš·ḥî·ṯō·w·ṯām;,in their pits,Prep‑b | N‑fpc | 3mp,H7825,Lamentations,4,1204
בְּצִלּ֖וֹ,H6738,bə·ṣil·lōw,Under his shadow,Prep‑b | N‑msc | 3ms,H6738,Lamentations,4,1207
נִֽחְיֶ֥ה,H2421,niḥ·yeh,we shall live,V‑Qal‑Imperf‑1cp,H2421,Lamentations,4,1208
וְשִׂמְחִי֙,H8056,wə·śim·ḥî,and be glad,Conj‑w | V‑Qal‑Imp‑fs,H8056,Lamentations,4,1210
אֱד֔וֹם,H123,"’ĕ·ḏō·wm,",of Edom,N‑proper‑ms,H123,Lamentations,4,1212
ע֑וּץ,H5780,‘ūṣ;,of Uz,N‑proper‑fs,H5780,Lamentations,4,1215
כּ֔וֹס,H3563,"kō·ws,",the cup,N‑fs,H3563,Lamentations,4,1219
תִּשְׁכְּרִ֖י,H7937,tiš·kə·rî,and you shall become drunk,V‑Qal‑Imperf‑2fs,H7937,Lamentations,4,1220
וְתִתְעָרִֽי׃,H6168,wə·ṯiṯ·‘ā·rî.,and make yourself naked,Conj‑w | V‑Hitpael‑ConjImperf‑2fs,H6168,Lamentations,4,1221
פָּקַ֤ד,H6485,pā·qaḏ,He will punish,V‑Qal‑Perf‑3ms,H6485,Lamentations,4,1228
לְזָרִ֔ים,H2114,"lə·zā·rîm,",to foreigners,Prep‑l | Adj‑mp,H2114,Lamentations,5,1243
לְנָכְרִֽים׃,H5237,lə·nā·ḵə·rîm.,to aliens,Prep‑l | Adj‑mp,H5237,Lamentations,5,1245
אָ֔ב,H1,"’āḇ,",waifs,N‑ms,H1,Lamentations,5,1248
בְּכֶ֣סֶף,H3701,bə·ḵe·sep̄,for we pay,Prep‑b | N‑ms,H3701,Lamentations,5,1251
שָׁתִ֔ינוּ,H8354,"šā·ṯî·nū,",we drink,V‑Qal‑Perf‑1cp,H8354,Lamentations,5,1252
בִּמְחִ֥יר,H4242,bim·ḥîr,at a price,Prep‑b | N‑ms,H4242,Lamentations,5,1254
יָגַ֖עְנוּ,H3021,yā·ḡa‘·nū,we labor,V‑Qal‑Perf‑1cp,H3021,Lamentations,5,1258
הֽוּנַ֖ח‪‬,H5117,hū·naḥ-,Have rest,V‑Hofal‑Perf‑3ms,H5117,Lamentations,5,1260
אַשּׁ֖וּר,H804,’aš·šūr,[And] Assyria,N‑proper‑fs,H804,Lamentations,5,1263
(וַאֲנַ֖חְנוּ),H587,wa·’ă·naḥ·nū,but we,Conj‑w | Pro‑1cp,H587,Lamentations,5,1268
סָבָֽלְנוּ׃,H5445,sā·ḇā·lə·nū.,bear,V‑Qal‑Perf‑1cp,H5445,Lamentations,5,1270
מָ֣שְׁלוּ,H4910,mā·šə·lū,rule over,V‑Qal‑Perf‑3cp,H4910,Lamentations,5,1271
פֹּרֵ֖ק,H6561,pō·rêq,to deliver [us],V‑Qal‑Prtcpl‑ms,H6561,Lamentations,5,1272
כְּתַנּ֣וּר,H8574,kə·ṯan·nūr,as an oven,Prep‑k | N‑cs,H8574,Lamentations,5,1280
נִכְמָ֔רוּ,H3648,"niḵ·mā·rū,",is hot,V‑Nifal‑Perf‑3cp,H3648,Lamentations,5,1281
זַלְעֲפ֥וֹת,H2152,zal·‘ă·p̄ō·wṯ,of the fever,N‑fpc,H2152,Lamentations,5,1283
נִתְל֔וּ,H8518,"niṯ·lū,",were hung up,V‑Nifal‑Perf‑3cp,H8518,Lamentations,5,1291
נֶהְדָּֽרוּ׃,H1921,neh·dā·rū.,and were respected,V‑Nifal‑Perf‑3cp,H1921,Lamentations,5,1295
טְח֣וֹן,H2911,ṭə·ḥō·wn,at the millstones,N‑ms,H2911,Lamentations,5,1296
שָׁבָ֔תוּ,H7673,"šā·ḇā·ṯū,",have ceased [gathering],V‑Qal‑Perf‑3cp,H7673,Lamentations,5,1302
לְאֵ֖בֶל,H60,lə·’ê·ḇel,into mourning,Prep‑l | N‑ms,H60,Lamentations,5,1308
מְחֹלֵֽנוּ׃,H4234,mə·ḥō·lê·nū.,Our dance,N‑msc | 1cp,H4234,Lamentations,5,1309
עֲטֶ֣רֶת,H5850,‘ă·ṭe·reṯ,the crown,N‑fsc,H5850,Lamentations,5,1310
אֽוֹי־,H188,’ō·w-,Woe,Interjection,H188,Lamentations,5,1312
חָשְׁכ֥וּ,H2821,ḥā·šə·ḵū,grow dim,V‑Qal‑Perf‑3cp,H2821,Lamentations,5,1322
שׁוּעָלִ֖ים,H7776,šū·‘ā·lîm,with foxes,N‑mp,H7776,Lamentations,5,1327
כִּסְאֲךָ֖,H3678,kis·’ă·ḵā,Your throne,N‑msc | 2ms,H3678,Lamentations,5,1332
לְדֹ֥ר,H1755,lə·ḏōr,from generation,Prep‑l | N‑ms,H1755,Lamentations,5,1333
תַּֽעַזְבֵ֖נוּ,H5800,ta·‘az·ḇê·nū,[And] forsake us,V‑Qal‑Imperf‑2ms | 1cp,H5800,Lamentations,5,1337
לְאֹ֥רֶךְ,H753,lə·’ō·reḵ,for so long,Prep‑l | N‑msc,H753,Lamentations,5,1338
חַדֵּ֥שׁ,H2318,ḥad·dêš,Renew,V‑Piel‑Imp‑ms,H2318,Lamentations,5,1343
מָאֹ֣ס,H3988,mā·’ōs,utterly,V‑Qal‑InfAbs,H3988,Lamentations,5,1347
קָצַ֥פְתָּ,H7107,qā·ṣap̄·tā,[And] are angry,V‑Qal‑Perf‑2ms,H7107,Lamentations,5,1349
מְאֹֽד׃,H3966,mə·’ōḏ.,very,Adv,H3966,Lamentations,5,1352
