hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal,reading_order_position
הַשִּׁירִ֖ים,H7892,haš·šî·rîm,of songs,Art | N‑mp,H7892,Song of Songs,1,1,17
אֲשֶׁ֥ר,H834,’ă·šer,that,Pro‑r,H834,Song of Songs,1,2,17
לִשְׁלֹמֹֽה׃,H8010,liš·lō·mōh.,[is] of Solomon,Prep‑l | N‑proper‑ms,H8010,Song of Songs,1,3,17
מִנְּשִׁיק֣וֹת,H5390,min·nə·šî·qō·wṯ,with the kisses,Prep‑m | N‑fpc,H5390,Song of Songs,1,4,17
פִּ֔יהוּ,H6310,"pî·hū,",of his mouth,N‑msc | 3ms,H6310,Song of Songs,1,5,17
כִּֽי־,H3588,kî-,for,Conj,H3588,Song of Songs,1,6,17
טוֹבִ֥ים,H2896,ṭō·w·ḇîm,[is] better,Adj‑mp,H2896,Song of Songs,1,7,17
דֹּדֶ֖יךָ,H1730,dō·ḏe·ḵā,your love,N‑mpc | 2ms,H1730,Song of Songs,1,8,17
מִיָּֽיִן׃,H3196,mî·yā·yin.,than wine,Prep‑m | N‑ms,H3196,Song of Songs,1,9,17
שְׁמָנֶ֣יךָ,H8081,šə·mā·ne·ḵā,of your ointments,N‑mpc | 2ms,H8081,Song of Songs,1,10,17
תּוּרַ֣ק,H7324,tū·raq,poured forth,V‑Hofal‑Imperf‑3fs,H7324,Song of Songs,1,13,17
שְׁמֶ֑ךָ,H8034,šə·me·ḵā;,Your name [is],N‑msc | 2ms,H8034,Song of Songs,1,14,17
עַל־,H5921,‘al-,upon,Prep,H5921,Song of Songs,1,15,17
כֵּ֖ן,H3651,kên,thus,Adv,H3651,Song of Songs,1,16,17
עֲלָמ֥וֹת,H5959,‘ă·lā·mō·wṯ,the virgins,N‑fp,H5959,Song of Songs,1,17,17
אֲהֵבֽוּךָ׃,H157,’ă·hê·ḇū·ḵā.,love you,V‑Qal‑Perf‑3cp | 2ms,H157,Song of Songs,1,18,17
אַחֲרֶ֣יךָ,H310,’a·ḥă·re·ḵā,after you,Prep | 2ms,H310,Song of Songs,1,19,17
נָּר֑וּצָה,H7323,nā·rū·ṣāh;,we will run,V‑Qal‑Imperf.Cohort‑1cp,H7323,Song of Songs,1,20,17
הֱבִיאַ֨נִי,H935,hĕ·ḇî·’a·nî,has brought me,V‑Hifil‑Perf‑3ms | 1cs,H935,Song of Songs,1,21,17
הַמֶּ֜לֶךְ,H4428,ham·me·leḵ,the king,Art | N‑ms,H4428,Song of Songs,1,22,17
חֲדָרָ֗יו,H2315,"ḥă·ḏā·rāw,",into his chambers,N‑mpc | 3ms,H2315,Song of Songs,1,23,17
נָגִ֤ילָה,H1523,nā·ḡî·lāh,We will be glad,V‑Qal‑Imperf.Cohort‑1cp,H1523,Song of Songs,1,24,17
וְנִשְׂמְחָה֙,H8055,wə·niś·mə·ḥāh,and rejoice,Conj‑w | V‑Qal‑ConjImperf.Cohort‑1cp,H8055,Song of Songs,1,25,17
נַזְכִּ֤ירָה,H2142,naz·kî·rāh,we will remember,V‑Hifil‑Imperf.Cohort‑1cp,H2142,Song of Songs,1,26,17
מֵישָׁרִ֖ים,H4339,mê·šā·rîm,Rightly,N‑mp,H4339,Song of Songs,1,29,17
אֲנִי֙,H589,’ă·nî,I,Pro‑1cs,H589,Song of Songs,1,31,17
וְֽנָאוָ֔ה,H5000,"wə·nā·wāh,",but lovely,Conj‑w | Adj‑fs,H5000,Song of Songs,1,32,17
בְּנ֖וֹת,H1323,bə·nō·wṯ,daughters,N‑fpc,H1323,Song of Songs,1,33,17
יְרוּשָׁלִָ֑ם,H3389,yə·rū·šā·lim;,of Jerusalem,N‑proper‑fs,H3389,Song of Songs,1,34,17
כְּאָהֳלֵ֣י,H168,kə·’ā·ho·lê,Like the tents,Prep‑k | N‑mpc,H168,Song of Songs,1,35,17
קֵדָ֔ר,H6938,"qê·ḏār,",of Kedar,N‑proper‑fs,H6938,Song of Songs,1,36,17
כִּירִיע֖וֹת,H3407,kî·rî·‘ō·wṯ,Like the curtains,Prep‑k | N‑fpc,H3407,Song of Songs,1,37,17
תִּרְא֙וּנִי֙,H7200,tir·’ū·nî,do look upon me,V‑Qal‑Imperf‑2mp | 1cs,H7200,Song of Songs,1,39,17
שְׁחַרְחֹ֔רֶת,H7840,"šə·ḥar·ḥō·reṯ,",[am] dark,Adj‑fs,H7840,Song of Songs,1,41,17
שֶׁשֱּׁזָפַ֖תְנִי,H7805,šeš·šĕ·zā·p̄aṯ·nî,because has tanned me,Pro‑r | V‑Qal‑Perf‑3fs | 1cs,H7805,Song of Songs,1,42,17
הַשָּׁ֑מֶשׁ,H8121,haš·šā·meš;,the sun,Art | N‑cs,H8121,Song of Songs,1,43,17
בְּנֵ֧י,H1121,bə·nê,sons,N‑mpc,H1121,Song of Songs,1,44,17
אִמִּ֣י,H517,’im·mî,of My mother,N‑fsc | 1cs,H517,Song of Songs,1,45,17
נִֽחֲרוּ־,H2787,ni·ḥă·rū-,were angry,V‑Nifal‑Perf‑3cp,H2787,Song of Songs,1,46,17
שָׂמֻ֙נִי֙,H7760,śā·mu·nî,they made me,V‑Qal‑Perf‑3cp | 1cs,H7760,Song of Songs,1,47,17
נֹטֵרָ֣ה,H5201,nō·ṭê·rāh,the keeper,V‑Qal‑Prtcpl‑fs,H5201,Song of Songs,1,48,17
אֶת־,H853,’eṯ-,of,DirObjM,H853,Song of Songs,1,49,17
הַכְּרָמִ֔ים,H3754,"hak·kə·rā·mîm,",the vineyards,Art | N‑mp,H3754,Song of Songs,1,50,17
לֹ֥א,H3808,lō,not,Adv‑NegPrt,H3808,Song of Songs,1,52,17
נַפְשִׁ֔י,H5315,"nap̄·šî,",I,N‑fsc | 1cs,H5315,Song of Songs,1,55,17
אֵיכָ֣ה,H349,’ê·ḵāh,where,Interjection,H349,Song of Songs,1,56,17
תִרְעֶ֔ה,H7462,"ṯir·‘eh,",you feed [your flock],V‑Qal‑Imperf‑2ms,H7462,Song of Songs,1,57,17
תַּרְבִּ֣יץ,H7257,tar·bîṣ,you make [it] rest,V‑Hifil‑Imperf‑2ms,H7257,Song of Songs,1,59,17
בַּֽצָּהֳרָ֑יִם,H6672,baṣ·ṣā·ho·rā·yim;,at noon,"Prep‑b, Art | N‑mp",H6672,Song of Songs,1,60,17
שַׁלָּמָ֤ה,H4100,šal·lā·māh,for why,Pr | Interrog,H4100,Song of Songs,1,61,17
אֶֽהְיֶה֙,H1961,’eh·yeh,should I be,V‑Qal‑Imperf‑1cs,H1961,Song of Songs,1,62,17
כְּעֹ֣טְיָ֔ה,H5844,"kə·‘ō·ṭə·yāh,",as one who veils herself,Prep‑k | V‑Qal‑Prtcpl‑fs,H5844,Song of Songs,1,63,17
עֶדְרֵ֥י,H5739,‘eḏ·rê,the flocks,N‑mpc,H5739,Song of Songs,1,65,17
חֲבֵרֶֽיךָ׃,H2270,ḥă·ḇê·re·ḵā.,of your companions,N‑mpc | 2ms,H2270,Song of Songs,1,66,17
תֵדְעִי֙,H3045,ṯê·ḏə·‘î,do know,V‑Qal‑Imperf‑2fs,H3045,Song of Songs,1,68,17
הַיָּפָ֖ה,H3303,hay·yā·p̄āh,fairest,Art | Adj‑fs,H3303,Song of Songs,1,69,17
בַּנָּשִׁ֑ים,H802,ban·nā·šîm;,among women,"Prep‑b, Art | N‑fp",H802,Song of Songs,1,70,17
צְֽאִי־,H3318,ṣə·’î-,Follow,V‑Qal‑Imp‑fs,H3318,Song of Songs,1,71,17
בְּעִקְבֵ֣י,H6119,bə·‘iq·ḇê,in the footsteps,Prep‑b | N‑mpc,H6119,Song of Songs,1,72,17
הַצֹּ֗אן,H6629,"haṣ·ṣōn,",of the flock,Art | N‑cs,H6629,Song of Songs,1,73,17
גְּדִיֹּתַ֔יִךְ,H1429,"gə·ḏî·yō·ṯa·yiḵ,",your little goats,N‑fpc | 2fs,H1429,Song of Songs,1,76,17
מִשְׁכְּנ֥וֹת,H4908,miš·kə·nō·wṯ,tents,N‑mpc,H4908,Song of Songs,1,78,17
בְּרִכְבֵ֣י,H7393,bə·riḵ·ḇê,among chariots,Prep‑b | N‑mpc,H7393,Song of Songs,1,80,17
פַרְעֹ֔ה,H6547,"p̄ar·‘ōh,",Of Pharaoh,N‑proper‑ms,H6547,Song of Songs,1,81,17
דִּמִּיתִ֖יךְ,H1819,dim·mî·ṯîḵ,I have compared you,V‑Piel‑Perf‑1cs | 2fs,H1819,Song of Songs,1,82,17
רַעְיָתִֽי׃,H7474,ra‘·yā·ṯî.,my love,N‑fsc | 1cs,H7474,Song of Songs,1,83,17
לְחָיַ֙יִךְ֙,H3895,lə·ḥā·ya·yiḵ,Your cheeks,N‑fdc | 2fs,H3895,Song of Songs,1,84,17
בַּתֹּרִ֔ים,H8447,"bat·tō·rîm,",with ornaments,"Prep‑b, Art | N‑mp",H8447,Song of Songs,1,85,17
צַוָּארֵ֖ךְ,H6677,ṣaw·wā·rêḵ,Your neck,N‑msc | 2fs,H6677,Song of Songs,1,86,17
בַּחֲרוּזִֽים׃,H2737,ba·ḥă·rū·zîm.,with chains [of gold],"Prep‑b, Art | N‑mp",H2737,Song of Songs,1,87,17
זָהָב֙,H2091,zā·hāḇ,of gold,N‑ms,H2091,Song of Songs,1,88,17
נַעֲשֶׂה־,H6213,na·‘ă·śeh-,we will make,V‑Qal‑Imperf‑1cp,H6213,Song of Songs,1,89,17
עִ֖ם,H5973,‘im,with,Prep,H5973,Song of Songs,1,90,17
נְקֻדּ֥וֹת,H5351,nə·qud·dō·wṯ,studs,N‑fpc,H5351,Song of Songs,1,91,17
הַכָּֽסֶף׃,H3701,hak·kā·sep̄.,of silver,Art | N‑ms,H3701,Song of Songs,1,92,17
בִּמְסִבּ֔וֹ,H4524,"bim·sib·bōw,",at his table,Prep‑b | N‑msc | 3ms,H4524,Song of Songs,1,94,17
נִרְדִּ֖י,H5373,nir·dî,My spikenard,N‑msc | 1cs,H5373,Song of Songs,1,95,17
נָתַ֥ן,H5414,nā·ṯan,sends forth,V‑Qal‑Perf‑3ms,H5414,Song of Songs,1,96,17
רֵיחֽוֹ׃,H7381,rê·ḥōw.,its fragrance,N‑msc | 3ms,H7381,Song of Songs,1,97,17
הַמֹּ֤ר ׀,H4753,ham·mōr,of myrrh,Art | N‑ms,H4753,Song of Songs,1,98,17
בֵּ֥ין,H996,bên,between,Prep,H996,Song of Songs,1,100,17
שָׁדַ֖י,H7699,šā·ḏay,my breasts,N‑mdc | 1cs,H7699,Song of Songs,1,101,17
יָלִֽין׃,H3885,yā·lîn.,that lies all night,V‑Qal‑Imperf‑3ms,H3885,Song of Songs,1,102,17
הַכֹּ֤פֶר ׀,H3724,hak·kō·p̄er,of henna [blooms],Art | N‑ms,H3724,Song of Songs,1,103,17
גֶּֽדִי׃,H5872,ge·ḏî.,En Gedi,N‑proper‑fs,H5872,Song of Songs,1,106,17
הִנָּ֥ךְ,H2005,hin·nāḵ,behold you [are],Interjection | 2fs,H2005,Song of Songs,1,109,17
עֵינַ֥יִךְ,H5869,‘ê·na·yiḵ,You [have] eyes,N‑cdc | 2fs,H5869,Song of Songs,1,111,17
יוֹנִֽים׃,H3123,yō·w·nîm.,dove's,N‑fp,H3123,Song of Songs,1,112,17
אַ֣ף,H637,’ap̄,Yes,Conj,H637,Song of Songs,1,115,17
נָעִ֔ים,H5273,"nā·‘îm,",pleasant,Adj‑ms,H5273,Song of Songs,1,116,17
עַרְשֵׂ֖נוּ,H6210,‘ar·śê·nū,our bed,N‑fsc | 1cp,H6210,Song of Songs,1,118,17
רַעֲנָנָֽה׃,H7488,ra·‘ă·nā·nāh.,[is] green,Adj‑fs,H7488,Song of Songs,1,119,17
בָּתֵּ֙ינוּ֙,H1004,bāt·tê·nū,of our houses,N‑mpc | 1cp,H1004,Song of Songs,1,120,17
אֲרָזִ֔ים,H730,"’ă·rā·zîm,",[are] cedar,N‑mp,H730,Song of Songs,1,121,17
(רַהִיטֵ֖נוּ),H7351,ra·hî·ṭê·nū,[And] our rafters of,N‑msc | 1cp,H7351,Song of Songs,1,122,17
בְּרוֹתִֽים׃,H1266,bə·rō·w·ṯîm.,fir,N‑mp,H1266,Song of Songs,1,123,17
חֲבַצֶּ֣לֶת,H2261,ḥă·ḇaṣ·ṣe·leṯ,[am] the rose,N‑fsc,H2261,Song of Songs,2,124,17
הַשָּׁר֔וֹן,H8289,"haš·šā·rō·wn,",of Sharon,Art | N‑proper‑fs,H8289,Song of Songs,2,125,17
שֽׁוֹשַׁנַּ֖ת,H7799,šō·wō·šan·naṯ,[And] the lily,N‑csc,H7799,Song of Songs,2,126,17
הָעֲמָקִֽים׃,H6010,hā·‘ă·mā·qîm.,of the valleys,Art | N‑mp,H6010,Song of Songs,2,127,17
הַחוֹחִ֔ים,H2336,"ha·ḥō·w·ḥîm,",thorns,Art | N‑mp,H2336,Song of Songs,2,129,17
בַּעֲצֵ֣י,H6086,ba·‘ă·ṣê,among the trees,Prep‑b | N‑mpc,H6086,Song of Songs,2,134,17
הַיַּ֔עַר,H3293,"hay·ya·‘ar,",of the woods,Art | N‑ms,H3293,Song of Songs,2,135,17
בְּצִלּוֹ֙,H6738,bə·ṣil·lōw,In his shade with,Prep‑b | N‑msc | 3ms,H6738,Song of Songs,2,140,17
חִמַּ֣דְתִּי,H2530,ḥim·maḏ·tî,great delight,V‑Piel‑Perf‑1cs,H2530,Song of Songs,2,141,17
וְיָשַׁ֔בְתִּי,H3427,"wə·yā·šaḇ·tî,",and I sat down,Conj‑w | V‑Qal‑ConjPerf‑1cs,H3427,Song of Songs,2,142,17
וּפִרְי֖וֹ,H6529,ū·p̄ir·yōw,and his fruit,Conj‑w | N‑msc | 3ms,H6529,Song of Songs,2,143,17
מָת֥וֹק,H4966,mā·ṯō·wq,[was] sweet,Adj‑ms,H4966,Song of Songs,2,144,17
לְחִכִּֽי׃,H2441,lə·ḥik·kî.,to my taste,Prep‑l | N‑msc | 1cs,H2441,Song of Songs,2,145,17
אֶל־,H413,’el-,to,Prep,H413,Song of Songs,2,146,17
וְדִגְל֥וֹ,H1714,wə·ḏiḡ·lōw,and his banner,Conj‑w | N‑msc | 3ms,H1714,Song of Songs,2,149,17
אַהֲבָֽה׃,H160,’a·hă·ḇāh.,[was] love,N‑fs,H160,Song of Songs,2,151,17
בָּֽאֲשִׁישׁ֔וֹת,H809,"bā·’ă·šî·šō·wṯ,",with cakes of raisins,"Prep‑b, Art | N‑fp",H809,Song of Songs,2,152,17
רַפְּד֖וּנִי,H7502,rap·pə·ḏū·nî,Refresh me,V‑Piel‑Imp‑mp | 1cs,H7502,Song of Songs,2,153,17
בַּתַּפּוּחִ֑ים,H8598,bat·tap·pū·ḥîm;,with apples,"Prep‑b, Art | N‑mp",H8598,Song of Songs,2,154,17
חוֹלַ֥ת,H2470,ḥō·w·laṯ,sick,V‑Qal‑Prtcpl‑fsc,H2470,Song of Songs,2,156,17
תַּ֣חַת,H8478,ta·ḥaṯ,under,Prep,H8478,Song of Songs,2,159,17
לְרֹאשִׁ֔י,H7218,"lə·rō·šî,",under my head,Prep‑l | N‑msc | 1cs,H7218,Song of Songs,2,160,17
וִימִינ֖וֹ,H3225,wî·mî·nōw,and his right hand,Conj‑w | N‑fsc | 3ms,H3225,Song of Songs,2,161,17
תְּחַבְּקֵֽנִי׃,H2263,tə·ḥab·bə·qê·nî.,embraces me,V‑Piel‑Imperf‑3fs | 1cs,H2263,Song of Songs,2,162,17
בִּצְבָא֔וֹת,H6643,"biṣ·ḇā·’ō·wṯ,",by the gazelles,Prep‑b | N‑fp,H6643,Song of Songs,2,166,17
א֖וֹ,H176,’ōw,or,Conj,H176,Song of Songs,2,167,17
בְּאַיְל֣וֹת,H355,bə·’ay·lō·wṯ,by the does,Prep‑b | N‑fpc,H355,Song of Songs,2,168,17
הַשָּׂדֶ֑ה,H7704,haś·śā·ḏeh;,of the field,Art | N‑ms,H7704,Song of Songs,2,169,17
אִם־,H518,’im-,not,Conj,H518,Song of Songs,2,170,17
תָּעִ֧ירוּ ׀,H5782,tā·‘î·rū,do stir up,V‑Hifil‑Imperf‑2mp,H5782,Song of Songs,2,171,17
עַ֥ד,H5704,‘aḏ,Until it pleases,Conj‑w | V‑Qal‑ConjImperf‑3fs,H5704,Song of Songs,2,176,17
שֶׁתֶּחְפָּֽץ׃,H2654,šet·teḥ·pāṣ.,until he please,Verb,H2654,Song of Songs,2,177,17
הִנֵּה־,H2009,hin·nêh-,behold,Interjection,H2009,Song of Songs,2,179,17
זֶ֖ה,H2088,zeh,this [one],Pro‑ms,H2088,Song of Songs,2,180,17
מְדַלֵּג֙,H1801,mə·ḏal·lêḡ,Leaping,V‑Piel‑Prtcpl‑ms,H1801,Song of Songs,2,182,17
הֶ֣הָרִ֔ים,H2022,"he·hā·rîm,",the mountains,Art | N‑mp,H2022,Song of Songs,2,184,17
מְקַפֵּ֖ץ,H7092,mə·qap·pêṣ,Skipping,V‑Piel‑Prtcpl‑ms,H7092,Song of Songs,2,185,17
הַגְּבָעֽוֹת׃,H1389,hag·gə·ḇā·‘ō·wṯ.,the hills,Art | N‑fp,H1389,Song of Songs,2,187,17
לְעֹ֣פֶר,H6082,lə·‘ō·p̄er,young,Prep‑l | N‑msc,H6082,Song of Songs,2,191,17
הָֽאַיָּלִ֑ים,H354,hā·’ay·yā·lîm;,a stag,Art | N‑mp,H354,Song of Songs,2,192,17
עוֹמֵד֙,H5975,‘ō·w·mêḏ,stands,V‑Qal‑Prtcpl‑ms,H5975,Song of Songs,2,195,17
כָּתְלֵ֔נוּ,H3796,"kā·ṯə·lê·nū,",our wall,N‑msc | 1cp,H3796,Song of Songs,2,197,17
מַשְׁגִּ֙יחַ֙,H7688,maš·gî·aḥ,He is looking,V‑Hifil‑Prtcpl‑ms,H7688,Song of Songs,2,198,17
מִן־,H4480,min-,through,Prep,H4480,Song of Songs,2,199,17
הַֽחֲלֹּנ֔וֹת,H2474,"ha·ḥăl·lō·nō·wṯ,",the windows,Art | N‑cp,H2474,Song of Songs,2,200,17
מֵצִ֖יץ,H6692,mê·ṣîṣ,Gazing,V‑Hifil‑Prtcpl‑ms,H6692,Song of Songs,2,201,17
הַֽחֲרַכִּֽים׃,H2762,ha·ḥă·rak·kîm.,the lattice,Art | N‑mp,H2762,Song of Songs,2,203,17
וְאָ֣מַר,H559,wə·’ā·mar,and said,Conj‑w | V‑Qal‑ConjPerf‑3ms,H559,Song of Songs,2,205,17
ק֥וּמִי,H6965,qū·mî,Rise up,V‑Qal‑Imp‑fs,H6965,Song of Songs,2,206,17
וּלְכִי־,H1980,ū·lə·ḵî-,and come away,Conj‑w | V‑Qal‑Imp‑fs,H1980,Song of Songs,2,209,17
(הַסְּתָ֖יו),H5638,has·sə·ṯāw,the winter,Art | N‑ms,H5638,Song of Songs,2,211,17
עָבָ֑ר,H5674,‘ā·ḇār;,is past,V‑Qal‑Perf‑3ms,H5674,Song of Songs,2,212,17
הַגֶּ֕שֶׁם,H1653,hag·ge·šem,the rain,Art | N‑ms,H1653,Song of Songs,2,213,17
חָלַ֖ף,H2498,ḥā·lap̄,is over,V‑Qal‑Perf‑3ms,H2498,Song of Songs,2,214,17
בָאָ֔רֶץ,H776,"ḇā·’ā·reṣ,",on the earth,"Prep‑b, Art | N‑fs",H776,Song of Songs,2,217,17
עֵ֥ת,H6256,‘êṯ,the time,N‑csc,H6256,Song of Songs,2,218,17
הַזָּמִ֖יר,H2158,haz·zā·mîr,of singing,Art | N‑ms,H2158,Song of Songs,2,219,17
הִגִּ֑יעַ,H5060,hig·gî·a‘;,has come,V‑Hifil‑Perf‑3ms,H5060,Song of Songs,2,220,17
וְק֥וֹל,H6963,wə·qō·wl,and the voice,Conj‑w | N‑msc,H6963,Song of Songs,2,221,17
הַתּ֖וֹר,H8449,hat·tō·wr,of the turtledove,Art | N‑fs,H8449,Song of Songs,2,222,17
נִשְׁמַ֥ע,H8085,niš·ma‘,is heard,V‑Nifal‑Perf‑3ms,H8085,Song of Songs,2,223,17
חָֽנְטָ֣ה,H2590,ḥā·nə·ṭāh,puts forth,V‑Qal‑Perf‑3fs,H2590,Song of Songs,2,225,17
פַגֶּ֔יהָ,H6291,"p̄ag·ge·hā,",her green figs,N‑mpc | 3fs,H6291,Song of Songs,2,226,17
וְהַגְּפָנִ֥ים ׀,H1612,wə·hag·gə·p̄ā·nîm,and the vines [with],"Conj‑w, Art | N‑cp",H1612,Song of Songs,2,227,17
סְמָדַ֖ר,H5563,sə·mā·ḏar,the tender grapes,N‑ms,H5563,Song of Songs,2,228,17
בְּחַגְוֵ֣י,H2288,bə·ḥaḡ·wê,in the clefts,Prep‑b | N‑mpc,H2288,Song of Songs,2,236,17
הַסֶּ֗לַע,H5553,"has·se·la‘,",of the rock,Art | N‑ms,H5553,Song of Songs,2,237,17
בְּסֵ֙תֶר֙,H5643,bə·sê·ṯer,in the secret [places],Prep‑b | N‑msc,H5643,Song of Songs,2,238,17
הַמַּדְרֵגָ֔ה,H4095,"ham·maḏ·rê·ḡāh,",of the cliff,Art | N‑fs,H4095,Song of Songs,2,239,17
מַרְאַ֔יִךְ‪‬‪‬,H4758,"mar·’a·yiḵ,",your face,N‑mpc | 2fs,H4758,Song of Songs,2,242,17
עָרֵ֖ב,H6156,‘ā·rêḇ,[is] sweet,Adj‑ms,H6156,Song of Songs,2,248,17
שֽׁוּעָלִ֔ים,H7776,"šū·‘ā·lîm,",the foxes,N‑mp,H7776,Song of Songs,2,251,17
קְטַנִּ֖ים,H6996,qə·ṭan·nîm,little,Adj‑mp,H6996,Song of Songs,2,253,17
מְחַבְּלִ֣ים,H2254,mə·ḥab·bə·lîm,that spoil,V‑Piel‑Prtcpl‑mp,H2254,Song of Songs,2,254,17
שֶׁיָּפ֙וּחַ֙,H6315,še·yā·p̄ū·aḥ,breaks,Pro‑r | V‑Qal‑Imperf‑3ms,H6315,Song of Songs,2,261,17
הַיּ֔וֹם,H3117,"hay·yō·wm,",the day,Art | N‑ms,H3117,Song of Songs,2,262,17
וְנָ֖סוּ,H5127,wə·nā·sū,and flee away,Conj‑w | V‑Qal‑ConjPerf‑3cp,H5127,Song of Songs,2,263,17
הַצְּלָלִ֑ים,H6752,haṣ·ṣə·lā·lîm;,the shadows,Art | N‑mp,H6752,Song of Songs,2,264,17
סֹב֩,H5437,sōḇ,Turn,V‑Qal‑Imp‑ms,H5437,Song of Songs,2,265,17
בָֽתֶר׃,H1335,ḇā·ṯer.,of Bether,N‑ms,H1335,Song of Songs,2,274,17
מִשְׁכָּבִי֙,H4904,miš·kā·ḇî,my bed,N‑msc | 1cs,H4904,Song of Songs,3,275,17
בַּלֵּיל֔וֹת,H3915,"bal·lê·lō·wṯ,",by night,"Prep‑b, Art | N‑mp",H3915,Song of Songs,3,276,17
בִּקַּ֕שְׁתִּי,H1245,biq·qaš·tî,I sought,V‑Piel‑Perf‑1cs,H1245,Song of Songs,3,277,17
מְצָאתִֽיו׃,H4672,mə·ṣā·ṯîw.,I did find him,V‑Qal‑Perf‑1cs | 3ms,H4672,Song of Songs,3,283,17
נָּ֜א,H4994,nā,now,Interjection,H4994,Song of Songs,3,284,17
בָעִ֗יר,H5892,"ḇā·‘îr,",about the city,"Prep‑b, Art | N‑fs",H5892,Song of Songs,3,286,17
בַּשְּׁוָקִים֙,H7784,baš·šə·wā·qîm,in the streets,"Prep‑b, Art | N‑mp",H7784,Song of Songs,3,287,17
וּבָ֣רְחֹב֔וֹת,H7339,"ū·ḇā·rə·ḥō·ḇō·wṯ,",and in the squares,"Conj‑w, Prep‑b, Art | N‑mp",H7339,Song of Songs,3,288,17
הַשֹּׁ֣מְרִ֔ים,H8104,"haš·šō·mə·rîm,",the watchmen,Art | V‑Qal‑Prtcpl‑mp,H8104,Song of Songs,3,296,17
מֵהֶ֔ם,H1992,"mê·hem,",by them,Prep‑m | Pro‑3mp,H1992,Song of Songs,3,304,17
אֲחַזְתִּיו֙,H270,’ă·ḥaz·tîw,I held him,V‑Qal‑Perf‑1cs | 3ms,H270,Song of Songs,3,310,17
אַרְפֶּ֔נּוּ,H7503,"’ar·pen·nū,",would let him go,V‑Hifil‑Imperf‑1cs | 3mse,H7503,Song of Songs,3,312,17
הוֹרָתִֽי׃,H2029,hō·w·rā·ṯî.,of her who conceived me,V‑Qal‑Prtcpl‑fsc | 1cs,H2029,Song of Songs,3,320,17
זֹ֗את,H2063,"zōṯ,",this,Pro‑fs,H2063,Song of Songs,3,336,17
עֹלָה֙,H5927,‘ō·lāh,coming,V‑Qal‑Prtcpl‑fs,H5927,Song of Songs,3,337,17
הַמִּדְבָּ֔ר,H4057,"ham·miḏ·bār,",of the wilderness,Art | N‑ms,H4057,Song of Songs,3,339,17
כְּתִֽימֲר֖וֹת,H8490,kə·ṯî·mă·rō·wṯ,Like pillars,Prep‑k | N‑fpc,H8490,Song of Songs,3,340,17
עָשָׁ֑ן,H6227,‘ā·šān;,of smoke,N‑ms,H6227,Song of Songs,3,341,17
מְקֻטֶּ֤רֶת,H6999,mə·quṭ·ṭe·reṯ,Perfumed,V‑Pual‑Prtcpl‑fsc,H6999,Song of Songs,3,342,17
וּלְבוֹנָ֔ה,H3828,"ū·lə·ḇō·w·nāh,",and frankincense,Conj‑w | N‑fs,H3828,Song of Songs,3,344,17
מִכֹּ֖ל,H3605,mik·kōl,with all,Prep‑m | N‑msc,H3605,Song of Songs,3,345,17
אַבְקַ֥ת,H81,’aḇ·qaṯ,fragrant powders,N‑fsc,H81,Song of Songs,3,346,17
רוֹכֵֽל׃,H7402,rō·w·ḵêl.,of the merchant,V‑Qal‑Prtcpl‑ms,H7402,Song of Songs,3,347,17
מִטָּתוֹ֙,H4296,miṭ·ṭā·ṯōw,couch,N‑fsc | 3ms,H4296,Song of Songs,3,348,17
שִׁשִּׁ֥ים,H8346,šiš·šîm,sixty,Number‑cp,H8346,Song of Songs,3,350,17
גִּבֹּרִ֖ים,H1368,gib·bō·rîm,[with] valiant men,Adj‑mp,H1368,Song of Songs,3,351,17
סָבִ֣יב,H5439,sā·ḇîḇ,around,Adv,H5439,Song of Songs,3,352,17
יִשְׂרָאֵֽל׃,H3478,yiś·rā·’êl.,of Israel,N‑proper‑ms,H3478,Song of Songs,3,354,17
חֶ֔רֶב,H2719,"ḥe·reḇ,",swords,N‑fs,H2719,Song of Songs,3,356,17
מְלֻמְּדֵ֖י,H3925,mə·lum·mə·ḏê,[Being] expert in,V‑Pual‑Prtcpl‑mpc,H3925,Song of Songs,3,357,17
מִלְחָמָ֑ה,H4421,mil·ḥā·māh;,war,N‑fs,H4421,Song of Songs,3,358,17
אִ֤ישׁ,H376,’îš,every man [has],N‑ms,H376,Song of Songs,3,359,17
יְרֵכ֔וֹ,H3409,"yə·rê·ḵōw,",his thigh,N‑fsc | 3ms,H3409,Song of Songs,3,362,17
מִפַּ֖חַד,H6343,mip·pa·ḥaḏ,because of fear,Prep‑m | N‑ms,H6343,Song of Songs,3,363,17
הַלְּבָנֽוֹן׃,H3844,hal·lə·ḇā·nō·wn.,of Lebanon,Art | N‑proper‑fs,H3844,Song of Songs,3,369,17
רְפִידָת֣וֹ,H7507,rə·p̄î·ḏā·ṯōw,Its support,N‑fsc | 3ms,H7507,Song of Songs,3,372,17
מֶרְכָּב֖וֹ,H4817,mer·kā·ḇōw,Its seat,N‑msc | 3ms,H4817,Song of Songs,3,374,17
אַרְגָּמָ֑ן,H713,’ar·gā·mān;,[of] purple,N‑ms,H713,Song of Songs,3,375,17
תּוֹכוֹ֙,H8432,tō·w·ḵōw,Its interior,N‑msc | 3ms,H8432,Song of Songs,3,376,17
