Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal,reading_order_position
Ὃ,That which,RelPro-NNS,G3739,1 John 1,1,4
ἦν,was,V-IIA-3S,G1510,1 John 1,2,4
ἀπ,from,Prep,G575,1 John 1,3,4
ἀρχῆς,the beginning,N-GFS,G746,1 John 1,4,4
ὃ,that which,RelPro-ANS,G3739,1 John 1,5,4
ἀκηκόαμεν,we have heard,V-RIA-1P,G191,1 John 1,6,4
ἑωράκαμεν,we have seen,V-RIA-1P,G3708,1 John 1,7,4
τοῖς,with the,Art-DMP,G3588,1 John 1,8,4
ὀφθαλμοῖς,eyes,N-DMP,G3788,1 John 1,9,4
ἡμῶν,of us,PPro-G1P,G1473,1 John 1,10,4
ἐθεασάμεθα,we have gazed upon,V-AIM-1P,G2300,1 John 1,11,4
καὶ,and,Conj,G2532,1 John 1,12,4
αἱ,the,Art-NFP,G3588,1 John 1,13,4
χεῖρες,hands,N-NFP,G5495,1 John 1,14,4
ἐψηλάφησαν,have handled,V-AIA-3P,G5584,1 John 1,15,4
περὶ,concerning,Prep,G4012,1 John 1,16,4
τοῦ,the,Art-GMS,G3588,1 John 1,17,4
Λόγου,Word,N-GMS,G3056,1 John 1,18,4
τῆς,-,Art-GFS,G3588,1 John 1,19,4
ζωῆς,of life,N-GFS,G2222,1 John 1,20,4
ἡ,the,Art-NFS,G3588,1 John 1,21,4
ζωὴ,life,N-NFS,G2222,1 John 1,22,4
ἐφανερώθη,was made manifest,V-AIP-3S,G5319,1 John 1,23,4
μαρτυροῦμεν,bear witness,V-PIA-1P,G3140,1 John 1,24,4
ἀπαγγέλλομεν,we proclaim,V-PIA-1P,G518,1 John 1,25,4
ὑμῖν,to you,PPro-D2P,G4771,1 John 1,26,4
τὴν,the,Art-AFS,G3588,1 John 1,27,4
ζωὴν,life,N-AFS,G2222,1 John 1,28,4
αἰώνιον,eternal,Adj-AFS,G166,1 John 1,29,4
ἥτις,which,RelPro-NFS,G3748,1 John 1,30,4
πρὸς,with,Prep,G4314,1 John 1,31,4
τὸν,the,Art-AMS,G3588,1 John 1,32,4
Πατέρα,Father,N-AMS,G3962,1 John 1,33,4
ἡμῖν,to us,PPro-D1P,G1473,1 John 1,34,4
ἵνα,so that,Conj,G2443,1 John 1,35,4
ὑμεῖς,you,PPro-N2P,G4771,1 John 1,36,4
κοινωνίαν,fellowship,N-AFS,G2842,1 John 1,37,4
ἔχητε,may have,V-PSA-2P,G2192,1 John 1,38,4
μεθ,with,Prep,G3326,1 John 1,39,4
κοινωνία,fellowship,N-NFS,G2842,1 John 1,40,4
δὲ,now,Conj,G1161,1 John 1,41,4
ἡμετέρα,of us,PPro-NF1P,G2251,1 John 1,42,4
μετὰ,is with,Prep,G3326,1 John 1,43,4
Πατρὸς,Father,N-GMS,G3962,1 John 1,44,4
