Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal,reading_order_position
Παῦλος,Paul,N-NMS,G3972,Ephesians 1,1,12
ἀπόστολος,an apostle,N-NMS,G652,Ephesians 1,2,12
Χριστοῦ,of Christ,N-GMS,G5547,Ephesians 1,3,12
Ἰησοῦ,Jesus,N-GMS,G2424,Ephesians 1,4,12
διὰ,by,Prep,G1223,Ephesians 1,5,12
θελήματος,the will,N-GNS,G2307,Ephesians 1,6,12
Θεοῦ,of God,N-GMS,G2316,Ephesians 1,7,12
Τοῖς,To the,Art-DMP,G3588,Ephesians 1,8,12
ἁγίοις,saints,Adj-DMP,G40,Ephesians 1,9,12
τοῖς,-,Art-DMP,G3588,Ephesians 1,10,12
οὖσιν,being,V-PPA-DMP,G1510,Ephesians 1,11,12
ἐν,in,Prep,G1722,Ephesians 1,12,12
Ἐφέσῳ,Ephesus,N-DFS,G2181,Ephesians 1,13,12
καὶ,and,Conj,G2532,Ephesians 1,14,12
πιστοῖς,faithful,Adj-DMP,G4103,Ephesians 1,15,12
Χριστῷ,Christ,N-DMS,G5547,Ephesians 1,16,12
Ἰησοῦ,Jesus,N-DMS,G2424,Ephesians 1,17,12
Χάρις,Grace,N-NFS,G5485,Ephesians 1,18,12
ὑμῖν,to you,PPro-D2P,G4771,Ephesians 1,19,12
εἰρήνη,peace,N-NFS,G1515,Ephesians 1,20,12
ἀπὸ,from,Prep,G575,Ephesians 1,21,12
Πατρὸς,the Father,N-GMS,G3962,Ephesians 1,22,12
ἡμῶν,of us,PPro-G1P,G1473,Ephesians 1,23,12
Κυρίου,the Lord,N-GMS,G2962,Ephesians 1,24,12
Εὐλογητὸς,Blessed be,Adj-NMS,G2128,Ephesians 1,25,12
ὁ,the,Art-NMS,G3588,Ephesians 1,26,12
Θεὸς,God,N-NMS,G2316,Ephesians 1,27,12
Πατὴρ,Father,N-NMS,G3962,Ephesians 1,28,12
τοῦ,of the,Art-GMS,G3588,Ephesians 1,29,12
εὐλογήσας,having blessed,V-APA-NMS,G2127,Ephesians 1,30,12
ἡμᾶς,us,PPro-A1P,G1473,Ephesians 1,31,12
πάσῃ,every,Adj-DFS,G3956,Ephesians 1,32,12
εὐλογίᾳ,blessing,N-DFS,G2129,Ephesians 1,33,12
πνευματικῇ,spiritual,Adj-DFS,G4152,Ephesians 1,34,12
τοῖς,the,Art-DNP,G3588,Ephesians 1,35,12
ἐπουρανίοις,heavenly realms,Adj-DNP,G2032,Ephesians 1,36,12
καθὼς,just as,Adv,G2531,Ephesians 1,37,12
ἐξελέξατο,He chose,V-AIM-3S,G1586,Ephesians 1,38,12
αὐτῷ,Him,PPro-DM3S,G846,Ephesians 1,39,12
πρὸ,before,Prep,G4253,Ephesians 1,40,12
καταβολῆς,the foundation,N-GFS,G2602,Ephesians 1,41,12
κόσμου,of the world,N-GMS,G2889,Ephesians 1,42,12
εἶναι,to be,V-PNA,G1510,Ephesians 1,43,12
ἁγίους,holy,Adj-AMP,G40,Ephesians 1,44,12
ἀμώμους,blameless,Adj-AMP,G299,Ephesians 1,45,12
κατενώπιον,before,Prep,G2714,Ephesians 1,46,12
αὐτοῦ,Him,PPro-GM3S,G846,Ephesians 1,47,12
ἀγάπῃ,love,N-DFS,G26,Ephesians 1,48,12
προορίσας,having predestined,V-APA-NMS,G4309,Ephesians 1,49,12
εἰς,for,Prep,G1519,Ephesians 1,50,12
υἱοθεσίαν,divine adoption as sons,N-AFS,G5206,Ephesians 1,51,12
αὐτόν,Himself,PPro-AM3S,G846,Ephesians 1,52,12
κατὰ,according to,Prep,G2596,Ephesians 1,53,12
τὴν,the,Art-AFS,G3588,Ephesians 1,54,12
εὐδοκίαν,good pleasure,N-AFS,G2107,Ephesians 1,55,12
τοῦ,of the,Art-GNS,G3588,Ephesians 1,56,12
ἔπαινον,the praise,N-AMS,G1868,Ephesians 1,57,12
δόξης,of the glory,N-GFS,G1391,Ephesians 1,58,12
τῆς,of the,Art-GFS,G3588,Ephesians 1,59,12
χάριτος,of grace,N-GFS,G5485,Ephesians 1,60,12
ἧς,which,RelPro-GFS,G3739,Ephesians 1,61,12
ἐχαρίτωσεν,He has freely given,V-AIA-3S,G5487,Ephesians 1,62,12
τῷ,the,Art-DMS,G3588,Ephesians 1,63,12
Ἠγαπημένῳ,Beloved One,V-RPM/P-DMS,G25,Ephesians 1,64,12
ᾧ,whom,RelPro-DMS,G3739,Ephesians 1,65,12
ἔχομεν,we have,V-PIA-1P,G2192,Ephesians 1,66,12
ἀπολύτρωσιν,redemption,N-AFS,G629,Ephesians 1,67,12
αἵματος,blood,N-GNS,G129,Ephesians 1,68,12
ἄφεσιν,forgiveness,N-AFS,G859,Ephesians 1,69,12
τῶν,-,Art-GNP,G3588,Ephesians 1,70,12
παραπτωμάτων,of trespasses,N-GNP,G3900,Ephesians 1,71,12
τὸ,the,Art-ANS,G3588,Ephesians 1,72,12
πλοῦτος,riches,N-ANS,G4149,Ephesians 1,73,12
ἐπερίσσευσεν,He lavished,V-AIA-3S,G4052,Ephesians 1,74,12
σοφίᾳ,wisdom,N-DFS,G4678,Ephesians 1,75,12
φρονήσει,understanding,N-DFS,G5428,Ephesians 1,76,12
γνωρίσας,having made known,V-APA-NMS,G1107,Ephesians 1,77,12
ἡμῖν,to us,PPro-D1P,G1473,Ephesians 1,78,12
μυστήριον,mystery,N-ANS,G3466,Ephesians 1,79,12
ἣν,which,RelPro-AFS,G3739,Ephesians 1,80,12
προέθετο,He purposed,V-AIM-3S,G4388,Ephesians 1,81,12
οἰκονομίαν,the administration,N-AFS,G3622,Ephesians 1,82,12
πληρώματος,fullness,N-GNS,G4138,Ephesians 1,83,12
τῶν,of the,Art-GMP,G3588,Ephesians 1,84,12
καιρῶν,times,N-GMP,G2540,Ephesians 1,85,12
ἀνακεφαλαιώσασθαι,to bring together,V-ANM,G346,Ephesians 1,86,12
τὰ,the,Art-ANP,G3588,Ephesians 1,87,12
πάντα,all things,Adj-ANP,G3956,Ephesians 1,88,12
ἐπὶ,in,Prep,G1909,Ephesians 1,89,12
οὐρανοῖς,heavens,N-DMP,G3772,Ephesians 1,90,12
γῆς,earth,N-GFS,G1093,Ephesians 1,91,12
ἐκληρώθημεν,we have obtained an inheritance,V-AIP-1P,G2820,Ephesians 1,92,12
προορισθέντες,having been predestined,V-APP-NMP,G4309,Ephesians 1,93,12
πρόθεσιν,the purpose,N-AFS,G4286,Ephesians 1,94,12
ἐνεργοῦντος,working,V-PPA-GMS,G1754,Ephesians 1,95,12
βουλὴν,counsel,N-AFS,G1012,Ephesians 1,96,12
τοὺς,the ones,Art-AMP,G3588,Ephesians 1,97,12
προηλπικότας,having first trusted,V-RPA-AMP,G4276,Ephesians 1,98,12
ὑμεῖς,you,PPro-N2P,G4771,Ephesians 1,99,12
ἀκούσαντες,having heard,V-APA-NMP,G191,Ephesians 1,100,12
τὸν,the,Art-AMS,G3588,Ephesians 1,101,12
λόγον,word,N-AMS,G3056,Ephesians 1,102,12
ἀληθείας,of truth,N-GFS,G225,Ephesians 1,103,12
εὐαγγέλιον,gospel,N-ANS,G2098,Ephesians 1,104,12
σωτηρίας,salvation,N-GFS,G4991,Ephesians 1,105,12
ὑμῶν,of you,PPro-G2P,G4771,Ephesians 1,106,12
πιστεύσαντες,having believed,V-APA-NMP,G4100,Ephesians 1,107,12
ἐσφραγίσθητε,you were sealed,V-AIP-2P,G4972,Ephesians 1,108,12
τῷ,with the,Art-DNS,G3588,Ephesians 1,109,12
Πνεύματι,Spirit,N-DNS,G4151,Ephesians 1,110,12
ἐπαγγελίας,of promise,N-GFS,G1860,Ephesians 1,111,12
Ἁγίῳ,Holy,Adj-DNS,G40,Ephesians 1,112,12
