Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal,reading_order_position
παρεπιδήμοις,sojourners,Adj-DMP,G3927,1 Peter 1,1,17
Πόντου,of Pontus,N-GMS,G4195,1 Peter 1,2,17
Καππαδοκίας,Cappadocia,N-GFS,G2587,1 Peter 1,3,17
Βιθυνίας,Bithynia,N-GFS,G978,1 Peter 1,4,17
πρόγνωσιν,the foreknowledge,N-AFS,G4268,1 Peter 1,5,17
ῥαντισμὸν,sprinkling,N-AMS,G4473,1 Peter 1,6,17
ἀναγεννήσας,having begotten again,V-APA-NMS,G313,1 Peter 1,7,17
ἄφθαρτον,imperishable,Adj-AFS,G862,1 Peter 1,8,17
ἀμάραντον,unfading,Adj-AFS,G263,1 Peter 1,9,17
πολυτιμότερον,more precious,Adj-NNS-C,G4186,1 Peter 1,10,17
χρυσίου,than gold,N-GNS,G5553,1 Peter 1,11,17
ἀνεκλαλήτῳ,inexpressible,Adj-DFS,G412,1 Peter 1,12,17
ἐξηραύνησαν,searched out diligently,V-AIA-3P,G1830,1 Peter 1,13,17
ἐραυνῶντες,inquiring,V-PPA-NMP,G2045,1 Peter 1,14,17
προμαρτυρόμενον,testifying beforehand,V-PPM/P-NNS,G4303,1 Peter 1,15,17
ἀναζωσάμενοι,having girded up,V-APM-NMP,G328,1 Peter 1,16,17
τελείως,fully,Adv,G5049,1 Peter 1,17,17
συσχηματιζόμενοι,fashioning yourselves,V-PPM/P-NMP,G4964,1 Peter 1,18,17
ἀπροσωπολήμπτως,impartially,Adv,G678,1 Peter 1,19,17
παροικίας,sojourn,N-GFS,G3940,1 Peter 1,20,17
φθαρτοῖς,by perishable things,Adj-DNP,G5349,1 Peter 1,21,17
πατροπαραδότου,handed down from your fathers,Adj-GFS,G3970,1 Peter 1,22,17
ἀμνοῦ,of a lamb,N-GMS,G286,1 Peter 1,23,17
ἐκτενῶς,fervently,Adv,G1619,1 Peter 1,24,17
σπορᾶς,seed,N-GFS,G4701,1 Peter 1,25,17
καταλαλιάς,evil speakings,N-AFP,G2636,1 Peter 2,26,17
ἀρτιγέννητα,newborn,Adj-NNP,G738,1 Peter 2,27,17
λογικὸν,reasonable,Adj-ANS,G3050,1 Peter 2,28,17
ἄδολον,pure,Adj-ANS,G97,1 Peter 2,29,17
γάλα,milk,N-ANS,G1051,1 Peter 2,30,17
ἱεράτευμα,a priesthood,N-ANS,G2406,1 Peter 2,31,17
εὐπροσδέκτους,acceptable,Adj-AFP,G2144,1 Peter 2,32,17
Σιὼν,Zion,N-DFS,G4622,1 Peter 2,33,17
προσκόμματος,of stumbling,N-GNS,G4348,1 Peter 2,34,17
ἀπειθοῦντες,being disobedient,V-PPA-NMP,G544,1 Peter 2,35,17
ἐξαγγείλητε,you may proclaim,V-ASA-2P,G1804,1 Peter 2,36,17
θαυμαστὸν,marvelous,Adj-ANS,G2298,1 Peter 2,37,17
σαρκικῶν,fleshly,Adj-GFP,G4559,1 Peter 2,38,17
κακοποιῶν,evildoers,N-GMP,G2555,1 Peter 2,39,17
