Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal,reading_order_position
ἐξαπορηθῆναι,to despair,V-ANP,G1820,2 Corinthians 1,1,19
ἀπόκριμα,sentence,N-ANS,G610,2 Corinthians 1,2,19
συνυπουργούντων,joining together,V-PPA-GMP,G4943,2 Corinthians 1,3,19
εἰλικρινείᾳ,sincerity,N-DFS,G1505,2 Corinthians 1,4,19
ἐλαφρίᾳ,lightness,N-DFS,G1644,2 Corinthians 1,5,19
ἐπιτιμία,punishment,N-NFS,G2009,2 Corinthians 2,6,19
καπηλεύοντες,peddling,V-PPA-NMP,G2585,2 Corinthians 2,7,19
συστατικῶν,commendatory,Adj-GFP,G4956,2 Corinthians 3,8,19
πλαξὶν,tablets,N-DFP,G4109,2 Corinthians 3,9,19
λιθίναις,of stone,Adj-DFP,G3035,2 Corinthians 3,10,19
σαρκίναις,human,Adj-DFP,G4560,2 Corinthians 3,11,19
ἱκανότης,sufficiency,N-NFS,G2426,2 Corinthians 3,12,19
ἐντετυπωμένη,having been engraved,V-RPM/P-NFS,G1795,2 Corinthians 3,13,19
κατακρίσεως,of condemnation was,N-GFS,G2633,2 Corinthians 3,14,19
κάλυμμα,a veil,N-ANS,G2571,2 Corinthians 3,15,19
ἐπωρώθη,were hardened,V-AIP-3S,G4456,2 Corinthians 3,16,19
ἀνακαλυπτόμενον,being lifted,V-PPM/P-NNS,G343,2 Corinthians 3,17,19
ἡνίκα,when,Adv,G2259,2 Corinthians 3,18,19
περιαιρεῖται,is taken away,V-PIM/P-3S,G4014,2 Corinthians 3,19,19
κατοπτριζόμενοι,beholding as in a mirror,V-PPM-NMP,G2734,2 Corinthians 3,20,19
μεταμορφούμεθα,are being transformed into,V-PIM/P-1P,G3339,2 Corinthians 3,21,19
ἀπειπάμεθα,we have renounced,V-AIM-1P,G550,2 Corinthians 4,22,19
δολοῦντες,falsifying,V-PPA-NMP,G1389,2 Corinthians 4,23,19
φανερώσει,by manifestation,N-DFS,G5321,2 Corinthians 4,24,19
αὐγάσαι,to beam forth,V-ANA,G826,2 Corinthians 4,25,19
φωτισμὸν,illumination,N-AMS,G5462,2 Corinthians 4,26,19
στενοχωρούμενοι,being crushed,V-PPM/P-NMP,G4729,2 Corinthians 4,27,19
καταβαλλόμενοι,being struck down,V-PPM/P-NMP,G2598,2 Corinthians 4,28,19
νέκρωσιν,death,N-AFS,G3500,2 Corinthians 4,29,19
θνητῇ,mortal,Adj-DFS,G2349,2 Corinthians 4,30,19
παραυτίκα,momentary,Adv,G3910,2 Corinthians 4,31,19
ἐλαφρὸν,lightness,Adj-NNS,G1645,2 Corinthians 4,32,19
πρόσκαιρα,temporary,Adj-NNP,G4340,2 Corinthians 4,33,19
σκήνους,tent,N-GNS,G4636,2 Corinthians 5,34,19
ἐπενδύσασθαι,to be clothed with,V-ANM,G1902,2 Corinthians 5,35,19
Θαρροῦντες,being confident,V-PPA-NMP,G2292,2 Corinthians 5,36,19
ἐνδημοῦντες,being at home,V-PPA-NMP,G1736,2 Corinthians 5,37,19
ἐκδημοῦμεν,we are absent,V-PIA-1P,G1553,2 Corinthians 5,38,19
βήματος,judgment seat,N-GNS,G968,2 Corinthians 5,39,19
καταλλάξαντος,having reconciled,V-APA-GMS,G2644,2 Corinthians 5,40,19
καταλλαγῆς,of reconciliation,N-GFS,G2643,2 Corinthians 5,41,19
ἐπήκουσά,I listened to,V-AIA-1S,G1873,2 Corinthians 6,42,19
ἐβοήθησά,I helped,V-AIA-1S,G997,2 Corinthians 6,43,19
προσκοπήν,an obstacle,N-AFS,G4349,2 Corinthians 6,44,19
μωμηθῇ,should be blemished,V-ASP-3S,G3469,2 Corinthians 6,45,19
στενοχωρίαις,distresses,N-DFP,G4730,2 Corinthians 6,46,19
ἀγρυπνίαις,watchings,N-DFP,G70,2 Corinthians 6,47,19
ἁγνότητι,purity,N-DFS,G54,2 Corinthians 6,48,19
ὅπλων,weapons,N-GNP,G3696,2 Corinthians 6,49,19
δυσφημίας,bad report,N-GFS,G1426,2 Corinthians 6,50,19
εὐφημίας,good report,N-GFS,G2162,2 Corinthians 6,51,19
πλουτίζοντες,enriching,V-PPA-NMP,G4148,2 Corinthians 6,52,19
Κορίνθιοι,Corinthians,N-VMP,G2881,2 Corinthians 6,53,19
πεπλάτυνται,has been expanded,V-RIM/P-3S,G4115,2 Corinthians 6,54,19
ἀντιμισθίαν,recompense,N-AFS,G489,2 Corinthians 6,55,19
ἑτεροζυγοῦντες,unequally yoked together,V-PPA-NMP,G2086,2 Corinthians 6,56,19
μετοχὴ,partnership have,N-NFS,G3352,2 Corinthians 6,57,19
συμφώνησις,harmony,N-NFS,G4857,2 Corinthians 6,58,19
Βελιάρ,Belial,N-AMS,G955,2 Corinthians 6,59,19
συνκατάθεσις,agreement,N-NFS,G4783,2 Corinthians 6,60,19
ἐμπεριπατήσω,will walk among them,V-FIA-1S,G1704,2 Corinthians 6,61,19
εἰσδέξομαι,will receive,V-FIM-1S,G1523,2 Corinthians 6,62,19
Παντοκράτωρ,Almighty,N-NMS,G3841,2 Corinthians 6,63,19
μολυσμοῦ,defilement,N-GMS,G3436,2 Corinthians 7,64,19
ὑπερπερισσεύομαι,I overabound,V-PIP-1S,G5248,2 Corinthians 7,65,19
ἐπιπόθησιν,earnest desire,N-AFS,G1972,2 Corinthians 7,66,19
ὀδυρμόν,mourning,N-AMS,G3602,2 Corinthians 7,67,19
μεταμέλομαι,I do regret it,V-PIM/P-1S,G3338,2 Corinthians 7,68,19
ἀμεταμέλητον,without regret,Adj-AFS,G278,2 Corinthians 7,69,19
ἀγανάκτησιν,indignation,N-AFS,G24,2 Corinthians 7,70,19
πτωχεία,poverty,N-NFS,G4432,2 Corinthians 8,71,19
αὐθαίρετοι,they were willing of themselves,Adj-NMP,G830,2 Corinthians 8,72,19
προενήρξατο,he had begun,V-AIM-3S,G4278,2 Corinthians 8,73,19
ἐπτώχευσεν,He became poor,V-AIA-3S,G4433,2 Corinthians 8,74,19
συμφέρει,is profitable,V-PIA-3S,G4851,2 Corinthians 8,75,19
πέρυσι,a year ago,Adv,G4070,2 Corinthians 8,76,19
προθυμία,readiness,N-NFS,G4288,2 Corinthians 8,77,19
ἠλαττόνησεν,had lack,V-AIA-3S,G1641,2 Corinthians 8,78,19
σπουδαιότερος,very earnest,Adj-NMS-C,G4705,2 Corinthians 8,79,19
Συνεπέμψαμεν,We have sent,V-AIA-1P,G4842,2 Corinthians 8,80,19
χειροτονηθεὶς,having been chosen,V-APP-NMS,G5500,2 Corinthians 8,81,19
συνέκδημος,fellow traveler,N-NMS,G4898,2 Corinthians 8,82,19
ἁδρότητι,abundance,N-DFS,G100,2 Corinthians 8,83,19
Μακεδόσιν,to Macedonians,N-DMP,G3110,2 Corinthians 9,84,19
παρεσκεύασται,has been prepared,V-RIM/P-3S,G3903,2 Corinthians 9,85,19
ἀπαρασκευάστους,unprepared,Adj-AMP,G532,2 Corinthians 9,86,19
ὑποστάσει,confidence,N-DFS,G5287,2 Corinthians 9,87,19
προκαταρτίσωσιν,should complete beforehand,V-ASA-3P,G4294,2 Corinthians 9,88,19
προεπηγγελμένην,foreannounced,V-RPM/P-AFS,G4279,2 Corinthians 9,89,19
φειδομένως,sparingly,Adv,G5340,2 Corinthians 9,90,19
προῄρηται,he purposes,V-RIM-3S,G4255,2 Corinthians 9,91,19
