Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal,reading_order_position
Παῦλος,Paul,N-NMS,G3972,Galatians 1,1,14
ἀπόστολος,an apostle,N-NMS,G652,Galatians 1,2,14
οὐκ,not,Adv,G3756,Galatians 1,3,14
ἀπ,from,Prep,G575,Galatians 1,4,14
ἀνθρώπων,men,N-GMP,G444,Galatians 1,5,14
οὐδὲ,nor,Conj,G3761,Galatians 1,6,14
δι,through,Prep,G1223,Galatians 1,7,14
ἀλλὰ,but,Conj,G235,Galatians 1,8,14
Ἰησοῦ,Jesus,N-GMS,G2424,Galatians 1,9,14
Χριστοῦ,Christ,N-GMS,G5547,Galatians 1,10,14
καὶ,and,Conj,G2532,Galatians 1,11,14
Θεοῦ,God,N-GMS,G2316,Galatians 1,12,14
Πατρὸς,the Father,N-GMS,G3962,Galatians 1,13,14
τοῦ,the One,Art-GMS,G3588,Galatians 1,14,14
ἐγείραντος,having raised,V-APA-GMS,G1453,Galatians 1,15,14
αὐτὸν,Him,PPro-AM3S,G846,Galatians 1,16,14
ἐκ,out from,Prep,G1537,Galatians 1,17,14
νεκρῶν,the dead,Adj-GMP,G3498,Galatians 1,18,14
σὺν,with,Prep,G4862,Galatians 1,19,14
ἐμοὶ,me,PPro-D1S,G1473,Galatians 1,20,14
πάντες,all,Adj-NMP,G3956,Galatians 1,21,14
ἀδελφοί,brothers,N-NMP,G80,Galatians 1,22,14
ἐκκλησίαις,churches,N-DFP,G1577,Galatians 1,23,14
Γαλατίας,of Galatia,N-GFS,G1053,Galatians 1,24,14
Χάρις,Grace,N-NFS,G5485,Galatians 1,25,14
ὑμῖν,to you,PPro-D2P,G4771,Galatians 1,26,14
εἰρήνη,peace,N-NFS,G1515,Galatians 1,27,14
Κυρίου,the Lord,N-GMS,G2962,Galatians 1,28,14
δόντος,having given,V-APA-GMS,G1325,Galatians 1,29,14
ἑαυτὸν,Himself,RefPro-AM3S,G1438,Galatians 1,30,14
ὑπὲρ,for,Prep,G5228,Galatians 1,31,14
ἁμαρτιῶν,sins,N-GFP,G266,Galatians 1,32,14
ὅπως,so that,Conj,G3704,Galatians 1,33,14
ἐξέληται,He might deliver,V-ASM-3S,G1807,Galatians 1,34,14
