Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal,reading_order_position
Συμεὼν,Simon,N-NMS,G4826,2 Peter 1,1,23
Πέτρος,Peter,N-NMS,G4074,2 Peter 1,2,23
δοῦλος,a servant,N-NMS,G1401,2 Peter 1,3,23
καὶ,and,Conj,G2532,2 Peter 1,4,23
ἀπόστολος,apostle,N-NMS,G652,2 Peter 1,5,23
Ἰησοῦ,of Jesus,N-GMS,G2424,2 Peter 1,6,23
Χριστοῦ,Christ,N-GMS,G5547,2 Peter 1,7,23
Τοῖς,To those,Art-DMP,G3588,2 Peter 1,8,23
ἰσότιμον,equally precious,Adj-AFS,G2472,2 Peter 1,9,23
ἡμῖν,with ours,PPro-D1P,G1473,2 Peter 1,10,23
λαχοῦσιν,having obtained,V-APA-DMP,G2975,2 Peter 1,11,23
πίστιν,a faith,N-AFS,G4102,2 Peter 1,12,23
ἐν,through,Prep,G1722,2 Peter 1,13,23
δικαιοσύνῃ,the righteousness,N-DFS,G1343,2 Peter 1,14,23
Θεοῦ,God,N-GMS,G2316,2 Peter 1,15,23
Σωτῆρος,Savior,N-GMS,G4990,2 Peter 1,16,23
Χάρις,Grace,N-NFS,G5485,2 Peter 1,17,23
ὑμῖν,to you,PPro-D2P,G4771,2 Peter 1,18,23
εἰρήνη,peace,N-NFS,G1515,2 Peter 1,19,23
πληθυνθείη,be multiplied,V-AOP-3S,G4129,2 Peter 1,20,23
ἐπιγνώσει,the knowledge,N-DFS,G1922,2 Peter 1,21,23
Κυρίου,Lord,N-GMS,G2962,2 Peter 1,22,23
Ὡς,Accordingly,Adv,G5613,2 Peter 1,23,23
πάντα,all things,Adj-ANP,G3956,2 Peter 1,24,23
θείας,divine,Adj-GFS,G2304,2 Peter 1,25,23
δυνάμεως,power,N-GFS,G1411,2 Peter 1,26,23
αὐτοῦ,of Him,PPro-GM3S,G846,2 Peter 1,27,23
πρὸς,toward,Prep,G4314,2 Peter 1,28,23
ζωὴν,life,N-AFS,G2222,2 Peter 1,29,23
εὐσέβειαν,godliness,N-AFS,G2150,2 Peter 1,30,23
δεδωρημένης,has given,V-RPM/P-GFS,G1433,2 Peter 1,31,23
διὰ,through,Prep,G1223,2 Peter 1,32,23
καλέσαντος,having called,V-APA-GMS,G2564,2 Peter 1,33,23
ἰδίᾳ,by His own,Adj-DFS,G2398,2 Peter 1,34,23
δόξῃ,glory,N-DFS,G1391,2 Peter 1,35,23
ἀρετῇ,excellence,N-DFS,G703,2 Peter 1,36,23
ὧν,which,RelPro-GNP,G3739,2 Peter 1,37,23
τίμια,precious,Adj-ANP,G5093,2 Peter 1,38,23
μέγιστα,magnificent,Adj-ANP-S,G3173,2 Peter 1,39,23
ἐπαγγέλματα,promises,N-ANP,G1862,2 Peter 1,40,23
ἵνα,so that,Conj,G2443,2 Peter 1,41,23
τούτων,these,DPro-GNP,G3778,2 Peter 1,42,23
γένησθε,you might become,V-ASM-2P,G1096,2 Peter 1,43,23
κοινωνοὶ,partakers,N-NMP,G2844,2 Peter 1,44,23
φύσεως,nature,N-GFS,G5449,2 Peter 1,45,23
ἀποφυγόντες,having escaped,V-APA-NMP,G668,2 Peter 1,46,23
κόσμῳ,world,N-DMS,G2889,2 Peter 1,47,23
ἐπιθυμίᾳ,desire,N-DFS,G1939,2 Peter 1,48,23
φθορᾶς,decay,N-GFS,G5356,2 Peter 1,49,23
δὲ,now,Conj,G1161,2 Peter 1,50,23
σπουδὴν,earnestness,N-AFS,G4710,2 Peter 1,51,23
παρεισενέγκαντες,having brought in,V-APA-NMP,G3923,2 Peter 1,52,23
ἐπιχορηγήσατε,supplement,V-AMA-2P,G2023,2 Peter 1,53,23
γνῶσιν,knowledge,N-AFS,G1108,2 Peter 1,54,23
ἐγκράτειαν,self-control,N-AFS,G1466,2 Peter 1,55,23
ὑπομονήν,endurance,N-AFS,G5281,2 Peter 1,56,23
φιλαδελφίαν,brotherly affection,N-AFS,G5360,2 Peter 1,57,23
ἀγάπην,love,N-AFS,G26,2 Peter 1,58,23
γὰρ,for,Conj,G1063,2 Peter 1,59,23
ὑπάρχοντα,being,V-PPA-NNP,G5225,2 Peter 1,60,23
πλεονάζοντα,abounding,V-PPA-NNP,G4121,2 Peter 1,61,23
οὐκ,neither,Adv,G3756,2 Peter 1,62,23
ἀργοὺς,idle,Adj-AMP,G692,2 Peter 1,63,23
οὐδὲ,nor,Conj,G3761,2 Peter 1,64,23
ἀκάρπους,unfruitful,Adj-AMP,G175,2 Peter 1,65,23
καθίστησιν,make you,V-PIA-3S,G2525,2 Peter 1,66,23
εἰς,as to,Prep,G1519,2 Peter 1,67,23
μὴ,not,Adv,G3361,2 Peter 1,68,23
πάρεστιν,are present,V-PIA-3S,G3918,2 Peter 1,69,23
τυφλός,blind,Adj-NMS,G5185,2 Peter 1,70,23
ἐστιν,he is,V-PIA-3S,G1510,2 Peter 1,71,23
μυωπάζων,being short sighted,V-PPA-NMS,G3467,2 Peter 1,72,23
λήθην,forgetfulness,N-AFS,G3024,2 Peter 1,73,23
λαβὼν,having received,V-APA-NMS,G2983,2 Peter 1,74,23
καθαρισμοῦ,purification,N-GMS,G2512,2 Peter 1,75,23
πάλαι,former,Adv,G3819,2 Peter 1,76,23
ἁμαρτιῶν,sins,N-GFP,G266,2 Peter 1,77,23
Διὸ,Therefore,Conj,G1352,2 Peter 1,78,23
μᾶλλον,rather,Adv,G3123,2 Peter 1,79,23
ἀδελφοί,brothers,N-VMP,G80,2 Peter 1,80,23
σπουδάσατε,be diligent,V-AMA-2P,G4704,2 Peter 1,81,23
βεβαίαν,sure,Adj-AFS,G949,2 Peter 1,82,23
κλῆσιν,calling,N-AFS,G2821,2 Peter 1,83,23
ἐκλογὴν,election,N-AFS,G1589,2 Peter 1,84,23
ποιεῖσθαι,to make,V-PNM,G4160,2 Peter 1,85,23
πταίσητέ,shall you stumble,V-ASA-2P,G4417,2 Peter 1,86,23
ποτε,at any time,Prtcl,G4218,2 Peter 1,87,23
οὕτως,In this way,Adv,G3779,2 Peter 1,88,23
πλουσίως,richly,Adv,G4146,2 Peter 1,89,23
εἴσοδος,entrance,N-NFS,G1529,2 Peter 1,90,23
αἰώνιον,eternal,Adj-AFS,G166,2 Peter 1,91,23
βασιλείαν,kingdom,N-AFS,G932,2 Peter 1,92,23
μελλήσω,I will be ready,V-FIA-1S,G3195,2 Peter 1,93,23
ἀεὶ,always,Adv,G104,2 Peter 1,94,23
ὑπομιμνῄσκειν,to remind,V-PNA,G5279,2 Peter 1,95,23
περὶ,concerning,Prep,G4012,2 Peter 1,96,23
καίπερ,though,Conj,G2539,2 Peter 1,97,23
εἰδότας,knowing them,V-RPA-AMP,G1492,2 Peter 1,98,23
ἐστηριγμένους,having been strengthened,V-RPM/P-AMP,G4741,2 Peter 1,99,23
ἀληθείᾳ,truth,N-DFS,G225,2 Peter 1,100,23
δίκαιον,Right,Adj-ANS,G1342,2 Peter 1,101,23
ἡγοῦμαι,I esteem it,V-PIM/P-1S,G2233,2 Peter 1,102,23
ἐφ,as,Prep,G1909,2 Peter 1,103,23
ὅσον,long as,RelPro-AMS,G3745,2 Peter 1,104,23
σκηνώματι,tabernacle,N-DNS,G4638,2 Peter 1,105,23
διεγείρειν,to stir up,V-PNA,G1326,2 Peter 1,106,23
ὑπομνήσει,putting you in remembrance,N-DFS,G5280,2 Peter 1,107,23
ὅτι,that,Conj,G3754,2 Peter 1,108,23
ταχινή,impending,Adj-NFS,G5031,2 Peter 1,109,23
ἀπόθεσις,putting off,N-NFS,G595,2 Peter 1,110,23
καθὼς,as,Adv,G2531,2 Peter 1,111,23
ἐδήλωσέν,has made clear,V-AIA-3S,G1213,2 Peter 1,112,23
ἑκάστοτε,at every time,Adv,G1539,2 Peter 1,113,23
ἔχειν,to have,V-PNA,G2192,2 Peter 1,114,23
μετὰ,after,Prep,G3326,2 Peter 1,115,23
ἐμὴν,my,PPro-AF1S,G1699,2 Peter 1,116,23
ἔξοδον,departure,N-AFS,G1841,2 Peter 1,117,23
μνήμην,a lasting remembrance,N-AFS,G3420,2 Peter 1,118,23
σεσοφισμένοις,cleverly devised,V-RPM/P-DMP,G4679,2 Peter 1,119,23
μύθοις,fables,N-DMP,G3454,2 Peter 1,120,23
ἐξακολουθήσαντες,having followed out,V-APA-NMP,G1811,2 Peter 1,121,23
ἐγνωρίσαμεν,we have made known,V-AIA-1P,G1107,2 Peter 1,122,23
παρουσίαν,coming,N-AFS,G3952,2 Peter 1,123,23
ἀλλ,but,Conj,G235,2 Peter 1,124,23
ἐπόπται,eyewitnesses,N-NMP,G2030,2 Peter 1,125,23
ἐκείνου,of His,DPro-GMS,G1565,2 Peter 1,126,23
μεγαλειότητος,majesty,N-GFS,G3168,2 Peter 1,127,23
παρὰ,from,Prep,G3844,2 Peter 1,128,23
Πατρὸς,the Father,N-GMS,G3962,2 Peter 1,129,23
τιμὴν,honor,N-AFS,G5092,2 Peter 1,130,23
φωνῆς,a voice,N-GFS,G5456,2 Peter 1,131,23
ἐνεχθείσης,was brought,V-APP-GFS,G5342,2 Peter 1,132,23
τοιᾶσδε,such as follows,DPro-GFS,G5107,2 Peter 1,133,23
ὑπὸ,by,Prep,G5259,2 Peter 1,134,23
μεγαλοπρεποῦς,Majestic,Adj-GFS,G3169,2 Peter 1,135,23
Υἱός,Son,N-NMS,G5207,2 Peter 1,136,23
ἀγαπητός,beloved,Adj-NMS,G27,2 Peter 1,137,23
εὐδόκησα,have found delight,V-AIA-1S,G2106,2 Peter 1,138,23
ἠκούσαμεν,heard,V-AIA-1P,G191,2 Peter 1,139,23
ἐξ,from,Prep,G1537,2 Peter 1,140,23
οὐρανοῦ,heaven,N-GMS,G3772,2 Peter 1,141,23
σὺν,with,Prep,G4862,2 Peter 1,142,23
ἁγίῳ,holy,Adj-DNS,G40,2 Peter 1,143,23
ὄρει,mountain,N-DNS,G3735,2 Peter 1,144,23
προφητικὸν,prophetic,Adj-AMS,G4397,2 Peter 1,145,23
λόγον,word,N-AMS,G3056,2 Peter 1,146,23
καλῶς,well,Adv,G2573,2 Peter 1,147,23
προσέχοντες,taking heed,V-PPA-NMP,G4337,2 Peter 1,148,23
λύχνῳ,to a lamp,N-DMS,G3088,2 Peter 1,149,23
φαίνοντι,shining,V-PPA-DMS,G5316,2 Peter 1,150,23
αὐχμηρῷ,a dark,Adj-DMS,G850,2 Peter 1,151,23
τόπῳ,place,N-DMS,G5117,2 Peter 1,152,23
ἕως,until,Prep,G2193,2 Peter 1,153,23
ἡμέρα,day,N-NFS,G2250,2 Peter 1,154,23
διαυγάσῃ,shall have dawned,V-ASA-3S,G1306,2 Peter 1,155,23
φωσφόρος,the morning star,Adj-NMS,G5459,2 Peter 1,156,23
ἀνατείλῃ,shall have arisen,V-ASA-3S,G393,2 Peter 1,157,23
καρδίαις,hearts,N-DFP,G2588,2 Peter 1,158,23
πρῶτον,first,Adv-S,G4412,2 Peter 1,159,23
γινώσκοντες,knowing,V-PPA-NMP,G1097,2 Peter 1,160,23
προφητεία,prophecy,N-NFS,G4394,2 Peter 1,161,23
γραφῆς,of Scripture,N-GFS,G1124,2 Peter 1,162,23
ἐπιλύσεως,interpretation,N-GFS,G1955,2 Peter 1,163,23
θελήματι,by the will,N-DNS,G2307,2 Peter 1,164,23
ἀνθρώπου,of man,N-GMS,G444,2 Peter 1,165,23
Πνεύματος,the Spirit,N-GNS,G4151,2 Peter 1,166,23
ἐλάλησαν,spoke,V-AIA-3P,G2980,2 Peter 1,167,23
ἀπὸ,from,Prep,G575,2 Peter 1,168,23
ψευδοπροφῆται,false prophets,N-NMP,G5578,2 Peter 2,169,23
λαῷ,people,N-DMS,G2992,2 Peter 2,170,23
ψευδοδιδάσκαλοι,false teachers,N-NMP,G5572,2 Peter 2,171,23
οἵτινες,who,RelPro-NMP,G3748,2 Peter 2,172,23
παρεισάξουσιν,will stealthily introduce,V-FIA-3P,G3919,2 Peter 2,173,23
αἱρέσεις,heresies,N-AFP,G139,2 Peter 2,174,23
ἀπωλείας,destructive,N-GFS,G684,2 Peter 2,175,23
ἀγοράσαντα,having bought,V-APA-AMS,G59,2 Peter 2,176,23
δεσπότην,Master,N-AMS,G1203,2 Peter 2,177,23
ἀρνούμενοι,denying,V-PPM/P-NMP,G720,2 Peter 2,178,23
ἐπάγοντες,bringing upon,V-PPA-NMP,G1863,2 Peter 2,179,23
ἑαυτοῖς,themselves,RefPro-DM3P,G1438,2 Peter 2,180,23
πολλοὶ,many,Adj-NMP,G4183,2 Peter 2,181,23
ἀσελγείαις,sensuality,N-DFP,G766,2 Peter 2,182,23
ὁδὸς,way,N-NFS,G3598,2 Peter 2,183,23
βλασφημηθήσεται,will be maligned,V-FIP-3S,G987,2 Peter 2,184,23
πλεονεξίᾳ,covetousness,N-DFS,G4124,2 Peter 2,185,23
πλαστοῖς,with fabricated,Adj-DMP,G4112,2 Peter 2,186,23
ἐμπορεύσονται,they will exploit,V-FIM-3P,G1710,2 Peter 2,187,23
κρίμα,judgment,N-NNS,G2917,2 Peter 2,188,23
ἔκπαλαι,of long ago,Adv,G1597,2 Peter 2,189,23
ἀργεῖ,is idle,V-PIA-3S,G691,2 Peter 2,190,23
νυστάζει,slumbers,V-PIA-3S,G3573,2 Peter 2,191,23
Εἰ,If,Conj,G1487,2 Peter 2,192,23
ἀγγέλων,the angels,N-GMP,G32,2 Peter 2,193,23
ἁμαρτησάντων,having sinned,V-APA-GMP,G264,2 Peter 2,194,23
ἐφείσατο,spared,V-AIM-3S,G5339,2 Peter 2,195,23
σειραῖς,in chains,N-DFP,G4577,2 Peter 2,196,23
ζόφου,of gloomy darkness,N-GMS,G2217,2 Peter 2,197,23
ταρταρώσας,having cast them down to Tartarus,V-APA-NMS,G5020,2 Peter 2,198,23
παρέδωκεν,delivered them,V-AIA-3S,G3860,2 Peter 2,199,23
κρίσιν,judgment,N-AFS,G2920,2 Peter 2,200,23
τηρουμένους,being kept,V-PPM/P-AMP,G5083,2 Peter 2,201,23
ἀρχαίου,the ancient,Adj-GMS,G744,2 Peter 2,202,23
ὄγδοον,one of eight,Adj-AMS,G3590,2 Peter 2,203,23
Νῶε,Noah,N-AMS,G3575,2 Peter 2,204,23
κήρυκα,a herald,N-AMS,G2783,2 Peter 2,205,23
ἐφύλαξεν,preserved,V-AIA-3S,G5442,2 Peter 2,206,23
κατακλυσμὸν,the flood upon,N-AMS,G2627,2 Peter 2,207,23
ἀσεβῶν,of the ungodly,Adj-GMP,G765,2 Peter 2,208,23
πόλεις,the cities,N-AFP,G4172,2 Peter 2,209,23
Σοδόμων,of Sodom,N-GNP,G4670,2 Peter 2,210,23
Γομόρρας,Gomorrah,N-GFS,G1116,2 Peter 2,211,23
τεφρώσας,having reduced to ashes,V-APA-NMS,G5077,2 Peter 2,212,23
καταστροφῇ,to destruction,N-DFS,G2692,2 Peter 2,213,23
κατέκρινεν,He condemned them,V-AIA-3S,G2632,2 Peter 2,214,23
ὑπόδειγμα,an example,N-ANS,G5262,2 Peter 2,215,23
τεθεικώς,having set,V-RPA-NMS,G5087,2 Peter 2,216,23
Λὼτ,Lot,N-AMS,G3091,2 Peter 2,217,23
