Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal,reading_order_position
βαθμὸν,a standing,N-AMS,G898,1 Timothy 3,34,25
ἑδραίωμα,base,N-NNS,G1477,1 Timothy 3,35,25
ὁμολογουμένως,confessedly,Adv,G3672,1 Timothy 3,36,25
ῥητῶς,expressly,Adv,G4490,1 Timothy 4,37,25
ὑστέροις,later,Adj-DMP-C,G5306,1 Timothy 4,38,25
ψευδολόγων,of speakers of lies,Adj-GMP,G5573,1 Timothy 4,39,25
κεκαυστηριασμένων,having been seared,V-RPM/P-GMP,G2743,1 Timothy 4,40,25
μετάλημψιν,reception,N-AFS,G3336,1 Timothy 4,41,25
ἀπόβλητον,to be rejected,Adj-NNS,G579,1 Timothy 4,42,25
ἐντρεφόμενος,being nourished,V-PPM/P-NMS,G1789,1 Timothy 4,43,25
γραώδεις,silly,Adj-AMP,G1126,1 Timothy 4,44,25
γυμνασία,exercise,N-NFS,G1129,1 Timothy 4,45,25
ἁγνείᾳ,purity,N-DFS,G47,1 Timothy 4,46,25
μελέτα,ponder,V-PMA-2S,G3191,1 Timothy 4,47,25
ἐπιπλήξῃς,do rebuke,V-ASA-2S,G1969,1 Timothy 5,48,25
ἔκγονα,grandchildren,Adj-ANP,G1549,1 Timothy 5,49,25
εὐσεβεῖν,to be devout,V-PNA,G2151,1 Timothy 5,50,25
ἀμοιβὰς,recompense,N-AFP,G287,1 Timothy 5,51,25
προγόνοις,parents,N-DMP,G4269,1 Timothy 5,52,25
μεμονωμένη,being left alone,V-RPM/P-NFS,G3443,1 Timothy 5,53,25
καταλεγέσθω,let be enrolled,V-PMM/P-3S,G2639,1 Timothy 5,54,25
ἐτεκνοτρόφησεν,she has brought up children,V-AIA-3S,G5044,1 Timothy 5,55,25
ἐξενοδόχησεν,she entertained strangers,V-AIA-3S,G3580,1 Timothy 5,56,25
ἐπήρκεσεν,she has imparted relief,V-AIA-3S,G1884,1 Timothy 5,57,25
καταστρηνιάσωσιν,they might grow wanton against,V-ASA-3P,G2691,1 Timothy 5,58,25
φλύαροι,gossips,Adj-NFP,G5397,1 Timothy 5,59,25
περίεργοι,busybodies,Adj-NFP,G4021,1 Timothy 5,60,25
τεκνογονεῖν,to bear children,V-PNA,G5041,1 Timothy 5,61,25
οἰκοδεσποτεῖν,to manage their households,V-PNA,G3616,1 Timothy 5,62,25
προκρίματος,prejudice,N-GNS,G4299,1 Timothy 5,63,25
πρόσκλισιν,partiality,N-AFS,G4346,1 Timothy 5,64,25
ὑδροπότει,drink only water,V-PMA-2S,G5202,1 Timothy 5,65,25
στόμαχον,stomach,N-AMS,G4751,1 Timothy 5,66,25
ἄλλως,otherwise,Adv,G247,1 Timothy 5,67,25
εὐεργεσίας,good service,N-GFS,G2108,1 Timothy 6,68,25
νοσῶν,unhealthy,V-PPA-NMS,G3552,1 Timothy 6,69,25
λογομαχίας,disputes about words,N-AFP,G3055,1 Timothy 6,70,25
ὑπόνοιαι,suspicions,N-NFP,G5283,1 Timothy 6,71,25
διαπαρατριβαὶ,and constant frictions,N-NFP,G3859,1 Timothy 6,72,25
πορισμὸν,a means of gain,N-AMS,G4200,1 Timothy 6,73,25
διατροφὰς,sustenance,N-AFP,G1305,1 Timothy 6,74,25
σκεπάσματα,coverings,N-ANP,G4629,1 Timothy 6,75,25
βλαβεράς,harmful,Adj-AFP,G983,1 Timothy 6,76,25
φιλαργυρία,love of money,N-NFS,G5365,1 Timothy 6,77,25
περιέπειραν,have pierced,V-AIA-3P,G4044,1 Timothy 6,78,25
ἀπρόσιτον,unapproachable,Adj-ANS,G676,1 Timothy 6,79,25
ὑψηλοφρονεῖν,to be high-minded,V-PNA,G5309,1 Timothy 6,80,25
ἀδηλότητι,the uncertainty,N-DFS,G83,1 Timothy 6,81,25
ἀγαθοεργεῖν,to do good,V-PNA,G14,1 Timothy 6,82,25
εὐμεταδότους,generous in distributing,Adj-AMP,G2130,1 Timothy 6,83,25
κοινωνικούς,ready to share,Adj-AMP,G2843,1 Timothy 6,84,25
ἀποθησαυρίζοντας,treasuring up,V-PPA-AMP,G597,1 Timothy 6,85,25
παραθήκην,deposit committed to you,N-AFS,G3866,1 Timothy 6,86,25
κενοφωνίας,empty babblings,N-AFP,G2757,1 Timothy 6,87,25
ἀντιθέσεις,opposing arguments,N-AFP,G477,1 Timothy 6,88,25
ψευδωνύμου,falsely called,Adj-GFS,G5581,1 Timothy 6,89,25
