Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal,reading_order_position
ἡ,the,Art-NFS,G3588,2 Thessalonians 1,37,5
πίστις,faith,N-NFS,G4102,2 Thessalonians 1,38,5
πλεονάζει,is abounding,V-PIA-3S,G4121,2 Thessalonians 1,39,5
ἀγάπη,love,N-NFS,G26,2 Thessalonians 1,40,5
ἑνὸς,of one,Adj-GMS,G1520,2 Thessalonians 1,41,5
ἑκάστου,each,Adj-GMS,G1538,2 Thessalonians 1,42,5
πάντων,of all,Adj-GMP,G3956,2 Thessalonians 1,43,5
εἰς,to,Prep,G1519,2 Thessalonians 1,44,5
ἀλλήλους,one another,RecPro-AMP,G240,2 Thessalonians 1,45,5
ὥστε,so as for,Conj,G5620,2 Thessalonians 1,46,5
αὐτοὺς,ourselves,PPro-AM3P,G846,2 Thessalonians 1,47,5
ἡμᾶς,us,PPro-A1P,G1473,2 Thessalonians 1,48,5
ἐνκαυχᾶσθαι,to boast,V-PNM/P,G2744,2 Thessalonians 1,49,5
ταῖς,the,Art-DFP,G3588,2 Thessalonians 1,50,5
ἐκκλησίαις,churches,N-DFP,G1577,2 Thessalonians 1,51,5
τοῦ,-,Art-GMS,G3588,2 Thessalonians 1,52,5
ὑπὲρ,about,Prep,G5228,2 Thessalonians 1,53,5
τῆς,the,Art-GFS,G3588,2 Thessalonians 1,54,5
ὑπομονῆς,perseverance,N-GFS,G5281,2 Thessalonians 1,55,5
πίστεως,faith,N-GFS,G4102,2 Thessalonians 1,56,5
πᾶσιν,all,Adj-DMP,G3956,2 Thessalonians 1,57,5
τοῖς,the,Art-DMP,G3588,2 Thessalonians 1,58,5
διωγμοῖς,persecutions,N-DMP,G1375,2 Thessalonians 1,59,5
θλίψεσιν,tribulations,N-DFP,G2347,2 Thessalonians 1,60,5
αἷς,that,RelPro-DFP,G3739,2 Thessalonians 1,61,5
ἀνέχεσθε,you are bearing,V-PIM/P-2P,G430,2 Thessalonians 1,62,5
Ἔνδειγμα,This is a plain token,N-NNS,G1730,2 Thessalonians 1,63,5
δικαίας,righteous,Adj-GFS,G1342,2 Thessalonians 1,64,5
κρίσεως,judgment,N-GFS,G2920,2 Thessalonians 1,65,5
τὸ,-,Art-ANS,G3588,2 Thessalonians 1,66,5
καταξιωθῆναι,to be accounted worthy,V-ANP,G2661,2 Thessalonians 1,67,5
ὑμᾶς,you,PPro-A2P,G4771,2 Thessalonians 1,68,5
βασιλείας,kingdom,N-GFS,G932,2 Thessalonians 1,69,5
ἧς,which,RelPro-GFS,G3739,2 Thessalonians 1,70,5
πάσχετε,you suffer,V-PIA-2P,G3958,2 Thessalonians 1,71,5
εἴπερ,For indeed,Conj,G1512,2 Thessalonians 1,72,5
δίκαιον,righteous it is,Adj-NNS,G1342,2 Thessalonians 1,73,5
παρὰ,with,Prep,G3844,2 Thessalonians 1,74,5
ἀνταποδοῦναι,to repay,V-ANA,G467,2 Thessalonians 1,75,5
θλίβουσιν,oppressing,V-PPA-DMP,G2346,2 Thessalonians 1,76,5
θλῖψιν,with affliction,N-AFS,G2347,2 Thessalonians 1,77,5
θλιβομένοις,being oppressed,V-PPM/P-DMP,G2346,2 Thessalonians 1,78,5
ἄνεσιν,repose,N-AFS,G425,2 Thessalonians 1,79,5
μεθ,with,Prep,G3326,2 Thessalonians 1,80,5
τῇ,the,Art-DFS,G3588,2 Thessalonians 1,81,5
ἀποκαλύψει,revelation,N-DFS,G602,2 Thessalonians 1,82,5
ἀπ,from,Prep,G575,2 Thessalonians 1,83,5
οὐρανοῦ,heaven,N-GMS,G3772,2 Thessalonians 1,84,5
μετ,with,Prep,G3326,2 Thessalonians 1,85,5
ἀγγέλων,the angels,N-GMP,G32,2 Thessalonians 1,86,5
δυνάμεως,mighty,N-GFS,G1411,2 Thessalonians 1,87,5
αὐτοῦ,of Him,PPro-GM3S,G846,2 Thessalonians 1,88,5
πυρὶ ,a fire,N-DNS,G4442,2 Thessalonians 1,89,5
φλογός,of flame,N-GFS,G5395,2 Thessalonians 1,90,5
διδόντος,inflicting,V-PPA-GMS,G1325,2 Thessalonians 1,91,5
ἐκδίκησιν,vengeance,N-AFS,G1557,2 Thessalonians 1,92,5
μὴ,not,Adv,G3361,2 Thessalonians 1,93,5
εἰδόσιν,knowing,V-RPA-DMP,G1492,2 Thessalonians 1,94,5
Θεὸν,God,N-AMS,G2316,2 Thessalonians 1,95,5
ὑπακούουσιν,obeying,V-PPA-DMP,G5219,2 Thessalonians 1,96,5
τῷ,the,Art-DNS,G3588,2 Thessalonians 1,97,5
εὐαγγελίῳ,gospel,N-DNS,G2098,2 Thessalonians 1,98,5
οἵτινες,who,RelPro-NMP,G3748,2 Thessalonians 1,99,5
δίκην,the penalty,N-AFS,G1349,2 Thessalonians 1,100,5
τίσουσιν,will suffer,V-FIA-3P,G5099,2 Thessalonians 1,101,5
ὄλεθρον,of destruction,N-AMS,G3639,2 Thessalonians 1,102,5
αἰώνιον,eternal,Adj-AMS,G166,2 Thessalonians 1,103,5
προσώπου,the presence,N-GNS,G4383,2 Thessalonians 1,104,5
δόξης,glory,N-GFS,G1391,2 Thessalonians 1,105,5
ἰσχύος,power,N-GFS,G2479,2 Thessalonians 1,106,5
ὅταν,when,Conj,G3752,2 Thessalonians 1,107,5
ἔλθῃ,He shall come,V-ASA-3S,G2064,2 Thessalonians 1,108,5
ἐνδοξασθῆναι,to be glorified,V-ANP,G1740,2 Thessalonians 1,109,5
ἁγίοις,saints,Adj-DMP,G40,2 Thessalonians 1,110,5
θαυμασθῆναι,to be marveled at,V-ANP,G2296,2 Thessalonians 1,111,5
πιστεύσασιν,having believed,V-APA-DMP,G4100,2 Thessalonians 1,112,5
ἐπιστεύθη,was believed,V-AIP-3S,G4100,2 Thessalonians 1,113,5
τὸ,the,Art-NNS,G3588,2 Thessalonians 1,114,5
μαρτύριον,testimony,N-NNS,G3142,2 Thessalonians 1,115,5
ἐφ,to,Prep,G1909,2 Thessalonians 1,116,5
ἡμέρᾳ,day,N-DFS,G2250,2 Thessalonians 1,117,5
ἐκείνῃ,that,DPro-DFS,G1565,2 Thessalonians 1,118,5
Εἰς,for,Prep,G1519,2 Thessalonians 1,119,5
ὃ,which,RelPro-ANS,G3739,2 Thessalonians 1,120,5
προσευχόμεθα,we pray,V-PIM/P-1P,G4336,2 Thessalonians 1,121,5
ἵνα,that,Conj,G2443,2 Thessalonians 1,122,5
ἀξιώσῃ,He may count worthy,V-ASA-3S,G515,2 Thessalonians 1,123,5
κλήσεως,calling,N-GFS,G2821,2 Thessalonians 1,124,5
ὁ,of the,Art-NMS,G3588,2 Thessalonians 1,125,5
Θεὸς,God,N-NMS,G2316,2 Thessalonians 1,126,5
πληρώσῃ,He may fulfill,V-ASA-3S,G4137,2 Thessalonians 1,127,5
πᾶσαν,every,Adj-AFS,G3956,2 Thessalonians 1,128,5
εὐδοκίαν,good pleasure,N-AFS,G2107,2 Thessalonians 1,129,5
ἀγαθωσύνης,of goodness,N-GFS,G19,2 Thessalonians 1,130,5
ἔργον,work,N-ANS,G2041,2 Thessalonians 1,131,5
δυνάμει,power,N-DFS,G1411,2 Thessalonians 1,132,5
ὅπως,so that,Conj,G3704,2 Thessalonians 1,133,5
ἐνδοξασθῇ,may be glorified,V-ASP-3S,G1740,2 Thessalonians 1,134,5
ὄνομα,name,N-NNS,G3686,2 Thessalonians 1,135,5
ὑμεῖς,you,PPro-N2P,G4771,2 Thessalonians 1,136,5
αὐτῷ,Him,PPro-DM3S,G846,2 Thessalonians 1,137,5
κατὰ,according to,Prep,G2596,2 Thessalonians 1,138,5
τὴν,the,Art-AFS,G3588,2 Thessalonians 1,139,5
χάριν,grace,N-AFS,G5485,2 Thessalonians 1,140,5
Ἐρωτῶμεν,We implore,V-PIA-1P,G2065,2 Thessalonians 2,141,5
δὲ,now,Conj,G1161,2 Thessalonians 2,142,5
ὑμᾶς,you,PPro-A2P,G4771,2 Thessalonians 2,143,5
ἀδελφοί,brothers,N-VMP,G80,2 Thessalonians 2,144,5
ὑπὲρ,by,Prep,G5228,2 Thessalonians 2,145,5
τῆς,the,Art-GFS,G3588,2 Thessalonians 2,146,5
παρουσίας,coming,N-GFS,G3952,2 Thessalonians 2,147,5
τοῦ,of the,Art-GMS,G3588,2 Thessalonians 2,148,5
Κυρίου,Lord,N-GMS,G2962,2 Thessalonians 2,149,5
ἡμῶν,of us,PPro-G1P,G1473,2 Thessalonians 2,150,5
Ἰησοῦ,Jesus,N-GMS,G2424,2 Thessalonians 2,151,5
Χριστοῦ,Christ,N-GMS,G5547,2 Thessalonians 2,152,5
καὶ,and,Conj,G2532,2 Thessalonians 2,153,5
ἐπισυναγωγῆς,gathering together,N-GFS,G1997,2 Thessalonians 2,154,5
ἐπ,unto,Prep,G1909,2 Thessalonians 2,155,5
αὐτόν,Him,PPro-AM3S,G846,2 Thessalonians 2,156,5
εἰς,for,Prep,G1519,2 Thessalonians 2,157,5
τὸ,-,Art-ANS,G3588,2 Thessalonians 2,158,5
μὴ,not,Adv,G3361,2 Thessalonians 2,159,5
ταχέως,quickly,Adv,G5030,2 Thessalonians 2,160,5
σαλευθῆναι,to be shaken,V-ANP,G4531,2 Thessalonians 2,161,5
ἀπὸ,in,Prep,G575,2 Thessalonians 2,162,5
νοὸς,mind,N-GMS,G3563,2 Thessalonians 2,163,5
μηδὲ,nor,Conj,G3366,2 Thessalonians 2,164,5
θροεῖσθαι,to be troubled,V-PNM/P,G2360,2 Thessalonians 2,165,5
μήτε,neither,Conj,G3383,2 Thessalonians 2,166,5
διὰ,by,Prep,G1223,2 Thessalonians 2,167,5
πνεύματος,spirit,N-GNS,G4151,2 Thessalonians 2,168,5
λόγου,word,N-GMS,G3056,2 Thessalonians 2,169,5
δι,by,Prep,G1223,2 Thessalonians 2,170,5
ἐπιστολῆς,letter,N-GFS,G1992,2 Thessalonians 2,171,5
ὡς,as if,Adv,G5613,2 Thessalonians 2,172,5
ὅτι,that,Conj,G3754,2 Thessalonians 2,173,5
ἐνέστηκεν,is present,V-RIA-3S,G1764,2 Thessalonians 2,174,5
ἡ,the,Art-NFS,G3588,2 Thessalonians 2,175,5
ἡμέρα,day,N-NFS,G2250,2 Thessalonians 2,176,5
μή,No,Adv,G3361,2 Thessalonians 2,177,5
τις,one,IPro-NMS,G5100,2 Thessalonians 2,178,5
ἐξαπατήσῃ,should deceive,V-ASA-3S,G1818,2 Thessalonians 2,179,5
κατὰ,in,Prep,G2596,2 Thessalonians 2,180,5
μηδένα,not one,Adj-AMS,G3367,2 Thessalonians 2,181,5
τρόπον,way,N-AMS,G5158,2 Thessalonians 2,182,5
ἐὰν,if,Conj,G1437,2 Thessalonians 2,183,5
ἔλθῃ,shall have come,V-ASA-3S,G2064,2 Thessalonians 2,184,5
ἀποστασία,apostasy,N-NFS,G646,2 Thessalonians 2,185,5
πρῶτον,first,Adv-S,G4412,2 Thessalonians 2,186,5
ἀποκαλυφθῇ,shall have been revealed,V-ASP-3S,G601,2 Thessalonians 2,187,5
ὁ,the,Art-NMS,G3588,2 Thessalonians 2,188,5
ἄνθρωπος,man,N-NMS,G444,2 Thessalonians 2,189,5
ἀνομίας,of lawlessness,N-GFS,G458,2 Thessalonians 2,190,5
υἱὸς,son,N-NMS,G5207,2 Thessalonians 2,191,5
ἀπωλείας,of destruction,N-GFS,G684,2 Thessalonians 2,192,5
ἀντικείμενος,opposing,V-PPM/P-NMS,G480,2 Thessalonians 2,193,5
ὑπεραιρόμενος,exalting himself,V-PPM/P-NMS,G5229,2 Thessalonians 2,194,5
ἐπὶ,above,Prep,G1909,2 Thessalonians 2,195,5
πάντα,every,Adj-AMS,G3956,2 Thessalonians 2,196,5
λεγόμενον,so-called,V-PPM/P-AMS,G3004,2 Thessalonians 2,197,5
Θεὸν,god,N-AMS,G2316,2 Thessalonians 2,198,5
ἢ,or,Conj,G2228,2 Thessalonians 2,199,5
σέβασμα,object of worship,N-ANS,G4574,2 Thessalonians 2,200,5
ὥστε,so as for,Conj,G5620,2 Thessalonians 2,201,5
αὐτὸν,him,PPro-AM3S,G846,2 Thessalonians 2,202,5
τὸν,the,Art-AMS,G3588,2 Thessalonians 2,203,5
ναὸν,temple,N-AMS,G3485,2 Thessalonians 2,204,5
Θεοῦ,of God,N-GMS,G2316,2 Thessalonians 2,205,5
καθίσαι,to sit down,V-ANA,G2523,2 Thessalonians 2,206,5
ἀποδεικνύντα,setting forth,V-PPA-AMS,G584,2 Thessalonians 2,207,5
ἑαυτὸν,he himself,RefPro-AM3S,G1438,2 Thessalonians 2,208,5
ἔστιν,is,V-PIA-3S,G1510,2 Thessalonians 2,209,5
Θεός,God,N-NMS,G2316,2 Thessalonians 2,210,5
Οὐ,Not,Adv,G3756,2 Thessalonians 2,211,5
μνημονεύετε,do you remember,V-PIA-2P,G3421,2 Thessalonians 2,212,5
ἔτι,yet,Adv,G2089,2 Thessalonians 2,213,5
ὢν,being,V-PPA-NMS,G1510,2 Thessalonians 2,214,5
πρὸς,with,Prep,G4314,2 Thessalonians 2,215,5
ταῦτα,these things,DPro-ANP,G3778,2 Thessalonians 2,216,5
ἔλεγον,I was saying,V-IIA-1S,G2036,2 Thessalonians 2,217,5
ὑμῖν,to you,PPro-D2P,G4771,2 Thessalonians 2,218,5
νῦν,now,Adv,G3568,2 Thessalonians 2,219,5
κατέχον,is restraining,V-PPA-ANS,G2722,2 Thessalonians 2,220,5
οἴδατε,you know,V-RIA-2P,G1492,2 Thessalonians 2,221,5
ἀποκαλυφθῆναι,to be revealed,V-ANP,G601,2 Thessalonians 2,222,5
ἐν,in,Prep,G1722,2 Thessalonians 2,223,5
τῷ,-,Art-DMS,G3588,2 Thessalonians 2,224,5
ἑαυτοῦ,his,RefPro-GM3S,G1438,2 Thessalonians 2,225,5
καιρῷ,time,N-DMS,G2540,2 Thessalonians 2,226,5
τὸ,The,Art-NNS,G3588,2 Thessalonians 2,227,5
γὰρ,for,Conj,G1063,2 Thessalonians 2,228,5
μυστήριον,mystery,N-NNS,G3466,2 Thessalonians 2,229,5
ἤδη,already,Adv,G2235,2 Thessalonians 2,230,5
ἐνεργεῖται,is working,V-PIM-3S,G1754,2 Thessalonians 2,231,5
μόνον,only there is,Adv,G3440,2 Thessalonians 2,232,5
κατέχων,restraining it,V-PPA-NMS,G2722,2 Thessalonians 2,233,5
ἄρτι,at present,Adv,G737,2 Thessalonians 2,234,5
ἕως,until,Conj,G2193,2 Thessalonians 2,235,5
ἐκ,out of,Prep,G1537,2 Thessalonians 2,236,5
μέσου,the midst,Adj-GNS,G3319,2 Thessalonians 2,237,5
γένηται,he might be gone,V-ASM-3S,G1096,2 Thessalonians 2,238,5
τότε,then,Adv,G5119,2 Thessalonians 2,239,5
ἀποκαλυφθήσεται,will be revealed,V-FIP-3S,G601,2 Thessalonians 2,240,5
ἄνομος,lawless one,Adj-NMS,G459,2 Thessalonians 2,241,5
ὃν,whom,RelPro-AMS,G3739,2 Thessalonians 2,242,5
Κύριος,Lord,N-NMS,G2962,2 Thessalonians 2,243,5
Ἰησοῦς,Jesus,N-NMS,G2424,2 Thessalonians 2,244,5
ἀνελεῖ,will slay,V-FIA-3S,G337,2 Thessalonians 2,245,5
τῷ,with the,Art-DNS,G3588,2 Thessalonians 2,246,5
πνεύματι,breath,N-DNS,G4151,2 Thessalonians 2,247,5
τοῦ,of the,Art-GNS,G3588,2 Thessalonians 2,248,5
στόματος,mouth,N-GNS,G4750,2 Thessalonians 2,249,5
αὐτοῦ,of Him,PPro-GM3S,G846,2 Thessalonians 2,250,5
καταργήσει,will annul,V-FIA-3S,G2673,2 Thessalonians 2,251,5
τῇ,by the,Art-DFS,G3588,2 Thessalonians 2,252,5
ἐπιφανείᾳ,appearing,N-DFS,G2015,2 Thessalonians 2,253,5
οὗ,whose,RelPro-GMS,G3739,2 Thessalonians 2,254,5
ἐστιν,is,V-PIA-3S,G1510,2 Thessalonians 2,255,5
παρουσία,coming,N-NFS,G3952,2 Thessalonians 2,256,5
κατ,according to,Prep,G2596,2 Thessalonians 2,257,5
ἐνέργειαν,the working,N-AFS,G1753,2 Thessalonians 2,258,5
Σατανᾶ,of Satan,N-GMS,G4567,2 Thessalonians 2,259,5
πάσῃ,every,Adj-DFS,G3956,2 Thessalonians 2,260,5
δυνάμει,power,N-DFS,G1411,2 Thessalonians 2,261,5
σημείοις,in signs,N-DNP,G4592,2 Thessalonians 2,262,5
τέρασιν,in wonders,N-DNP,G5059,2 Thessalonians 2,263,5
ψεύδους,of falsehood,N-GNS,G5579,2 Thessalonians 2,264,5
ἀπάτῃ,deceit,N-DFS,G539,2 Thessalonians 2,265,5
ἀδικίας,of wickedness,N-GFS,G93,2 Thessalonians 2,266,5
τοῖς,unto those,Art-DMP,G3588,2 Thessalonians 2,267,5
ἀπολλυμένοις,perishing,V-PPM/P-DMP,G622,2 Thessalonians 2,268,5
ἀνθ,in return for,Prep,G473,2 Thessalonians 2,269,5
ὧν,which,RelPro-GNP,G3739,2 Thessalonians 2,270,5
τὴν,the,Art-AFS,G3588,2 Thessalonians 2,271,5
ἀγάπην,love,N-AFS,G26,2 Thessalonians 2,272,5
ἀληθείας,truth,N-GFS,G225,2 Thessalonians 2,273,5
οὐκ,not,Adv,G3756,2 Thessalonians 2,274,5
ἐδέξαντο,they received,V-AIM-3P,G1209,2 Thessalonians 2,275,5
σωθῆναι,to be saved,V-ANP,G4982,2 Thessalonians 2,276,5
αὐτούς,them,PPro-AM3P,G846,2 Thessalonians 2,277,5
τοῦτο,this,DPro-ANS,G3778,2 Thessalonians 2,278,5
πέμπει,will send,V-PIA-3S,G3992,2 Thessalonians 2,279,5
αὐτοῖς,to them,PPro-DM3P,G846,2 Thessalonians 2,280,5
Θεὸς,God,N-NMS,G2316,2 Thessalonians 2,281,5
πλάνης,of delusion,N-GFS,G4106,2 Thessalonians 2,282,5
πιστεῦσαι,to believe,V-ANA,G4100,2 Thessalonians 2,283,5
αὐτοὺς,them,PPro-AM3P,G846,2 Thessalonians 2,284,5
ψεύδει,is false,N-DNS,G5579,2 Thessalonians 2,285,5
ἵνα,in order that,Conj,G2443,2 Thessalonians 2,286,5
κριθῶσιν,should be judged,V-ASP-3P,G2919,2 Thessalonians 2,287,5
πάντες,all,Adj-NMP,G3956,2 Thessalonians 2,288,5
οἱ,those,Art-NMP,G3588,2 Thessalonians 2,289,5
πιστεύσαντες,having believed,V-APA-NMP,G4100,2 Thessalonians 2,290,5
ἀληθείᾳ,truth,N-DFS,G225,2 Thessalonians 2,291,5
ἀλλὰ,but,Conj,G235,2 Thessalonians 2,292,5
εὐδοκήσαντες,having delighted,V-APA-NMP,G2106,2 Thessalonians 2,293,5
ἀδικίᾳ,in unrighteousness,N-DFS,G93,2 Thessalonians 2,294,5
Ἡμεῖς,We,PPro-N1P,G1473,2 Thessalonians 2,295,5
ὀφείλομεν,ought,V-PIA-1P,G3784,2 Thessalonians 2,296,5
εὐχαριστεῖν,to give thanks,V-PNA,G2168,2 Thessalonians 2,297,5
Θεῷ,to God,N-DMS,G2316,2 Thessalonians 2,298,5
πάντοτε,always,Adv,G3842,2 Thessalonians 2,299,5
περὶ,concerning,Prep,G4012,2 Thessalonians 2,300,5
ὑμῶν,you,PPro-G2P,G4771,2 Thessalonians 2,301,5
ἀδελφοὶ,brothers,N-VMP,G80,2 Thessalonians 2,302,5
ἠγαπημένοι,beloved,V-RPM/P-VMP,G25,2 Thessalonians 2,303,5
ὑπὸ,by,Prep,G5259,2 Thessalonians 2,304,5
εἵλατο,has chosen,V-AIM-3S,G138,2 Thessalonians 2,305,5
ἀπ᾽,from,Prep,G575,2 Thessalonians 2,306,5
ἀρχῆς,the beginning,N-GFS,G746,2 Thessalonians 2,307,5
σωτηρίαν,salvation,N-AFS,G4991,2 Thessalonians 2,308,5
ἁγιασμῷ,the sanctification,N-DMS,G38,2 Thessalonians 2,309,5
Πνεύματος,of the Spirit,N-GNS,G4151,2 Thessalonians 2,310,5
πίστει,by faith,N-DFS,G4102,2 Thessalonians 2,311,5
ὃ,this,RelPro-ANS,G3739,2 Thessalonians 2,312,5
ἐκάλεσεν,He called,V-AIA-3S,G2564,2 Thessalonians 2,313,5
εὐαγγελίου,gospel,N-GNS,G2098,2 Thessalonians 2,314,5
περιποίησιν,the obtaining,N-AFS,G4047,2 Thessalonians 2,315,5
δόξης,of the glory,N-GFS,G1391,2 Thessalonians 2,316,5
Ἄρα,So,Conj,G686,2 Thessalonians 2,317,5
οὖν,then,Conj,G3767,2 Thessalonians 2,318,5
στήκετε,stand firm,V-PMA-2P,G4739,2 Thessalonians 2,319,5
κρατεῖτε,hold fast,V-PMA-2P,G2902,2 Thessalonians 2,320,5
τὰς,to the,Art-AFP,G3588,2 Thessalonians 2,321,5
παραδόσεις,traditions,N-AFP,G3862,2 Thessalonians 2,322,5
ἃς,that,RelPro-AFP,G3739,2 Thessalonians 2,323,5
ἐδιδάχθητε,you were taught,V-AIP-2P,G1321,2 Thessalonians 2,324,5
εἴτε,whether,Conj,G1535,2 Thessalonians 2,325,5
Αὐτὸς,Himself,PPro-NM3S,G846,2 Thessalonians 2,326,5
Χριστὸς,Christ,N-NMS,G5547,2 Thessalonians 2,327,5
Πατὴρ,Father,N-NMS,G3962,2 Thessalonians 2,328,5
ἀγαπήσας,having loved,V-APA-NMS,G25,2 Thessalonians 2,329,5
ἡμᾶς,us,PPro-A1P,G1473,2 Thessalonians 2,330,5
δοὺς,having given us,V-APA-NMS,G1325,2 Thessalonians 2,331,5
παράκλησιν,comfort,N-AFS,G3874,2 Thessalonians 2,332,5
αἰωνίαν,eternal,Adj-AFS,G166,2 Thessalonians 2,333,5
ἐλπίδα,hope,N-AFS,G1680,2 Thessalonians 2,334,5
ἀγαθὴν,good,Adj-AFS,G18,2 Thessalonians 2,335,5
χάριτι,grace,N-DFS,G5485,2 Thessalonians 2,336,5
παρακαλέσαι,may He encourage,V-AOA-3S,G3870,2 Thessalonians 2,337,5
καρδίας,hearts,N-AFP,G2588,2 Thessalonians 2,338,5
στηρίξαι,may He strengthen them,V-AOA-3S,G4741,2 Thessalonians 2,339,5
παντὶ,every,Adj-DNS,G3956,2 Thessalonians 2,340,5
ἔργῳ,work,N-DNS,G2041,2 Thessalonians 2,341,5
λόγῳ,word,N-DMS,G3056,2 Thessalonians 2,342,5
ἀγαθῷ,good,Adj-DMS,G18,2 Thessalonians 2,343,5
Τὸ,-,Art-ANS,G3588,2 Thessalonians 3,344,5
λοιπὸν,Finally,Adj-ANS,G3063,2 Thessalonians 3,345,5
προσεύχεσθε,pray,V-PMM/P-2P,G4336,2 Thessalonians 3,346,5
ἀδελφοί,brothers,N-VMP,G80,2 Thessalonians 3,347,5
περὶ,for,Prep,G4012,2 Thessalonians 3,348,5
ἡμῶν,us,PPro-G1P,G1473,2 Thessalonians 3,349,5
ἵνα,that,Conj,G2443,2 Thessalonians 3,350,5
ὁ,the,Art-NMS,G3588,2 Thessalonians 3,351,5
λόγος,word,N-NMS,G3056,2 Thessalonians 3,352,5
τοῦ,of the,Art-GMS,G3588,2 Thessalonians 3,353,5
Κυρίου,Lord,N-GMS,G2962,2 Thessalonians 3,354,5
τρέχῃ,may spread quickly,V-PSA-3S,G5143,2 Thessalonians 3,355,5
καὶ,and,Conj,G2532,2 Thessalonians 3,356,5
δοξάζηται,may be glorified,V-PSM/P-3S,G1392,2 Thessalonians 3,357,5
καθὼς,just as,Adv,G2531,2 Thessalonians 3,358,5
πρὸς,with,Prep,G4314,2 Thessalonians 3,359,5
ὑμᾶς,you,PPro-A2P,G4771,2 Thessalonians 3,360,5
ῥυσθῶμεν,we may be delivered,V-ASP-1P,G4506,2 Thessalonians 3,361,5
ἀπὸ,from,Prep,G575,2 Thessalonians 3,362,5
τῶν,-,Art-GMP,G3588,2 Thessalonians 3,363,5
ἀτόπων,perverse,Adj-GMP,G824,2 Thessalonians 3,364,5
πονηρῶν,evil,Adj-GMP,G4190,2 Thessalonians 3,365,5
ἀνθρώπων,men,N-GMP,G444,2 Thessalonians 3,366,5
οὐ,not,Adv,G3756,2 Thessalonians 3,367,5
γὰρ,for,Conj,G1063,2 Thessalonians 3,368,5
πάντων,all are,Adj-GMP,G3956,2 Thessalonians 3,369,5
ἡ,of the,Art-NFS,G3588,2 Thessalonians 3,370,5
πίστις,faith,N-NFS,G4102,2 Thessalonians 3,371,5
Πιστὸς,Faithful,Adj-NMS,G4103,2 Thessalonians 3,372,5
δέ,however,Conj,G1161,2 Thessalonians 3,373,5
ἐστιν,is,V-PIA-3S,G1510,2 Thessalonians 3,374,5
Κύριος,Lord,N-NMS,G2962,2 Thessalonians 3,375,5
ὃς,who,RelPro-NMS,G3739,2 Thessalonians 3,376,5
στηρίξει,will strengthen,V-FIA-3S,G4741,2 Thessalonians 3,377,5
φυλάξει,will keep you,V-FIA-3S,G5442,2 Thessalonians 3,378,5
πονηροῦ,evil,Adj-GMS,G4190,2 Thessalonians 3,379,5
