Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal,reading_order_position
Σωσθένης,Sosthenes,N-NMS,G4988,1 Corinthians 1,1,16
Κορίνθῳ» ,Corinth,N-DFS,G2882,1 Corinthians 1,2,16
ἐπλουτίσθητε,you have been enriched,V-AIP-2P,G4148,1 Corinthians 1,3,16
χαρίσματι,gift,N-DNP,G5486,1 Corinthians 1,4,16
Χλόης,of Chloe,N-GFS,G5514,1 Corinthians 1,5,16
Ἀπολλῶ,of Apollos,N-GMS,G625,1 Corinthians 1,6,16
Κρίσπον,Crispus,N-AMS,G2921,1 Corinthians 1,7,16
Στεφανᾶ,of Stephanas,N-GMS,G4734,1 Corinthians 1,8,16
μωρία,foolishness,N-NFS,G3472,1 Corinthians 1,9,16
συζητητὴς,debater,N-NMS,G4804,1 Corinthians 1,10,16
ἀγενῆ,low-born,Adj-ANP,G36,1 Corinthians 1,11,16
ὑπεροχὴν,excellency,N-AFS,G5247,1 Corinthians 2,12,16
πειθοῖς,persuasive,Adj-DMP,G3981,1 Corinthians 2,13,16
ἀποδείξει,demonstration,N-DFS,G585,1 Corinthians 2,14,16
ἀνθρωπίνης,of human,Adj-GFS,G442,1 Corinthians 2,15,16
συνκρίνοντες,communicating,V-PPA-NMP,G4793,1 Corinthians 2,16,16
πνευματικῶς,spiritually,Adv,G4153,1 Corinthians 2,17,16
σαρκίνοις,to fleshly,Adj-DMP,G4560,1 Corinthians 3,18,16
γάλα,Milk,N-ANS,G1051,1 Corinthians 3,19,16
σαρκικοί,fleshly,Adj-NMP,G4559,1 Corinthians 3,20,16
γεώργιον,field,N-NNS,G1091,1 Corinthians 3,21,16
ἀρχιτέκτων,master builder,N-NMS,G753,1 Corinthians 3,22,16
τιμίους,precious,Adj-AMP,G5093,1 Corinthians 3,23,16
καλάμην,straw,N-AFS,G2562,1 Corinthians 3,24,16
οἰκεῖ,dwells,V-PIA-3S,G3611,1 Corinthians 3,25,16
