Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal,reading_order_position
μάμμῃ,grandmother,N-DFS,G3125,2 Timothy 1,1,26
Λωΐδι,Lois,N-DFS,G3090,2 Timothy 1,2,26
Εὐνίκῃ,Eunice,N-DFS,G2131,2 Timothy 1,3,26
ἀναζωπυρεῖν,to kindle anew,V-PNA,G329,2 Timothy 1,4,26
δειλίας,of cowardice,N-GFS,G1167,2 Timothy 1,5,26
σωφρονισμοῦ,of self-control,N-GMS,G4995,2 Timothy 1,6,26
συνκακοπάθησον,suffer together,V-AMA-2S,G4777,2 Timothy 1,7,26
Φύγελος,Phygelus,N-NMS,G5436,2 Timothy 1,8,26
Ἑρμογένης,Hermogenes,N-NMS,G2061,2 Timothy 1,9,26
Ὀνησιφόρου,of Onesiphorus,N-GMS,G3683,2 Timothy 1,10,26
ἀνέψυξεν,he refreshed,V-AIA-3S,G404,2 Timothy 1,11,26
βέλτιον,very well,Adv-C,G957,2 Timothy 1,12,26
πραγματείαις,affairs,N-DFP,G4230,2 Timothy 2,13,26
στρατολογήσαντι,having enlisted him,V-APA-DMS,G4758,2 Timothy 2,14,26
ἀθλῇ,competes,V-PSA-3S,G118,2 Timothy 2,15,26
λογομαχεῖν,to quarrel about words,V-PNA,G3054,2 Timothy 2,16,26
χρήσιμον,profitable,Adj-ANS,G5539,2 Timothy 2,17,26
ἀνεπαίσχυντον,not ashamed,Adj-AMS,G422,2 Timothy 2,18,26
ὀρθοτομοῦντα,accurately handling,V-PPA-AMS,G3718,2 Timothy 2,19,26
γάγγραινα,gangrene,N-NFS,G1044,2 Timothy 2,20,26
Φιλητός,Philetus,N-NMS,G5372,2 Timothy 2,21,26
νεωτερικὰς,youthful,Adj-AFP,G3512,2 Timothy 2,22,26
ἀπαιδεύτους,ignorant,Adj-AFP,G521,2 Timothy 2,23,26
ἤπιον,gentle,Adj-AMS,G2261,2 Timothy 2,24,26
ἀνεξίκακον,forbearing,Adj-AMS,G420,2 Timothy 2,25,26
ἀντιδιατιθεμένους,opposing,V-PPM-AMP,G475,2 Timothy 2,26,26
ἀνανήψωσιν,they might come to their senses,V-ASA-3P,G366,2 Timothy 2,27,26
φίλαυτοι,lovers of self,Adj-NMP,G5367,2 Timothy 3,28,26
ἄσπονδοι,implacable,Adj-NMP,G786,2 Timothy 3,29,26
ἀκρατεῖς,without self-control,Adj-NMP,G193,2 Timothy 3,30,26
ἀνήμεροι,savage,Adj-NMP,G434,2 Timothy 3,31,26
ἀφιλάγαθοι,without love of good,Adj-NMP,G865,2 Timothy 3,32,26
προπετεῖς,reckless,Adj-NMP,G4312,2 Timothy 3,33,26
φιλήδονοι,lovers of pleasure,Adj-NMP,G5369,2 Timothy 3,34,26
φιλόθεοι,lovers of God,Adj-NMP,G5377,2 Timothy 3,35,26
ἀποτρέπου,turn away from,V-PMM-2S,G665,2 Timothy 3,36,26
ἐνδύνοντες,entering,V-PPA-NMP,G1744,2 Timothy 3,37,26
γυναικάρια,weak women,N-ANP,G1133,2 Timothy 3,38,26
μηδέποτε,never,Adv,G3368,2 Timothy 3,39,26
Ἰάννης,Jannes,N-NMS,G2389,2 Timothy 3,40,26
Ἰαμβρῆς,Jambres,N-NMS,G2387,2 Timothy 3,41,26
κατεφθαρμένοι,being depraved,V-RPM/P-NMP,G2704,2 Timothy 3,42,26
ἔκδηλος,plain,Adj-NFS,G1552,2 Timothy 3,43,26
ἀγωγῇ,conduct,N-DFS,G72,2 Timothy 3,44,26
Ἰκονίῳ,Iconium,N-DNS,G2430,2 Timothy 3,45,26
Λύστροις,Lystra,N-DNP,G3082,2 Timothy 3,46,26
γόητες,imposters,N-NMP,G1114,2 Timothy 3,47,26
ἐπιστώθης,have been assured of,V-AIP-2S,G4104,2 Timothy 3,48,26
θεόπνευστος,God-breathed,Adj-NFS,G2315,2 Timothy 3,49,26
ἐπανόρθωσιν,correction,N-AFS,G1882,2 Timothy 3,50,26
ἄρτιος,complete,Adj-NMS,G739,2 Timothy 3,51,26
ἐξηρτισμένος,having been fully equipped,V-RPM/P-NMS,G1822,2 Timothy 3,52,26
ἀκαίρως,and out of season,Adv,G171,2 Timothy 4,53,26
ἐπισωρεύσουσιν,they will gather around them,V-FIA-3P,G2002,2 Timothy 4,54,26
κνηθόμενοι,having an itching,V-PPM/P-NMP,G2833,2 Timothy 4,55,26
ἀναλύσεώς,departure,N-GFS,G359,2 Timothy 4,56,26
δρόμον,race,N-AMS,G1408,2 Timothy 4,57,26
Κρήσκης,Crescens,N-NMS,G2913,2 Timothy 4,58,26
Δαλματίαν,Dalmatia,N-AFS,G1149,2 Timothy 4,59,26
φαιλόνην,cloak,N-AMS,G5341,2 Timothy 4,60,26
Κάρπῳ,Carpus,N-DMS,G2591,2 Timothy 4,61,26
μεμβράνας,parchments,N-AFP,G3200,2 Timothy 4,62,26
χαλκεὺς,coppersmith,N-NMS,G5471,2 Timothy 4,63,26
Τρόφιμον,Trophimus,N-AMS,G5161,2 Timothy 4,64,26
Μιλήτῳ,Miletus,N-DFS,G3399,2 Timothy 4,65,26
Εὔβουλος,Eubulus,N-NMS,G2103,2 Timothy 4,66,26
Πούδης,Pudens,N-NMS,G4227,2 Timothy 4,67,26
Λίνος,Linus,N-NMS,G3044,2 Timothy 4,68,26
Κλαυδία,Claudia,N-NFS,G2803,2 Timothy 4,69,26
