Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal,reading_order_position
Παῦλος,Paul,N-NMS,G3972,2 Thessalonians 1,1,5
Σιλουανὸς,Silvanus,N-NMS,G4610,2 Thessalonians 1,2,5
Τιμόθεος,Timothy,N-NMS,G5095,2 Thessalonians 1,3,5
Θεσσαλονικέων,of the Thessalonians,N-GMP,G2331,2 Thessalonians 1,4,5
ὑπεραυξάνει,is increasing exceedingly,V-PIA-3S,G5232,2 Thessalonians 1,5,5
πλεονάζει,is abounding,V-PIA-3S,G4121,2 Thessalonians 1,6,5
ἐνκαυχᾶσθαι,to boast,V-PNM/P,G2744,2 Thessalonians 1,7,5
διωγμοῖς,persecutions,N-DMP,G1375,2 Thessalonians 1,8,5
θλίψεσιν,tribulations,N-DFP,G2347,2 Thessalonians 1,9,5
Ἔνδειγμα,This is a plain token,N-NNS,G1730,2 Thessalonians 1,10,5
εἴπερ,For indeed,Conj,G1512,2 Thessalonians 1,11,5
θλίβουσιν,oppressing,V-PPA-DMP,G2346,2 Thessalonians 1,12,5
ἄνεσιν,repose,N-AFS,G425,2 Thessalonians 1,13,5
εὐαγγελίῳ,gospel,N-DNS,G2098,2 Thessalonians 1,14,5
δίκην,the penalty,N-AFS,G1349,2 Thessalonians 1,15,5
τίσουσιν,will suffer,V-FIA-3P,G5099,2 Thessalonians 1,16,5
ὄλεθρον,of destruction,N-AMS,G3639,2 Thessalonians 1,17,5
ἐνδοξασθῆναι,to be glorified,V-ANP,G1740,2 Thessalonians 1,18,5
κλήσεως,calling,N-GFS,G2821,2 Thessalonians 1,19,5
ἀγαθωσύνης,of goodness,N-GFS,G19,2 Thessalonians 1,20,5
ἐπισυναγωγῆς,gathering together,N-GFS,G1997,2 Thessalonians 2,21,5
θροεῖσθαι,to be troubled,V-PNM/P,G2360,2 Thessalonians 2,22,5
ἐπιστολῆς,letter,N-GFS,G1992,2 Thessalonians 2,23,5
ἐνέστηκεν,is present,V-RIA-3S,G1764,2 Thessalonians 2,24,5
ἐξαπατήσῃ,should deceive,V-ASA-3S,G1818,2 Thessalonians 2,25,5
ἀποστασία,apostasy,N-NFS,G646,2 Thessalonians 2,26,5
ἀπωλείας,of destruction,N-GFS,G684,2 Thessalonians 2,27,5
ὑπεραιρόμενος,exalting himself,V-PPM/P-NMS,G5229,2 Thessalonians 2,28,5
σέβασμα,object of worship,N-ANS,G4574,2 Thessalonians 2,29,5
ἀποδεικνύντα,setting forth,V-PPA-AMS,G584,2 Thessalonians 2,30,5
ἐνεργεῖται,is working,V-PIM-3S,G1754,2 Thessalonians 2,31,5
ἐπιφανείᾳ,appearing,N-DFS,G2015,2 Thessalonians 2,32,5
ἐνέργειαν,the working,N-AFS,G1753,2 Thessalonians 2,33,5
τέρασιν,in wonders,N-DNP,G5059,2 Thessalonians 2,34,5
ἀπάτῃ,deceit,N-DFS,G539,2 Thessalonians 2,35,5
εἵλατο,has chosen,V-AIM-3S,G138,2 Thessalonians 2,36,5
ἁγιασμῷ,the sanctification,N-DMS,G38,2 Thessalonians 2,37,5
περιποίησιν,the obtaining,N-AFS,G4047,2 Thessalonians 2,38,5
στήκετε,stand firm,V-PMA-2P,G4739,2 Thessalonians 2,39,5
παραδόσεις,traditions,N-AFP,G3862,2 Thessalonians 2,40,5
εἴτε,whether,Conj,G1535,2 Thessalonians 2,41,5
λοιπὸν,Finally,Adj-ANS,G3063,2 Thessalonians 3,42,5
στέλλεσθαι,are to withdraw,V-PNM,G4724,2 Thessalonians 3,43,5
ἀτάκτως,idly,Adv,G814,2 Thessalonians 3,44,5
ἠτακτήσαμεν,we were idle,V-AIA-1P,G812,2 Thessalonians 3,45,5
δωρεὰν,without payment,Adv,G1432,2 Thessalonians 3,46,5
μόχθῳ,hardship,N-DMS,G3449,2 Thessalonians 3,47,5
ἐπιβαρῆσαί,to be burdensome to,V-ANA,G1912,2 Thessalonians 3,48,5
τύπον,as an example,N-AMS,G5179,2 Thessalonians 3,49,5
περιεργαζομένους,being busybodies,V-PPM/P-AMP,G4020,2 Thessalonians 3,50,5
ἡσυχίας,quietness,N-GFS,G2271,2 Thessalonians 3,51,5
καλοποιοῦντες,in well-doing,V-PPA-NMP,G2569,2 Thessalonians 3,52,5
σημειοῦσθε,take note,V-PMM-2P,G4593,2 Thessalonians 3,53,5
συναναμίγνυσθαι,to mix with,V-PNM,G4874,2 Thessalonians 3,54,5
νουθετεῖτε,admonish him,V-PMA-2P,G3560,2 Thessalonians 3,55,5
