Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal,reading_order_position
σε,you,PPro-A2S,G4771,Philemon 1,99,7
περὶ,for,Prep,G4012,Philemon 1,100,7
ἐμοῦ,my,PPro-G1S,G1699,Philemon 1,101,7
τέκνου,child,N-GNS,G5043,Philemon 1,102,7
ὃν,whom,RelPro-AMS,G3739,Philemon 1,103,7
ἐγέννησα,I have begotten,V-AIA-1S,G1080,Philemon 1,104,7
τοῖς,-,Art-DMP,G3588,Philemon 1,105,7
δεσμοῖς,chains,N-DMP,G1199,Philemon 1,106,7
Ὀνήσιμον,Onesimus,N-AMS,G3682,Philemon 1,107,7
τόν,-,Art-AMS,G3588,Philemon 1,108,7
ποτέ,once,Prtcl,G4218,Philemon 1,109,7
ἄχρηστον,useless,Adj-AMS,G890,Philemon 1,110,7
σοὶ,to you,PPro-D2S,G4771,Philemon 1,111,7
ἐμοὶ,to me,PPro-D1S,G1473,Philemon 1,112,7
εὔχρηστον,useful,Adj-AMS,G2173,Philemon 1,113,7
ἀνέπεμψά,I have sent back,V-AIA-1S,G375,Philemon 1,114,7
αὐτόν,in person,PPro-AM3S,G846,Philemon 1,115,7
τοῦτ,he who,DPro-NNS,G3778,Philemon 1,116,7
ἔστιν,is,V-PIA-3S,G1510,Philemon 1,117,7
τὰ,-,Art-ANP,G3588,Philemon 1,118,7
ἐμὰ,my,PPro-NN1P,G1699,Philemon 1,119,7
σπλάγχνα,very heart,N-ANP,G4698,Philemon 1,120,7
ἐγὼ,I,PPro-N1S,G1473,Philemon 1,121,7
ἐβουλόμην,was wishing,V-IIM/P-1S,G1014,Philemon 1,122,7
ἐμαυτὸν,myself,PPro-AM1S,G1683,Philemon 1,123,7
κατέχειν,to keep,V-PNA,G2722,Philemon 1,124,7
ἵνα,so that,Conj,G2443,Philemon 1,125,7
ὑπὲρ,on behalf of,Prep,G5228,Philemon 1,126,7
μοι,me,PPro-D1S,G1473,Philemon 1,127,7
διακονῇ,he might serve,V-PSA-3S,G1247,Philemon 1,128,7
εὐαγγελίου,gospel,N-GNS,G2098,Philemon 1,129,7
Χωρὶς,Apart from,Prep,G5565,Philemon 1,130,7
σῆς,your,PPro-GF2S,G4674,Philemon 1,131,7
γνώμης,consent,N-GFS,G1106,Philemon 1,132,7
οὐδὲν,nothing,Adj-ANS,G3762,Philemon 1,133,7
ἠθέλησα,I wished,V-AIA-1S,G2309,Philemon 1,134,7
ποιῆσαι,to do,V-ANA,G4160,Philemon 1,135,7
μὴ,not,Adv,G3361,Philemon 1,136,7
κατὰ,according to,Prep,G2596,Philemon 1,137,7
ἀνάγκην,necessity,N-AFS,G318,Philemon 1,138,7
τὸ,the,Art-NNS,G3588,Philemon 1,139,7
ἀγαθόν,good,Adj-NNS,G18,Philemon 1,140,7
ᾖ,may be,V-PSA-3S,G1510,Philemon 1,141,7
ἀλλὰ,but,Conj,G235,Philemon 1,142,7
ἑκούσιον,willingness,Adj-ANS,G1595,Philemon 1,143,7
τάχα,Perhaps,Adv,G5029,Philemon 1,144,7
τοῦτο,this,DPro-ANS,G3778,Philemon 1,145,7
ἐχωρίσθη,he was separated from you,V-AIP-3S,G5563,Philemon 1,146,7
ὥραν,a time,N-AFS,G5610,Philemon 1,147,7
αἰώνιον,eternally,Adj-AMS,G166,Philemon 1,148,7
αὐτὸν,him,PPro-AM3S,G846,Philemon 1,149,7
ἀπέχῃς,you might possess,V-ASA-2S,G568,Philemon 1,150,7
οὐκέτι,no longer,Adv,G3765,Philemon 1,151,7
δοῦλον,a slave,N-AMS,G1401,Philemon 1,152,7
ἀδελφὸν,a brother,N-AMS,G80,Philemon 1,153,7
ἀγαπητόν,beloved,Adj-AMS,G27,Philemon 1,154,7
μάλιστα,especially,Adv,G3122,Philemon 1,155,7
ἐμοί,to me,PPro-D1S,G1473,Philemon 1,156,7
πόσῳ,how much,IPro-DNS,G4214,Philemon 1,157,7
σαρκὶ,the flesh,N-DFS,G4561,Philemon 1,158,7
Κυρίῳ,the Lord,N-DMS,G2962,Philemon 1,159,7
Εἰ,If,Conj,G1487,Philemon 1,160,7
οὖν,therefore,Conj,G3767,Philemon 1,161,7
με,me,PPro-A1S,G1473,Philemon 1,162,7
κοινωνόν,a partner,N-AMS,G2844,Philemon 1,163,7
προσλαβοῦ,receive,V-AMM-2S,G4355,Philemon 1,164,7
ἐμέ,me,PPro-A1S,G1473,Philemon 1,165,7
εἰ,If,Conj,G1487,Philemon 1,166,7
δέ,however,Conj,G1161,Philemon 1,167,7
τι,in any way,IPro-ANS,G5100,Philemon 1,168,7
ἠδίκησέν,he has wronged,V-AIA-3S,G91,Philemon 1,169,7
ἢ,or,Conj,G2228,Philemon 1,170,7
ὀφείλει,he owes you,V-PIA-3S,G3784,Philemon 1,171,7
ἐλλόγα,charge,V-PMA-2S,G1677,Philemon 1,172,7
ἔγραψα,did write,V-AIA-1S,G1125,Philemon 1,173,7
ἐμῇ,my own,PPro-DF1S,G1699,Philemon 1,174,7
χειρί,hand,N-DFS,G5495,Philemon 1,175,7
ἀποτίσω,will repay it,V-FIA-1S,G661,Philemon 1,176,7
λέγω,I may say,V-PSA-1S,G3004,Philemon 1,177,7
σεαυτόν,yourself,PPro-AM2S,G4572,Philemon 1,178,7
προσοφείλεις,you owe also,V-PIA-2S,G4359,Philemon 1,179,7
Ναί,Yes,Prtcl,G3483,Philemon 1,180,7
ἐγώ,I,PPro-N1S,G1473,Philemon 1,181,7
ὀναίμην,may have profit,V-AOM-1S,G3685,Philemon 1,182,7
ἀνάπαυσόν,Refresh,V-AMA-2S,G373,Philemon 1,183,7
Πεποιθὼς,Being persuaded of,V-RPA-NMS,G3982,Philemon 1,184,7
ὑπακοῇ,obedience,N-DFS,G5218,Philemon 1,185,7
ἔγραψά,I write,V-AIA-1S,G1125,Philemon 1,186,7
εἰδὼς,knowing,V-RPA-NMS,G1492,Philemon 1,187,7
ἃ,what,RelPro-ANP,G3739,Philemon 1,188,7
λέγω,I say,V-PIA-1S,G3004,Philemon 1,189,7
ποιήσεις,you will do,V-FIA-2S,G4160,Philemon 1,190,7
Ἅμα,At the same time,Adv,G260,Philemon 1,191,7
ἑτοίμαζέ,prepare,V-PMA-2S,G2090,Philemon 1,192,7
ξενίαν,a lodging,N-AFS,G3578,Philemon 1,193,7
ἐλπίζω,I hope,V-PIA-1S,G1679,Philemon 1,194,7
ὑμῶν,of you,PPro-G2P,G4771,Philemon 1,195,7
χαρισθήσομαι,I will be granted,V-FIP-1S,G5483,Philemon 1,196,7
Ἀσπάζεταί,Greets,V-PIM/P-3S,G782,Philemon 1,197,7
Ἐπαφρᾶς,Epaphras,N-NMS,G1889,Philemon 1,198,7
συναιχμάλωτός,fellow prisoner,N-NMS,G4869,Philemon 1,199,7
Ἰησοῦ,Jesus,N-DMS,G2424,Philemon 1,200,7
Μᾶρκος,as do Mark,N-NMS,G3138,Philemon 1,201,7
Ἀρίσταρχος,Aristarchus,N-NMS,G708,Philemon 1,202,7
Δημᾶς,Demas,N-NMS,G1214,Philemon 1,203,7
Λουκᾶς,and Luke,N-NMS,G3065,Philemon 1,204,7
οἱ,the,Art-NMP,G3588,Philemon 1,205,7
συνεργοί,fellow workers,Adj-NMP,G4904,Philemon 1,206,7
Ἡ,The,Art-NFS,G3588,Philemon 1,207,7
χάρις,grace,N-NFS,G5485,Philemon 1,208,7
τοῦ,of the,Art-GMS,G3588,Philemon 1,209,7
μετὰ,be with,Prep,G3326,Philemon 1,210,7
πνεύματος,spirit,N-GNS,G4151,Philemon 1,211,7
Ἀμήν,Amen,Heb,G281,Philemon 1,212,7
