Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal,reading_order_position
ἀσεβέσι,for the ungodly,Adj-DMP,G765,1 Timothy 1,95,25
ἁμαρτωλοῖς,sinful,Adj-DMP,G268,1 Timothy 1,96,25
ἀνοσίοις,for the unholy,Adj-DMP,G462,1 Timothy 1,97,25
βεβήλοις,profane,Adj-DMP,G952,1 Timothy 1,98,25
πατρολῴαις,for murderers of fathers,N-DMP,G3964,1 Timothy 1,99,25
μητρολῴαις,murderers of mothers,N-DMP,G3389,1 Timothy 1,100,25
ἀνδροφόνοις,for slayers of man,N-DMP,G409,1 Timothy 1,101,25
πόρνοις,for the sexually immoral,N-DMP,G4205,1 Timothy 1,102,25
ἀρσενοκοίταις,homosexuals,N-DMP,G733,1 Timothy 1,103,25
ἀνδραποδισταῖς,enslavers,N-DMP,G405,1 Timothy 1,104,25
ψεύσταις,liars,N-DMP,G5583,1 Timothy 1,105,25
ἐπιόρκοις,perjurers,Adj-DMP,G1965,1 Timothy 1,106,25
εἴ,if,Conj,G1487,1 Timothy 1,107,25
τι,anything,IPro-NNS,G5100,1 Timothy 1,108,25
ἕτερον,other,Adj-NNS,G2087,1 Timothy 1,109,25
τῇ,in the,Art-DFS,G3588,1 Timothy 1,110,25
ὑγιαινούσῃ,being sound,V-PPA-DFS,G5198,1 Timothy 1,111,25
διδασκαλίᾳ,teaching,N-DFS,G1319,1 Timothy 1,112,25
ἀντίκειται,is opposed to,V-PIM/P-3S,G480,1 Timothy 1,113,25
κατὰ,according to,Prep,G2596,1 Timothy 1,114,25
τὸ,the,Art-ANS,G3588,1 Timothy 1,115,25
εὐαγγέλιον,gospel,N-ANS,G2098,1 Timothy 1,116,25
δόξης,glory,N-GFS,G1391,1 Timothy 1,117,25
μακαρίου,blessed,Adj-GMS,G3107,1 Timothy 1,118,25
ὃ,with which,RelPro-ANS,G3739,1 Timothy 1,119,25
ἐπιστεύθην,have been entrusted,V-AIP-1S,G4100,1 Timothy 1,120,25
ἐγώ,I,PPro-N1S,G1473,1 Timothy 1,121,25
Χάριν,Thankfulness,N-AFS,G5485,1 Timothy 1,122,25
ἔχω,I have,V-PIA-1S,G2192,1 Timothy 1,123,25
τῷ,for the One,Art-DMS,G3588,1 Timothy 1,124,25
ἐνδυναμώσαντί,having strengthened,V-APA-DMS,G1743,1 Timothy 1,125,25
με,me,PPro-A1S,G1473,1 Timothy 1,126,25
Χριστῷ,Christ,N-DMS,G5547,1 Timothy 1,127,25
Ἰησοῦ,Jesus,N-DMS,G2424,1 Timothy 1,128,25
Κυρίῳ,Lord,N-DMS,G2962,1 Timothy 1,129,25
πιστόν,faithful,Adj-AMS,G4103,1 Timothy 1,130,25
ἡγήσατο,He esteemed,V-AIM-3S,G2233,1 Timothy 1,131,25
θέμενος,having appointed me,V-APM-NMS,G5087,1 Timothy 1,132,25
διακονίαν,service,N-AFS,G1248,1 Timothy 1,133,25
πρότερον,formerly,Adv-C,G4386,1 Timothy 1,134,25
ὄντα,being,V-PPA-AMS,G1510,1 Timothy 1,135,25
βλάσφημον,a blasphemer,Adj-AMS,G989,1 Timothy 1,136,25
διώκτην,a persecutor,N-AMS,G1376,1 Timothy 1,137,25
ὑβριστήν,insolent,N-AMS,G5197,1 Timothy 1,138,25
ἀλλὰ,but,Conj,G235,1 Timothy 1,139,25
ἠλεήθην,I was shown mercy,V-AIP-1S,G1653,1 Timothy 1,140,25
ἀγνοῶν,being ignorant,V-PPA-NMS,G50,1 Timothy 1,141,25
ἐποίησα,I did it,V-AIA-1S,G4160,1 Timothy 1,142,25
ἀπιστίᾳ,unbelief,N-DFS,G570,1 Timothy 1,143,25
ὑπερεπλεόνασεν,Surpassingly increased,V-AIA-3S,G5250,1 Timothy 1,144,25
ἡ,the,Art-NFS,G3588,1 Timothy 1,145,25
χάρις,grace,N-NFS,G5485,1 Timothy 1,146,25
Κυρίου,Lord,N-GMS,G2962,1 Timothy 1,147,25
μετὰ,with,Prep,G3326,1 Timothy 1,148,25
ἀγάπης,love,N-GFS,G26,1 Timothy 1,149,25
Πιστὸς,Trustworthy is,Adj-NMS,G4103,1 Timothy 1,150,25
λόγος,saying,N-NMS,G3056,1 Timothy 1,151,25
πάσης,of full,Adj-GFS,G3956,1 Timothy 1,152,25
ἀποδοχῆς,acceptance,N-GFS,G594,1 Timothy 1,153,25
ἄξιος,worthy,Adj-NMS,G514,1 Timothy 1,154,25
Χριστὸς,Christ,N-NMS,G5547,1 Timothy 1,155,25
Ἰησοῦς,Jesus,N-NMS,G2424,1 Timothy 1,156,25
ἦλθεν,came,V-AIA-3S,G2064,1 Timothy 1,157,25
τὸν,the,Art-AMS,G3588,1 Timothy 1,158,25
κόσμον,world,N-AMS,G2889,1 Timothy 1,159,25
ἁμαρτωλοὺς,sinners,Adj-AMP,G268,1 Timothy 1,160,25
σῶσαι,to save,V-ANA,G4982,1 Timothy 1,161,25
ὧν,of whom,RelPro-GMP,G3739,1 Timothy 1,162,25
πρῶτός,the foremost,Adj-NMS,G4413,1 Timothy 1,163,25
εἰμι,am,V-PIA-1S,G1510,1 Timothy 1,164,25
διὰ,because of,Prep,G1223,1 Timothy 1,165,25
ἐμοὶ,me,PPro-D1S,G1473,1 Timothy 1,166,25
πρώτῳ,the foremost,Adj-DMS,G4413,1 Timothy 1,167,25
ἐνδείξηται,might display,V-ASM-3S,G1731,1 Timothy 1,168,25
Ἰησοῦς ,Jesus,N-NMS,G2424,1 Timothy 1,169,25
ἅπασαν,perfect,Adj-AFS,G537,1 Timothy 1,170,25
μακροθυμίαν,patience,N-AFS,G3115,1 Timothy 1,171,25
πρὸς,as,Prep,G4314,1 Timothy 1,172,25
ὑποτύπωσιν,a pattern,N-AFS,G5296,1 Timothy 1,173,25
τῶν,for those,Art-GMP,G3588,1 Timothy 1,174,25
μελλόντων,being about,V-PPA-GMP,G3195,1 Timothy 1,175,25
πιστεύειν,to believe,V-PNA,G4100,1 Timothy 1,176,25
ἐπ,on,Prep,G1909,1 Timothy 1,177,25
ζωὴν,life,N-AFS,G2222,1 Timothy 1,178,25
αἰώνιον,eternal,Adj-AFS,G166,1 Timothy 1,179,25
Τῷ,To,Art-DMS,G3588,1 Timothy 1,180,25
Βασιλεῖ,the King,N-DMS,G935,1 Timothy 1,181,25
αἰώνων,ages,N-GMP,G165,1 Timothy 1,182,25
ἀφθάρτῳ,the immortal,Adj-DMS,G862,1 Timothy 1,183,25
ἀοράτῳ,invisible,Adj-DMS,G517,1 Timothy 1,184,25
μόνῳ,only,Adj-DMS,G3441,1 Timothy 1,185,25
Θεῷ,God,N-DMS,G2316,1 Timothy 1,186,25
τιμὴ,be honor,N-NFS,G5092,1 Timothy 1,187,25
δόξα,glory,N-NFS,G1391,1 Timothy 1,188,25
τοὺς,the,Art-AMP,G3588,1 Timothy 1,189,25
αἰῶνας,ages,N-AMP,G165,1 Timothy 1,190,25
ἀμήν,Amen,Heb,G281,1 Timothy 1,191,25
Ταύτην,This,DPro-AFS,G3778,1 Timothy 1,192,25
παραγγελίαν,charge,N-AFS,G3852,1 Timothy 1,193,25
παρατίθεμαί,I commit,V-PIM-1S,G3908,1 Timothy 1,194,25
σοι,to you,PPro-D2S,G4771,1 Timothy 1,195,25
τέκνον,my child,N-VNS,G5043,1 Timothy 1,196,25
Τιμόθεε,Timothy,N-VMS,G5095,1 Timothy 1,197,25
τὰς,the,Art-AFP,G3588,1 Timothy 1,198,25
προαγούσας,going before,V-PPA-AFP,G4254,1 Timothy 1,199,25
ἐπὶ,as to,Prep,G1909,1 Timothy 1,200,25
σὲ,you,PPro-A2S,G4771,1 Timothy 1,201,25
προφητείας,prophecies,N-AFP,G4394,1 Timothy 1,202,25
στρατεύῃ,you might war,V-PSM-2S,G4754,1 Timothy 1,203,25
αὐταῖς,them,PPro-DF3P,G846,1 Timothy 1,204,25
καλὴν,good,Adj-AFS,G2570,1 Timothy 1,205,25
στρατείαν,warfare,N-AFS,G4752,1 Timothy 1,206,25
ἔχων,holding,V-PPA-NMS,G2192,1 Timothy 1,207,25
πίστιν,faith,N-AFS,G4102,1 Timothy 1,208,25
ἀγαθὴν,a good,Adj-AFS,G18,1 Timothy 1,209,25
συνείδησιν,conscience,N-AFS,G4893,1 Timothy 1,210,25
ἥν,which,RelPro-AFS,G3739,1 Timothy 1,211,25
ἀπωσάμενοι,having cast away,V-APM-NMP,G683,1 Timothy 1,212,25
ἐναυάγησαν,have caused a shipwreck,V-AIA-3P,G3489,1 Timothy 1,213,25
ἐστιν,are,V-PIA-3S,G1510,1 Timothy 1,214,25
Ὑμέναιος,Hymenaeus,N-NMS,G5211,1 Timothy 1,215,25
Ἀλέξανδρος,Alexander,N-NMS,G223,1 Timothy 1,216,25
οὓς,whom,RelPro-AMP,G3739,1 Timothy 1,217,25
παρέδωκα,I have handed over,V-AIA-1S,G3860,1 Timothy 1,218,25
Σατανᾷ,to Satan,N-DMS,G4567,1 Timothy 1,219,25
παιδευθῶσιν,they may be disciplined,V-ASP-3P,G3811,1 Timothy 1,220,25
βλασφημεῖν,to blaspheme,V-PNA,G987,1 Timothy 1,221,25
Παρακαλῶ,I exhort,V-PIA-1S,G3870,1 Timothy 2,222,25
οὖν,therefore,Conj,G3767,1 Timothy 2,223,25
πρῶτον,first,Adv-S,G4412,1 Timothy 2,224,25
πάντων,of all,Adj-GNP,G3956,1 Timothy 2,225,25
ποιεῖσθαι,to be made,V-PNM/P,G4160,1 Timothy 2,226,25
δεήσεις,entreaties,N-AFP,G1162,1 Timothy 2,227,25
προσευχάς,prayers,N-AFP,G4335,1 Timothy 2,228,25
ἐντεύξεις,intercessions,N-AFP,G1783,1 Timothy 2,229,25
εὐχαριστίας,and thanksgivings,N-AFP,G2169,1 Timothy 2,230,25
ὑπὲρ,on behalf of,Prep,G5228,1 Timothy 2,231,25
πάντων,all,Adj-GMP,G3956,1 Timothy 2,232,25
ἀνθρώπων,men,N-GMP,G444,1 Timothy 2,233,25
βασιλέων,kings,N-GMP,G935,1 Timothy 2,234,25
καὶ,and,Conj,G2532,1 Timothy 2,235,25
τῶν,those,Art-GMP,G3588,1 Timothy 2,236,25
ἐν,in,Prep,G1722,1 Timothy 2,237,25
ὑπεροχῇ,authority,N-DFS,G5247,1 Timothy 2,238,25
ὄντων,being,V-PPA-GMP,G1510,1 Timothy 2,239,25
ἵνα,so that,Conj,G2443,1 Timothy 2,240,25
ἤρεμον,a tranquil,Adj-AMS,G2263,1 Timothy 2,241,25
ἡσύχιον,quiet,Adj-AMS,G2272,1 Timothy 2,242,25
βίον,life,N-AMS,G979,1 Timothy 2,243,25
διάγωμεν,we may lead,V-PSA-1P,G1236,1 Timothy 2,244,25
πάσῃ,all,Adj-DFS,G3956,1 Timothy 2,245,25
εὐσεβείᾳ,godliness,N-DFS,G2150,1 Timothy 2,246,25
σεμνότητι,dignity,N-DFS,G4587,1 Timothy 2,247,25
τοῦτο,This,DPro-NNS,G3778,1 Timothy 2,248,25
καλὸν,is good,Adj-NNS,G2570,1 Timothy 2,249,25
ἀπόδεκτον,acceptable,Adj-NNS,G587,1 Timothy 2,250,25
ἐνώπιον,before,Prep,G1799,1 Timothy 2,251,25
τοῦ,the,Art-GMS,G3588,1 Timothy 2,252,25
Σωτῆρος,Savior,N-GMS,G4990,1 Timothy 2,253,25
ἡμῶν,of us,PPro-G1P,G1473,1 Timothy 2,254,25
Θεοῦ,God,N-GMS,G2316,1 Timothy 2,255,25
ὃς,who,RelPro-NMS,G3739,1 Timothy 2,256,25
πάντας,all,Adj-AMP,G3956,1 Timothy 2,257,25
ἀνθρώπους,men,N-AMP,G444,1 Timothy 2,258,25
θέλει,desires,V-PIA-3S,G2309,1 Timothy 2,259,25
σωθῆναι,to be saved,V-ANP,G4982,1 Timothy 2,260,25
εἰς,to,Prep,G1519,1 Timothy 2,261,25
ἐπίγνωσιν,the knowledge,N-AFS,G1922,1 Timothy 2,262,25
ἀληθείας,of the truth,N-GFS,G225,1 Timothy 2,263,25
ἐλθεῖν,to come,V-ANA,G2064,1 Timothy 2,264,25
Εἷς,One,Adj-NMS,G1520,1 Timothy 2,265,25
γὰρ,for,Conj,G1063,1 Timothy 2,266,25
Θεός,God there is,N-NMS,G2316,1 Timothy 2,267,25
εἷς,one,Adj-NMS,G1520,1 Timothy 2,268,25
μεσίτης,mediator,N-NMS,G3316,1 Timothy 2,269,25
ἄνθρωπος,the man,N-NMS,G444,1 Timothy 2,270,25
Χριστὸς,Christ,N-NMS,G5547,1 Timothy 2,271,25
Ἰησοῦς,Jesus,N-NMS,G2424,1 Timothy 2,272,25
ὁ,the One,Art-NMS,G3588,1 Timothy 2,273,25
δοὺς,having given,V-APA-NMS,G1325,1 Timothy 2,274,25
ἑαυτὸν,Himself,RefPro-AM3S,G1438,1 Timothy 2,275,25
ἀντίλυτρον,as a ransom,N-ANS,G487,1 Timothy 2,276,25
τὸ,the,Art-NNS,G3588,1 Timothy 2,277,25
μαρτύριον,testimony,N-NNS,G3142,1 Timothy 2,278,25
καιροῖς,in proper times,N-DMP,G2540,1 Timothy 2,279,25
ἰδίοις,their own,Adj-DMP,G2398,1 Timothy 2,280,25
ὃ,which,RelPro-ANS,G3739,1 Timothy 2,281,25
ἐτέθην,was appointed,V-AIP-1S,G5087,1 Timothy 2,282,25
ἐγὼ,I,PPro-N1S,G1473,1 Timothy 2,283,25
κῆρυξ,a herald,N-NMS,G2783,1 Timothy 2,284,25
ἀπόστολος,an apostle,N-NMS,G652,1 Timothy 2,285,25
ἀλήθειαν,the truth,N-AFS,G225,1 Timothy 2,286,25
λέγω,I am speaking,V-PIA-1S,G3004,1 Timothy 2,287,25
οὐ,not,Adv,G3756,1 Timothy 2,288,25
ψεύδομαι,I do lie,V-PIM/P-1S,G5574,1 Timothy 2,289,25
διδάσκαλος,a teacher,N-NMS,G1320,1 Timothy 2,290,25
ἐθνῶν,of the Gentiles,N-GNP,G1484,1 Timothy 2,291,25
πίστει,faith,N-DFS,G4102,1 Timothy 2,292,25
ἀληθείᾳ,truth,N-DFS,G225,1 Timothy 2,293,25
Βούλομαι,I desire,V-PIM/P-1S,G1014,1 Timothy 2,294,25
προσεύχεσθαι,to pray,V-PNM/P,G4336,1 Timothy 2,295,25
τοὺς,the,Art-AMP,G3588,1 Timothy 2,296,25
ἄνδρας,men,N-AMP,G435,1 Timothy 2,297,25
παντὶ,every,Adj-DMS,G3956,1 Timothy 2,298,25
τόπῳ,place,N-DMS,G5117,1 Timothy 2,299,25
ἐπαίροντας,lifting up,V-PPA-AMP,G1869,1 Timothy 2,300,25
ὁσίους,holy,Adj-AFP,G3741,1 Timothy 2,301,25
χεῖρας,hands,N-AFP,G5495,1 Timothy 2,302,25
χωρὶς,apart from,Prep,G5565,1 Timothy 2,303,25
ὀργῆς,anger,N-GFS,G3709,1 Timothy 2,304,25
διαλογισμοῦ,dissension,N-GMS,G1261,1 Timothy 2,305,25
Ὡσαύτως,Likewise,Adv,G5615,1 Timothy 2,306,25
καὶ,also,Conj,G2532,1 Timothy 2,307,25
γυναῖκας,women,N-AFP,G1135,1 Timothy 2,308,25
καταστολῇ,apparel,N-DFS,G2689,1 Timothy 2,309,25
κοσμίῳ,respectable,Adj-DFS,G2887,1 Timothy 2,310,25
μετὰ,with,Prep,G3326,1 Timothy 2,311,25
αἰδοῦς,modesty,N-GFS,G127,1 Timothy 2,312,25
σωφροσύνης,self-control,N-GFS,G4997,1 Timothy 2,313,25
κοσμεῖν,should adorn,V-PNA,G2885,1 Timothy 2,314,25
ἑαυτάς,themselves,RefPro-AF3P,G1438,1 Timothy 2,315,25
μὴ,not,Adv,G3361,1 Timothy 2,316,25
πλέγμασιν,braided hair,N-DNP,G4117,1 Timothy 2,317,25
χρυσίῳ,gold,N-DNS,G5553,1 Timothy 2,318,25
ἢ,or,Conj,G2228,1 Timothy 2,319,25
μαργαρίταις,pearls,N-DMP,G3135,1 Timothy 2,320,25
ἱματισμῷ,clothing,N-DMS,G2441,1 Timothy 2,321,25
πολυτελεῖ,costly,Adj-DMS,G4185,1 Timothy 2,322,25
ἀλλ,but,Conj,G235,1 Timothy 2,323,25
ὃ,with what,RelPro-NNS,G3739,1 Timothy 2,324,25
πρέπει,is becoming,V-PIA-3S,G4241,1 Timothy 2,325,25
γυναιξὶν,to women,N-DFP,G1135,1 Timothy 2,326,25
ἐπαγγελλομέναις,professing,V-PPM/P-DFP,G1861,1 Timothy 2,327,25
θεοσέβειαν,the fear of God,N-AFS,G2317,1 Timothy 2,328,25
δι,through,Prep,G1223,1 Timothy 2,329,25
ἔργων,works,N-GNP,G2041,1 Timothy 2,330,25
ἀγαθῶν,good,Adj-GNP,G18,1 Timothy 2,331,25
Γυνὴ,A woman,N-NFS,G1135,1 Timothy 2,332,25
ἡσυχίᾳ,quietness,N-DFS,G2271,1 Timothy 2,333,25
μανθανέτω,let learn,V-PMA-3S,G3129,1 Timothy 2,334,25
ὑποταγῇ,submissiveness,N-DFS,G5292,1 Timothy 2,335,25
διδάσκειν,To teach,V-PNA,G1321,1 Timothy 2,336,25
δὲ,however,Conj,G1161,1 Timothy 2,337,25
γυναικὶ,a woman,N-DFS,G1135,1 Timothy 2,338,25
οὐκ,not,Adv,G3756,1 Timothy 2,339,25
ἐπιτρέπω,I do permit,V-PIA-1S,G2010,1 Timothy 2,340,25
οὐδὲ,nor,Conj,G3761,1 Timothy 2,341,25
αὐθεντεῖν,to use authority over,V-PNA,G831,1 Timothy 2,342,25
ἀνδρός,a man,N-GMS,G435,1 Timothy 2,343,25
εἶναι,to be,V-PNA,G1510,1 Timothy 2,344,25
Ἀδὰμ,Adam,N-NMS,G76,1 Timothy 2,345,25
πρῶτος,first,Adj-NMS,G4413,1 Timothy 2,346,25
ἐπλάσθη,was formed,V-AIP-3S,G4111,1 Timothy 2,347,25
εἶτα,then,Adv,G1534,1 Timothy 2,348,25
Εὕα,Eve,N-NFS,G2096,1 Timothy 2,349,25
ἠπατήθη,was deceived,V-AIP-3S,G538,1 Timothy 2,350,25
ἡ,-,Art-NFS,G3588,1 Timothy 2,351,25
γυνὴ,the woman,N-NFS,G1135,1 Timothy 2,352,25
ἐξαπατηθεῖσα,having been deceived,V-APP-NFS,G1818,1 Timothy 2,353,25
παραβάσει,transgression,N-DFS,G3847,1 Timothy 2,354,25
γέγονεν,has come,V-RIA-3S,G1096,1 Timothy 2,355,25
σωθήσεται,She will be saved,V-FIP-3S,G4982,1 Timothy 2,356,25
διὰ,through,Prep,G1223,1 Timothy 2,357,25
τῆς,-,Art-GFS,G3588,1 Timothy 2,358,25
τεκνογονίας,childbearing,N-GFS,G5042,1 Timothy 2,359,25
ἐὰν,if,Conj,G1437,1 Timothy 2,360,25
μείνωσιν,they abide,V-ASA-3P,G3306,1 Timothy 2,361,25
ἀγάπῃ,love,N-DFS,G26,1 Timothy 2,362,25
ἁγιασμῷ,holiness,N-DMS,G38,1 Timothy 2,363,25
Πιστὸς,Trustworthy is,Adj-NMS,G4103,1 Timothy 3,364,25
ὁ,the,Art-NMS,G3588,1 Timothy 3,365,25
λόγος,saying,N-NMS,G3056,1 Timothy 3,366,25
εἴ,If,Conj,G1487,1 Timothy 3,367,25
τις,anyone,IPro-NMS,G5100,1 Timothy 3,368,25
ἐπισκοπῆς,overseership,N-GFS,G1984,1 Timothy 3,369,25
ὀρέγεται,aspires to,V-PIM-3S,G3713,1 Timothy 3,370,25
καλοῦ,of good,Adj-GNS,G2570,1 Timothy 3,371,25
ἔργου,a work,N-GNS,G2041,1 Timothy 3,372,25
ἐπιθυμεῖ,he is desirous,V-PIA-3S,G1937,1 Timothy 3,373,25
δεῖ,It behooves,V-PIA-3S,G1163,1 Timothy 3,374,25
οὖν,therefore,Conj,G3767,1 Timothy 3,375,25
τὸν,the,Art-AMS,G3588,1 Timothy 3,376,25
ἐπίσκοπον,overseer,N-AMS,G1985,1 Timothy 3,377,25
ἀνεπίλημπτον,above reproach,Adj-AMS,G423,1 Timothy 3,378,25
εἶναι,to be,V-PNA,G1510,1 Timothy 3,379,25
μιᾶς,of one,Adj-GFS,G1520,1 Timothy 3,380,25
γυναικὸς,wife,N-GFS,G1135,1 Timothy 3,381,25
ἄνδρα,the husband,N-AMS,G435,1 Timothy 3,382,25
νηφάλιον,sober,Adj-AMS,G3524,1 Timothy 3,383,25
σώφρονα,self-controlled,Adj-AMS,G4998,1 Timothy 3,384,25
κόσμιον,respectable,Adj-AMS,G2887,1 Timothy 3,385,25
φιλόξενον,hospitable,Adj-AMS,G5382,1 Timothy 3,386,25
διδακτικόν,able to teach,Adj-AMS,G1317,1 Timothy 3,387,25
μὴ,not,Adv,G3361,1 Timothy 3,388,25
πάροινον,given to wine,Adj-AMS,G3943,1 Timothy 3,389,25
πλήκτην,a striker,N-AMS,G4131,1 Timothy 3,390,25
ἀλλὰ,but,Conj,G235,1 Timothy 3,391,25
ἐπιεικῆ,gentle,Adj-AMS,G1933,1 Timothy 3,392,25
ἄμαχον,peaceable,Adj-AMS,G269,1 Timothy 3,393,25
ἀφιλάργυρον,not loving money,Adj-AMS,G866,1 Timothy 3,394,25
