Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal,reading_order_position
Παῦλος,Paul,N-NMS,G3972,Colossians 1,1,13
ἀπόστολος,an apostle,N-NMS,G652,Colossians 1,2,13
Χριστοῦ,of Christ,N-GMS,G5547,Colossians 1,3,13
Ἰησοῦ,Jesus,N-GMS,G2424,Colossians 1,4,13
διὰ,by,Prep,G1223,Colossians 1,5,13
θελήματος,the will,N-GNS,G2307,Colossians 1,6,13
Θεοῦ,of God,N-GMS,G2316,Colossians 1,7,13
καὶ,and,Conj,G2532,Colossians 1,8,13
Τιμόθεος,Timothy,N-NMS,G5095,Colossians 1,9,13
ὁ,the,Art-NMS,G3588,Colossians 1,10,13
ἀδελφὸς,brother,N-NMS,G80,Colossians 1,11,13
ἐν,in,Prep,G1722,Colossians 1,12,13
Κολοσσαῖς,Colossae,N-DFP,G2857,Colossians 1,13,13
ἁγίοις,saints,Adj-DMP,G40,Colossians 1,14,13
πιστοῖς,faithful,Adj-DMP,G4103,Colossians 1,15,13
Χάρις,Grace,N-NFS,G5485,Colossians 1,16,13
ὑμῖν,to you,PPro-D2P,G4771,Colossians 1,17,13
εἰρήνη,peace,N-NFS,G1515,Colossians 1,18,13
ἀπὸ,from,Prep,G575,Colossians 1,19,13
Πατρὸς,the Father,N-GMS,G3962,Colossians 1,20,13
ἡμῶν,of us,PPro-G1P,G1473,Colossians 1,21,13
Εὐχαριστοῦμεν,We give thanks,V-PIA-1P,G2168,Colossians 1,22,13
Κυρίου,Lord,N-GMS,G2962,Colossians 1,23,13
πάντοτε,continually,Adv,G3842,Colossians 1,24,13
περὶ,for,Prep,G4012,Colossians 1,25,13
προσευχόμενοι,praying,V-PPM/P-NMP,G4336,Colossians 1,26,13
ἀκούσαντες,having heard of,V-APA-NMP,G191,Colossians 1,27,13
πίστιν,faith,N-AFS,G4102,Colossians 1,28,13
ἀγάπην,love,N-AFS,G26,Colossians 1,29,13
ἣν,that,RelPro-AFS,G3739,Colossians 1,30,13
ἔχετε,you have,V-PIA-2P,G2192,Colossians 1,31,13
εἰς,toward,Prep,G1519,Colossians 1,32,13
πάντας,all,Adj-AMP,G3956,Colossians 1,33,13
ἐλπίδα,hope,N-AFS,G1680,Colossians 1,34,13
ἀποκειμένην,being laid up,V-PPM/P-AFS,G606,Colossians 1,35,13
οὐρανοῖς,heavens,N-DMP,G3772,Colossians 1,36,13
προηκούσατε,you heard of before,V-AIA-2P,G4257,Colossians 1,37,13
λόγῳ,word,N-DMS,G3056,Colossians 1,38,13
ἀληθείας,truth,N-GFS,G225,Colossians 1,39,13
εὐαγγελίου,gospel,N-GNS,G2098,Colossians 1,40,13
παρόντος,being present,V-PPA-GNS,G3918,Colossians 1,41,13
καθὼς,just as,Adv,G2531,Colossians 1,42,13
κόσμῳ,world,N-DMS,G2889,Colossians 1,43,13
ἐστὶν,it is,V-PIA-3S,G1510,Colossians 1,44,13
καρποφορούμενον,bearing fruit,V-PPM-NNS,G2592,Colossians 1,45,13
αὐξανόμενον,increasing,V-PPM/P-NNS,G837,Colossians 1,46,13
ἡμέρας,day,N-GFS,G2250,Colossians 1,47,13
ἐπέγνωτε,knew,V-AIA-2P,G1921,Colossians 1,48,13
ἐμάθετε,you learned,V-AIA-2P,G3129,Colossians 1,49,13
Ἐπαφρᾶ,Epaphras,N-GMS,G1889,Colossians 1,50,13
ἀγαπητοῦ,beloved,Adj-GMS,G27,Colossians 1,51,13
συνδούλου,fellow bond-servant,N-GMS,G4889,Colossians 1,52,13
ὑπὲρ,on behalf of,Prep,G5228,Colossians 1,53,13
διάκονος,a servant,N-NMS,G1249,Colossians 1,54,13
δηλώσας,having made known,V-APA-NMS,G1213,Colossians 1,55,13
Πνεύματι,the Spirit,N-DNS,G4151,Colossians 1,56,13
τοῦτο,this,DPro-ANS,G3778,Colossians 1,57,13
οὐ,not,Adv,G3756,Colossians 1,58,13
παυόμεθα,cease,V-PIM-1P,G3973,Colossians 1,59,13
αἰτούμενοι,asking,V-PPM-NMP,G154,Colossians 1,60,13
ἵνα,that,Conj,G2443,Colossians 1,61,13
πληρωθῆτε,you may be filled with,V-ASP-2P,G4137,Colossians 1,62,13
ἐπίγνωσιν,knowledge,N-AFS,G1922,Colossians 1,63,13
αὐτοῦ,of Him,PPro-GM3S,G846,Colossians 1,64,13
σοφίᾳ,wisdom,N-DFS,G4678,Colossians 1,65,13
συνέσει,understanding,N-DFS,G4907,Colossians 1,66,13
πνευματικῇ,spiritual,Adj-DFS,G4152,Colossians 1,67,13
περιπατῆσαι,to walk,V-ANA,G4043,Colossians 1,68,13
ἀξίως,worthily,Adv,G516,Colossians 1,69,13
ἀρεσκείαν,pleasing,N-AFS,G699,Colossians 1,70,13
ἔργῳ,work,N-DNS,G2041,Colossians 1,71,13
ἀγαθῷ,good,Adj-DNS,G18,Colossians 1,72,13
δυνάμει,power,N-DFS,G1411,Colossians 1,73,13
δυναμούμενοι,being strengthened,V-PPM/P-NMP,G1412,Colossians 1,74,13
κατὰ,according to,Prep,G2596,Colossians 1,75,13
κράτος,might,N-ANS,G2904,Colossians 1,76,13
δόξης,glorious,N-GFS,G1391,Colossians 1,77,13
ὑπομονὴν,endurance,N-AFS,G5281,Colossians 1,78,13
μακροθυμίαν,patience,N-AFS,G3115,Colossians 1,79,13
μετὰ,with,Prep,G3326,Colossians 1,80,13
χαρᾶς,joy,N-GFS,G5479,Colossians 1,81,13
ἱκανώσαντι,having qualified,V-APA-DMS,G2427,Colossians 1,82,13
