Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal
Ἰωρὰμ,Joram,N-NMS,G2496,Matthew 1,62
Ὀζίαν,Uzziah,N-AMS,G3604,Matthew 1,63
Ὀζίας,Uzziah,N-NMS,G3604,Matthew 1,64
Ἰωαθάμ,Jotham,N-AMS,G2488,Matthew 1,65
Ἰωαθὰμ,Jotham,N-NMS,G2488,Matthew 1,66
Ἄχαζ,Ahaz,N-AMS,G881,Matthew 1,67
Ἄχαζ,Ahaz,N-NMS,G881,Matthew 1,68
Ἑζεκίαν,Hezekiah,N-AMS,G1478,Matthew 1,69
Ἑζεκίας,Hezekiah,N-NMS,G1478,Matthew 1,70
Μανασσῆ,Manasseh,N-AMS,G3128,Matthew 1,71
Μανασσῆς,Manasseh,N-NMS,G3128,Matthew 1,72
Ἀμώς,Amos,N-AMS,G301,Matthew 1,73
Ἀμὼς,Amos,N-NMS,G301,Matthew 1,74
Ἰωσίαν,Josiah,N-AMS,G2502,Matthew 1,75
Ἰωσίας,Josiah,N-NMS,G2502,Matthew 1,76
Ἰεχονίαν,Jeconiah,N-AMS,G2423,Matthew 1,77
ἐπὶ,at the time,Prep,G1909,Matthew 1,78
μετοικεσίας,carrying away,N-GFS,G3350,Matthew 1,79
Βαβυλῶνος,to Babylon,N-GFS,G897,Matthew 1,80
Μετὰ,After,Prep,G3326,Matthew 1,81
τὴν,the,Art-AFS,G3588,Matthew 1,82
μετοικεσίαν,carrying away,N-AFS,G3350,Matthew 1,83
Ἰεχονίας,Jeconiah,N-NMS,G2423,Matthew 1,84
Σαλαθιήλ,Shealtiel,N-AMS,G4528,Matthew 1,85
Σαλαθιὴλ,Shealtiel,N-NMS,G4528,Matthew 1,86
Ζοροβαβέλ,Zerubbabel,N-AMS,G2216,Matthew 1,87
Ζοροβαβὲλ,Zerubbabel,N-NMS,G2216,Matthew 1,88
Ἀβιούδ,Abiud,N-AMS,G10,Matthew 1,89
Ἀβιοὺδ,Abiud,N-NMS,G10,Matthew 1,90
Ἐλιακίμ,Eliakim,N-AMS,G1662,Matthew 1,91
Ἐλιακὶμ,Eliakim,N-NMS,G1662,Matthew 1,92
Ἀζώρ,Azor,N-AMS,G107,Matthew 1,93
Ἀζὼρ,Azor,N-NMS,G107,Matthew 1,94
Σαδώκ,Zadok,N-AMS,G4524,Matthew 1,95
Σαδὼκ,Zadok,N-NMS,G4524,Matthew 1,96
Ἀχίμ,Achim,N-AMS,G885,Matthew 1,97
Ἀχὶμ,Achim,N-NMS,G885,Matthew 1,98
Ἐλιούδ,Eliud,N-AMS,G1664,Matthew 1,99
Ἐλιοὺδ,Eliud,N-NMS,G1664,Matthew 1,100
Ἐλεάζαρ,Eleazar,N-AMS,G1648,Matthew 1,101
Ἐλεάζαρ,Eleazar,N-NMS,G1648,Matthew 1,102
Ματθάν,Matthan,N-AMS,G3157,Matthew 1,103
Ματθὰν,Matthan,N-NMS,G3157,Matthew 1,104
Ἰωσὴφ,Joseph,N-AMS,G2501,Matthew 1,105
ἄνδρα,husband,N-AMS,G435,Matthew 1,106
Μαρίας,of Mary,N-GFS,G3137,Matthew 1,107
ἐξ,out of,Prep,G1537,Matthew 1,108
ἧς,whom,RelPro-GFS,G3739,Matthew 1,109
ἐγεννήθη,was born,V-AIP-3S,G1080,Matthew 1,110
Ἰησοῦς,Jesus,N-NMS,G2424,Matthew 1,111
ὁ,the One,Art-NMS,G3588,Matthew 1,112
λεγόμενος,being called,V-PPM/P-NMS,G3004,Matthew 1,113
Χριστός,Christ,N-NMS,G5547,Matthew 1,114
Πᾶσαι,All,Adj-NFP,G3956,Matthew 1,115
οὖν,therefore,Conj,G3767,Matthew 1,116
αἱ,the,Art-NFP,G3588,Matthew 1,117
γενεαὶ,generations,N-NFP,G1074,Matthew 1,118
ἀπὸ,from,Prep,G575,Matthew 1,119
Ἀβραὰμ,Abraham,N-GMS,G11,Matthew 1,120
ἕως,to,Prep,G2193,Matthew 1,121
δεκατέσσαρες,fourteen,Adj-NFP,G1180,Matthew 1,122
ἡ,the,Art-NFS,G3588,Matthew 1,123
γένεσις,birth,N-NFS,G1078,Matthew 1,124
οὕτως,thus,Adv,G3779,Matthew 1,125
ἦν,came about,V-IIA-3S,G1510,Matthew 1,126
μνηστευθείσης,Having been pledged,V-APP-GFS,G3423,Matthew 1,127
μητρὸς,mother,N-GFS,G3384,Matthew 1,128
τῷ,-,Art-DMS,G3588,Matthew 1,129
Ἰωσήφ,to Joseph,N-DMS,G2501,Matthew 1,130
πρὶν,before,Adv,G4250,Matthew 1,131
ἢ,rather,Conj,G2228,Matthew 1,132
συνελθεῖν,coming together,V-ANA,G4905,Matthew 1,133
αὐτοὺς,of them,PPro-AM3P,G846,Matthew 1,134
εὑρέθη,she was found,V-AIP-3S,G2147,Matthew 1,135
ἐν,in,Prep,G1722,Matthew 1,136
γαστρὶ,womb,N-DFS,G1064,Matthew 1,137
ἔχουσα,having a child,V-PPA-NFS,G2192,Matthew 1,138
πνεύματος,the Spirit,N-GNS,G4151,Matthew 1,139
ἁγίου,Holy,Adj-GNS,G40,Matthew 1,140
Ἰωσὴφ,Joseph,N-NMS,G2501,Matthew 1,141
ἀνὴρ,husband,N-NMS,G435,Matthew 1,142
αὐτῆς,of her,PPro-GF3S,G846,Matthew 1,143
δίκαιος,righteous,Adj-NMS,G1342,Matthew 1,144
ὢν,being,V-PPA-NMS,G1510,Matthew 1,145
μὴ,not,Adv,G3361,Matthew 1,146
θέλων,willing,V-PPA-NMS,G2309,Matthew 1,147
αὐτὴν,her,PPro-AF3S,G846,Matthew 1,148
δειγματίσαι,to expose publicly,V-ANA,G1165,Matthew 1,149
ἐβουλήθη,purposed,V-AIP-3S,G1014,Matthew 1,150
λάθρᾳ,secretly,Adv,G2977,Matthew 1,151
ἀπολῦσαι,to send away,V-ANA,G630,Matthew 1,152
αὐτήν,her,PPro-AF3S,G846,Matthew 1,153
Ταῦτα,These things,DPro-ANP,G3778,Matthew 1,154
ἐνθυμηθέντος,having pondered,V-APP-GMS,G1760,Matthew 1,155
ἰδοὺ,behold,V-AMA-2S,G2400,Matthew 1,156
ἄγγελος,an angel,N-NMS,G32,Matthew 1,157
Κυρίου,of the Lord,N-GMS,G2962,Matthew 1,158
κατ,in,Prep,G2596,Matthew 1,159
ὄναρ,a dream,N-ANS,G3677,Matthew 1,160
ἐφάνη,appeared,V-AIP-3S,G5316,Matthew 1,161
αὐτῷ,to him,PPro-DM3S,G846,Matthew 1,162
λέγων,saying,V-PPA-NMS,G3004,Matthew 1,163
Ἰωσὴφ,Joseph,N-VMS,G2501,Matthew 1,164
υἱὸς,son,N-NMS,G5207,Matthew 1,165
Δαυίδ,of David,N-GMS,G1138,Matthew 1,166
φοβηθῇς,you should fear,V-ASP-2S,G5399,Matthew 1,167
παραλαβεῖν,to receive,V-ANA,G3880,Matthew 1,168
Μαρίαν,Mary,N-AFS,G3137,Matthew 1,169
γυναῖκά,wife,N-AFS,G1135,Matthew 1,170
σου,of you,PPro-G2S,G4771,Matthew 1,171
τὸ,that,Art-NNS,G3588,Matthew 1,172
γὰρ,for,Conj,G1063,Matthew 1,173
αὐτῇ,her,PPro-DF3S,G846,Matthew 1,174
γεννηθὲν,having been conceived,V-APP-NNS,G1080,Matthew 1,175
Πνεύματός,the Spirit,N-GNS,G4151,Matthew 1,176
ἐστιν,is,V-PIA-3S,G1510,Matthew 1,177
τέξεται,She will bear,V-FIM-3S,G5088,Matthew 1,178
υἱὸν,a son,N-AMS,G5207,Matthew 1,179
καλέσεις,you will call,V-FIA-2S,G2564,Matthew 1,180
τὸ,the,Art-ANS,G3588,Matthew 1,181
ὄνομα,name,N-ANS,G3686,Matthew 1,182
Ἰησοῦν,Jesus,N-AMS,G2424,Matthew 1,183
αὐτὸς,He,PPro-NM3S,G846,Matthew 1,184
σώσει,will save,V-FIA-3S,G4982,Matthew 1,185
λαὸν,people,N-AMS,G2992,Matthew 1,186
τῶν,the,Art-GFP,G3588,Matthew 1,187
ἁμαρτιῶν,sins,N-GFP,G266,Matthew 1,188
αὐτῶν,of them,PPro-GM3P,G846,Matthew 1,189
Τοῦτο,This,DPro-NNS,G3778,Matthew 1,190
ὅλον,all,Adj-NNS,G3650,Matthew 1,191
γέγονεν,has come to pass,V-RIA-3S,G1096,Matthew 1,192
ἵνα,that,Conj,G2443,Matthew 1,193
πληρωθῇ,may be fulfilled,V-ASP-3S,G4137,Matthew 1,194
ῥηθὲν,having been spoken,V-APP-NNS,G2046,Matthew 1,195
ὑπὸ,by,Prep,G5259,Matthew 1,196
διὰ,through,Prep,G1223,Matthew 1,197
προφήτου,prophet,N-GMS,G4396,Matthew 1,198
λέγοντος,saying,V-PPA-GMS,G3004,Matthew 1,199
παρθένος,virgin,N-NFS,G3933,Matthew 1,200
ἕξει,will hold,V-FIA-3S,G2192,Matthew 1,201
υἱόν,a son,N-AMS,G5207,Matthew 1,202
καλέσουσιν,they will call,V-FIA-3P,G2564,Matthew 1,203
Ἐμμανουήλ,Immanuel,N-AMS,G1694,Matthew 1,204
ὅ,which,RelPro-NNS,G3739,Matthew 1,205
μεθερμηνευόμενον,being translated,V-PPM/P-NNS,G3177,Matthew 1,206
Μεθ,With,Prep,G3326,Matthew 1,207
ἡμῶν,us,PPro-G1P,G1473,Matthew 1,208
Θεός,God,N-NMS,G2316,Matthew 1,209
Ἐγερθεὶς,Having been awoken,V-APP-NMS,G1453,Matthew 1,210
ὕπνου,sleep,N-GMS,G5258,Matthew 1,211
ἐποίησεν,he did,V-AIA-3S,G4160,Matthew 1,212
ὡς,as,Adv,G5613,Matthew 1,213
προσέταξεν,had commanded,V-AIA-3S,G4367,Matthew 1,214
παρέλαβεν,received,V-AIA-3S,G3880,Matthew 1,215
γυναῖκα,wife,N-AFS,G1135,Matthew 1,216
οὐκ,not,Adv,G3756,Matthew 1,217
ἐγίνωσκεν,knew,V-IIA-3S,G1097,Matthew 1,218
οὗ,that,RelPro-GMS,G3739,Matthew 1,219
ἔτεκεν,she had brought forth,V-AIA-3S,G5088,Matthew 1,220
ἐκάλεσεν,he called,V-AIA-3S,G2564,Matthew 1,221
γεννηθέντος,having been born,V-APP-GMS,G1080,Matthew 2,222
Βηθλέεμ,Bethlehem,N-DFS,G965,Matthew 2,223
Ἰουδαίας,of Judea,N-GFS,G2449,Matthew 2,224
ἡμέραις,the days,N-DFP,G2250,Matthew 2,225
Ἡρῴδου,of Herod,N-GMS,G2264,Matthew 2,226
βασιλέως,king,N-GMS,G935,Matthew 2,227
μάγοι,Magi,N-NMP,G3097,Matthew 2,228
ἀνατολῶν,east,N-GFP,G395,Matthew 2,229
παρεγένοντο,arrived,V-AIM-3P,G3854,Matthew 2,230
εἰς,in,Prep,G1519,Matthew 2,231
Ἱεροσόλυμα,Jerusalem,N-ANP,G2414,Matthew 2,232
λέγοντες,saying,V-PPA-NMP,G3004,Matthew 2,233
Ποῦ,Where,Adv,G4226,Matthew 2,234
τεχθεὶς,having been born,V-APP-NMS,G5088,Matthew 2,235
βασιλεὺς,King,N-NMS,G935,Matthew 2,236
τῶν,of the,Art-GMP,G3588,Matthew 2,237
Ἰουδαίων,Jews,Adj-GMP,G2453,Matthew 2,238
εἴδομεν,We saw,V-AIA-1P,G3708,Matthew 2,239
ἀστέρα,star,N-AMS,G792,Matthew 2,240
τῇ,the,Art-DFS,G3588,Matthew 2,241
ἀνατολῇ,east,N-DFS,G395,Matthew 2,242
ἤλθομεν,are come,V-AIA-1P,G2064,Matthew 2,243
προσκυνῆσαι,to worship,V-ANA,G4352,Matthew 2,244
Ἀκούσας,Having heard,V-APA-NMS,G191,Matthew 2,245
Ἡρῴδης,Herod,N-NMS,G2264,Matthew 2,246
ἐταράχθη,he was troubled,V-AIP-3S,G5015,Matthew 2,247
πᾶσα,all,Adj-NFS,G3956,Matthew 2,248
Ἱεροσόλυμα,Jerusalem,N-NFS,G2414,Matthew 2,249
μετ,with,Prep,G3326,Matthew 2,250
συναγαγὼν,having gathered together,V-APA-NMS,G4863,Matthew 2,251
πάντας,all,Adj-AMP,G3956,Matthew 2,252
ἀρχιερεῖς,chief priests,N-AMP,G749,Matthew 2,253
γραμματεῖς,scribes,N-AMP,G1122,Matthew 2,254
λαοῦ,people,N-GMS,G2992,Matthew 2,255
ἐπυνθάνετο,he was inquiring,V-IIM/P-3S,G4441,Matthew 2,256
παρ,of,Prep,G3844,Matthew 2,257
Χριστὸς,Christ,N-NMS,G5547,Matthew 2,258
γεννᾶται,was to be born,V-PIM/P-3S,G1080,Matthew 2,259
Οἱ,-,Art-NMP,G3588,Matthew 2,260
εἶπαν,they said,V-AIA-3P,G2036,Matthew 2,261
γέγραπται,has it been written,V-RIM/P-3S,G1125,Matthew 2,262
σύ,you,PPro-N2S,G4771,Matthew 2,263
Βηθλέεμ,Bethlehem,N-VFS,G965,Matthew 2,264
γῆ,land,N-VFS,G1093,Matthew 2,265
Ἰούδα,of Judah,N-GMS,G2448,Matthew 2,266
οὐδαμῶς,by no means,Adv,G3760,Matthew 2,267
ἐλαχίστη,least,Adj-NFS-S,G1646,Matthew 2,268
εἶ,are,V-PIA-2S,G1510,Matthew 2,269
τοῖς,the,Art-DMP,G3588,Matthew 2,270
ἡγεμόσιν,rulers,N-DMP,G2232,Matthew 2,271
σοῦ,of you,PPro-G2S,G4771,Matthew 2,272
ἐξελεύσεται,will go forth,V-FIM-3S,G1831,Matthew 2,273
ἡγούμενος,One leading,V-PPM/P-NMS,G2233,Matthew 2,274
ὅστις,who,RelPro-NMS,G3748,Matthew 2,275
ποιμανεῖ,will shepherd,V-FIA-3S,G4165,Matthew 2,276
λαόν,people,N-AMS,G2992,Matthew 2,277
μου,of Me,PPro-G1S,G1473,Matthew 2,278
Ἰσραήλ,Israel,N-AMS,G2474,Matthew 2,279
Τότε,Then,Adv,G5119,Matthew 2,280
καλέσας,having called,V-APA-NMS,G2564,Matthew 2,281
μάγους,Magi,N-AMP,G3097,Matthew 2,282
ἠκρίβωσεν,inquired exactly,V-AIA-3S,G198,Matthew 2,283
χρόνον,time,N-AMS,G5550,Matthew 2,284
φαινομένου,appearing,V-PPM/P-GMS,G5316,Matthew 2,285
ἀστέρος,star,N-GMS,G792,Matthew 2,286
πέμψας,having sent,V-APA-NMS,G3992,Matthew 2,287
Βηθλέεμ,Bethlehem,N-AFS,G965,Matthew 2,288
εἶπεν,he said,V-AIA-3S,G2036,Matthew 2,289
Πορευθέντες,Having gone,V-APP-NMP,G4198,Matthew 2,290
ἐξετάσατε,search,V-AMA-2P,G1833,Matthew 2,291
ἀκριβῶς,carefully,Adv,G199,Matthew 2,292
περὶ,for,Prep,G4012,Matthew 2,293
τοῦ,the,Art-GNS,G3588,Matthew 2,294
παιδίου,Child,N-GNS,G3813,Matthew 2,295
ἐπὰν,when,Conj,G1875,Matthew 2,296
εὕρητε,You shall have found Him,V-ASA-2P,G2147,Matthew 2,297
ἀπαγγείλατέ,bring word back,V-AMA-2P,G518,Matthew 2,298
μοι,to me,PPro-D1S,G1473,Matthew 2,299
ὅπως,so that,Conj,G3704,Matthew 2,300
κἀγὼ,I also,PPro-N1S,G2504,Matthew 2,301
ἐλθὼν,having come,V-APA-NMS,G2064,Matthew 2,302
προσκυνήσω,may worship,V-ASA-1S,G4352,Matthew 2,303
ἀκούσαντες,having heard,V-APA-NMP,G191,Matthew 2,304
ἐπορεύθησαν,they went away,V-AIP-3P,G4198,Matthew 2,305
ἀστὴρ,star,N-NMS,G792,Matthew 2,306
ὃν,which,RelPro-AMS,G3739,Matthew 2,307
εἶδον,they saw,V-AIA-3P,G3708,Matthew 2,308
προῆγεν,went before,V-IIA-3S,G4254,Matthew 2,309
αὐτούς,them,PPro-AM3P,G846,Matthew 2,310
ἕως,until,Conj,G2193,Matthew 2,311
ἐστάθη,it stood,V-AIP-3S,G2476,Matthew 2,312
ἐπάνω,over,Prep,G1883,Matthew 2,313
οὗ,where,Adv,G3757,Matthew 2,314
παιδίον,Child,N-NNS,G3813,Matthew 2,315
ἰδόντες,Having seen,V-APA-NMP,G3708,Matthew 2,316
ἐχάρησαν,they rejoiced with,V-AIP-3P,G5463,Matthew 2,317
χαρὰν,joy,N-AFS,G5479,Matthew 2,318
μεγάλην,great,Adj-AFS,G3173,Matthew 2,319
σφόδρα,exceedingly,Adv,G4970,Matthew 2,320
ἐλθόντες,having come,V-APA-NMP,G2064,Matthew 2,321
οἰκίαν,house,N-AFS,G3614,Matthew 2,322
παιδίον,Child,N-ANS,G3813,Matthew 2,323
πεσόντες,having fallen down,V-APA-NMP,G4098,Matthew 2,324
προσεκύνησαν,they worshiped,V-AIA-3P,G4352,Matthew 2,325
ἀνοίξαντες,having opened,V-APA-NMP,G455,Matthew 2,326
θησαυροὺς,treasures,N-AMP,G2344,Matthew 2,327
προσήνεγκαν,they offered,V-AIA-3P,G4374,Matthew 2,328
δῶρα,gifts,N-ANP,G1435,Matthew 2,329
χρυσὸν,gold,N-AMS,G5557,Matthew 2,330
λίβανον,frankincense,N-AMS,G3030,Matthew 2,331
σμύρναν,myrrh,N-AFS,G4666,Matthew 2,332
χρηματισθέντες,having been divinely warned,V-APP-NMP,G5537,Matthew 2,333
ἀνακάμψαι,to return,V-ANA,G344,Matthew 2,334
πρὸς,to,Prep,G4314,Matthew 2,335
Ἡρῴδην,Herod,N-AMS,G2264,Matthew 2,336
δι,by,Prep,G1223,Matthew 2,337
ἄλλης,another,Adj-GFS,G243,Matthew 2,338
ὁδοῦ,route,N-GFS,G3598,Matthew 2,339
ἀνεχώρησαν,they withdrew,V-AIA-3P,G402,Matthew 2,340
χώραν,country,N-AFS,G5561,Matthew 2,341
Ἀναχωρησάντων,Having withdrawn,V-APA-GMP,G402,Matthew 2,342
φαίνεται,appears,V-PIM/P-3S,G5316,Matthew 2,343
Ἰωσὴφ,to Joseph,N-DMS,G2501,Matthew 2,344
παράλαβε,take,V-AMA-2S,G3880,Matthew 2,345
μητέρα,mother,N-AFS,G3384,Matthew 2,346
φεῦγε,flee,V-PMA-2S,G5343,Matthew 2,347
Αἴγυπτον,Egypt,N-AFS,G125,Matthew 2,348
ἴσθι,remain,V-PMA-2S,G1510,Matthew 2,349
ἐκεῖ,there,Adv,G1563,Matthew 2,350
ἂν,-,Prtcl,G302,Matthew 2,351
εἴπω,I should tell,V-ASA-1S,G2036,Matthew 2,352
σοι,you,PPro-D2S,G4771,Matthew 2,353
μέλλει,is about,V-PIA-3S,G3195,Matthew 2,354
ζητεῖν,to seek,V-PNA,G2212,Matthew 2,355
ἀπολέσαι,to destroy,V-ANA,G622,Matthew 2,356
αὐτό,Him,PPro-AN3S,G846,Matthew 2,357
νυκτὸς,by night,N-GFS,G3571,Matthew 2,358
ἀνεχώρησεν,withdrew,V-AIA-3S,G402,Matthew 2,359
τελευτῆς,death,N-GFS,G5054,Matthew 2,360
Αἰγύπτου,of Egypt,N-GFS,G125,Matthew 2,361
ἐκάλεσα,have I called,V-AIA-1S,G2564,Matthew 2,362
ἰδὼν,having seen,V-APA-NMS,G3708,Matthew 2,363
ὅτι,that,Conj,G3754,Matthew 2,364
ἐνεπαίχθη,he had been outwitted,V-AIP-3S,G1702,Matthew 2,365
μάγων,Magi,N-GMP,G3097,Matthew 2,366
ἐθυμώθη,was enraged,V-AIP-3S,G2373,Matthew 2,367
λίαν,intensely,Adv,G3029,Matthew 2,368
ἀποστείλας,having sent forth,V-APA-NMS,G649,Matthew 2,369
ἀνεῖλεν,he put to death,V-AIA-3S,G337,Matthew 2,370
παῖδας,boys,N-AMP,G3816,Matthew 2,371
πᾶσι,all,Adj-DNP,G3956,Matthew 2,372
τοῖς,the,Art-DNP,G3588,Matthew 2,373
ὁρίοις,vicinity,N-DNP,G3725,Matthew 2,374
διετοῦς,two years old,Adj-GMS,G1332,Matthew 2,375
κατωτέρω,under,Adv,G2736,Matthew 2,376
κατὰ,according to,Prep,G2596,Matthew 2,377
παρὰ,from,Prep,G3844,Matthew 2,378
ἐπληρώθη,was fulfilled,V-AIP-3S,G4137,Matthew 2,379
Ἰερεμίου,Jeremiah,N-GMS,G2408,Matthew 2,380
Φωνὴ,A voice,N-NFS,G5456,Matthew 2,381
Ῥαμὰ,Ramah,N-DFS,G4471,Matthew 2,382
ἠκούσθη,was heard,V-AIP-3S,G191,Matthew 2,383
κλαυθμὸς,weeping,N-NMS,G2805,Matthew 2,384
ὀδυρμὸς,mourning,N-NMS,G3602,Matthew 2,385
πολύς,great,Adj-NMS,G4183,Matthew 2,386
Ῥαχὴλ,Rachel,N-NFS,G4478,Matthew 2,387
κλαίουσα,weeping for,V-PPA-NFS,G2799,Matthew 2,388
τὰ,the,Art-ANP,G3588,Matthew 2,389
τέκνα,children,N-ANP,G5043,Matthew 2,390
ἤθελεν,would,V-IIA-3S,G2309,Matthew 2,391
παρακληθῆναι,be comforted,V-ANP,G3870,Matthew 2,392
εἰσίν,are they,V-PIA-3P,G1510,Matthew 2,393
Τελευτήσαντος,Having died,V-APA-GMS,G5053,Matthew 2,394
Αἰγύπτῳ,Egypt,N-DFS,G125,Matthew 2,395
πορεύου,go,V-PMM/P-2S,G4198,Matthew 2,396
γῆν,the land,N-AFS,G1093,Matthew 2,397
Ἰσραήλ,of Israel,N-GMS,G2474,Matthew 2,398
τεθνήκασιν,they have died,V-RIA-3P,G2348,Matthew 2,399
ζητοῦντες,seeking,V-PPA-NMP,G2212,Matthew 2,400
ψυχὴν,life,N-AFS,G5590,Matthew 2,401
εἰσῆλθεν,came,V-AIA-3S,G1525,Matthew 2,402
Ἀρχέλαος,Archelaus,N-NMS,G745,Matthew 2,403
βασιλεύει,reigns over,V-PIA-3S,G936,Matthew 2,404
ἀντὶ,in place of,Prep,G473,Matthew 2,405
πατρὸς,father,N-GMS,G3962,Matthew 2,406
ἐφοβήθη,he was afraid,V-AIP-3S,G5399,Matthew 2,407
ἀπελθεῖν,to go,V-ANA,G565,Matthew 2,408
χρηματισθεὶς,having been divinely warned,V-APP-NMS,G5537,Matthew 2,409
μέρη,district,N-ANP,G3313,Matthew 2,410
Γαλιλαίας,of Galilee,N-GFS,G1056,Matthew 2,411
κατῴκησεν,he dwelt,V-AIA-3S,G2730,Matthew 2,412
πόλιν,a city,N-AFS,G4172,Matthew 2,413
λεγομένην,being called,V-PPM/P-AFS,G3004,Matthew 2,414
Ναζαρέτ,Nazareth,N-AFS,G3478,Matthew 2,415
προφητῶν,prophets,N-GMP,G4396,Matthew 2,416
Ναζωραῖος,A Nazarene,N-NMS,G3480,Matthew 2,417
κληθήσεται,He will be called,V-FIP-3S,G2564,Matthew 2,418
ταῖς,the,Art-DFP,G3588,Matthew 3,419
ἐκείναις,those,DPro-DFP,G1565,Matthew 3,420
παραγίνεται,comes,V-PIM/P-3S,G3854,Matthew 3,421
Ἰωάννης,John,N-NMS,G2491,Matthew 3,422
βαπτιστὴς,Baptist,N-NMS,G910,Matthew 3,423
κηρύσσων,preaching,V-PPA-NMS,G2784,Matthew 3,424
ἐρήμῳ,wilderness,Adj-DFS,G2048,Matthew 3,425
Μετανοεῖτε,Repent,V-PMA-2P,G3340,Matthew 3,426
ἤγγικεν,has drawn near,V-RIA-3S,G1448,Matthew 3,427
βασιλεία,kingdom,N-NFS,G932,Matthew 3,428
οὐρανῶν,heavens,N-GMP,G3772,Matthew 3,429
οὗτος,This,DPro-NMS,G3778,Matthew 3,430
γάρ,for,Conj,G1063,Matthew 3,431
ῥηθεὶς,having been spoken of,V-APP-NMS,G2046,Matthew 3,432
Ἠσαΐου,Isaiah,N-GMS,G2268,Matthew 3,433
βοῶντος,of one crying,V-PPA-GMS,G994,Matthew 3,434
Ἑτοιμάσατε,Prepare,V-AMA-2P,G2090,Matthew 3,435
