Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal
ἐβεβαιώθη,was confirmed,V-AIP-3S,G950,1 Corinthians 1,63
ὥστε,so as for,Conj,G5620,1 Corinthians 1,64
ὑμᾶς,you,PPro-A2P,G4771,1 Corinthians 1,65
μὴ,not,Adv,G3361,1 Corinthians 1,66
ὑστερεῖσθαι,to be lacking,V-PNM/P,G5302,1 Corinthians 1,67
μηδενὶ,not one,Adj-DNS,G3367,1 Corinthians 1,68
χαρίσματι,gift,N-DNP,G5486,1 Corinthians 1,69
ἀπεκδεχομένους,eagerly awaiting,V-PPM/P-AMP,G553,1 Corinthians 1,70
τὴν,the,Art-AFS,G3588,1 Corinthians 1,71
ἀποκάλυψιν,revelation,N-AFS,G602,1 Corinthians 1,72
ὃς,who,RelPro-NMS,G3739,1 Corinthians 1,73
βεβαιώσει,will sustain,V-FIA-3S,G950,1 Corinthians 1,74
ἕως,to the,Prep,G2193,1 Corinthians 1,75
τέλους,end,N-GNS,G5056,1 Corinthians 1,76
ἀνεγκλήτους,blameless,Adj-AMP,G410,1 Corinthians 1,77
ἡμέρᾳ,day,N-DFS,G2250,1 Corinthians 1,78
πιστὸς,Faithful is,Adj-NMS,G4103,1 Corinthians 1,79
Θεὸς,God,N-NMS,G2316,1 Corinthians 1,80
δι,by,Prep,G1223,1 Corinthians 1,81
οὗ,whom,RelPro-GMS,G3739,1 Corinthians 1,82
ἐκλήθητε,you were called,V-AIP-2P,G2564,1 Corinthians 1,83
εἰς,into,Prep,G1519,1 Corinthians 1,84
κοινωνίαν,fellowship,N-AFS,G2842,1 Corinthians 1,85
Υἱοῦ,Son,N-GMS,G5207,1 Corinthians 1,86
αὐτοῦ,of Him,PPro-GM3S,G846,1 Corinthians 1,87
Παρακαλῶ,I exhort,V-PIA-1S,G3870,1 Corinthians 1,88
δὲ,now,Conj,G1161,1 Corinthians 1,89
ἀδελφοί,brothers,N-VMP,G80,1 Corinthians 1,90
τοῦ,the,Art-GNS,G3588,1 Corinthians 1,91
ὀνόματος,name,N-GNS,G3686,1 Corinthians 1,92
ἵνα,that,Conj,G2443,1 Corinthians 1,93
αὐτὸ,same thing,PPro-AN3S,G846,1 Corinthians 1,94
λέγητε,you speak,V-PSA-2P,G3004,1 Corinthians 1,95
πάντες,all,Adj-NMP,G3956,1 Corinthians 1,96
ᾖ,there be,V-PSA-3S,G1510,1 Corinthians 1,97
σχίσματα,divisions,N-NNP,G4978,1 Corinthians 1,98
ἦτε,you may be,V-PSA-2P,G1510,1 Corinthians 1,99
κατηρτισμένοι,having been knit together,V-RPM/P-NMP,G2675,1 Corinthians 1,100
νοῒ,mind,N-DMS,G3563,1 Corinthians 1,101
αὐτῇ,same,PPro-DF3S,G846,1 Corinthians 1,102
γνώμῃ,judgment,N-DFS,G1106,1 Corinthians 1,103
ἐδηλώθη,It was shown,V-AIP-3S,G1213,1 Corinthians 1,104
γάρ,for,Conj,G1063,1 Corinthians 1,105
μοι,to me,PPro-D1S,G1473,1 Corinthians 1,106
μου,of me,PPro-G1S,G1473,1 Corinthians 1,107
ὑπὸ,by,Prep,G5259,1 Corinthians 1,108
τῶν,those,Art-GMP,G3588,1 Corinthians 1,109
Χλόης,of Chloe,N-GFS,G5514,1 Corinthians 1,110
ἔριδες,quarrels,N-NFP,G2054,1 Corinthians 1,111
εἰσιν,there are,V-PIA-3P,G1510,1 Corinthians 1,112
λέγω,I mean,V-PIA-1S,G3004,1 Corinthians 1,113
τοῦτο,this,DPro-ANS,G3778,1 Corinthians 1,114
ἕκαστος,each,Adj-NMS,G1538,1 Corinthians 1,115
λέγει,says,V-PIA-3S,G3004,1 Corinthians 1,116
Ἐγὼ,I,PPro-N1S,G1473,1 Corinthians 1,117
μέν,indeed,Conj,G3303,1 Corinthians 1,118
εἰμι,am,V-PIA-1S,G1510,1 Corinthians 1,119
Παύλου,of Paul,N-GMS,G3972,1 Corinthians 1,120
Ἀπολλῶ,of Apollos,N-GMS,G625,1 Corinthians 1,121
Κηφᾶ,of Cephas,N-GMS,G2786,1 Corinthians 1,122
Μεμέρισται,Has been divided,V-RIM/P-3S,G3307,1 Corinthians 1,123
Χριστός,Christ,N-NMS,G5547,1 Corinthians 1,124
ἐσταυρώθη,was crucified,V-AIP-3S,G4717,1 Corinthians 1,125
ὑπὲρ,for,Prep,G5228,1 Corinthians 1,126
ἢ,Or,Conj,G2228,1 Corinthians 1,127
ἐβαπτίσθητε,were you baptized,V-AIP-2P,G907,1 Corinthians 1,128
εὐχαριστῶ,I thank,V-PIA-1S,G2168,1 Corinthians 1,129
τῷ,-,Art-DMS,G3588,1 Corinthians 1,130
θεῷ,God,N-DMS,G2316,1 Corinthians 1,131
οὐδένα,no one,Adj-AMS,G3762,1 Corinthians 1,132
ἐβάπτισα,I baptized,V-AIA-1S,G907,1 Corinthians 1,133
εἰ,if,Conj,G1487,1 Corinthians 1,134
Κρίσπον,Crispus,N-AMS,G2921,1 Corinthians 1,135
Γάϊον,Gaius,N-AMS,G1050,1 Corinthians 1,136
μή,not,Adv,G3361,1 Corinthians 1,137
τις,anyone,IPro-NMS,G5100,1 Corinthians 1,138
εἴπῃ,should say,V-ASA-3S,G2036,1 Corinthians 1,139
ἐμὸν,my,PPro-AN1S,G1699,1 Corinthians 1,140
τὸν,the,Art-AMS,G3588,1 Corinthians 1,141
Στεφανᾶ,of Stephanas,N-GMS,G4734,1 Corinthians 1,142
οἶκον,household,N-AMS,G3624,1 Corinthians 1,143
λοιπὸν,as to the rest,Adj-ANS,G3063,1 Corinthians 1,144
οὐκ,not,Adv,G3756,1 Corinthians 1,145
οἶδα,I know,V-RIA-1S,G1492,1 Corinthians 1,146
εἴ,whether,Conj,G1487,1 Corinthians 1,147
τινα,any,IPro-AMS,G5100,1 Corinthians 1,148
ἄλλον,other,Adj-AMS,G243,1 Corinthians 1,149
οὐ,Not,Adv,G3756,1 Corinthians 1,150
γὰρ,for,Conj,G1063,1 Corinthians 1,151
ἀπέστειλέν,sent,V-AIA-3S,G649,1 Corinthians 1,152
με,me,PPro-A1S,G1473,1 Corinthians 1,153
Χριστὸς,Christ,N-NMS,G5547,1 Corinthians 1,154
βαπτίζειν,to baptize,V-PNA,G907,1 Corinthians 1,155
ἀλλὰ,but,Conj,G235,1 Corinthians 1,156
εὐαγγελίζεσθαι,to preach the gospel,V-PNM,G2097,1 Corinthians 1,157
σοφίᾳ,wisdom,N-DFS,G4678,1 Corinthians 1,158
λόγου,of discourse,N-GMS,G3056,1 Corinthians 1,159
κενωθῇ,be emptied of power,V-ASP-3S,G2758,1 Corinthians 1,160
σταυρὸς,cross,N-NMS,G4716,1 Corinthians 1,161
Ὁ,The,Art-NMS,G3588,1 Corinthians 1,162
λόγος,message,N-NMS,G3056,1 Corinthians 1,163
σταυροῦ,cross,N-GMS,G4716,1 Corinthians 1,164
μὲν,indeed,Conj,G3303,1 Corinthians 1,165
ἀπολλυμένοις,perishing,V-PPM/P-DMP,G622,1 Corinthians 1,166
μωρία,foolishness,N-NFS,G3472,1 Corinthians 1,167
ἐστίν,is,V-PIA-3S,G1510,1 Corinthians 1,168
σῳζομένοις,being saved,V-PPM/P-DMP,G4982,1 Corinthians 1,169
ἡμῖν,to us,PPro-D1P,G1473,1 Corinthians 1,170
δύναμις,power,N-NFS,G1411,1 Corinthians 1,171
ἐστιν,it is,V-PIA-3S,G1510,1 Corinthians 1,172
γέγραπται,It has been written,V-RIM/P-3S,G1125,1 Corinthians 1,173
Ἀπολῶ,I will destroy,V-FIA-1S,G622,1 Corinthians 1,174
σοφίαν,wisdom,N-AFS,G4678,1 Corinthians 1,175
σοφῶν,wise,Adj-GMP,G4680,1 Corinthians 1,176
σύνεσιν,intelligence,N-AFS,G4907,1 Corinthians 1,177
συνετῶν,intelligent,Adj-GMP,G4908,1 Corinthians 1,178
ἀθετήσω,I will frustrate,V-FIA-1S,G114,1 Corinthians 1,179
Ποῦ,Where is the,Adv,G4226,1 Corinthians 1,180
σοφός,wise,Adj-NMS,G4680,1 Corinthians 1,181
ποῦ,Where the,Adv,G4226,1 Corinthians 1,182
γραμματεύς,scribe,N-NMS,G1122,1 Corinthians 1,183
συζητητὴς,debater,N-NMS,G4804,1 Corinthians 1,184
αἰῶνος,age,N-GMS,G165,1 Corinthians 1,185
τούτου,of this,DPro-GMS,G3778,1 Corinthians 1,186
οὐχὶ,Not,IntPrtcl,G3780,1 Corinthians 1,187
ἐμώρανεν,has made foolish,V-AIA-3S,G3471,1 Corinthians 1,188
κόσμου,world,N-GMS,G2889,1 Corinthians 1,189
ἐπειδὴ,Since,Conj,G1894,1 Corinthians 1,190
ἔγνω,knew,V-AIA-3S,G1097,1 Corinthians 1,191
κόσμος,world,N-NMS,G2889,1 Corinthians 1,192
τῆς,the,Art-GFS,G3588,1 Corinthians 1,193
σοφίας,wisdom,N-GFS,G4678,1 Corinthians 1,194
Θεόν,God,N-AMS,G2316,1 Corinthians 1,195
εὐδόκησεν,was pleased,V-AIA-3S,G2106,1 Corinthians 1,196
μωρίας,foolishness,N-GFS,G3472,1 Corinthians 1,197
κηρύγματος,proclamation,N-GNS,G2782,1 Corinthians 1,198
σῶσαι,to save,V-ANA,G4982,1 Corinthians 1,199
τοὺς,those,Art-AMP,G3588,1 Corinthians 1,200
πιστεύοντας,believing,V-PPA-AMP,G4100,1 Corinthians 1,201
Ἐπειδὴ,Seeing that,Conj,G1894,1 Corinthians 1,202
Ἰουδαῖοι,Jews,Adj-NMP,G2453,1 Corinthians 1,203
σημεῖα,signs,N-ANP,G4592,1 Corinthians 1,204
αἰτοῦσιν,ask for,V-PIA-3P,G154,1 Corinthians 1,205
Ἕλληνες,Greeks,N-NMP,G1672,1 Corinthians 1,206
ζητοῦσιν,seek,V-PIA-3P,G2212,1 Corinthians 1,207
ἡμεῖς,we,PPro-N1P,G1473,1 Corinthians 1,208
κηρύσσομεν,preach,V-PIA-1P,G2784,1 Corinthians 1,209
Χριστὸν,Christ,N-AMS,G5547,1 Corinthians 1,210
ἐσταυρωμένον,having been crucified,V-RPM/P-AMS,G4717,1 Corinthians 1,211
Ἰουδαίοις,to the Jewish,Adj-DMP,G2453,1 Corinthians 1,212
σκάνδαλον,a stumbling block,N-ANS,G4625,1 Corinthians 1,213
ἔθνεσιν,to Gentiles,N-DNP,G1484,1 Corinthians 1,214
μωρίαν,foolishness,N-AFS,G3472,1 Corinthians 1,215
αὐτοῖς,to them,PPro-DM3P,G846,1 Corinthians 1,216
τε,both,Conj,G5037,1 Corinthians 1,217
Ἕλλησιν,Greeks,N-DMP,G1672,1 Corinthians 1,218
δύναμιν,the power,N-AFS,G1411,1 Corinthians 1,219
Ὅτι,For,Conj,G3754,1 Corinthians 1,220
μωρὸν,foolishness,Adj-NNS,G3474,1 Corinthians 1,221
σοφώτερον,wiser,Adj-NNS-C,G4680,1 Corinthians 1,222
ἀνθρώπων,than men,N-GMP,G444,1 Corinthians 1,223
ἀσθενὲς,weakness,Adj-NNS,G772,1 Corinthians 1,224
ἰσχυρότερον,stronger,Adj-NNS-C,G2478,1 Corinthians 1,225
Βλέπετε,Consider,V-PIA-2P,G991,1 Corinthians 1,226
κλῆσιν,calling,N-AFS,G2821,1 Corinthians 1,227
πολλοὶ,many,Adj-NMP,G4183,1 Corinthians 1,228
σοφοὶ,wise,Adj-NMP,G4680,1 Corinthians 1,229
κατὰ,according to,Prep,G2596,1 Corinthians 1,230
σάρκα,flesh were,N-AFS,G4561,1 Corinthians 1,231
δυνατοί,powerful,Adj-NMP,G1415,1 Corinthians 1,232
εὐγενεῖς,of noble birth,Adj-NMP,G2104,1 Corinthians 1,233
τὰ,the,Art-ANP,G3588,1 Corinthians 1,234
μωρὰ,foolish things,Adj-ANP,G3474,1 Corinthians 1,235
ἐξελέξατο,has chosen,V-AIM-3S,G1586,1 Corinthians 1,236
Θεός,God,N-NMS,G2316,1 Corinthians 1,237
καταισχύνῃ,He might shame,V-PSA-3S,G2617,1 Corinthians 1,238
σοφούς,wise,Adj-AMP,G4680,1 Corinthians 1,239
ἀσθενῆ,weak things,Adj-ANP,G772,1 Corinthians 1,240
ἰσχυρά,strong,Adj-ANP,G2478,1 Corinthians 1,241
ἀγενῆ,low-born,Adj-ANP,G36,1 Corinthians 1,242
ἐξουθενημένα,being despised,V-RPM/P-ANP,G1848,1 Corinthians 1,243
καὶ,and,Conj,G2532,1 Corinthians 1,244
ὄντα,being,V-PPA-ANP,G1510,1 Corinthians 1,245
καταργήσῃ,He might annul,V-ASA-3S,G2673,1 Corinthians 1,246
ὅπως,so that,Conj,G3704,1 Corinthians 1,247
καυχήσηται,might boast,V-ASM-3S,G2744,1 Corinthians 1,248
πᾶσα,all,Adj-NFS,G3956,1 Corinthians 1,249
σὰρξ,flesh,N-NFS,G4561,1 Corinthians 1,250
ἐνώπιον,before,Prep,G1799,1 Corinthians 1,251
Ἐξ,Out of,Prep,G1537,1 Corinthians 1,252
ὑμεῖς,you,PPro-N2P,G4771,1 Corinthians 1,253
ἐστε,are,V-PIA-2P,G1510,1 Corinthians 1,254
ἐγενήθη,has been made,V-AIP-3S,G1096,1 Corinthians 1,255
σοφία,wisdom,N-NFS,G4678,1 Corinthians 1,256
δικαιοσύνη,righteousness,N-NFS,G1343,1 Corinthians 1,257
ἁγιασμὸς,sanctification,N-NMS,G38,1 Corinthians 1,258
ἀπολύτρωσις,redemption,N-NFS,G629,1 Corinthians 1,259
καυχώμενος,boasting,V-PPM/P-NMS,G2744,1 Corinthians 1,260
Κυρίῳ,Lord,N-DMS,G2962,1 Corinthians 1,261
καυχάσθω,let him boast,V-PMM/P-3S,G2744,1 Corinthians 1,262
Κἀγὼ,And I,PPro-N1S,G2504,1 Corinthians 2,263
ἐλθὼν,having come,V-APA-NMS,G2064,1 Corinthians 2,264
πρὸς,to,Prep,G4314,1 Corinthians 2,265
ὑμᾶς,you,PPro-A2P,G4771,1 Corinthians 2,266
ἀδελφοί,brothers,N-VMP,G80,1 Corinthians 2,267
ἦλθον,came,V-AIA-1S,G2064,1 Corinthians 2,268
οὐ,not,Adv,G3756,1 Corinthians 2,269
καθ,according to,Prep,G2596,1 Corinthians 2,270
ὑπεροχὴν,excellency,N-AFS,G5247,1 Corinthians 2,271
λόγου,of speech,N-GMS,G3056,1 Corinthians 2,272
ἢ,or,Conj,G2228,1 Corinthians 2,273
σοφίας,wisdom,N-GFS,G4678,1 Corinthians 2,274
καταγγέλλων,proclaiming,V-PPA-NMS,G2605,1 Corinthians 2,275
ὑμῖν,to you,PPro-D2P,G4771,1 Corinthians 2,276
τὸ,the,Art-ANS,G3588,1 Corinthians 2,277
μαρτύριον,testimony,N-ANS,G3142,1 Corinthians 2,278
τοῦ,-,Art-GMS,G3588,1 Corinthians 2,279
Θεοῦ,of God,N-GMS,G2316,1 Corinthians 2,280
γὰρ,for,Conj,G1063,1 Corinthians 2,281
ἔκρινά,I decided,V-AIA-1S,G2919,1 Corinthians 2,282
τι,anything,IPro-ANS,G5100,1 Corinthians 2,283
εἰδέναι,to know,V-RNA,G1492,1 Corinthians 2,284
ἐν,among,Prep,G1722,1 Corinthians 2,285
εἰ,if,Conj,G1487,1 Corinthians 2,286
μὴ,not,Adv,G3361,1 Corinthians 2,287
Ἰησοῦν,Jesus,N-AMS,G2424,1 Corinthians 2,288
Χριστὸν,Christ,N-AMS,G5547,1 Corinthians 2,289
καὶ,and,Conj,G2532,1 Corinthians 2,290
τοῦτον,Him,DPro-AMS,G3778,1 Corinthians 2,291
ἐσταυρωμένον,having been crucified,V-RPM/P-AMS,G4717,1 Corinthians 2,292
κἀγὼ,And I,PPro-N1S,G2504,1 Corinthians 2,293
ἀσθενείᾳ,weakness,N-DFS,G769,1 Corinthians 2,294
φόβῳ,fear,N-DMS,G5401,1 Corinthians 2,295
τρόμῳ,trembling,N-DMS,G5156,1 Corinthians 2,296
πολλῷ,much,Adj-DMS,G4183,1 Corinthians 2,297
ἐγενόμην,was,V-AIM-1S,G1096,1 Corinthians 2,298
ὁ,the,Art-NMS,G3588,1 Corinthians 2,299
λόγος,message,N-NMS,G3056,1 Corinthians 2,300
μου,of me,PPro-G1S,G1473,1 Corinthians 2,301
τὸ,the,Art-NNS,G3588,1 Corinthians 2,302
κήρυγμά,preaching,N-NNS,G2782,1 Corinthians 2,303
οὐκ,were not,Adv,G3756,1 Corinthians 2,304
πειθοῖς,persuasive,Adj-DMP,G3981,1 Corinthians 2,305
λόγοις,words,N-DMP,G3056,1 Corinthians 2,306
ἀλλ,but,Conj,G235,1 Corinthians 2,307
ἀποδείξει,demonstration,N-DFS,G585,1 Corinthians 2,308
Πνεύματος,of the Spirit,N-GNS,G4151,1 Corinthians 2,309
δυνάμεως,of power,N-GFS,G1411,1 Corinthians 2,310
ἵνα,so that,Conj,G2443,1 Corinthians 2,311
ἡ,the,Art-NFS,G3588,1 Corinthians 2,312
πίστις,faith,N-NFS,G4102,1 Corinthians 2,313
ὑμῶν,of you,PPro-G2P,G4771,1 Corinthians 2,314
ᾖ,might be,V-PSA-3S,G1510,1 Corinthians 2,315
σοφίᾳ,wisdom,N-DFS,G4678,1 Corinthians 2,316
ἀνθρώπων,of men,N-GMP,G444,1 Corinthians 2,317
δυνάμει,power,N-DFS,G1411,1 Corinthians 2,318
Σοφίαν,Wisdom,N-AFS,G4678,1 Corinthians 2,319
δὲ,however,Conj,G1161,1 Corinthians 2,320
λαλοῦμεν,we speak,V-PIA-1P,G2980,1 Corinthians 2,321
τοῖς,the,Art-DMP,G3588,1 Corinthians 2,322
τελείοις,mature,Adj-DMP,G5046,1 Corinthians 2,323
σοφίαν,wisdom,N-AFS,G4678,1 Corinthians 2,324
αἰῶνος,age,N-GMS,G165,1 Corinthians 2,325
τούτου,of this,DPro-GMS,G3778,1 Corinthians 2,326
οὐδὲ,nor,Conj,G3761,1 Corinthians 2,327
τῶν,of the,Art-GMP,G3588,1 Corinthians 2,328
ἀρχόντων,rulers,N-GMP,G758,1 Corinthians 2,329
καταργουμένων,are coming to naught,V-PPM/P-GMP,G2673,1 Corinthians 2,330
ἀλλὰ,But,Conj,G235,1 Corinthians 2,331
μυστηρίῳ,a mystery,N-DNS,G3466,1 Corinthians 2,332
τὴν,-,Art-AFS,G3588,1 Corinthians 2,333
ἀποκεκρυμμένην,having been hidden,V-RPM/P-AFS,G613,1 Corinthians 2,334
ἣν,which,RelPro-AFS,G3739,1 Corinthians 2,335
προώρισεν,foreordained,V-AIA-3S,G4309,1 Corinthians 2,336
Θεὸς,God,N-NMS,G2316,1 Corinthians 2,337
πρὸ,before,Prep,G4253,1 Corinthians 2,338
αἰώνων,ages,N-GMP,G165,1 Corinthians 2,339
εἰς,for,Prep,G1519,1 Corinthians 2,340
δόξαν,glory,N-AFS,G1391,1 Corinthians 2,341
ἡμῶν,of us,PPro-G1P,G1473,1 Corinthians 2,342
οὐδεὶς,none,Adj-NMS,G3762,1 Corinthians 2,343
ἔγνωκεν,has understood,V-RIA-3S,G1097,1 Corinthians 2,344
ἔγνωσαν,they had understood it,V-AIA-3P,G1097,1 Corinthians 2,345
ἂν,-,Prtcl,G302,1 Corinthians 2,346
τὸν,the,Art-AMS,G3588,1 Corinthians 2,347
Κύριον,Lord,N-AMS,G2962,1 Corinthians 2,348
τῆς,-,Art-GFS,G3588,1 Corinthians 2,349
δόξης,of glory,N-GFS,G1391,1 Corinthians 2,350
ἐσταύρωσαν,they would have crucified,V-AIA-3P,G4717,1 Corinthians 2,351
καθὼς,as,Adv,G2531,1 Corinthians 2,352
γέγραπται,it has been written,V-RIM/P-3S,G1125,1 Corinthians 2,353
Ἃ,What,RelPro-ANP,G3739,1 Corinthians 2,354
ὀφθαλμὸς,eye,N-NMS,G3788,1 Corinthians 2,355
εἶδεν,has seen,V-AIA-3S,G3708,1 Corinthians 2,356
οὖς,ear,N-NNS,G3775,1 Corinthians 2,357
ἤκουσεν,has heard,V-AIA-3S,G191,1 Corinthians 2,358
ἐπὶ,into,Prep,G1909,1 Corinthians 2,359
καρδίαν,heart,N-AFS,G2588,1 Corinthians 2,360
ἀνθρώπου,of man,N-GMS,G444,1 Corinthians 2,361
ἀνέβη,has entered,V-AIA-3S,G305,1 Corinthians 2,362
ὅσα,what,RelPro-ANP,G3745,1 Corinthians 2,363
ἡτοίμασεν,has prepared,V-AIA-3S,G2090,1 Corinthians 2,364
ἀγαπῶσιν,loving,V-PPA-DMP,G25,1 Corinthians 2,365
αὐτόν,Him,PPro-AM3S,G846,1 Corinthians 2,366
Ἡμῖν,To us,PPro-D1P,G1473,1 Corinthians 2,367
ἀπεκάλυψεν,has revealed it,V-AIA-3S,G601,1 Corinthians 2,368
διὰ,through,Prep,G1223,1 Corinthians 2,369
τοῦ,the,Art-GNS,G3588,1 Corinthians 2,370
Τὸ,The,Art-NNS,G3588,1 Corinthians 2,371
Πνεῦμα,Spirit,N-NNS,G4151,1 Corinthians 2,372
πάντα,all things,Adj-ANP,G3956,1 Corinthians 2,373
ἐραυνᾷ,searches,V-PIA-3S,G2045,1 Corinthians 2,374
τὰ,the,Art-ANP,G3588,1 Corinthians 2,375
βάθη,depths,N-ANP,G899,1 Corinthians 2,376
τίς,Who,IPro-NMS,G5101,1 Corinthians 2,377
οἶδεν,knows,V-RIA-3S,G1492,1 Corinthians 2,378
πνεῦμα,spirit,N-NNS,G4151,1 Corinthians 2,379
αὐτῷ,him,PPro-DM3S,G846,1 Corinthians 2,380
οὕτως,So,Adv,G3779,1 Corinthians 2,381
ἡμεῖς,We,PPro-N1P,G1473,1 Corinthians 2,382
πνεῦμα,spirit,N-ANS,G4151,1 Corinthians 2,383
κόσμου,world,N-GMS,G2889,1 Corinthians 2,384
ἐλάβομεν,have received,V-AIA-1P,G2983,1 Corinthians 2,385
ἐκ,from,Prep,G1537,1 Corinthians 2,386
εἰδῶμεν,we may know,V-RSA-1P,G1492,1 Corinthians 2,387
ὑπὸ,by,Prep,G5259,1 Corinthians 2,388
χαρισθέντα,having been granted,V-APP-ANP,G5483,1 Corinthians 2,389
ἡμῖν,to us,PPro-D1P,G1473,1 Corinthians 2,390
ἃ,which,RelPro-ANP,G3739,1 Corinthians 2,391
διδακτοῖς,taught,Adj-DMP,G1318,1 Corinthians 2,392
ἀνθρωπίνης,of human,Adj-GFS,G442,1 Corinthians 2,393
πνευματικοῖς,by spiritual means,Adj-DNP,G4152,1 Corinthians 2,394
πνευματικὰ,spiritual things,Adj-ANP,G4152,1 Corinthians 2,395
συνκρίνοντες,communicating,V-PPA-NMP,G4793,1 Corinthians 2,396
Ψυχικὸς,The natural,Adj-NMS,G5591,1 Corinthians 2,397
ἄνθρωπος,man,N-NMS,G444,1 Corinthians 2,398
δέχεται,accepts,V-PIM/P-3S,G1209,1 Corinthians 2,399
μωρία,foolishness,N-NFS,G3472,1 Corinthians 2,400
ἐστίν,they are,V-PIA-3S,G1510,1 Corinthians 2,401
δύναται,he is able,V-PIM/P-3S,G1410,1 Corinthians 2,402
γνῶναι,to understand them,V-ANA,G1097,1 Corinthians 2,403
ὅτι,because,Conj,G3754,1 Corinthians 2,404
πνευματικῶς,spiritually,Adv,G4153,1 Corinthians 2,405
ἀνακρίνεται,they are discerned,V-PIM/P-3S,G350,1 Corinthians 2,406
πνευματικὸς,spiritual,Adj-NMS,G4152,1 Corinthians 2,407
ἀνακρίνει,judges,V-PIA-3S,G350,1 Corinthians 2,408
τὰ,-,Art-ANP,G3588,1 Corinthians 2,409
αὐτὸς,he himself,PPro-NM3S,G846,1 Corinthians 2,410
