Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal
Θεὸς,God,N-NMS,G2316,1 John 1,42
φῶς,light,N-NNS,G5457,1 John 1,43
σκοτία,darkness,N-NFS,G4653,1 John 1,44
ἐν,in,Prep,G1722,1 John 1,45
οὐκ,not,Adv,G3756,1 John 1,46
οὐδεμία,none,Adj-NFS,G3762,1 John 1,47
Ἐὰν,If,Conj,G1437,1 John 1,48
εἴπωμεν,we should say,V-ASA-1P,G2036,1 John 1,49
σκότει,darkness,N-DNS,G4655,1 John 1,50
περιπατῶμεν,should walk,V-PSA-1P,G4043,1 John 1,51
ψευδόμεθα,we lie,V-PIM/P-1P,G5574,1 John 1,52
ποιοῦμεν,do practice,V-PIA-1P,G4160,1 John 1,53
ἀλήθειαν,truth,N-AFS,G225,1 John 1,54
ὡς,as,Adv,G5613,1 John 1,55
ἀλλήλων,one another,RecPro-GMP,G240,1 John 1,56
αἷμα,blood,N-NNS,G129,1 John 1,57
καθαρίζει,cleanses,V-PIA-3S,G2511,1 John 1,58
πάσης,all,Adj-GFS,G3956,1 John 1,59
ἁμαρτίας,sin,N-GFS,G266,1 John 1,60
ἑαυτοὺς,ourselves,RefPro-AM3P,G1438,1 John 1,61
πλανῶμεν,we deceive,V-PIA-1P,G4105,1 John 1,62
ὁμολογῶμεν,we should confess,V-PSA-1P,G3670,1 John 1,63
πιστός,faithful,Adj-NMS,G4103,1 John 1,64
δίκαιος,just,Adj-NMS,G1342,1 John 1,65
ἀφῇ,He may forgive,V-ASA-3S,G863,1 John 1,66
ἀδικίας,unrighteousness,N-GFS,G93,1 John 1,67
ἡμαρτήκαμεν,we have sinned,V-RIA-1P,G264,1 John 1,68
ψεύστην,a liar,N-AMS,G5583,1 John 1,69
Τεκνία,Little children,N-VNP,G5040,1 John 2,70
μὴ,not,Adv,G3361,1 John 2,71
τις,anyone,IPro-NMS,G5100,1 John 2,72
Παράκλητον,an advocate,N-AMS,G3875,1 John 2,73
ἱλασμός,the propitiation,N-NMS,G2434,1 John 2,74
μόνον,only,Adv,G3440,1 John 2,75
ἀλλὰ,but,Conj,G235,1 John 2,76
ὅλου,all,Adj-GMS,G3650,1 John 2,77
κόσμου,world,N-GMS,G2889,1 John 2,78
γινώσκομεν,we know,V-PIA-1P,G1097,1 John 2,79
ἐντολὰς,commandments,N-AFP,G1785,1 John 2,80
τηρῶμεν,we should keep,V-PSA-1P,G5083,1 John 2,81
λέγων,saying,V-PPA-NMS,G3004,1 John 2,82
ἂν,-,Prtcl,G302,1 John 2,83
ἀληθῶς,truly,Adv,G230,1 John 2,84
ἀγάπη,love,N-NFS,G26,1 John 2,85
τετελείωται,has been perfected,V-RIM/P-3S,G5048,1 John 2,86
μένειν,to abide,V-PNA,G3306,1 John 2,87
ὀφείλει,ought,V-PIA-3S,G3784,1 John 2,88
καθὼς,just as,Adv,G2531,1 John 2,89
ἐκεῖνος,that,DPro-NMS,G1565,1 John 2,90
οὕτως,in the same way,Adv,G3779,1 John 2,91
Ἀγαπητοί,Beloved,Adj-VMP,G27,1 John 2,92
καινὴν,new,Adj-AFS,G2537,1 John 2,93
παλαιὰν,old,Adj-AFS,G3820,1 John 2,94
πάλιν,Again,Adv,G3825,1 John 2,95
ἀληθὲς,TRUE,Adj-NNS,G227,1 John 2,96
παράγεται,is passing away,V-PIP-3S,G3855,1 John 2,97
ἀληθινὸν,TRUE,Adj-NNS,G228,1 John 2,98
ἤδη,already,Adv,G2235,1 John 2,99
φαίνει,shines,V-PIA-3S,G5316,1 John 2,100
ἀδελφὸν,brother,N-AMS,G80,1 John 2,101
μισῶν,hating,V-PPA-NMS,G3404,1 John 2,102
ἕως,even until,Prep,G2193,1 John 2,103
ἄρτι,now,Adv,G737,1 John 2,104
ἀγαπῶν,loving,V-PPA-NMS,G25,1 John 2,105
σκάνδαλον,cause for stumbling,N-NNS,G4625,1 John 2,106
οἶδεν,does he know,V-RIA-3S,G1492,1 John 2,107
ποῦ,where,Adv,G4225,1 John 2,108
ὑπάγει,he is going,V-PIA-3S,G5217,1 John 2,109
ἐτύφλωσεν,has blinded,V-AIA-3S,G5186,1 John 2,110
διὰ,for the sake of,Prep,G1223,1 John 2,111
ὄνομα,name,N-ANS,G3686,1 John 2,112
νεανίσκοι,young men,N-VMP,G3495,1 John 2,113
νενικήκατε,you have overcome,V-RIA-2P,G3528,1 John 2,114
πονηρόν,evil one,Adj-AMS,G4190,1 John 2,115
παιδία,little children,N-VNP,G3813,1 John 2,116
ἰσχυροί,strong,Adj-NMP,G2478,1 John 2,117
μηδὲ,nor,Conj,G3366,1 John 2,118
ἐπιθυμία,desire,N-NFS,G1939,1 John 2,119
σαρκὸς,flesh,N-GFS,G4561,1 John 2,120
ἀλαζονεία,vaunting,N-NFS,G212,1 John 2,121
βίου,life,N-GMS,G979,1 John 2,122
ἐκ,from,Prep,G1537,1 John 2,123
θέλημα,will,N-ANS,G2307,1 John 2,124
εἰς,to,Prep,G1519,1 John 2,125
αἰῶνα,age,N-AMS,G165,1 John 2,126
ἐσχάτη,the last,Adj-NFS,G2078,1 John 2,127
ὥρα,hour,N-NFS,G5610,1 John 2,128
ἀντίχριστος,antichrist,N-NMS,G500,1 John 2,129
ἔρχεται,is coming,V-PIM/P-3S,G2064,1 John 2,130
νῦν,now,Adv,G3568,1 John 2,131
πολλοὶ,many,Adj-NMP,G4183,1 John 2,132
γεγόνασιν,have arisen,V-RIA-3P,G1096,1 John 2,133
ὅθεν,whereby,Conj,G3606,1 John 2,134
ἐξῆλθαν,they went out,V-AIA-3P,G1831,1 John 2,135
εἰ,if,Conj,G1487,1 John 2,136
γὰρ,for,Conj,G1063,1 John 2,137
χρῖσμα,the anointing,N-ANS,G5545,1 John 2,138
Ἁγίου,Holy One,Adj-GMS,G40,1 John 2,139
ψεῦδος,lie,N-NNS,G5579,1 John 2,140
Τίς,Who,IPro-NMS,G5101,1 John 2,141
ἀρνούμενος,denying,V-PPM/P-NMS,G720,1 John 2,142
οὐδὲ,neither,Adv,G3761,1 John 2,143
ἐπαγγελία,promise,N-NFS,G1860,1 John 2,144
ἐπηγγείλατο,promised,V-AIM-3S,G1861,1 John 2,145
ἐλάβετε,you received,V-AIA-2P,G2983,1 John 2,146
χρείαν,need,N-AFS,G5532,1 John 2,147
διδάσκῃ,should teach,V-PSA-3S,G1321,1 John 2,148
παρρησίαν,boldness,N-AFS,G3954,1 John 2,149
αἰσχυνθῶμεν,be ashamed,V-ASP-1P,G153,1 John 2,150
παρουσίᾳ,coming,N-DFS,G3952,1 John 2,151
δικαιοσύνην,righteousness,N-AFS,G1343,1 John 2,152
γεγέννηται,has been begotten,V-RIM/P-3S,G1080,1 John 2,153
ποταπὴν,what,IPro-AFS,G4217,1 John 3,154
δέδωκεν,has given,V-RIA-3S,G1325,1 John 3,155
τέκνα,children,N-NNP,G5043,1 John 3,156
κληθῶμεν,we should be called,V-ASP-1P,G2564,1 John 3,157
οὔπω,not yet,Adv,G3768,1 John 3,158
ὅμοιοι,like,Adj-NMP,G3664,1 John 3,159
ἐλπίδα,hope,N-AFS,G1680,1 John 3,160
ἐπ,in,Prep,G1909,1 John 3,161
ἁγνίζει,purifies,V-PIA-3S,G48,1 John 3,162
ἁγνός,pure,Adj-NMS,G53,1 John 3,163
ἀνομίαν,lawlessness,N-AFS,G458,1 John 3,164
ἄρῃ,He might take away,V-ASA-3S,G142,1 John 3,165
μηδεὶς,no one,Adj-NMS,G3367,1 John 3,166
διαβόλου,devil,Adj-GMS,G1228,1 John 3,167
λύσῃ,He might destroy,V-ASA-3S,G3089,1 John 3,168
ἔργα,works,N-ANP,G2041,1 John 3,169
σπέρμα,seed,N-NNS,G4690,1 John 3,170
δύναται,he is able,V-PIM/P-3S,G1410,1 John 3,171
φανερά,manifest,Adj-NNP,G5318,1 John 3,172
Κάϊν,Cain,N-NMS,G2535,1 John 3,173
ἔσφαξεν,slew,V-AIA-3S,G4969,1 John 3,174
χάριν,because of,Prep,G5484,1 John 3,175
θαυμάζετε,be surprised,V-PMA-2P,G2296,1 John 3,176
μεταβεβήκαμεν,we have passed,V-RIA-1P,G3327,1 John 3,177
θανάτου,death,N-GMS,G2288,1 John 3,178
ἀνθρωποκτόνος,a murderer,N-NMS,G443,1 John 3,179
ὑπὲρ,for,Prep,G5228,1 John 3,180
ψυχὴν,life,N-AFS,G5590,1 John 3,181
ἔθηκεν,laid down,V-AIA-3S,G5087,1 John 3,182
θεωρῇ,might see,V-PSA-3S,G2334,1 John 3,183
κλείσῃ,might close up,V-ASA-3S,G2808,1 John 3,184
σπλάγχνα,heart,N-ANP,G4698,1 John 3,185
πῶς,how,Adv,G4459,1 John 3,186
γλώσσῃ,tongue,N-DFS,G1100,1 John 3,187
ἔμπροσθεν,before,Prep,G1715,1 John 3,188
πείσομεν,we will assure,V-FIA-1P,G3982,1 John 3,189
καρδίαν,heart,N-AFS,G2588,1 John 3,190
καταγινώσκῃ,should condemn us,V-PSA-3S,G2607,1 John 3,191
μείζων,greater than,Adj-NMS-C,G3173,1 John 3,192
αἰτῶμεν,we might ask,V-PSA-1P,G154,1 John 3,193
ἀρεστὰ,pleasing,Adj-ANP,G701,1 John 3,194
ἐνώπιον,before,Prep,G1799,1 John 3,195
πιστεύσωμεν,we should believe,V-ASA-1P,G4100,1 John 3,196
Πνεύματος,Spirit,N-GNS,G4151,1 John 3,197
δοκιμάζετε,test,V-PMA-2P,G1381,1 John 4,198
ψευδοπροφῆται,false prophets,N-NMP,G5578,1 John 4,199
ἢ,than,Conj,G2228,1 John 4,200
λαλοῦσιν,they speak,V-PIA-3P,G2980,1 John 4,201
πλάνης,of falsehood,N-GFS,G4106,1 John 4,202
μονογενῆ,one and only,Adj-AMS,G3439,1 John 4,203
ἀπέσταλκεν,has sent,V-RIA-3S,G649,1 John 4,204
ζήσωμεν,we might live,V-ASA-1P,G2198,1 John 4,205
πώποτε,at any time,Adv,G4455,1 John 4,206
Σωτῆρα,Savior,N-AMS,G4990,1 John 4,207
ἡμέρᾳ,day,N-DFS,G2250,1 John 4,208
κρίσεως,of judgment,N-GFS,G2920,1 John 4,209
Φόβος,Fear,N-NMS,G5401,1 John 4,210
τελεία,perfect,Adj-NFS,G5046,1 John 4,211
ἔξω,out,Adv,G1854,1 John 4,212
βάλλει,casts,V-PIA-3S,G906,1 John 4,213
κόλασιν,punishment,N-AFS,G2851,1 John 4,214
φοβούμενος,fearing,V-PPM/P-NMS,G5399,1 John 4,215
πρῶτος,first,Adj-NMS,G4413,1 John 4,216
ὅταν,when,Conj,G3752,1 John 5,217
βαρεῖαι,burdensome,Adj-NFP,G926,1 John 5,218
νίκη,victory,N-NFS,G3529,1 John 5,219
πίστις,faith,N-NFS,G4102,1 John 5,220
ὕδατος,water,N-GNS,G5204,1 John 5,221
τρεῖς,three,Adj-NMP,G5140,1 John 5,222
οὐρανῷ,heaven,N-DMS,G3772,1 John 5,223
ἕν,one,Adj-ANS,G1520,1 John 5,224
εἰσι,are,V-PIA-3P,G1526,1 John 5,225
μαρτυρίαν,testimony,N-AFS,G3141,1 John 5,226
ἀνθρώπων,of men,N-GMP,G444,1 John 5,227
αὑτῷ,himself,PPro-DM3S,G848,1 John 5,228
κατὰ,according to,Prep,G2596,1 John 5,229
αἰτήματα,requests,N-ANP,G155,1 John 5,230
ἐρωτήσῃ,he should implore,V-ASA-3S,G2065,1 John 5,231
ἅπτεται,does touch,V-PIM-3S,G680,1 John 5,232
κεῖται,lies,V-PIM/P-3S,G2749,1 John 5,233
ἥκει,is come,V-PIA-3S,G2240,1 John 5,234
διάνοιαν,understanding,N-AFS,G1271,1 John 5,235
φυλάξατε,keep,V-AMA-2P,G5442,1 John 5,236
εἰδώλων,idols,N-GNP,G1497,1 John 5,237
Ἀμήν,Amen,Heb,G281,1 John 5,238
