Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal
στήκετε,stand firm,V-PMA-2P,G4739,2 Thessalonians 2,188
κρατεῖτε,hold fast,V-PMA-2P,G2902,2 Thessalonians 2,189
παραδόσεις,traditions,N-AFP,G3862,2 Thessalonians 2,190
ἐδιδάχθητε,you were taught,V-AIP-2P,G1321,2 Thessalonians 2,191
εἴτε,whether,Conj,G1535,2 Thessalonians 2,192
παράκλησιν,comfort,N-AFS,G3874,2 Thessalonians 2,193
ἐλπίδα,hope,N-AFS,G1680,2 Thessalonians 2,194
ἀγαθὴν,good,Adj-AFS,G18,2 Thessalonians 2,195
παρακαλέσαι,may He encourage,V-AOA-3S,G3870,2 Thessalonians 2,196
καρδίας,hearts,N-AFP,G2588,2 Thessalonians 2,197
στηρίξαι,may He strengthen them,V-AOA-3S,G4741,2 Thessalonians 2,198
λοιπὸν,Finally,Adj-ANS,G3063,2 Thessalonians 3,199
τρέχῃ,may spread quickly,V-PSA-3S,G5143,2 Thessalonians 3,200
δοξάζηται,may be glorified,V-PSM/P-3S,G1392,2 Thessalonians 3,201
ῥυσθῶμεν,we may be delivered,V-ASP-1P,G4506,2 Thessalonians 3,202
ἀτόπων,perverse,Adj-GMP,G824,2 Thessalonians 3,203
πονηρῶν,evil,Adj-GMP,G4190,2 Thessalonians 3,204
Πιστὸς,Faithful,Adj-NMS,G4103,2 Thessalonians 3,205
φυλάξει,will keep you,V-FIA-3S,G5442,2 Thessalonians 3,206
πεποίθαμεν,We are persuaded,V-RIA-1P,G3982,2 Thessalonians 3,207
παραγγέλλομεν,we command,V-PIA-1P,G3853,2 Thessalonians 3,208
ποιεῖτε,you are doing,V-PIA-2P,G4160,2 Thessalonians 3,209
κατευθύναι,may direct,V-AOA-3S,G2720,2 Thessalonians 3,210
στέλλεσθαι,are to withdraw,V-PNM,G4724,2 Thessalonians 3,211
ἀτάκτως,idly,Adv,G814,2 Thessalonians 3,212
περιπατοῦντος,walking,V-PPA-GMS,G4043,2 Thessalonians 3,213
παρελάβοσαν,you received,V-AIA-3P,G3880,2 Thessalonians 3,214
πῶς,how,Conj,G4459,2 Thessalonians 3,215
δεῖ,it behooves you,V-PIA-3S,G1163,2 Thessalonians 3,216
μιμεῖσθαι,to imitate,V-PNM/P,G3401,2 Thessalonians 3,217
ἠτακτήσαμεν,we were idle,V-AIA-1P,G812,2 Thessalonians 3,218
οὐδὲ,nor,Conj,G3761,2 Thessalonians 3,219
δωρεὰν,without payment,Adv,G1432,2 Thessalonians 3,220
ἄρτον,bread,N-AMS,G740,2 Thessalonians 3,221
ἐφάγομεν,did we eat,V-AIA-1P,G5315,2 Thessalonians 3,222
κόπῳ,labor,N-DMS,G2873,2 Thessalonians 3,223
μόχθῳ,hardship,N-DMS,G3449,2 Thessalonians 3,224
νυκτὸς,night,N-GFS,G3571,2 Thessalonians 3,225
ἐργαζόμενοι,working,V-PPM/P-NMP,G2038,2 Thessalonians 3,226
ἐπιβαρῆσαί,to be burdensome to,V-ANA,G1912,2 Thessalonians 3,227
ἔχομεν,we have,V-PIA-1P,G2192,2 Thessalonians 3,228
ἐξουσίαν,the right,N-AFS,G1849,2 Thessalonians 3,229
τύπον,as an example,N-AMS,G5179,2 Thessalonians 3,230
ὅτε,when,Adv,G3753,2 Thessalonians 3,231
Εἴ,if,Conj,G1487,2 Thessalonians 3,232
θέλει,is willing,V-PIA-3S,G2309,2 Thessalonians 3,233
ἐσθιέτω,let him eat,V-PMA-3S,G2068,2 Thessalonians 3,234
Ἀκούομεν,We hear,V-PIA-1P,G191,2 Thessalonians 3,235
περιεργαζομένους,being busybodies,V-PPM/P-AMP,G4020,2 Thessalonians 3,236
τοιούτοις,such,DPro-DMP,G5108,2 Thessalonians 3,237
ἡσυχίας,quietness,N-GFS,G2271,2 Thessalonians 3,238
ἐγκακήσητε,shall grow weary,V-ASA-2P,G1573,2 Thessalonians 3,239
καλοποιοῦντες,in well-doing,V-PPA-NMP,G2569,2 Thessalonians 3,240
σημειοῦσθε,take note,V-PMM-2P,G4593,2 Thessalonians 3,241
συναναμίγνυσθαι,to mix with,V-PNM,G4874,2 Thessalonians 3,242
ἐντραπῇ,he may be ashamed,V-ASP-3S,G1788,2 Thessalonians 3,243
ἐχθρὸν,an enemy,Adj-AMS,G2190,2 Thessalonians 3,244
ἡγεῖσθε,esteem him,V-PMM/P-2P,G2233,2 Thessalonians 3,245
νουθετεῖτε,admonish him,V-PMA-2P,G3560,2 Thessalonians 3,246
ἀσπασμὸς,greeting,N-NMS,G783,2 Thessalonians 3,247
ἐμῇ,in my own,PPro-DF1S,G1699,2 Thessalonians 3,248
χειρὶ,hand,N-DFS,G5495,2 Thessalonians 3,249
οὕτως,In this manner,Adv,G3779,2 Thessalonians 3,250
γράφω,I write,V-PIA-1S,G1125,2 Thessalonians 3,251
Ἀμήν,Amen,Heb,G281,2 Thessalonians 3,252
