Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal
Φίλιππος,Philip,N-NMS,G5376,John 1,332
ἀπὸ,from,Prep,G575,John 1,333
Βηθσαϊδά,Bethsaida,N-GFS,G966,John 1,334
τῆς,the,Art-GFS,G3588,John 1,335
πόλεως,city,N-GFS,G4172,John 1,336
Ἀνδρέου,of Andrew,N-GMS,G406,John 1,337
Εὑρίσκει,Finds,V-PIA-3S,G2147,John 1,338
Ναθαναὴλ,Nathanael,N-AMS,G3482,John 1,339
Ὃν,Him whom,RelPro-AMS,G3739,John 1,340
ἔγραψεν,wrote of,V-AIA-3S,G1125,John 1,341
Μωϋσῆς,Moses,N-NMS,G3475,John 1,342
νόμῳ,Law,N-DMS,G3551,John 1,343
προφῆται,prophets,N-NMP,G4396,John 1,344
εὑρήκαμεν,we have found,V-RIA-1P,G2147,John 1,345
υἱὸν,son,N-AMS,G5207,John 1,346
Ἰωσὴφ,of Joseph,N-GMS,G2501,John 1,347
Ναζαρέτ,Nazareth,N-GFS,G3478,John 1,348
Ναθαναήλ,Nathanael,N-NMS,G3482,John 1,349
Ἐκ,Out of,Prep,G1537,John 1,350
Ναζαρὲτ,Nazareth,N-GFS,G3478,John 1,351
δύναταί,is able,V-PIM/P-3S,G1410,John 1,352
τι,any,IPro-NNS,G5100,John 1,353
ἀγαθὸν,good thing,Adj-NNS,G18,John 1,354
εἶναι,to be,V-PNA,G1510,John 1,355
Ἔρχου,Come,V-PMM/P-2S,G2064,John 1,356
ἴδε,see,V-AMA-2S,G2400,John 1,357
Εἶδεν,Saw,V-AIA-3S,G3708,John 1,358
ὁ,-,Art-NMS,G3588,John 1,359
ἀληθῶς,truly,Adv,G230,John 1,360
Ἰσραηλίτης,an Israelite,N-NMS,G2475,John 1,361
ᾧ,whom,RelPro-DMS,G3739,John 1,362
δόλος,deceit,N-NMS,G1388,John 1,363
ἔστιν,there is,V-PIA-3S,G1510,John 1,364
Πόθεν,From where,Adv,G4159,John 1,365
γινώσκεις,know You,V-PIA-2S,G1097,John 1,366
Πρὸ,Before,Prep,G4253,John 1,367
σε,you,PPro-A2S,G4771,John 1,368
φωνῆσαι,calling,V-ANA,G5455,John 1,369
ὄντα,being,V-PPA-AMS,G1510,John 1,370
ὑπὸ,under,Prep,G5259,John 1,371
συκῆν,fig tree,N-AFS,G4808,John 1,372
εἶδόν,I saw,V-AIA-1S,G3708,John 1,373
Βασιλεὺς,King,N-NMS,G935,John 1,374
Ἰσραήλ,of Israel,N-GMS,G2474,John 1,375
εἶπόν,I said,V-AIA-1S,G2036,John 1,376
σοι,to you,PPro-D2S,G4771,John 1,377
ὑποκάτω,under,Prep,G5270,John 1,378
συκῆς,fig tree,N-GFS,G4808,John 1,379
πιστεύεις,believe you,V-PIA-2S,G4100,John 1,380
μείζω,Greater things,Adj-ANP-C,G3173,John 1,381
τούτων,than these,DPro-GNP,G3778,John 1,382
ὄψῃ,You will see,V-FIM-2S,G3708,John 1,383
Ἀμὴν,Truly,Heb,G281,John 1,384
ἀμὴν,truly,Heb,G281,John 1,385
λέγω,I say,V-PIA-1S,G3004,John 1,386
ὑμῖν,to all of you,PPro-D2P,G4771,John 1,387
οὐρανὸν,heaven,N-AMS,G3772,John 1,388
ἀνεῳγότα,opened,V-RPA-AMS,G455,John 1,389
