Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal
κόσμῳ,world,N-DMS,G2889,2 Peter 1,57
ἐπιθυμίᾳ,desire,N-DFS,G1939,2 Peter 1,58
φθορᾶς,decay,N-GFS,G5356,2 Peter 1,59
Καὶ,And,Conj,G2532,2 Peter 1,60
αὐτὸ,very reason,PPro-NN3S,G846,2 Peter 1,61
τοῦτο,for this,DPro-ANS,G3778,2 Peter 1,62
δὲ,now,Conj,G1161,2 Peter 1,63
σπουδὴν,earnestness,N-AFS,G4710,2 Peter 1,64
πᾶσαν,all,Adj-AFS,G3956,2 Peter 1,65
παρεισενέγκαντες,having brought in,V-APA-NMP,G3923,2 Peter 1,66
ἐπιχορηγήσατε,supplement,V-AMA-2P,G2023,2 Peter 1,67
τῇ,the,Art-DFS,G3588,2 Peter 1,68
πίστει,faith,N-DFS,G4102,2 Peter 1,69
ὑμῶν,of you,PPro-G2P,G4771,2 Peter 1,70
τὴν,-,Art-AFS,G3588,2 Peter 1,71
ἀρετήν,virtue,N-AFS,G703,2 Peter 1,72
γνῶσιν,knowledge,N-AFS,G1108,2 Peter 1,73
γνώσει,knowledge,N-DFS,G1108,2 Peter 1,74
ἐγκράτειαν,self-control,N-AFS,G1466,2 Peter 1,75
ἐγκρατείᾳ,self-control,N-DFS,G1466,2 Peter 1,76
ὑπομονήν,endurance,N-AFS,G5281,2 Peter 1,77
ὑπομονῇ,endurance,N-DFS,G5281,2 Peter 1,78
εὐσεβείᾳ,godliness,N-DFS,G2150,2 Peter 1,79
φιλαδελφίαν,brotherly affection,N-AFS,G5360,2 Peter 1,80
φιλαδελφίᾳ,brotherly affection,N-DFS,G5360,2 Peter 1,81
ἀγάπην,love,N-AFS,G26,2 Peter 1,82
ταῦτα,These things,DPro-NNP,G3778,2 Peter 1,83
γὰρ,for,Conj,G1063,2 Peter 1,84
ὑπάρχοντα,being,V-PPA-NNP,G5225,2 Peter 1,85
πλεονάζοντα,abounding,V-PPA-NNP,G4121,2 Peter 1,86
οὐκ,neither,Adv,G3756,2 Peter 1,87
ἀργοὺς,idle,Adj-AMP,G692,2 Peter 1,88
οὐδὲ,nor,Conj,G3761,2 Peter 1,89
ἀκάρπους,unfruitful,Adj-AMP,G175,2 Peter 1,90
καθίστησιν,make you,V-PIA-3S,G2525,2 Peter 1,91
εἰς,as to,Prep,G1519,2 Peter 1,92
ἐπίγνωσιν,knowledge,N-AFS,G1922,2 Peter 1,93
ᾧ,In whomever,RelPro-DMS,G3739,2 Peter 1,94
μὴ,not,Adv,G3361,2 Peter 1,95
πάρεστιν,are present,V-PIA-3S,G3918,2 Peter 1,96
τυφλός,blind,Adj-NMS,G5185,2 Peter 1,97
ἐστιν,he is,V-PIA-3S,G1510,2 Peter 1,98
μυωπάζων,being short sighted,V-PPA-NMS,G3467,2 Peter 1,99
λήθην,forgetfulness,N-AFS,G3024,2 Peter 1,100
λαβὼν,having received,V-APA-NMS,G2983,2 Peter 1,101
καθαρισμοῦ,purification,N-GMS,G2512,2 Peter 1,102
τῶν,the,Art-GFP,G3588,2 Peter 1,103
πάλαι,former,Adv,G3819,2 Peter 1,104
ἁμαρτιῶν,sins,N-GFP,G266,2 Peter 1,105
Διὸ,Therefore,Conj,G1352,2 Peter 1,106
μᾶλλον,rather,Adv,G3123,2 Peter 1,107
ἀδελφοί,brothers,N-VMP,G80,2 Peter 1,108
σπουδάσατε,be diligent,V-AMA-2P,G4704,2 Peter 1,109
βεβαίαν,sure,Adj-AFS,G949,2 Peter 1,110
κλῆσιν,calling,N-AFS,G2821,2 Peter 1,111
ἐκλογὴν,election,N-AFS,G1589,2 Peter 1,112
ποιεῖσθαι,to make,V-PNM,G4160,2 Peter 1,113
ταῦτα,these things,DPro-ANP,G3778,2 Peter 1,114
ποιοῦντες,practicing,V-PPA-NMP,G4160,2 Peter 1,115
οὐ,never,Adv,G3756,2 Peter 1,116
πταίσητέ,shall you stumble,V-ASA-2P,G4417,2 Peter 1,117
ποτε,at any time,Prtcl,G4218,2 Peter 1,118
οὕτως,In this way,Adv,G3779,2 Peter 1,119
πλουσίως,richly,Adv,G4146,2 Peter 1,120
ἐπιχορηγηθήσεται,will be supplied,V-FIP-3S,G2023,2 Peter 1,121
ἡ,the,Art-NFS,G3588,2 Peter 1,122
εἴσοδος,entrance,N-NFS,G1529,2 Peter 1,123
αἰώνιον,eternal,Adj-AFS,G166,2 Peter 1,124
βασιλείαν,kingdom,N-AFS,G932,2 Peter 1,125
μελλήσω,I will be ready,V-FIA-1S,G3195,2 Peter 1,126
ἀεὶ,always,Adv,G104,2 Peter 1,127
ὑμᾶς,you,PPro-A2P,G4771,2 Peter 1,128
ὑπομιμνῄσκειν,to remind,V-PNA,G5279,2 Peter 1,129
περὶ,concerning,Prep,G4012,2 Peter 1,130
καίπερ,though,Conj,G2539,2 Peter 1,131
εἰδότας,knowing them,V-RPA-AMP,G1492,2 Peter 1,132
ἐστηριγμένους,having been strengthened,V-RPM/P-AMP,G4741,2 Peter 1,133
παρούσῃ,being present in you,V-PPA-DFS,G3918,2 Peter 1,134
ἀληθείᾳ,truth,N-DFS,G225,2 Peter 1,135
δίκαιον,Right,Adj-ANS,G1342,2 Peter 1,136
ἡγοῦμαι,I esteem it,V-PIM/P-1S,G2233,2 Peter 1,137
ἐφ,as,Prep,G1909,2 Peter 1,138
ὅσον,long as,RelPro-AMS,G3745,2 Peter 1,139
εἰμὶ,I am,V-PIA-1S,G1510,2 Peter 1,140
τούτῳ,this,DPro-DNS,G3778,2 Peter 1,141
τῷ,-,Art-DNS,G3588,2 Peter 1,142
σκηνώματι,tabernacle,N-DNS,G4638,2 Peter 1,143
διεγείρειν,to stir up,V-PNA,G1326,2 Peter 1,144
ὑπομνήσει,putting you in remembrance,N-DFS,G5280,2 Peter 1,145
εἰδὼς,knowing,V-RPA-NMS,G1492,2 Peter 1,146
ὅτι,that,Conj,G3754,2 Peter 1,147
ταχινή,impending,Adj-NFS,G5031,2 Peter 1,148
ἀπόθεσις,putting off,N-NFS,G595,2 Peter 1,149
τοῦ,of the,Art-GNS,G3588,2 Peter 1,150
σκηνώματός,tabernacle,N-GNS,G4638,2 Peter 1,151
μου,of me,PPro-G1S,G1473,2 Peter 1,152
καθὼς,as,Adv,G2531,2 Peter 1,153
ὁ,the,Art-NMS,G3588,2 Peter 1,154
Κύριος,Lord,N-NMS,G2962,2 Peter 1,155
Ἰησοῦς,Jesus,N-NMS,G2424,2 Peter 1,156
Χριστὸς,Christ,N-NMS,G5547,2 Peter 1,157
ἐδήλωσέν,has made clear,V-AIA-3S,G1213,2 Peter 1,158
μοι,to me,PPro-D1S,G1473,2 Peter 1,159
σπουδάσω,I will be diligent,V-FIA-1S,G4704,2 Peter 1,160
ἑκάστοτε,at every time,Adv,G1539,2 Peter 1,161
ἔχειν,to have,V-PNA,G2192,2 Peter 1,162
μετὰ,after,Prep,G3326,2 Peter 1,163
ἐμὴν,my,PPro-AF1S,G1699,2 Peter 1,164
ἔξοδον,departure,N-AFS,G1841,2 Peter 1,165
μνήμην,a lasting remembrance,N-AFS,G3420,2 Peter 1,166
Οὐ,Not,Adv,G3756,2 Peter 1,167
σεσοφισμένοις,cleverly devised,V-RPM/P-DMP,G4679,2 Peter 1,168
μύθοις,fables,N-DMP,G3454,2 Peter 1,169
ἐξακολουθήσαντες,having followed out,V-APA-NMP,G1811,2 Peter 1,170
ἐγνωρίσαμεν,we have made known,V-AIA-1P,G1107,2 Peter 1,171
δύναμιν,power,N-AFS,G1411,2 Peter 1,172
παρουσίαν,coming,N-AFS,G3952,2 Peter 1,173
ἀλλ,but,Conj,G235,2 Peter 1,174
ἐπόπται,eyewitnesses,N-NMP,G2030,2 Peter 1,175
γενηθέντες,having been,V-APP-NMP,G1096,2 Peter 1,176
ἐκείνου,of His,DPro-GMS,G1565,2 Peter 1,177
μεγαλειότητος,majesty,N-GFS,G3168,2 Peter 1,178
παρὰ,from,Prep,G3844,2 Peter 1,179
Πατρὸς,the Father,N-GMS,G3962,2 Peter 1,180
τιμὴν,honor,N-AFS,G5092,2 Peter 1,181
δόξαν,glory,N-AFS,G1391,2 Peter 1,182
φωνῆς,a voice,N-GFS,G5456,2 Peter 1,183
ἐνεχθείσης,was brought,V-APP-GFS,G5342,2 Peter 1,184
αὐτῷ,to Him,PPro-DM3S,G846,2 Peter 1,185
τοιᾶσδε,such as follows,DPro-GFS,G5107,2 Peter 1,186
ὑπὸ,by,Prep,G5259,2 Peter 1,187
μεγαλοπρεποῦς,Majestic,Adj-GFS,G3169,2 Peter 1,188
δόξης,Glory,N-GFS,G1391,2 Peter 1,189
Ὁ,The,Art-NMS,G3588,2 Peter 1,190
Υἱός,Son,N-NMS,G5207,2 Peter 1,191
ἀγαπητός,beloved,Adj-NMS,G27,2 Peter 1,192
οὗτός,this,DPro-NMS,G3778,2 Peter 1,193
ὃν,whom,RelPro-AMS,G3739,2 Peter 1,194
ἐγὼ,I,PPro-N1S,G1473,2 Peter 1,195
εὐδόκησα,have found delight,V-AIA-1S,G2106,2 Peter 1,196
ταύτην,this,DPro-AFS,G3778,2 Peter 1,197
φωνὴν,voice,N-AFS,G5456,2 Peter 1,198
ἡμεῖς,we,PPro-N1P,G1473,2 Peter 1,199
ἠκούσαμεν,heard,V-AIA-1P,G191,2 Peter 1,200
ἐξ,from,Prep,G1537,2 Peter 1,201
οὐρανοῦ,heaven,N-GMS,G3772,2 Peter 1,202
ἐνεχθεῖσαν,having been brought,V-APP-AFS,G5342,2 Peter 1,203
σὺν,with,Prep,G4862,2 Peter 1,204
ὄντες,being,V-PPA-NMP,G1510,2 Peter 1,205
ἁγίῳ,holy,Adj-DNS,G40,2 Peter 1,206
ὄρει,mountain,N-DNS,G3735,2 Peter 1,207
ἔχομεν,we have,V-PIA-1P,G2192,2 Peter 1,208
βεβαιότερον,more certain,Adj-AMS-C,G949,2 Peter 1,209
τὸν,the,Art-AMS,G3588,2 Peter 1,210
προφητικὸν,prophetic,Adj-AMS,G4397,2 Peter 1,211
λόγον,word,N-AMS,G3056,2 Peter 1,212
καλῶς,well,Adv,G2573,2 Peter 1,213
ποιεῖτε,you do,V-PIA-2P,G4160,2 Peter 1,214
προσέχοντες,taking heed,V-PPA-NMP,G4337,2 Peter 1,215
ὡς,as,Adv,G5613,2 Peter 1,216
λύχνῳ,to a lamp,N-DMS,G3088,2 Peter 1,217
φαίνοντι,shining,V-PPA-DMS,G5316,2 Peter 1,218
αὐχμηρῷ,a dark,Adj-DMS,G850,2 Peter 1,219
τόπῳ,place,N-DMS,G5117,2 Peter 1,220
ἕως,until,Prep,G2193,2 Peter 1,221
οὗ,this,RelPro-GMS,G3739,2 Peter 1,222
ἡμέρα,day,N-NFS,G2250,2 Peter 1,223
διαυγάσῃ,shall have dawned,V-ASA-3S,G1306,2 Peter 1,224
φωσφόρος,the morning star,Adj-NMS,G5459,2 Peter 1,225
ἀνατείλῃ,shall have arisen,V-ASA-3S,G393,2 Peter 1,226
ταῖς,the,Art-DFP,G3588,2 Peter 1,227
καρδίαις,hearts,N-DFP,G2588,2 Peter 1,228
πρῶτον,first,Adv-S,G4412,2 Peter 1,229
γινώσκοντες,knowing,V-PPA-NMP,G1097,2 Peter 1,230
πᾶσα,any,Adj-NFS,G3956,2 Peter 1,231
προφητεία,prophecy,N-NFS,G4394,2 Peter 1,232
γραφῆς,of Scripture,N-GFS,G1124,2 Peter 1,233
ἰδίας,of its own,Adj-GFS,G2398,2 Peter 1,234
ἐπιλύσεως,interpretation,N-GFS,G1955,2 Peter 1,235
γίνεται,is,V-PIM/P-3S,G1096,2 Peter 1,236
θελήματι,by the will,N-DNS,G2307,2 Peter 1,237
ἀνθρώπου,of man,N-GMS,G444,2 Peter 1,238
ἠνέχθη,was brought,V-AIP-3S,G5342,2 Peter 1,239
ποτέ,at any time,Prtcl,G4218,2 Peter 1,240
ἀλλὰ,but,Conj,G235,2 Peter 1,241
Πνεύματος,the Spirit,N-GNS,G4151,2 Peter 1,242
Ἁγίου,Holy,Adj-GNS,G40,2 Peter 1,243
φερόμενοι,being carried,V-PPM/P-NMP,G5342,2 Peter 1,244
ἐλάλησαν,spoke,V-AIA-3P,G2980,2 Peter 1,245
ἀπὸ,from,Prep,G575,2 Peter 1,246
ἄνθρωποι,men,N-NMP,G444,2 Peter 1,247
Ἐγένοντο,There were,V-AIM-3P,G1096,2 Peter 2,248
δὲ,however,Conj,G1161,2 Peter 2,249
καὶ,also,Conj,G2532,2 Peter 2,250
ψευδοπροφῆται,false prophets,N-NMP,G5578,2 Peter 2,251
ἐν,among,Prep,G1722,2 Peter 2,252
τῷ,the,Art-DMS,G3588,2 Peter 2,253
λαῷ,people,N-DMS,G2992,2 Peter 2,254
ὡς,as,Adv,G5613,2 Peter 2,255
ὑμῖν,you,PPro-D2P,G4771,2 Peter 2,256
ἔσονται,there will be,V-FIM-3P,G1510,2 Peter 2,257
ψευδοδιδάσκαλοι,false teachers,N-NMP,G5572,2 Peter 2,258
οἵτινες,who,RelPro-NMP,G3748,2 Peter 2,259
παρεισάξουσιν,will stealthily introduce,V-FIA-3P,G3919,2 Peter 2,260
αἱρέσεις,heresies,N-AFP,G139,2 Peter 2,261
ἀπωλείας,destructive,N-GFS,G684,2 Peter 2,262
τὸν,the,Art-AMS,G3588,2 Peter 2,263
ἀγοράσαντα,having bought,V-APA-AMS,G59,2 Peter 2,264
αὐτοὺς,them,PPro-AM3P,G846,2 Peter 2,265
δεσπότην,Master,N-AMS,G1203,2 Peter 2,266
ἀρνούμενοι,denying,V-PPM/P-NMP,G720,2 Peter 2,267
ἐπάγοντες,bringing upon,V-PPA-NMP,G1863,2 Peter 2,268
ἑαυτοῖς,themselves,RefPro-DM3P,G1438,2 Peter 2,269
ταχινὴν,swift,Adj-AFS,G5031,2 Peter 2,270
ἀπώλειαν,destruction,N-AFS,G684,2 Peter 2,271
πολλοὶ,many,Adj-NMP,G4183,2 Peter 2,272
ἐξακολουθήσουσιν,will follow after,V-FIA-3P,G1811,2 Peter 2,273
αὐτῶν,their,PPro-GM3P,G846,2 Peter 2,274
ταῖς,-,Art-DFP,G3588,2 Peter 2,275
ἀσελγείαις,sensuality,N-DFP,G766,2 Peter 2,276
δι,through,Prep,G1223,2 Peter 2,277
οὓς,whom,RelPro-AMP,G3739,2 Peter 2,278
ἡ,the,Art-NFS,G3588,2 Peter 2,279
ὁδὸς,way,N-NFS,G3598,2 Peter 2,280
τῆς,of the,Art-GFS,G3588,2 Peter 2,281
ἀληθείας,truth,N-GFS,G225,2 Peter 2,282
βλασφημηθήσεται,will be maligned,V-FIP-3S,G987,2 Peter 2,283
πλεονεξίᾳ,covetousness,N-DFS,G4124,2 Peter 2,284
πλαστοῖς,with fabricated,Adj-DMP,G4112,2 Peter 2,285
λόγοις,words,N-DMP,G3056,2 Peter 2,286
ὑμᾶς,you,PPro-A2P,G4771,2 Peter 2,287
ἐμπορεύσονται,they will exploit,V-FIM-3P,G1710,2 Peter 2,288
οἷς,for whom,RelPro-DMP,G3739,2 Peter 2,289
τὸ,the,Art-NNS,G3588,2 Peter 2,290
κρίμα,judgment,N-NNS,G2917,2 Peter 2,291
ἔκπαλαι,of long ago,Adv,G1597,2 Peter 2,292
οὐκ,not,Adv,G3756,2 Peter 2,293
ἀργεῖ,is idle,V-PIA-3S,G691,2 Peter 2,294
ἀπώλεια,destruction,N-NFS,G684,2 Peter 2,295
οὐ,not,Adv,G3756,2 Peter 2,296
νυστάζει,slumbers,V-PIA-3S,G3573,2 Peter 2,297
Εἰ,If,Conj,G1487,2 Peter 2,298
γὰρ,for,Conj,G1063,2 Peter 2,299
ὁ,-,Art-NMS,G3588,2 Peter 2,300
Θεὸς,God,N-NMS,G2316,2 Peter 2,301
ἀγγέλων,the angels,N-GMP,G32,2 Peter 2,302
ἁμαρτησάντων,having sinned,V-APA-GMP,G264,2 Peter 2,303
ἐφείσατο,spared,V-AIM-3S,G5339,2 Peter 2,304
ἀλλὰ,but,Conj,G235,2 Peter 2,305
σειραῖς,in chains,N-DFP,G4577,2 Peter 2,306
ζόφου,of gloomy darkness,N-GMS,G2217,2 Peter 2,307
ταρταρώσας,having cast them down to Tartarus,V-APA-NMS,G5020,2 Peter 2,308
παρέδωκεν,delivered them,V-AIA-3S,G3860,2 Peter 2,309
εἰς,for,Prep,G1519,2 Peter 2,310
κρίσιν,judgment,N-AFS,G2920,2 Peter 2,311
τηρουμένους,being kept,V-PPM/P-AMP,G5083,2 Peter 2,312
ἀρχαίου,the ancient,Adj-GMS,G744,2 Peter 2,313
κόσμου,world,N-GMS,G2889,2 Peter 2,314
ὄγδοον,one of eight,Adj-AMS,G3590,2 Peter 2,315
Νῶε,Noah,N-AMS,G3575,2 Peter 2,316
δικαιοσύνης,of righteousness,N-GFS,G1343,2 Peter 2,317
κήρυκα,a herald,N-AMS,G2783,2 Peter 2,318
ἐφύλαξεν,preserved,V-AIA-3S,G5442,2 Peter 2,319
κατακλυσμὸν,the flood upon,N-AMS,G2627,2 Peter 2,320
κόσμῳ,the world,N-DMS,G2889,2 Peter 2,321
ἀσεβῶν,of the ungodly,Adj-GMP,G765,2 Peter 2,322
ἐπάξας,having brought in,V-APA-NMS,G1863,2 Peter 2,323
πόλεις,the cities,N-AFP,G4172,2 Peter 2,324
Σοδόμων,of Sodom,N-GNP,G4670,2 Peter 2,325
Γομόρρας,Gomorrah,N-GFS,G1116,2 Peter 2,326
τεφρώσας,having reduced to ashes,V-APA-NMS,G5077,2 Peter 2,327
καταστροφῇ,to destruction,N-DFS,G2692,2 Peter 2,328
κατέκρινεν,He condemned them,V-AIA-3S,G2632,2 Peter 2,329
ὑπόδειγμα,an example,N-ANS,G5262,2 Peter 2,330
μελλόντων,of what is coming on,V-PPA-GNP,G3195,2 Peter 2,331
ἀσεβέσιν,the ungodly,Adj-DMP,G765,2 Peter 2,332
τεθεικώς,having set,V-RPA-NMS,G5087,2 Peter 2,333
δίκαιον,righteous,Adj-AMS,G1342,2 Peter 2,334
Λὼτ,Lot,N-AMS,G3091,2 Peter 2,335
καταπονούμενον,being distressed,V-PPM/P-AMS,G2669,2 Peter 2,336
ὑπὸ,by,Prep,G5259,2 Peter 2,337
τῶν,of the,Art-GMP,G3588,2 Peter 2,338
ἀθέσμων,lawless,Adj-GMP,G113,2 Peter 2,339
ἀσελγείᾳ,sensuality,N-DFS,G766,2 Peter 2,340
ἀναστροφῆς,conduct,N-GFS,G391,2 Peter 2,341
ἐρρύσατο,He rescued,V-AIM-3S,G4506,2 Peter 2,342
βλέμματι,through seeing,N-DNS,G990,2 Peter 2,343
ἀκοῇ,hearing,N-DFS,G189,2 Peter 2,344
δίκαιος,righteous man,Adj-NMS,G1342,2 Peter 2,345
ἐνκατοικῶν,dwelling,V-PPA-NMS,G1460,2 Peter 2,346
αὐτοῖς,them,PPro-DM3P,G846,2 Peter 2,347
ἡμέραν,day,N-AFS,G2250,2 Peter 2,348
ἐξ,after,Prep,G1537,2 Peter 2,349
ἡμέρας,day,N-GFS,G2250,2 Peter 2,350
ψυχὴν,in his soul,N-AFS,G5590,2 Peter 2,351
δικαίαν,righteous,Adj-AFS,G1342,2 Peter 2,352
ἀνόμοις,with their lawless,Adj-DNP,G459,2 Peter 2,353
ἔργοις,deeds,N-DNP,G2041,2 Peter 2,354
ἐβασάνιζεν,was tormented,V-IIA-3S,G928,2 Peter 2,355
οἶδεν,then knows,V-RIA-3S,G1492,2 Peter 2,356
Κύριος,the Lord,N-NMS,G2962,2 Peter 2,357
εὐσεβεῖς,the devout,Adj-AMP,G2152,2 Peter 2,358
ἐκ,out of,Prep,G1537,2 Peter 2,359
πειρασμοῦ,temptation,N-GMS,G3986,2 Peter 2,360
ῥύεσθαι,to deliver,V-PNM/P,G4506,2 Peter 2,361
ἀδίκους,the unrighteous,Adj-AMP,G94,2 Peter 2,362
κρίσεως,of judgment,N-GFS,G2920,2 Peter 2,363
κολαζομένους,being punished,V-PPM/P-AMP,G2849,2 Peter 2,364
τηρεῖν,to keep,V-PNA,G5083,2 Peter 2,365
μάλιστα,especially,Adv,G3122,2 Peter 2,366
τοὺς,those,Art-AMP,G3588,2 Peter 2,367
ὀπίσω,after,Prep,G3694,2 Peter 2,368
σαρκὸς,the flesh,N-GFS,G4561,2 Peter 2,369
ἐπιθυμίᾳ,the passion,N-DFS,G1939,2 Peter 2,370
μιασμοῦ,of defilement,N-GMS,G3394,2 Peter 2,371
πορευομένους,walking,V-PPM/P-AMP,G4198,2 Peter 2,372
κυριότητος,authority,N-GFS,G2963,2 Peter 2,373
καταφρονοῦντας,despising,V-PPA-AMP,G2706,2 Peter 2,374
τολμηταὶ,Bold,N-NMP,G5113,2 Peter 2,375
αὐθάδεις,self-willed,Adj-NMP,G829,2 Peter 2,376
δόξας,glorious ones,N-AFP,G1391,2 Peter 2,377
τρέμουσιν,they tremble,V-PIA-3P,G5141,2 Peter 2,378
βλασφημοῦντες,blaspheming,V-PPA-NMP,G987,2 Peter 2,379
ὅπου,whereas,Adv,G3699,2 Peter 2,380
ἄγγελοι,angels,N-NMP,G32,2 Peter 2,381
ἰσχύϊ,in strength,N-DFS,G2479,2 Peter 2,382
δυνάμει,power,N-DFS,G1411,2 Peter 2,383
μείζονες,greater,Adj-NMP-C,G3173,2 Peter 2,384
ὄντες,being,V-PPA-NMP,G1510,2 Peter 2,385
φέρουσιν,do bring,V-PIA-3P,G5342,2 Peter 2,386
κατ,against,Prep,G2596,2 Peter 2,387
παρὰ,before,Prep,G3844,2 Peter 2,388
Κυρίῳ,the Lord,N-DMS,G2962,2 Peter 2,389
βλάσφημον,a reviling,Adj-AFS,G989,2 Peter 2,390
Οὗτοι,These,DPro-NMP,G3778,2 Peter 2,391
δέ,however,Conj,G1161,2 Peter 2,392
ἄλογα,irrational,Adj-NNP,G249,2 Peter 2,393
ζῷα,animals,N-NNP,G2226,2 Peter 2,394
γεγεννημένα,having been born,V-RPM/P-NNP,G1080,2 Peter 2,395
φυσικὰ,as creatures of instinct,Adj-NNP,G5446,2 Peter 2,396
ἅλωσιν,capture,N-AFS,G259,2 Peter 2,397
φθοράν,destruction,N-AFS,G5356,2 Peter 2,398
οἷς,what,RelPro-DNP,G3739,2 Peter 2,399
ἀγνοοῦσιν,they are ignorant of,V-PIA-3P,G50,2 Peter 2,400
τῇ,the,Art-DFS,G3588,2 Peter 2,401
φθορᾷ,destruction,N-DFS,G5356,2 Peter 2,402
φθαρήσονται,will be destroyed,V-FIP-3P,G5351,2 Peter 2,403
ἀδικούμενοι,suffering wrong,V-PPM/P-NMP,G91,2 Peter 2,404
μισθὸν,as the wage,N-AMS,G3408,2 Peter 2,405
ἀδικίας,of unrighteousness,N-GFS,G93,2 Peter 2,406
ἡδονὴν,as pleasure,N-AFS,G2237,2 Peter 2,407
ἡγούμενοι,esteeming,V-PPM/P-NMP,G2233,2 Peter 2,408
τὴν,-,Art-AFS,G3588,2 Peter 2,409
ἡμέρᾳ,daytime,N-DFS,G2250,2 Peter 2,410
τρυφήν,carousal,N-AFS,G5172,2 Peter 2,411
σπίλοι,blots,N-NMP,G4696,2 Peter 2,412
μῶμοι,blemishes,N-NMP,G3470,2 Peter 2,413
ἐντρυφῶντες,reveling,V-PPA-NMP,G1792,2 Peter 2,414
ἀπάταις,deceptions,N-DFP,G539,2 Peter 2,415
συνευωχούμενοι,feasting with,V-PPM/P-NMP,G4910,2 Peter 2,416
ὀφθαλμοὺς,eyes,N-AMP,G3788,2 Peter 2,417
ἔχοντες,having,V-PPA-NMP,G2192,2 Peter 2,418
μεστοὺς,full,Adj-AMP,G3324,2 Peter 2,419
μοιχαλίδος,of adultery,N-GFS,G3428,2 Peter 2,420
ἀκαταπαύστους,unceasing,Adj-AMP,G180,2 Peter 2,421
ἁμαρτίας,from sin,N-GFS,G266,2 Peter 2,422
δελεάζοντες,enticing,V-PPA-NMP,G1185,2 Peter 2,423
ψυχὰς,souls,N-AFP,G5590,2 Peter 2,424
ἀστηρίκτους,unestablished,Adj-AFP,G793,2 Peter 2,425
