Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal
φρουρουμένους,are being guarded,V-PPM/P-AMP,G5432,1 Peter 1,50
πίστεως,faith,N-GFS,G4102,1 Peter 1,51
σωτηρίαν,the salvation,N-AFS,G4991,1 Peter 1,52
ἑτοίμην,ready,Adj-AFS,G2092,1 Peter 1,53
ἀποκαλυφθῆναι,to be revealed,V-ANP,G601,1 Peter 1,54
καιρῷ,the time,N-DMS,G2540,1 Peter 1,55
ἐσχάτῳ,last,Adj-DMS,G2078,1 Peter 1,56
ᾧ,which,RelPro-DMS,G3739,1 Peter 1,57
ἀγαλλιᾶσθε,you greatly rejoice,V-PIM/P-2P,G21,1 Peter 1,58
ὀλίγον,for a little while,Adj-ANS,G3641,1 Peter 1,59
ἄρτι,at present,Adv,G737,1 Peter 1,60
εἰ,if,Conj,G1487,1 Peter 1,61
δέον,being necessary,V-PPA-NNS,G1163,1 Peter 1,62
ἐστὶν,it is,V-PIA-3S,G1510,1 Peter 1,63
λυπηθέντες,having been put to grief,V-APP-NMP,G3076,1 Peter 1,64
ποικίλοις,various,Adj-DMP,G4164,1 Peter 1,65
πειρασμοῖς,trials,N-DMP,G3986,1 Peter 1,66
ἵνα,so that,Conj,G2443,1 Peter 1,67
δοκίμιον,proven genuineness,N-NNS,G1383,1 Peter 1,68
πολυτιμότερον,more precious,Adj-NNS-C,G4186,1 Peter 1,69
χρυσίου,than gold,N-GNS,G5553,1 Peter 1,70
ἀπολλυμένου,perishing,V-PPM-GNS,G622,1 Peter 1,71
πυρὸς,fire,N-GNS,G4442,1 Peter 1,72
δὲ,though,Conj,G1161,1 Peter 1,73
δοκιμαζομένου,being refined,V-PPM/P-GNS,G1381,1 Peter 1,74
εὑρεθῇ,may be discovered,V-ASP-3S,G2147,1 Peter 1,75
ἔπαινον,praise,N-AMS,G1868,1 Peter 1,76
δόξαν,glory,N-AFS,G1391,1 Peter 1,77
τιμὴν,honor,N-AFS,G5092,1 Peter 1,78
ἀποκαλύψει,the revelation,N-DFS,G602,1 Peter 1,79
οὐκ,not,Adv,G3756,1 Peter 1,80
ἰδόντες,having seen,V-APA-NMP,G3708,1 Peter 1,81
ἀγαπᾶτε,you love,V-PIA-2P,G25,1 Peter 1,82
μὴ,not,Adv,G3361,1 Peter 1,83
πιστεύοντες,believing,V-PPA-NMP,G4100,1 Peter 1,84
χαρᾷ,with joy,N-DFS,G5479,1 Peter 1,85
ἀνεκλαλήτῳ,inexpressible,Adj-DFS,G412,1 Peter 1,86
δεδοξασμένῃ,filled with glory,V-RPM/P-DFS,G1392,1 Peter 1,87
κομιζόμενοι,receiving,V-PPM-NMP,G2865,1 Peter 1,88
τέλος,outcome,N-ANS,G5056,1 Peter 1,89
ψυχῶν,of your souls,N-GFP,G5590,1 Peter 1,90
Περὶ,Concerning,Prep,G4012,1 Peter 1,91
ἐξεζήτησαν,sought out,V-AIA-3P,G1567,1 Peter 1,92
ἐξηραύνησαν,searched out diligently,V-AIA-3P,G1830,1 Peter 1,93
προφῆται,the prophets,N-NMP,G4396,1 Peter 1,94
προφητεύσαντες,having prophesied,V-APA-NMP,G4395,1 Peter 1,95
ἐραυνῶντες,inquiring,V-PPA-NMP,G2045,1 Peter 1,96
τίνα,what,IPro-AMS,G5101,1 Peter 1,97
ἢ,or,Conj,G2228,1 Peter 1,98
ποῖον,what manner of,IPro-AMS,G4169,1 Peter 1,99
ἐδήλου,was signifying,V-IIA-3S,G1213,1 Peter 1,100
προμαρτυρόμενον,testifying beforehand,V-PPM/P-NNS,G4303,1 Peter 1,101
παθήματα,sufferings,N-ANP,G3804,1 Peter 1,102
μετὰ,after,Prep,G3326,1 Peter 1,103
ταῦτα,these,DPro-ANP,G3778,1 Peter 1,104
ὅτι,that,Conj,G3754,1 Peter 1,105
ἑαυτοῖς,themselves,RefPro-DM3P,G1438,1 Peter 1,106
διηκόνουν,they were serving,V-IIA-3P,G1247,1 Peter 1,107
νῦν,now,Adv,G3568,1 Peter 1,108
ἀνηγγέλη,have been proclaimed,V-AIP-3S,G312,1 Peter 1,109
εὐαγγελισαμένων,having proclaimed the gospel to,V-APM-GMP,G2097,1 Peter 1,110
Ἁγίῳ,Holy,Adj-DNS,G40,1 Peter 1,111
ἀποσταλέντι,having been sent,V-APP-DNS,G649,1 Peter 1,112
ἀπ,from,Prep,G575,1 Peter 1,113
ἐπιθυμοῦσιν,desire,V-PIA-3P,G1937,1 Peter 1,114
ἄγγελοι,angels,N-NMP,G32,1 Peter 1,115
παρακύψαι,to look,V-ANA,G3879,1 Peter 1,116
Διὸ,Therefore,Conj,G1352,1 Peter 1,117
ἀναζωσάμενοι,having girded up,V-APM-NMP,G328,1 Peter 1,118
ὀσφύας,loins,N-AFP,G3751,1 Peter 1,119
διανοίας,mind,N-GFS,G1271,1 Peter 1,120
νήφοντες,being sober-minded,V-PPA-NMP,G3525,1 Peter 1,121
τελείως,fully,Adv,G5049,1 Peter 1,122
ἐλπίσατε,set your hope,V-AMA-2P,G1679,1 Peter 1,123
ἐπὶ,upon,Prep,G1909,1 Peter 1,124
φερομένην,being brought,V-PPM/P-AFS,G5342,1 Peter 1,125
ὡς,as,Adv,G5613,1 Peter 1,126
τέκνα,children,N-NNP,G5043,1 Peter 1,127
συσχηματιζόμενοι,fashioning yourselves,V-PPM/P-NMP,G4964,1 Peter 1,128
πρότερον,former,Adj-ANS-C,G4386,1 Peter 1,129
ἀγνοίᾳ,ignorance,N-DFS,G52,1 Peter 1,130
ἐπιθυμίαις,desires,N-DFP,G1939,1 Peter 1,131
ἀλλὰ,But,Conj,G235,1 Peter 1,132
καλέσαντα,having called,V-APA-AMS,G2564,1 Peter 1,133
πάσῃ,all,Adj-DFS,G3956,1 Peter 1,134
ἀναστροφῇ,your conduct,N-DFS,G391,1 Peter 1,135
γενήθητε,be,V-AMP-2P,G1096,1 Peter 1,136
διότι,because,Conj,G1360,1 Peter 1,137
γέγραπται,it has been written,V-RIM/P-3S,G1125,1 Peter 1,138
ἐπικαλεῖσθε,you call on,V-PIM-2P,G1941,1 Peter 1,139
ἀπροσωπολήμπτως,impartially,Adv,G678,1 Peter 1,140
κρίνοντα,judging,V-PPA-AMS,G2919,1 Peter 1,141
ἑκάστου,of each,Adj-GMS,G1538,1 Peter 1,142
ἔργον,work,N-ANS,G2041,1 Peter 1,143
φόβῳ,fear,N-DMS,G5401,1 Peter 1,144
παροικίας,sojourn,N-GFS,G3940,1 Peter 1,145
χρόνον,time,N-AMS,G5550,1 Peter 1,146
ἀναστράφητε,conduct yourselves,V-AMP-2P,G390,1 Peter 1,147
εἰδότες,knowing,V-RPA-NMP,G1492,1 Peter 1,148
φθαρτοῖς,by perishable things,Adj-DNP,G5349,1 Peter 1,149
ἀργυρίῳ,by silver,N-DNS,G694,1 Peter 1,150
ἐλυτρώθητε,you were redeemed,V-AIP-2P,G3084,1 Peter 1,151
ματαίας,futile,Adj-GFS,G3152,1 Peter 1,152
πατροπαραδότου,handed down from your fathers,Adj-GFS,G3970,1 Peter 1,153
τιμίῳ,by the precious,Adj-DNS,G5093,1 Peter 1,154
ἀμνοῦ,of a lamb,N-GMS,G286,1 Peter 1,155
ἀμώμου,without blemish,Adj-GMS,G299,1 Peter 1,156
ἀσπίλου,without spot,Adj-GMS,G784,1 Peter 1,157
προεγνωσμένου,having been foreknown,V-RPM/P-GMS,G4267,1 Peter 1,158
μὲν,indeed,Conj,G3303,1 Peter 1,159
πρὸ,before,Prep,G4253,1 Peter 1,160
καταβολῆς,the foundation,N-GFS,G2602,1 Peter 1,161
κόσμου,of the world,N-GMS,G2889,1 Peter 1,162
φανερωθέντος,having been revealed,V-APP-GMS,G5319,1 Peter 1,163
πιστοὺς,believe,Adj-AMP,G4103,1 Peter 1,164
ἐγείραντα,having raised up,V-APA-AMS,G1453,1 Peter 1,165
δόντα,having given,V-APA-AMS,G1325,1 Peter 1,166
ὥστε,so as for,Conj,G5620,1 Peter 1,167
ἡγνικότες,having purified,V-RPA-NMP,G48,1 Peter 1,168
ἀληθείας,truth,N-GFS,G225,1 Peter 1,169
φιλαδελφίαν,brotherly love,N-AFS,G5360,1 Peter 1,170
ἀνυπόκριτον,sincere,Adj-AFS,G505,1 Peter 1,171
καθαρᾶς,purity,Adj-GFS,G2513,1 Peter 1,172
καρδίας,of heart,N-GFS,G2588,1 Peter 1,173
ἀλλήλους,one another,RecPro-AMP,G240,1 Peter 1,174
ἐκτενῶς,fervently,Adv,G1619,1 Peter 1,175
σπορᾶς,seed,N-GFS,G4701,1 Peter 1,176
λόγου,the word,N-GMS,G3056,1 Peter 1,177
μένοντος,abiding,V-PPA-GMS,G3306,1 Peter 1,178
σὰρξ,flesh is,N-NFS,G4561,1 Peter 1,179
χόρτος,grass,N-NMS,G5528,1 Peter 1,180
ἄνθος,the flower,N-NNS,G438,1 Peter 1,181
ἐξηράνθη,Withers,V-AIP-3S,G3583,1 Peter 1,182
ἐξέπεσεν,falls away,V-AIA-3S,G1601,1 Peter 1,183
ῥῆμα,the word,N-NNS,G4487,1 Peter 1,184
αἰῶνα,age,N-AMS,G165,1 Peter 1,185
Ἀποθέμενοι,Having put aside,V-APM-NMP,G659,1 Peter 2,186
οὖν,therefore,Conj,G3767,1 Peter 2,187
κακίαν,malice,N-AFS,G2549,1 Peter 2,188
δόλον,deceit,N-AMS,G1388,1 Peter 2,189
ὑποκρίσεις,hypocrisy,N-AFP,G5272,1 Peter 2,190
φθόνους,envies,N-AMP,G5355,1 Peter 2,191
καταλαλιάς,evil speakings,N-AFP,G2636,1 Peter 2,192
ἀρτιγέννητα,newborn,Adj-NNP,G738,1 Peter 2,193
βρέφη,babies,N-NNP,G1025,1 Peter 2,194
λογικὸν,reasonable,Adj-ANS,G3050,1 Peter 2,195
ἄδολον,pure,Adj-ANS,G97,1 Peter 2,196
γάλα,milk,N-ANS,G1051,1 Peter 2,197
ἐπιποθήσατε,crave,V-AMA-2P,G1971,1 Peter 2,198
αὐξηθῆτε,you may grow up,V-ASP-2P,G837,1 Peter 2,199
ἐγεύσασθε,you have tasted,V-AIM-2P,G1089,1 Peter 2,200
χρηστὸς,is good,Adj-NMS,G5543,1 Peter 2,201
Πρὸς,To,Prep,G4314,1 Peter 2,202
προσερχόμενοι,coming,V-PPM/P-NMP,G4334,1 Peter 2,203
λίθον,a stone,N-AMS,G3037,1 Peter 2,204
ὑπὸ,by,Prep,G5259,1 Peter 2,205
ἀνθρώπων,men,N-GMP,G444,1 Peter 2,206
ἀποδεδοκιμασμένον,rejected,V-RPM/P-AMS,G593,1 Peter 2,207
παρὰ,in the sight of,Prep,G3844,1 Peter 2,208
ἔντιμον,and precious,Adj-AMS,G1784,1 Peter 2,209
οἰκοδομεῖσθε,are being built up,V-PIM/P-2P,G3618,1 Peter 2,210
οἶκος,as a house,N-NMS,G3624,1 Peter 2,211
πνευματικὸς,spiritual,Adj-NMS,G4152,1 Peter 2,212
ἱεράτευμα,a priesthood,N-ANS,G2406,1 Peter 2,213
ἀνενέγκαι,to offer,V-ANA,G399,1 Peter 2,214
θυσίας,sacrifices,N-AFP,G2378,1 Peter 2,215
εὐπροσδέκτους,acceptable,Adj-AFP,G2144,1 Peter 2,216
περιέχει,it is contained,V-PIA-3S,G4023,1 Peter 2,217
γραφῇ,Scripture,N-DFS,G1124,1 Peter 2,218
Ἰδοὺ,Behold,V-AMA-2S,G2400,1 Peter 2,219
τίθημι,I lay,V-PIA-1S,G5087,1 Peter 2,220
Σιὼν,Zion,N-DFS,G4622,1 Peter 2,221
ἀκρογωνιαῖον,cornerstone,Adj-AMS,G204,1 Peter 2,222
καταισχυνθῇ,shall be put to shame,V-ASP-3S,G2617,1 Peter 2,223
ἀπιστοῦσιν,to those disobeying,V-PPA-DMP,G569,1 Peter 2,224
κεφαλὴν,the head,N-AFS,G2776,1 Peter 2,225
γωνίας,of the corner,N-GFS,G1137,1 Peter 2,226
προσκόμματος,of stumbling,N-GNS,G4348,1 Peter 2,227
πέτρα,a rock,N-NFS,G4073,1 Peter 2,228
σκανδάλου,of offense,N-GNS,G4625,1 Peter 2,229
προσκόπτουσιν,stumble at,V-PIA-3P,G4350,1 Peter 2,230
ἀπειθοῦντες,being disobedient,V-PPA-NMP,G544,1 Peter 2,231
γένος,are a race,N-NNS,G1085,1 Peter 2,232
βασίλειον,a royal,Adj-NNS,G934,1 Peter 2,233
ἔθνος,a nation,N-NNS,G1484,1 Peter 2,234
λαὸς,a people,N-NMS,G2992,1 Peter 2,235
περιποίησιν,possession,N-AFS,G4047,1 Peter 2,236
ὅπως,so that,Conj,G3704,1 Peter 2,237
ἀρετὰς,excellencies,N-AFP,G703,1 Peter 2,238
ἐξαγγείλητε,you may proclaim,V-ASA-2P,G1804,1 Peter 2,239
σκότους,darkness,N-GNS,G4655,1 Peter 2,240
θαυμαστὸν,marvelous,Adj-ANS,G2298,1 Peter 2,241
φῶς,light,N-ANS,G5457,1 Peter 2,242
ποτε,once were,Prtcl,G4218,1 Peter 2,243
ἠλεημένοι,having received mercy,V-RPM/P-NMP,G1653,1 Peter 2,244
Ἀγαπητοί,Beloved,Adj-VMP,G27,1 Peter 2,245
παρακαλῶ,I exhort you,V-PIA-1S,G3870,1 Peter 2,246
παροίκους,aliens,Adj-AMP,G3941,1 Peter 2,247
ἀπέχεσθαι,to abstain,V-PNM,G568,1 Peter 2,248
σαρκικῶν,fleshly,Adj-GFP,G4559,1 Peter 2,249
αἵτινες,which,RelPro-NFP,G3748,1 Peter 2,250
στρατεύονται,war,V-PIM-3P,G4754,1 Peter 2,251
ἔχοντες,keeping,V-PPA-NMP,G2192,1 Peter 2,252
καλήν,honorable,Adj-AFS,G2570,1 Peter 2,253
καταλαλοῦσιν,they speak against,V-PIA-3P,G2635,1 Peter 2,254
κακοποιῶν,evildoers,N-GMP,G2555,1 Peter 2,255
ἐποπτεύοντες,having witnessed,V-PPA-NMP,G2029,1 Peter 2,256
ἡμέρᾳ,the day,N-DFS,G2250,1 Peter 2,257
ἐπισκοπῆς,of visitation,N-GFS,G1984,1 Peter 2,258
Ὑποτάγητε,Be in subjection,V-AMP-2P,G5293,1 Peter 2,259
ἀνθρωπίνῃ,human,Adj-DFS,G442,1 Peter 2,260
κτίσει,institution,N-DFS,G2937,1 Peter 2,261
εἴτε,whether,Conj,G1535,1 Peter 2,262
βασιλεῖ,to the king,N-DMS,G935,1 Peter 2,263
ὑπερέχοντι,being supreme,V-PPA-DMS,G5242,1 Peter 2,264
ἡγεμόσιν,to governors,N-DMP,G2232,1 Peter 2,265
πεμπομένοις,being sent,V-PPM/P-DMP,G3992,1 Peter 2,266
ἐκδίκησιν,vengeance,N-AFS,G1557,1 Peter 2,267
ἀγαθοποιῶν,to well-doers,N-GMP,G17,1 Peter 2,268
οὕτως,this,Adv,G3779,1 Peter 2,269
θέλημα,will,N-NNS,G2307,1 Peter 2,270
ἀγαθοποιοῦντας,doing good,V-PPA-AMP,G15,1 Peter 2,271
φιμοῦν,to put to silence,V-PNA,G5392,1 Peter 2,272
ἀφρόνων,of foolish,Adj-GMP,G878,1 Peter 2,273
ἀγνωσίαν,ignorance,N-AFS,G56,1 Peter 2,274
ἐλεύθεροι,free,Adj-NMP,G1658,1 Peter 2,275
ἐπικάλυμμα,a cover-up,N-ANS,G1942,1 Peter 2,276
ἐλευθερίαν,freedom,N-AFS,G1657,1 Peter 2,277
δοῦλοι,servants,N-NMP,G1401,1 Peter 2,278
τιμήσατε,honor,V-AMA-2P,G5091,1 Peter 2,279
ἀδελφότητα,brotherhood,N-AFS,G81,1 Peter 2,280
φοβεῖσθε,fear,V-PMM/P-2P,G5399,1 Peter 2,281
οἰκέται,Servants,N-VMP,G3610,1 Peter 2,282
δεσπόταις,masters,N-DMP,G1203,1 Peter 2,283
μόνον,only,Adv,G3440,1 Peter 2,284
ἀγαθοῖς,good,Adj-DMP,G18,1 Peter 2,285
ἐπιεικέσιν,gentle,Adj-DMP,G1933,1 Peter 2,286
σκολιοῖς,unreasonable,Adj-DMP,G4646,1 Peter 2,287
γὰρ,for,Conj,G1063,1 Peter 2,288
συνείδησιν,conscience,N-AFS,G4893,1 Peter 2,289
ὑποφέρει,endures,V-PIA-3S,G5297,1 Peter 2,290
τις,anyone,IPro-NMS,G5100,1 Peter 2,291
λύπας,griefs,N-AFP,G3077,1 Peter 2,292
πάσχων,suffering,V-PPA-NMS,G3958,1 Peter 2,293
ἀδίκως,unjustly,Adv,G95,1 Peter 2,294
κλέος,credit is it,N-NNS,G2811,1 Peter 2,295
ἁμαρτάνοντες,sinning,V-PPA-NMP,G264,1 Peter 2,296
κολαφιζόμενοι,being struck,V-PPM/P-NMP,G2852,1 Peter 2,297
ὑπομενεῖτε,you shall endure,V-FIA-2P,G5278,1 Peter 2,298
ὑπὲρ,for,Prep,G5228,1 Peter 2,299
ὑπολιμπάνων,leaving,V-PPA-NMS,G5277,1 Peter 2,300
ὑπογραμμὸν,an example,N-AMS,G5261,1 Peter 2,301
ἐπακολουθήσητε,you should follow after,V-ASA-2P,G1872,1 Peter 2,302
ἴχνεσιν,steps,N-DNP,G2487,1 Peter 2,303
ἁμαρτίαν,sin,N-AFS,G266,1 Peter 2,304
ἐποίησεν,committed,V-AIA-3S,G4160,1 Peter 2,305
οὐδὲ,neither,Conj,G3761,1 Peter 2,306
στόματι,mouth,N-DNS,G4750,1 Peter 2,307
λοιδορούμενος,being reviled,V-PPM/P-NMS,G3058,1 Peter 2,308
ἀντελοιδόρει,reviled in return,V-IIA-3S,G486,1 Peter 2,309
ἠπείλει,threatened,V-IIA-3S,G546,1 Peter 2,310
παρεδίδου,He gave Himself over,V-IIA-3S,G3860,1 Peter 2,311
δικαίως,justly,Adv,G1346,1 Peter 2,312
σώματι,body,N-DNS,G4983,1 Peter 2,313
ξύλον,tree,N-ANS,G3586,1 Peter 2,314
ἀπογενόμενοι,having been dead,V-APM-NMP,G581,1 Peter 2,315
δικαιοσύνῃ,to righteousness,N-DFS,G1343,1 Peter 2,316
μώλωπι,wounds,N-DMS,G3468,1 Peter 2,317
ἰάθητε,you have been healed,V-AIP-2P,G2390,1 Peter 2,318
πρόβατα,sheep,N-NNP,G4263,1 Peter 2,319
πλανώμενοι,going astray,V-PPM/P-NMP,G4105,1 Peter 2,320
ἐπεστράφητε,you have returned,V-AIP-2P,G1994,1 Peter 2,321
Ποιμένα,Shepherd,N-AMS,G4166,1 Peter 2,322
Ἐπίσκοπον,Overseer,N-AMS,G1985,1 Peter 2,323
Ὁμοίως,Likewise,Adv,G3668,1 Peter 3,324
γυναῖκες,wives,N-VFP,G1135,1 Peter 3,325
ἰδίοις,own,Adj-DMP,G2398,1 Peter 3,326
ἀνδράσιν,husbands,N-DMP,G435,1 Peter 3,327
ἄνευ,without,Prep,G427,1 Peter 3,328
κερδηθήσονται,they will be won over,V-FIP-3P,G2770,1 Peter 3,329
ἁγνὴν,pure,Adj-AFS,G53,1 Peter 3,330
ἔξωθεν,external,Adv,G1855,1 Peter 3,331
ἐμπλοκῆς,of braiding,N-GFS,G1708,1 Peter 3,332
τριχῶν,of hair,N-GFP,G2359,1 Peter 3,333
περιθέσεως,putting around,N-GFS,G4025,1 Peter 3,334
ἐνδύσεως,putting on,N-GFS,G1745,1 Peter 3,335
ἱματίων,of garments,N-GNP,G2440,1 Peter 3,336
κρυπτὸς,hidden,Adj-NMS,G2927,1 Peter 3,337
πραέως,gentle,Adj-GNS,G4239,1 Peter 3,338
ἡσυχίου,quiet,Adj-GNS,G2272,1 Peter 3,339
ἐνώπιον,before,Prep,G1799,1 Peter 3,340
πολυτελές,of great worth,Adj-NNS,G4185,1 Peter 3,341
ἐκόσμουν,used to adorn,V-IIA-3P,G2885,1 Peter 3,342
Σάρρα,Sarah,N-NFS,G4564,1 Peter 3,343
ὑπήκουσεν,obeyed,V-AIA-3S,G5219,1 Peter 3,344
Ἀβραάμ,Abraham,N-DMS,G11,1 Peter 3,345
μηδεμίαν,not one,Adj-AFS,G3367,1 Peter 3,346
πτόησιν,consternation,N-AFS,G4423,1 Peter 3,347
συνοικοῦντες,dwelling with them,V-PPA-NMP,G4924,1 Peter 3,348
γνῶσιν,knowledge,N-AFS,G1108,1 Peter 3,349
ἀσθενεστέρῳ,with a weaker,Adj-DNS-C,G772,1 Peter 3,350
σκεύει,vessel,N-DNS,G4632,1 Peter 3,351
γυναικείῳ,female,Adj-DNS,G1134,1 Peter 3,352
ἀπονέμοντες,rendering,V-PPA-NMP,G632,1 Peter 3,353
συνκληρονόμοις,joint-heirs,Adj-DMP,G4789,1 Peter 3,354
ζωῆς,of life,N-GFS,G2222,1 Peter 3,355
ἐνκόπτεσθαι,to be hindered,V-PNM/P,G1465,1 Peter 3,356
προσευχὰς,prayers,N-AFP,G4335,1 Peter 3,357
ὁμόφρονες,single-minded,Adj-NMP,G3675,1 Peter 3,358
συμπαθεῖς,sympathetic,Adj-NMP,G4835,1 Peter 3,359
φιλάδελφοι,loving as brothers,Adj-NMP,G5361,1 Peter 3,360
εὔσπλαγχνοι,tender-hearted,Adj-NMP,G2155,1 Peter 3,361
ταπεινόφρονες,humble,Adj-NMP,G5012,1 Peter 3,362
ἀποδιδόντες,repaying,V-PPA-NMP,G591,1 Peter 3,363
κακὸν,evil,Adj-ANS,G2556,1 Peter 3,364
ἀντὶ,for,Prep,G473,1 Peter 3,365
λοιδορίαν,insult,N-AFS,G3059,1 Peter 3,366
τοὐναντίον,on the contrary,Adv-C,G5121,1 Peter 3,367
εὐλογοῦντες,blessing,V-PPA-NMP,G2127,1 Peter 3,368
εὐλογίαν,blessing,N-AFS,G2129,1 Peter 3,369
κληρονομήσητε,you should inherit,V-ASA-2P,G2816,1 Peter 3,370
θέλων,desiring,V-PPA-NMS,G2309,1 Peter 3,371
παυσάτω,let him keep,V-AMA-3S,G3973,1 Peter 3,372
γλῶσσαν,tongue,N-AFS,G1100,1 Peter 3,373
χείλη,lips,N-ANP,G5491,1 Peter 3,374
λαλῆσαι,to speak,V-ANA,G2980,1 Peter 3,375
ἐκκλινάτω,Let him turn away,V-AMA-3S,G1578,1 Peter 3,376
ζητησάτω,Let him seek,V-AMA-3S,G2212,1 Peter 3,377
διωξάτω,let him pursue,V-AMA-3S,G1377,1 Peter 3,378
ὀφθαλμοὶ,the eyes,N-NMP,G3788,1 Peter 3,379
δικαίους,the righteous,Adj-AMP,G1342,1 Peter 3,380
ὦτα,the ears,N-NNP,G3775,1 Peter 3,381
δέησιν,prayer,N-AFS,G1162,1 Peter 3,382
πρόσωπον,The face,N-NNS,G4383,1 Peter 3,383
κακώσων,will harm,V-FPA-NMS,G2559,1 Peter 3,384
ἐὰν,if,Conj,G1437,1 Peter 3,385
ζηλωταὶ,zealous,N-NMP,G2207,1 Peter 3,386
μακάριοι,you are blessed,Adj-NMP,G3107,1 Peter 3,387
μηδὲ,neither,Conj,G3366,1 Peter 3,388
ταραχθῆτε,should you be troubled,V-ASP-2P,G5015,1 Peter 3,389
ἁγιάσατε,sanctify,V-AMA-2P,G37,1 Peter 3,390
ἀεὶ,always,Adv,G104,1 Peter 3,391
ἀπολογίαν,a defense,N-AFS,G627,1 Peter 3,392
αἰτοῦντι,asking,V-PPA-DMS,G154,1 Peter 3,393
πραΰτητος,gentleness,N-GFS,G4240,1 Peter 3,394
ἐπηρεάζοντες,reviling,V-PPA-NMP,G1908,1 Peter 3,395
κρεῖττον,It is better,Adj-NNS-C,G2909,1 Peter 3,396
κακοποιοῦντας,doing evil,V-PPA-AMP,G2554,1 Peter 3,397
ἅπαξ,once,Adv,G530,1 Peter 3,398
ἀδίκων,the unrighteous,Adj-GMP,G94,1 Peter 3,399
προσαγάγῃ,He might bring,V-ASA-3S,G4317,1 Peter 3,400
θανατωθεὶς,having been put to death,V-APM/P-NMS,G2289,1 Peter 3,401
ζωοποιηθεὶς,having been made alive,V-APP-NMS,G2227,1 Peter 3,402
φυλακῇ,prison,N-DFS,G5438,1 Peter 3,403
πορευθεὶς,having gone,V-APP-NMS,G4198,1 Peter 3,404
ἐκήρυξεν,He preached,V-AIA-3S,G2784,1 Peter 3,405
ὅτε,when,Adv,G3753,1 Peter 3,406
ἀπεξεδέχετο,was waiting,V-IIM/P-3S,G553,1 Peter 3,407
μακροθυμία,longsuffering,N-NFS,G3115,1 Peter 3,408
Νῶε,of Noah,N-GMS,G3575,1 Peter 3,409
