Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal
σπουδαίως,earnestly,Adv,G4709,2 Timothy 1,133
ἐζήτησέν,he sought out,V-AIA-3S,G2212,2 Timothy 1,134
εὗρεν,found me,V-AIA-3S,G2147,2 Timothy 1,135
ὅσα,how much,RelPro-ANP,G3745,2 Timothy 1,136
Ἐφέσῳ,Ephesus,N-DFS,G2181,2 Timothy 1,137
διηκόνησεν,he served,V-AIA-3S,G1247,2 Timothy 1,138
βέλτιον,very well,Adv-C,G957,2 Timothy 1,139
γινώσκεις,know,V-PIA-2S,G1097,2 Timothy 1,140
ἐνδυναμοῦ,be strong,V-PMM/P-2S,G1743,2 Timothy 2,141
πολλῶν,many,Adj-GMP,G4183,2 Timothy 2,142
μαρτύρων,witnesses,N-GMP,G3144,2 Timothy 2,143
παράθου,entrust,V-AMM-2S,G3908,2 Timothy 2,144
πιστοῖς,to faithful,Adj-DMP,G4103,2 Timothy 2,145
ἀνθρώποις,men,N-DMP,G444,2 Timothy 2,146
ἱκανοὶ,sufficient,Adj-NMP,G2425,2 Timothy 2,147
ἑτέρους,others,Adj-AMP,G2087,2 Timothy 2,148
διδάξαι,to teach,V-ANA,G1321,2 Timothy 2,149
στρατιώτης,soldier,N-NMS,G4757,2 Timothy 2,150
οὐδεὶς,No one,Adj-NMS,G3762,2 Timothy 2,151
στρατευόμενος,serving as a soldier,V-PPM-NMS,G4754,2 Timothy 2,152
ἐμπλέκεται,entangles himself,V-PIM/P-3S,G1707,2 Timothy 2,153
βίου,life,N-GMS,G979,2 Timothy 2,154
πραγματείαις,affairs,N-DFP,G4230,2 Timothy 2,155
στρατολογήσαντι,having enlisted him,V-APA-DMS,G4758,2 Timothy 2,156
ἀρέσῃ,he might please,V-ASA-3S,G700,2 Timothy 2,157
ἐὰν,If,Conj,G1437,2 Timothy 2,158
ἀθλῇ,competes,V-PSA-3S,G118,2 Timothy 2,159
τις,anyone,IPro-NMS,G5100,2 Timothy 2,160
στεφανοῦται,he is crowned,V-PIM/P-3S,G4737,2 Timothy 2,161
νομίμως,lawfully,Adv,G3545,2 Timothy 2,162
κοπιῶντα,hardworking,V-PPA-AMS,G2872,2 Timothy 2,163
γεωργὸν,farmer,N-AMS,G1092,2 Timothy 2,164
δεῖ,it is necessary,V-PIA-3S,G1163,2 Timothy 2,165
καρπῶν,fruits,N-GMP,G2590,2 Timothy 2,166
μεταλαμβάνειν,to partake,V-PNA,G3335,2 Timothy 2,167
νόει,Consider,V-PMA-2S,G3539,2 Timothy 2,168
λέγω,I am saying,V-PIA-1S,G3004,2 Timothy 2,169
σύνεσιν,understanding,N-AFS,G4907,2 Timothy 2,170
Μνημόνευε,Remember,V-PMA-2S,G3421,2 Timothy 2,171
ἐγηγερμένον,having been raised,V-RPM/P-AMS,G1453,2 Timothy 2,172
ἐκ,out from,Prep,G1537,2 Timothy 2,173
νεκρῶν,the dead,Adj-GMP,G3498,2 Timothy 2,174
σπέρματος,seed,N-GNS,G4690,2 Timothy 2,175
Δαυίδ,of David,N-GMS,G1138,2 Timothy 2,176
κακοπαθῶ,I suffer hardship,V-PIA-1S,G2553,2 Timothy 2,177
μέχρι,even to,Prep,G3360,2 Timothy 2,178
δεσμῶν,chains,N-GMP,G1199,2 Timothy 2,179
κακοῦργος,an evildoer,Adj-NMS,G2557,2 Timothy 2,180
δέδεται,is bound,V-RIM/P-3S,G1210,2 Timothy 2,181
ὑπομένω,I endure,V-PIA-1S,G5278,2 Timothy 2,182
ἐκλεκτούς,elect,Adj-AMP,G1588,2 Timothy 2,183
σωτηρίας,the salvation,N-GFS,G4991,2 Timothy 2,184
τύχωσιν,may obtain,V-ASA-3P,G5177,2 Timothy 2,185
μετὰ,with,Prep,G3326,2 Timothy 2,186
δόξης,glory,N-GFS,G1391,2 Timothy 2,187
Εἰ,If,Conj,G1487,2 Timothy 2,188
συναπεθάνομεν,we have died together with Him,V-AIA-1P,G4880,2 Timothy 2,189
συζήσομεν,we will live together with Him,V-FIA-1P,G4800,2 Timothy 2,190
συμβασιλεύσομεν,we will reign together with Him,V-FIA-1P,G4821,2 Timothy 2,191
ἀρνησόμεθα,we will deny Him,V-FIM-1P,G720,2 Timothy 2,192
κἀκεῖνος,He also,DPro-NMS,G2548,2 Timothy 2,193
ἀπιστοῦμεν,we are faithless,V-PIA-1P,G569,2 Timothy 2,194
μένει,remains,V-PIA-3S,G3306,2 Timothy 2,195
ἑαυτὸν,Himself,RefPro-AM3S,G1438,2 Timothy 2,196
δύναται,He is able,V-PIM/P-3S,G1410,2 Timothy 2,197
ὑπομίμνῃσκε,remind them,V-PMA-2S,G5279,2 Timothy 2,198
διαμαρτυρόμενος,solemnly charging them,V-PPM/P-NMS,G1263,2 Timothy 2,199
ἐνώπιον,before,Prep,G1799,2 Timothy 2,200
λογομαχεῖν,to quarrel about words,V-PNA,G3054,2 Timothy 2,201
ἐπ,for,Prep,G1909,2 Timothy 2,202
χρήσιμον,profitable,Adj-ANS,G5539,2 Timothy 2,203
καταστροφῇ,the subversion,N-DFS,G2692,2 Timothy 2,204
Σπούδασον,Hasten,V-AMA-2S,G4704,2 Timothy 2,205
σεαυτὸν,yourself,PPro-AM2S,G4572,2 Timothy 2,206
δόκιμον,approved,Adj-AMS,G1384,2 Timothy 2,207
παραστῆσαι,to present,V-ANA,G3936,2 Timothy 2,208
ἐργάτην,a workman,N-AMS,G2040,2 Timothy 2,209
ἀνεπαίσχυντον,not ashamed,Adj-AMS,G422,2 Timothy 2,210
ὀρθοτομοῦντα,accurately handling,V-PPA-AMS,G3718,2 Timothy 2,211
ἀληθείας,of truth,N-GFS,G225,2 Timothy 2,212
βεβήλους,worldly,Adj-AFP,G952,2 Timothy 2,213
κενοφωνίας,empty babblings,N-AFP,G2757,2 Timothy 2,214
περιΐστασο,avoid,V-PMM-2S,G4026,2 Timothy 2,215
πλεῖον,to more,Adj-ANS-C,G4119,2 Timothy 2,216
προκόψουσιν,they will lead,V-FIA-3P,G4298,2 Timothy 2,217
ἀσεβείας,ungodliness,N-GFS,G763,2 Timothy 2,218
γάγγραινα,gangrene,N-NFS,G1044,2 Timothy 2,219
νομὴν,pasture to grow,N-AFS,G3542,2 Timothy 2,220
Ὑμέναιος,Hymenaeus,N-NMS,G5211,2 Timothy 2,221
Φιλητός,Philetus,N-NMS,G5372,2 Timothy 2,222
ἠστόχησαν,have gone astray,V-AIA-3P,G795,2 Timothy 2,223
ἀνάστασιν,resurrection,N-AFS,G386,2 Timothy 2,224
ἤδη,already,Adv,G2235,2 Timothy 2,225
ἀνατρέπουσιν,they are overthrowing,V-PIA-3P,G396,2 Timothy 2,226
μέντοι,Nevertheless,Conj,G3305,2 Timothy 2,227
στερεὸς,the firm,Adj-NMS,G4731,2 Timothy 2,228
θεμέλιος,foundation,N-NMS,G2310,2 Timothy 2,229
ἕστηκεν,stands,V-RIA-3S,G2476,2 Timothy 2,230
σφραγῖδα,seal,N-AFS,G4973,2 Timothy 2,231
Ἀποστήτω,Let depart,V-AMA-3S,G868,2 Timothy 2,232
ἀδικίας,iniquity,N-GFS,G93,2 Timothy 2,233
ὀνομάζων,naming,V-PPA-NMS,G3687,2 Timothy 2,234
ὄνομα,name,N-ANS,G3686,2 Timothy 2,235
μεγάλῃ,a great,Adj-DFS,G3173,2 Timothy 2,236
οἰκίᾳ,house,N-DFS,G3614,2 Timothy 2,237
μόνον,only,Adv,G3440,2 Timothy 2,238
σκεύη,vessels,N-NNP,G4632,2 Timothy 2,239
χρυσᾶ,golden,Adj-NNP,G5552,2 Timothy 2,240
ἀργυρᾶ,silver,Adj-NNP,G693,2 Timothy 2,241
ξύλινα,wooden,Adj-NNP,G3585,2 Timothy 2,242
ὀστράκινα,earthen,Adj-NNP,G3749,2 Timothy 2,243
τιμὴν,honor,N-AFS,G5092,2 Timothy 2,244
ἀτιμίαν,dishonor,N-AFS,G819,2 Timothy 2,245
ἐκκαθάρῃ,shall have cleansed,V-ASA-3S,G1571,2 Timothy 2,246
ἡγιασμένον,having been sanctified,V-RPM/P-NNS,G37,2 Timothy 2,247
εὔχρηστον,useful,Adj-NNS,G2173,2 Timothy 2,248
δεσπότῃ,Master,N-DMS,G1203,2 Timothy 2,249
ἀγαθὸν,good,Adj-ANS,G18,2 Timothy 2,250
ἡτοιμασμένον,having been prepared,V-RPM/P-NNS,G2090,2 Timothy 2,251
νεωτερικὰς,youthful,Adj-AFP,G3512,2 Timothy 2,252
ἐπιθυμίας,lusts,N-AFP,G1939,2 Timothy 2,253
φεῦγε,flee,V-PMA-2S,G5343,2 Timothy 2,254
δίωκε,pursue,V-PMA-2S,G1377,2 Timothy 2,255
δικαιοσύνην,righteousness,N-AFS,G1343,2 Timothy 2,256
ἐπικαλουμένων,calling on,V-PPM-GMP,G1941,2 Timothy 2,257
καρδίας,a heart,N-GFS,G2588,2 Timothy 2,258
μωρὰς,foolish,Adj-AFP,G3474,2 Timothy 2,259
ἀπαιδεύτους,ignorant,Adj-AFP,G521,2 Timothy 2,260
ζητήσεις,speculations,N-AFP,G2214,2 Timothy 2,261
παραιτοῦ,refuse,V-PMM/P-2S,G3868,2 Timothy 2,262
γεννῶσιν,they breed,V-PIA-3P,G1080,2 Timothy 2,263
μάχας,quarrels,N-AFP,G3163,2 Timothy 2,264
δοῦλον,The bond-servant,N-AMS,G1401,2 Timothy 2,265
μάχεσθαι,to quarrel,V-PNM/P,G3164,2 Timothy 2,266
ἤπιον,gentle,Adj-AMS,G2261,2 Timothy 2,267
πρὸς,toward,Prep,G4314,2 Timothy 2,268
διδακτικόν,able to teach,Adj-AMS,G1317,2 Timothy 2,269
ἀνεξίκακον,forbearing,Adj-AMS,G420,2 Timothy 2,270
πραΰτητι,gentleness,N-DFS,G4240,2 Timothy 2,271
παιδεύοντα,disciplining,V-PPA-AMS,G3811,2 Timothy 2,272
ἀντιδιατιθεμένους,opposing,V-PPM-AMP,G475,2 Timothy 2,273
ποτε,ever,Conj,G4219,2 Timothy 2,274
μετάνοιαν,repentance,N-AFS,G3341,2 Timothy 2,275
ἐπίγνωσιν,a knowledge,N-AFS,G1922,2 Timothy 2,276
ἀνανήψωσιν,they might come to their senses,V-ASA-3P,G366,2 Timothy 2,277
διαβόλου,devil,Adj-GMS,G1228,2 Timothy 2,278
παγίδος,snare,N-GFS,G3803,2 Timothy 2,279
ἐζωγρημένοι,having been captured,V-RPM/P-NMP,G2221,2 Timothy 2,280
ὑπ,by,Prep,G5259,2 Timothy 2,281
ἐσχάταις,the last,Adj-DFP,G2078,2 Timothy 3,282
ἐνστήσονται,will be present,V-FIM-3P,G1764,2 Timothy 3,283
καιροὶ,times,N-NMP,G2540,2 Timothy 3,284
χαλεποί,difficult,Adj-NMP,G5467,2 Timothy 3,285
φίλαυτοι,lovers of self,Adj-NMP,G5367,2 Timothy 3,286
φιλάργυροι,lovers of money,Adj-NMP,G5366,2 Timothy 3,287
ἀλαζόνες,boastful,N-NMP,G213,2 Timothy 3,288
ὑπερήφανοι,proud,Adj-NMP,G5244,2 Timothy 3,289
βλάσφημοι,abusive,Adj-NMP,G989,2 Timothy 3,290
γονεῦσιν,to parents,N-DMP,G1118,2 Timothy 3,291
ἀπειθεῖς,disobedient,Adj-NMP,G545,2 Timothy 3,292
ἀχάριστοι,ungrateful,Adj-NMP,G884,2 Timothy 3,293
ἀνόσιοι,unholy,Adj-NMP,G462,2 Timothy 3,294
ἄστοργοι,unloving,Adj-NMP,G794,2 Timothy 3,295
ἄσπονδοι,implacable,Adj-NMP,G786,2 Timothy 3,296
ἀκρατεῖς,without self-control,Adj-NMP,G193,2 Timothy 3,297
ἀνήμεροι,savage,Adj-NMP,G434,2 Timothy 3,298
ἀφιλάγαθοι,without love of good,Adj-NMP,G865,2 Timothy 3,299
προδόται,treacherous,N-NMP,G4273,2 Timothy 3,300
προπετεῖς,reckless,Adj-NMP,G4312,2 Timothy 3,301
τετυφωμένοι,puffed up,V-RPM/P-NMP,G5187,2 Timothy 3,302
φιλήδονοι,lovers of pleasure,Adj-NMP,G5369,2 Timothy 3,303
μᾶλλον,rather,Adv,G3123,2 Timothy 3,304
ἢ,than,Conj,G2228,2 Timothy 3,305
φιλόθεοι,lovers of God,Adj-NMP,G5377,2 Timothy 3,306
μόρφωσιν,a form,N-AFS,G3446,2 Timothy 3,307
εὐσεβείας,of godliness,N-GFS,G2150,2 Timothy 3,308
ἀποτρέπου,turn away from,V-PMM-2S,G665,2 Timothy 3,309
ἐνδύνοντες,entering,V-PPA-NMP,G1744,2 Timothy 3,310
αἰχμαλωτίζοντες,taking captive,V-PPA-NMP,G163,2 Timothy 3,311
γυναικάρια,weak women,N-ANP,G1133,2 Timothy 3,312
σεσωρευμένα,burdened,V-RPM/P-ANP,G4987,2 Timothy 3,313
ἁμαρτίαις,with sins,N-DFP,G266,2 Timothy 3,314
ἀγόμενα,being led away,V-PPM/P-ANP,G71,2 Timothy 3,315
ποικίλαις,various,Adj-DFP,G4164,2 Timothy 3,316
πάντοτε,always,Adv,G3842,2 Timothy 3,317
μανθάνοντα,learning,V-PPA-ANP,G3129,2 Timothy 3,318
μηδέποτε,never,Adv,G3368,2 Timothy 3,319
ἐλθεῖν,to come,V-ANA,G2064,2 Timothy 3,320
τρόπον,way,N-AMS,G5158,2 Timothy 3,321
Ἰάννης,Jannes,N-NMS,G2389,2 Timothy 3,322
Ἰαμβρῆς,Jambres,N-NMS,G2387,2 Timothy 3,323
ἀντέστησαν,opposed,V-AIA-3P,G436,2 Timothy 3,324
Μωϋσεῖ,Moses,N-DMS,G3475,2 Timothy 3,325
οὕτως,so,Adv,G3779,2 Timothy 3,326
κατεφθαρμένοι,being depraved,V-RPM/P-NMP,G2704,2 Timothy 3,327
νοῦν,in mind,N-AMS,G3563,2 Timothy 3,328
ἀδόκιμοι,disqualified,Adj-NMP,G96,2 Timothy 3,329
ἄνοια,the folly,N-NFS,G454,2 Timothy 3,330
ἔκδηλος,plain,Adj-NFS,G1552,2 Timothy 3,331
παρηκολούθησάς,have closely followed,V-AIA-2S,G3877,2 Timothy 3,332
διδασκαλίᾳ,teaching,N-DFS,G1319,2 Timothy 3,333
ἀγωγῇ,conduct,N-DFS,G72,2 Timothy 3,334
μακροθυμίᾳ,patience,N-DFS,G3115,2 Timothy 3,335
ὑπομονῇ,endurance,N-DFS,G5281,2 Timothy 3,336
διωγμοῖς,persecutions,N-DMP,G1375,2 Timothy 3,337
παθήμασιν,sufferings,N-DNP,G3804,2 Timothy 3,338
οἷά,such as,RelPro-NNP,G3634,2 Timothy 3,339
Ἀντιοχείᾳ,Antioch,N-DFS,G490,2 Timothy 3,340
Ἰκονίῳ,Iconium,N-DNS,G2430,2 Timothy 3,341
Λύστροις,Lystra,N-DNP,G3082,2 Timothy 3,342
ὑπήνεγκα,I endured,V-AIA-1S,G5297,2 Timothy 3,343
ἐρρύσατο,delivered,V-AIM-3S,G4506,2 Timothy 3,344
θέλοντες,desiring,V-PPA-NMP,G2309,2 Timothy 3,345
ζῆν ,to live,V-PNA,G2198,2 Timothy 3,346
εὐσεβῶς,piously,Adv,G2153,2 Timothy 3,347
πονηροὶ,Evil,Adj-NMP,G4190,2 Timothy 3,348
γόητες,imposters,N-NMP,G1114,2 Timothy 3,349
χεῖρον,worse,Adj-ANS-C,G5501,2 Timothy 3,350
πλανῶντες,deceiving,V-PPA-NMP,G4105,2 Timothy 3,351
ἐπιστώθης,have been assured of,V-AIP-2S,G4104,2 Timothy 3,352
τίνων,whom,IPro-GMP,G5101,2 Timothy 3,353
βρέφους,childhood,N-GNS,G1025,2 Timothy 3,354
ἱερὰ,sacred,Adj-ANP,G2413,2 Timothy 3,355
γράμματα,writings,N-ANP,G1121,2 Timothy 3,356
σοφίσαι,to make wise,V-ANA,G4679,2 Timothy 3,357
γραφὴ,Scripture is,N-NFS,G1124,2 Timothy 3,358
θεόπνευστος,God-breathed,Adj-NFS,G2315,2 Timothy 3,359
ὠφέλιμος,profitable,Adj-NFS,G5624,2 Timothy 3,360
ἐλεγμόν,conviction,N-AMS,G1650,2 Timothy 3,361
ἐπανόρθωσιν,correction,N-AFS,G1882,2 Timothy 3,362
παιδείαν,training,N-AFS,G3809,2 Timothy 3,363
ἄρτιος,complete,Adj-NMS,G739,2 Timothy 3,364
ἐξηρτισμένος,having been fully equipped,V-RPM/P-NMS,G1822,2 Timothy 3,365
μέλλοντος,being about,V-PPA-GMS,G3195,2 Timothy 4,366
κρίνειν,to judge,V-PNA,G2919,2 Timothy 4,367
βασιλείαν,kingdom,N-AFS,G932,2 Timothy 4,368
κήρυξον,Preach,V-AMA-2S,G2784,2 Timothy 4,369
ἐπίστηθι,be ready,V-AMA-2S,G2186,2 Timothy 4,370
εὐκαίρως,in season,Adv,G2122,2 Timothy 4,371
ἀκαίρως,and out of season,Adv,G171,2 Timothy 4,372
ἔλεγξον,convict,V-AMA-2S,G1651,2 Timothy 4,373
ἐπιτίμησον,rebuke,V-AMA-2S,G2008,2 Timothy 4,374
παρακάλεσον,and exhort,V-AMA-2S,G3870,2 Timothy 4,375
διδαχῇ,instruction,N-DFS,G1322,2 Timothy 4,376
ὅτε,when,Adv,G3753,2 Timothy 4,377
ἀνέξονται,they will endure,V-FIM-3P,G430,2 Timothy 4,378
ἐπισωρεύσουσιν,they will gather around them,V-FIA-3P,G2002,2 Timothy 4,379
κνηθόμενοι,having an itching,V-PPM/P-NMP,G2833,2 Timothy 4,380
ἀκοήν,ear,N-AFS,G189,2 Timothy 4,381
μύθους,myths,N-AMP,G3454,2 Timothy 4,382
ἐκτραπήσονται,they will be turned aside,V-FIP-3P,G1624,2 Timothy 4,383
νῆφε,be sober,V-PMA-2S,G3525,2 Timothy 4,384
ποίησον,do,V-AMA-2S,G4160,2 Timothy 4,385
εὐαγγελιστοῦ,of an evangelist,N-GMS,G2099,2 Timothy 4,386
διακονίαν,ministry,N-AFS,G1248,2 Timothy 4,387
πληροφόρησον,fully carry out,V-AMA-2S,G4135,2 Timothy 4,388
σπένδομαι,am being poured out,V-PIM/P-1S,G4689,2 Timothy 4,389
ἀναλύσεώς,departure,N-GFS,G359,2 Timothy 4,390
ἀγῶνα,fight,N-AMS,G73,2 Timothy 4,391
ἠγώνισμαι,I have fought,V-RIM/P-1S,G75,2 Timothy 4,392
δρόμον,race,N-AMS,G1408,2 Timothy 4,393
τετέλεκα,I have finished,V-RIA-1S,G5055,2 Timothy 4,394
τετήρηκα,I have kept,V-RIA-1S,G5083,2 Timothy 4,395
λοιπὸν,From now on,Adj-ANS,G3063,2 Timothy 4,396
ἀπόκειταί,is laid up,V-PIM/P-3S,G606,2 Timothy 4,397
στέφανος,crown,N-NMS,G4735,2 Timothy 4,398
ἀποδώσει,will award,V-FIA-3S,G591,2 Timothy 4,399
δίκαιος,righteous,Adj-NMS,G1342,2 Timothy 4,400
κριτής,judge,N-NMS,G2923,2 Timothy 4,401
