Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal
ὑμεῖς,You are,PPro-N2P,G4771,1 Thessalonians 2,252
μάρτυρες,witnesses,N-NMP,G3144,1 Thessalonians 2,253
ὁ,-,Art-NMS,G3588,1 Thessalonians 2,254
Θεός,God,N-NMS,G2316,1 Thessalonians 2,255
ὁσίως,holily,Adv,G3743,1 Thessalonians 2,256
δικαίως,righteously,Adv,G1346,1 Thessalonians 2,257
ἀμέμπτως,blamelessly,Adv,G274,1 Thessalonians 2,258
τοῖς,those,Art-DMP,G3588,1 Thessalonians 2,259
πιστεύουσιν,believing,V-PPA-DMP,G4100,1 Thessalonians 2,260
καθάπερ,just as,Adv,G2509,1 Thessalonians 2,261
ἕνα,one,Adj-AMS,G1520,1 Thessalonians 2,262
ἕκαστον,each,Adj-AMS,G1538,1 Thessalonians 2,263
πατὴρ,a father,N-NMS,G3962,1 Thessalonians 2,264
ἑαυτοῦ,his own,RefPro-GM3S,G1438,1 Thessalonians 2,265
παρακαλοῦντες,exhorting,V-PPA-NMP,G3870,1 Thessalonians 2,266
παραμυθούμενοι,comforting,V-PPM/P-NMP,G3888,1 Thessalonians 2,267
μαρτυρόμενοι,charging,V-PPM/P-NMP,G3143,1 Thessalonians 2,268
περιπατεῖν,to walk,V-PNA,G4043,1 Thessalonians 2,269
ἀξίως,worthily,Adv,G516,1 Thessalonians 2,270
καλοῦντος,calls,V-PPA-GMS,G2564,1 Thessalonians 2,271
βασιλείαν,kingdom,N-AFS,G932,1 Thessalonians 2,272
Καὶ,And,Conj,G2532,1 Thessalonians 2,273
διὰ,because of,Prep,G1223,1 Thessalonians 2,274
τοῦτο,this,DPro-ANS,G3778,1 Thessalonians 2,275
ἡμεῖς,we,PPro-N1P,G1473,1 Thessalonians 2,276
εὐχαριστοῦμεν,give thanks,V-PIA-1P,G2168,1 Thessalonians 2,277
ἀδιαλείπτως,unceasingly,Adv,G89,1 Thessalonians 2,278
παραλαβόντες,having received,V-APA-NMP,G3880,1 Thessalonians 2,279
λόγον,the word,N-AMS,G3056,1 Thessalonians 2,280
ἀκοῆς,by your hearing,N-GFS,G189,1 Thessalonians 2,281
παρ,from,Prep,G3844,1 Thessalonians 2,282
ἐδέξασθε,you accepted,V-AIM-2P,G1209,1 Thessalonians 2,283
ἀληθῶς ,truly,Adv,G230,1 Thessalonians 2,284
ἐστὶν,it is,V-PIA-3S,G1510,1 Thessalonians 2,285
ὃς,which,RelPro-NMS,G3739,1 Thessalonians 2,286
ἐνεργεῖται,works,V-PIM-3S,G1754,1 Thessalonians 2,287
Ὑμεῖς,You,PPro-N2P,G4771,1 Thessalonians 2,288
μιμηταὶ,imitators,N-NMP,G3402,1 Thessalonians 2,289
τῶν,of the,Art-GFP,G3588,1 Thessalonians 2,290
ἐκκλησιῶν,churches,N-GFP,G1577,1 Thessalonians 2,291
οὐσῶν,being,V-PPA-GFP,G1510,1 Thessalonians 2,292
τῇ,-,Art-DFS,G3588,1 Thessalonians 2,293
Ἰουδαίᾳ,Judea,N-DFS,G2449,1 Thessalonians 2,294
Χριστῷ,Christ,N-DMS,G5547,1 Thessalonians 2,295
Ἰησοῦ,Jesus,N-DMS,G2424,1 Thessalonians 2,296
αὐτὰ,as them,PPro-AN3P,G846,1 Thessalonians 2,297
ἐπάθετε,suffered,V-AIA-2P,G3958,1 Thessalonians 2,298
τῶν,the,Art-GMP,G3588,1 Thessalonians 2,299
ἰδίων,own,Adj-GMP,G2398,1 Thessalonians 2,300
συμφυλετῶν,countrymen,N-GMP,G4853,1 Thessalonians 2,301
αὐτοὶ,they,PPro-NM3P,G846,1 Thessalonians 2,302
Ἰουδαίων,Jews,Adj-GMP,G2453,1 Thessalonians 2,303
Κύριον,Lord,N-AMS,G2962,1 Thessalonians 2,304
ἀποκτεινάντων,having killed,V-APA-GMP,G615,1 Thessalonians 2,305
Ἰησοῦν,Jesus,N-AMS,G2424,1 Thessalonians 2,306
τοὺς,their own,Art-AMP,G3588,1 Thessalonians 2,307
προφήτας,prophets,N-AMP,G4396,1 Thessalonians 2,308
ἡμᾶς,us,PPro-A1P,G1473,1 Thessalonians 2,309
ἐκδιωξάντων,having driven out,V-APA-GMP,G1559,1 Thessalonians 2,310
ἀρεσκόντων,pleasing,V-PPA-GMP,G700,1 Thessalonians 2,311
πᾶσιν,all,Adj-DMP,G3956,1 Thessalonians 2,312
ἐναντίων,who are set against,Adj-GMP,G1727,1 Thessalonians 2,313
κωλυόντων,hindering,V-PPA-GMP,G2967,1 Thessalonians 2,314
τοῖς,to the,Art-DNP,G3588,1 Thessalonians 2,315
ἔθνεσιν,Gentiles,N-DNP,G1484,1 Thessalonians 2,316
ἵνα,that,Conj,G2443,1 Thessalonians 2,317
σωθῶσιν,they might be saved,V-ASP-3P,G4982,1 Thessalonians 2,318
ἀναπληρῶσαι,to fill up,V-ANA,G378,1 Thessalonians 2,319
αὐτῶν,their,PPro-GM3P,G846,1 Thessalonians 2,320
ἁμαρτίας,sins,N-AFP,G266,1 Thessalonians 2,321
πάντοτε,always,Adv,G3842,1 Thessalonians 2,322
ἔφθασεν,Has come,V-AIA-3S,G5348,1 Thessalonians 2,323
δὲ,now,Conj,G1161,1 Thessalonians 2,324
ἐπ,upon,Prep,G1909,1 Thessalonians 2,325
αὐτοὺς,them,PPro-AM3P,G846,1 Thessalonians 2,326
ἡ,the,Art-NFS,G3588,1 Thessalonians 2,327
ὀργὴ,wrath,N-NFS,G3709,1 Thessalonians 2,328
τέλος,utmost,N-ANS,G5056,1 Thessalonians 2,329
Ἡμεῖς,We,PPro-N1P,G1473,1 Thessalonians 2,330
δέ,however,Conj,G1161,1 Thessalonians 2,331
ἀπορφανισθέντες,having been bereaved,V-APP-NMP,G642,1 Thessalonians 2,332
καιρὸν,the time,N-AMS,G2540,1 Thessalonians 2,333
ὥρας,of an hour,N-GFS,G5610,1 Thessalonians 2,334
προσώπῳ,in face,N-DNS,G4383,1 Thessalonians 2,335
καρδίᾳ,in heart,N-DFS,G2588,1 Thessalonians 2,336
περισσοτέρως,more abundantly,Adv,G4057,1 Thessalonians 2,337
ἐσπουδάσαμεν,were eager,V-AIA-1P,G4704,1 Thessalonians 2,338
πρόσωπον,face,N-ANS,G4383,1 Thessalonians 2,339
ἰδεῖν,to see,V-ANA,G3708,1 Thessalonians 2,340
πολλῇ,great,Adj-DFS,G4183,1 Thessalonians 2,341
ἐπιθυμίᾳ,desire,N-DFS,G1939,1 Thessalonians 2,342
ἠθελήσαμεν,we wanted,V-AIA-1P,G2309,1 Thessalonians 2,343
ἐλθεῖν,to come,V-ANA,G2064,1 Thessalonians 2,344
ἐγὼ,I,PPro-N1S,G1473,1 Thessalonians 2,345
μὲν,indeed,Prtcl,G3303,1 Thessalonians 2,346
Παῦλος,Paul,N-NMS,G3972,1 Thessalonians 2,347
ἅπαξ,once,Adv,G530,1 Thessalonians 2,348
δίς,twice,Adv,G1364,1 Thessalonians 2,349
ἐνέκοψεν,hindered,V-AIA-3S,G1465,1 Thessalonians 2,350
Σατανᾶς,Satan,N-NMS,G4567,1 Thessalonians 2,351
τίς,Who is,IPro-NFS,G5101,1 Thessalonians 2,352
ἐλπὶς,hope,N-NFS,G1680,1 Thessalonians 2,353
ἢ,or,Conj,G2228,1 Thessalonians 2,354
χαρὰ,joy,N-NFS,G5479,1 Thessalonians 2,355
στέφανος,crown,N-NMS,G4735,1 Thessalonians 2,356
καυχήσεως,of boasting,N-GFS,G2746,1 Thessalonians 2,357
οὐχὶ,are not,IntPrtcl,G3780,1 Thessalonians 2,358
ἔμπροσθεν,before,Prep,G1715,1 Thessalonians 2,359
Κυρίου,Lord,N-GMS,G2962,1 Thessalonians 2,360
Ἰησοῦ,Jesus,N-GMS,G2424,1 Thessalonians 2,361
αὐτοῦ,His,PPro-GM3S,G846,1 Thessalonians 2,362
παρουσίᾳ,coming,N-DFS,G3952,1 Thessalonians 2,363
ἐστε,are,V-PIA-2P,G1510,1 Thessalonians 2,364
δόξα,glory,N-NFS,G1391,1 Thessalonians 2,365
χαρά,joy,N-NFS,G5479,1 Thessalonians 2,366
Διὸ,Therefore,Conj,G1352,1 Thessalonians 3,367
μηκέτι,no longer,Adv,G3371,1 Thessalonians 3,368
στέγοντες,enduring,V-PPA-NMP,G4722,1 Thessalonians 3,369
εὐδοκήσαμεν,we thought it best,V-AIA-1P,G2106,1 Thessalonians 3,370
καταλειφθῆναι,to be left behind,V-ANP,G2641,1 Thessalonians 3,371
ἐν,in,Prep,G1722,1 Thessalonians 3,372
Ἀθήναις,Athens,N-DFP,G116,1 Thessalonians 3,373
μόνοι,alone,Adj-NMP,G3441,1 Thessalonians 3,374
καὶ,and,Conj,G2532,1 Thessalonians 3,375
ἐπέμψαμεν,we sent,V-AIA-1P,G3992,1 Thessalonians 3,376
Τιμόθεον,Timothy,N-AMS,G5095,1 Thessalonians 3,377
τὸν,the,Art-AMS,G3588,1 Thessalonians 3,378
ἀδελφὸν,brother,N-AMS,G80,1 Thessalonians 3,379
ἡμῶν,of us,PPro-G1P,G1473,1 Thessalonians 3,380
συνεργὸν,fellow worker,Adj-AMS,G4904,1 Thessalonians 3,381
τοῦ,-,Art-GMS,G3588,1 Thessalonians 3,382
Θεοῦ,of God,N-GMS,G2316,1 Thessalonians 3,383
τῷ,the,Art-DNS,G3588,1 Thessalonians 3,384
εὐαγγελίῳ,gospel,N-DNS,G2098,1 Thessalonians 3,385
Χριστοῦ,of Christ,N-GMS,G5547,1 Thessalonians 3,386
εἰς,in order,Prep,G1519,1 Thessalonians 3,387
τὸ,-,Art-ANS,G3588,1 Thessalonians 3,388
στηρίξαι,to strengthen,V-ANA,G4741,1 Thessalonians 3,389
ὑμᾶς,you,PPro-A2P,G4771,1 Thessalonians 3,390
παρακαλέσαι,to encourage,V-ANA,G3870,1 Thessalonians 3,391
ὑπὲρ,concerning,Prep,G5228,1 Thessalonians 3,392
τῆς,the,Art-GFS,G3588,1 Thessalonians 3,393
πίστεως,faith,N-GFS,G4102,1 Thessalonians 3,394
ὑμῶν,of you,PPro-G2P,G4771,1 Thessalonians 3,395
μηδένα,no one,Adj-AMS,G3367,1 Thessalonians 3,396
σαίνεσθαι,be moved,V-PNM/P,G4525,1 Thessalonians 3,397
ταῖς,the,Art-DFP,G3588,1 Thessalonians 3,398
θλίψεσιν,tribulations,N-DFP,G2347,1 Thessalonians 3,399
ταύταις,these,DPro-DFP,G3778,1 Thessalonians 3,400
αὐτοὶ,Yourselves,PPro-NM3P,G846,1 Thessalonians 3,401
