Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal
ὑπομονήν,endurance,N-AFS,G5281,2 Peter 1,56
φιλαδελφίαν,brotherly affection,N-AFS,G5360,2 Peter 1,57
ἀγάπην,love,N-AFS,G26,2 Peter 1,58
γὰρ,for,Conj,G1063,2 Peter 1,59
ὑπάρχοντα,being,V-PPA-NNP,G5225,2 Peter 1,60
πλεονάζοντα,abounding,V-PPA-NNP,G4121,2 Peter 1,61
οὐκ,neither,Adv,G3756,2 Peter 1,62
ἀργοὺς,idle,Adj-AMP,G692,2 Peter 1,63
οὐδὲ,nor,Conj,G3761,2 Peter 1,64
ἀκάρπους,unfruitful,Adj-AMP,G175,2 Peter 1,65
καθίστησιν,make you,V-PIA-3S,G2525,2 Peter 1,66
εἰς,as to,Prep,G1519,2 Peter 1,67
μὴ,not,Adv,G3361,2 Peter 1,68
πάρεστιν,are present,V-PIA-3S,G3918,2 Peter 1,69
τυφλός,blind,Adj-NMS,G5185,2 Peter 1,70
ἐστιν,he is,V-PIA-3S,G1510,2 Peter 1,71
μυωπάζων,being short sighted,V-PPA-NMS,G3467,2 Peter 1,72
λήθην,forgetfulness,N-AFS,G3024,2 Peter 1,73
λαβὼν,having received,V-APA-NMS,G2983,2 Peter 1,74
καθαρισμοῦ,purification,N-GMS,G2512,2 Peter 1,75
πάλαι,former,Adv,G3819,2 Peter 1,76
ἁμαρτιῶν,sins,N-GFP,G266,2 Peter 1,77
Διὸ,Therefore,Conj,G1352,2 Peter 1,78
μᾶλλον,rather,Adv,G3123,2 Peter 1,79
ἀδελφοί,brothers,N-VMP,G80,2 Peter 1,80
σπουδάσατε,be diligent,V-AMA-2P,G4704,2 Peter 1,81
βεβαίαν,sure,Adj-AFS,G949,2 Peter 1,82
κλῆσιν,calling,N-AFS,G2821,2 Peter 1,83
ἐκλογὴν,election,N-AFS,G1589,2 Peter 1,84
ποιεῖσθαι,to make,V-PNM,G4160,2 Peter 1,85
πταίσητέ,shall you stumble,V-ASA-2P,G4417,2 Peter 1,86
ποτε,at any time,Prtcl,G4218,2 Peter 1,87
οὕτως,In this way,Adv,G3779,2 Peter 1,88
πλουσίως,richly,Adv,G4146,2 Peter 1,89
εἴσοδος,entrance,N-NFS,G1529,2 Peter 1,90
αἰώνιον,eternal,Adj-AFS,G166,2 Peter 1,91
βασιλείαν,kingdom,N-AFS,G932,2 Peter 1,92
μελλήσω,I will be ready,V-FIA-1S,G3195,2 Peter 1,93
ἀεὶ,always,Adv,G104,2 Peter 1,94
ὑπομιμνῄσκειν,to remind,V-PNA,G5279,2 Peter 1,95
