Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal
οὗτός,This,DPro-NMS,G3778,2 John 1,96
ὁ,the,Art-NMS,G3588,2 John 1,97
πλάνος,deceiver,Adj-NMS,G4108,2 John 1,98
ἀντίχριστος,antichrist,N-NMS,G500,2 John 1,99
βλέπετε,Watch,V-PMA-2P,G991,2 John 1,100
ἑαυτούς,yourselves,RefPro-AM3P,G1438,2 John 1,101
ἀπολέσητε,you should lose,V-ASA-2P,G622,2 John 1,102
ἃ,what things,RelPro-ANP,G3739,2 John 1,103
εἰργασάμεθα,we have worked for,V-AIM-1P,G2038,2 John 1,104
μισθὸν,a reward,N-AMS,G3408,2 John 1,105
πλήρη,full,Adj-AMS,G4134,2 John 1,106
ἀπολάβητε,you may receive,V-ASA-2P,G618,2 John 1,107
πᾶς,Anyone,Adj-NMS,G3956,2 John 1,108
προάγων,going on ahead,V-PPA-NMS,G4254,2 John 1,109
μένων,abiding,V-PPA-NMS,G3306,2 John 1,110
τῇ,the,Art-DFS,G3588,2 John 1,111
διδαχῇ,teaching,N-DFS,G1322,2 John 1,112
Θεὸν,God,N-AMS,G2316,2 John 1,113
ἔχει,has,V-PIA-3S,G2192,2 John 1,114
οὗτος,this one,DPro-NMS,G3778,2 John 1,115
Πατέρα,Father,N-AMS,G3962,2 John 1,116
Υἱὸν,Son,N-AMS,G5207,2 John 1,117
Εἴ,If,Conj,G1487,2 John 1,118
τις,anyone,IPro-NMS,G5100,2 John 1,119
ἔρχεται,comes,V-PIM/P-3S,G2064,2 John 1,120
πρὸς,to,Prep,G4314,2 John 1,121
ὑμᾶς,you,PPro-A2P,G4771,2 John 1,122
ταύτην,this,DPro-AFS,G3778,2 John 1,123
διδαχὴν,teaching,N-AFS,G1322,2 John 1,124
οὐ,not,Adv,G3756,2 John 1,125
φέρει,does bring,V-PIA-3S,G5342,2 John 1,126
λαμβάνετε,receive,V-PMA-2P,G2983,2 John 1,127
αὐτὸν,him,PPro-AM3S,G846,2 John 1,128
οἰκίαν,the house,N-AFS,G3614,2 John 1,129
χαίρειν,to rejoice,V-PNA,G5463,2 John 1,130
αὐτῷ,him,PPro-DM3S,G846,2 John 1,131
λέγετε,tell,V-PMA-2P,G3004,2 John 1,132
λέγων,telling,V-PPA-NMS,G3004,2 John 1,133
γὰρ,for,Conj,G1063,2 John 1,134
κοινωνεῖ,partakes,V-PIA-3S,G2841,2 John 1,135
ἔργοις,works,N-DNP,G2041,2 John 1,136
πονηροῖς,evil,Adj-DNP,G4190,2 John 1,137
Πολλὰ,Many things,Adj-ANP,G4183,2 John 1,138
ἔχων,having,V-PPA-NMS,G2192,2 John 1,139
ὑμῖν,to you,PPro-D2P,G4771,2 John 1,140
γράφειν,to write,V-PNA,G1125,2 John 1,141
ἐβουλήθην,I purposed,V-AIP-1S,G1014,2 John 1,142
χάρτου,paper,N-GMS,G5489,2 John 1,143
μέλανος,ink,N-GNS,G3188,2 John 1,144
ἐλπίζω,I hope,V-PIA-1S,G1679,2 John 1,145
γενέσθαι,to come,V-ANM,G1096,2 John 1,146
στόμα,mouth,N-ANS,G4750,2 John 1,147
λαλῆσαι,to speak,V-ANA,G2980,2 John 1,148
χαρὰ,joy,N-NFS,G5479,2 John 1,149
πεπληρωμένη,having been completed,V-RPM/P-NFS,G4137,2 John 1,150
ᾖ,may be,V-PSA-3S,G1510,2 John 1,151
Ἀσπάζεταί,Greet,V-PIM/P-3S,G782,2 John 1,152
τὰ,the,Art-NNP,G3588,2 John 1,153
τέκνα,children,N-NNP,G5043,2 John 1,154
τῆς,of the,Art-GFS,G3588,2 John 1,155
ἀδελφῆς,sister,N-GFS,G79,2 John 1,156
ἐκλεκτῆς,elect,Adj-GFS,G1588,2 John 1,157
Ἀμήν,Amen,Heb,G281,2 John 1,158
