Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal
διδόντος,inflicting,V-PPA-GMS,G1325,2 Thessalonians 1,91
ἐκδίκησιν,vengeance,N-AFS,G1557,2 Thessalonians 1,92
μὴ,not,Adv,G3361,2 Thessalonians 1,93
εἰδόσιν,knowing,V-RPA-DMP,G1492,2 Thessalonians 1,94
Θεὸν,God,N-AMS,G2316,2 Thessalonians 1,95
ὑπακούουσιν,obeying,V-PPA-DMP,G5219,2 Thessalonians 1,96
τῷ,the,Art-DNS,G3588,2 Thessalonians 1,97
εὐαγγελίῳ,gospel,N-DNS,G2098,2 Thessalonians 1,98
οἵτινες,who,RelPro-NMP,G3748,2 Thessalonians 1,99
δίκην,the penalty,N-AFS,G1349,2 Thessalonians 1,100
τίσουσιν,will suffer,V-FIA-3P,G5099,2 Thessalonians 1,101
ὄλεθρον,of destruction,N-AMS,G3639,2 Thessalonians 1,102
αἰώνιον,eternal,Adj-AMS,G166,2 Thessalonians 1,103
προσώπου,the presence,N-GNS,G4383,2 Thessalonians 1,104
δόξης,glory,N-GFS,G1391,2 Thessalonians 1,105
ἰσχύος,power,N-GFS,G2479,2 Thessalonians 1,106
ὅταν,when,Conj,G3752,2 Thessalonians 1,107
ἔλθῃ,He shall come,V-ASA-3S,G2064,2 Thessalonians 1,108
ἐνδοξασθῆναι,to be glorified,V-ANP,G1740,2 Thessalonians 1,109
ἁγίοις,saints,Adj-DMP,G40,2 Thessalonians 1,110
θαυμασθῆναι,to be marveled at,V-ANP,G2296,2 Thessalonians 1,111
πιστεύσασιν,having believed,V-APA-DMP,G4100,2 Thessalonians 1,112
ἐπιστεύθη,was believed,V-AIP-3S,G4100,2 Thessalonians 1,113
τὸ,the,Art-NNS,G3588,2 Thessalonians 1,114
μαρτύριον,testimony,N-NNS,G3142,2 Thessalonians 1,115
ἐφ,to,Prep,G1909,2 Thessalonians 1,116
ἡμέρᾳ,day,N-DFS,G2250,2 Thessalonians 1,117
ἐκείνῃ,that,DPro-DFS,G1565,2 Thessalonians 1,118
Εἰς,for,Prep,G1519,2 Thessalonians 1,119
ὃ,which,RelPro-ANS,G3739,2 Thessalonians 1,120
προσευχόμεθα,we pray,V-PIM/P-1P,G4336,2 Thessalonians 1,121
ἵνα,that,Conj,G2443,2 Thessalonians 1,122
ἀξιώσῃ,He may count worthy,V-ASA-3S,G515,2 Thessalonians 1,123
κλήσεως,calling,N-GFS,G2821,2 Thessalonians 1,124
ὁ,of the,Art-NMS,G3588,2 Thessalonians 1,125
Θεὸς,God,N-NMS,G2316,2 Thessalonians 1,126
πληρώσῃ,He may fulfill,V-ASA-3S,G4137,2 Thessalonians 1,127
πᾶσαν,every,Adj-AFS,G3956,2 Thessalonians 1,128
εὐδοκίαν,good pleasure,N-AFS,G2107,2 Thessalonians 1,129
ἀγαθωσύνης,of goodness,N-GFS,G19,2 Thessalonians 1,130
ἔργον,work,N-ANS,G2041,2 Thessalonians 1,131
δυνάμει,power,N-DFS,G1411,2 Thessalonians 1,132
ὅπως,so that,Conj,G3704,2 Thessalonians 1,133
ἐνδοξασθῇ,may be glorified,V-ASP-3S,G1740,2 Thessalonians 1,134
ὄνομα,name,N-NNS,G3686,2 Thessalonians 1,135
ὑμεῖς,you,PPro-N2P,G4771,2 Thessalonians 1,136
αὐτῷ,Him,PPro-DM3S,G846,2 Thessalonians 1,137
κατὰ,according to,Prep,G2596,2 Thessalonians 1,138
τὴν,the,Art-AFS,G3588,2 Thessalonians 1,139
χάριν,grace,N-AFS,G5485,2 Thessalonians 1,140
Ἐρωτῶμεν,We implore,V-PIA-1P,G2065,2 Thessalonians 2,141
δὲ,now,Conj,G1161,2 Thessalonians 2,142
ὑμᾶς,you,PPro-A2P,G4771,2 Thessalonians 2,143
ἀδελφοί,brothers,N-VMP,G80,2 Thessalonians 2,144
ὑπὲρ,by,Prep,G5228,2 Thessalonians 2,145
τῆς,the,Art-GFS,G3588,2 Thessalonians 2,146
παρουσίας,coming,N-GFS,G3952,2 Thessalonians 2,147
τοῦ,of the,Art-GMS,G3588,2 Thessalonians 2,148
Κυρίου,Lord,N-GMS,G2962,2 Thessalonians 2,149
ἡμῶν,of us,PPro-G1P,G1473,2 Thessalonians 2,150
Ἰησοῦ,Jesus,N-GMS,G2424,2 Thessalonians 2,151
Χριστοῦ,Christ,N-GMS,G5547,2 Thessalonians 2,152
καὶ,and,Conj,G2532,2 Thessalonians 2,153
ἐπισυναγωγῆς,gathering together,N-GFS,G1997,2 Thessalonians 2,154
ἐπ,unto,Prep,G1909,2 Thessalonians 2,155
αὐτόν,Him,PPro-AM3S,G846,2 Thessalonians 2,156
εἰς,for,Prep,G1519,2 Thessalonians 2,157
τὸ,-,Art-ANS,G3588,2 Thessalonians 2,158
μὴ,not,Adv,G3361,2 Thessalonians 2,159
ταχέως,quickly,Adv,G5030,2 Thessalonians 2,160
σαλευθῆναι,to be shaken,V-ANP,G4531,2 Thessalonians 2,161
ἀπὸ,in,Prep,G575,2 Thessalonians 2,162
νοὸς,mind,N-GMS,G3563,2 Thessalonians 2,163
μηδὲ,nor,Conj,G3366,2 Thessalonians 2,164
θροεῖσθαι,to be troubled,V-PNM/P,G2360,2 Thessalonians 2,165
μήτε,neither,Conj,G3383,2 Thessalonians 2,166
διὰ,by,Prep,G1223,2 Thessalonians 2,167
πνεύματος,spirit,N-GNS,G4151,2 Thessalonians 2,168
λόγου,word,N-GMS,G3056,2 Thessalonians 2,169
δι,by,Prep,G1223,2 Thessalonians 2,170
ἐπιστολῆς,letter,N-GFS,G1992,2 Thessalonians 2,171
ὡς,as if,Adv,G5613,2 Thessalonians 2,172
ὅτι,that,Conj,G3754,2 Thessalonians 2,173
ἐνέστηκεν,is present,V-RIA-3S,G1764,2 Thessalonians 2,174
ἡ,the,Art-NFS,G3588,2 Thessalonians 2,175
ἡμέρα,day,N-NFS,G2250,2 Thessalonians 2,176
μή,No,Adv,G3361,2 Thessalonians 2,177
τις,one,IPro-NMS,G5100,2 Thessalonians 2,178
ἐξαπατήσῃ,should deceive,V-ASA-3S,G1818,2 Thessalonians 2,179
κατὰ,in,Prep,G2596,2 Thessalonians 2,180
μηδένα,not one,Adj-AMS,G3367,2 Thessalonians 2,181
τρόπον,way,N-AMS,G5158,2 Thessalonians 2,182
ἐὰν,if,Conj,G1437,2 Thessalonians 2,183
ἔλθῃ,shall have come,V-ASA-3S,G2064,2 Thessalonians 2,184
ἀποστασία,apostasy,N-NFS,G646,2 Thessalonians 2,185
πρῶτον,first,Adv-S,G4412,2 Thessalonians 2,186
ἀποκαλυφθῇ,shall have been revealed,V-ASP-3S,G601,2 Thessalonians 2,187
ὁ,the,Art-NMS,G3588,2 Thessalonians 2,188
ἄνθρωπος,man,N-NMS,G444,2 Thessalonians 2,189
ἀνομίας,of lawlessness,N-GFS,G458,2 Thessalonians 2,190
υἱὸς,son,N-NMS,G5207,2 Thessalonians 2,191
ἀπωλείας,of destruction,N-GFS,G684,2 Thessalonians 2,192
ἀντικείμενος,opposing,V-PPM/P-NMS,G480,2 Thessalonians 2,193
ὑπεραιρόμενος,exalting himself,V-PPM/P-NMS,G5229,2 Thessalonians 2,194
ἐπὶ,above,Prep,G1909,2 Thessalonians 2,195
πάντα,every,Adj-AMS,G3956,2 Thessalonians 2,196
λεγόμενον,so-called,V-PPM/P-AMS,G3004,2 Thessalonians 2,197
Θεὸν,god,N-AMS,G2316,2 Thessalonians 2,198
ἢ,or,Conj,G2228,2 Thessalonians 2,199
σέβασμα,object of worship,N-ANS,G4574,2 Thessalonians 2,200
ὥστε,so as for,Conj,G5620,2 Thessalonians 2,201
αὐτὸν,him,PPro-AM3S,G846,2 Thessalonians 2,202
τὸν,the,Art-AMS,G3588,2 Thessalonians 2,203
ναὸν,temple,N-AMS,G3485,2 Thessalonians 2,204
Θεοῦ,of God,N-GMS,G2316,2 Thessalonians 2,205
καθίσαι,to sit down,V-ANA,G2523,2 Thessalonians 2,206
ἀποδεικνύντα,setting forth,V-PPA-AMS,G584,2 Thessalonians 2,207
ἑαυτὸν,he himself,RefPro-AM3S,G1438,2 Thessalonians 2,208
ἔστιν,is,V-PIA-3S,G1510,2 Thessalonians 2,209
Θεός,God,N-NMS,G2316,2 Thessalonians 2,210
Οὐ,Not,Adv,G3756,2 Thessalonians 2,211
μνημονεύετε,do you remember,V-PIA-2P,G3421,2 Thessalonians 2,212
ἔτι,yet,Adv,G2089,2 Thessalonians 2,213
ὢν,being,V-PPA-NMS,G1510,2 Thessalonians 2,214
πρὸς,with,Prep,G4314,2 Thessalonians 2,215
ταῦτα,these things,DPro-ANP,G3778,2 Thessalonians 2,216
ἔλεγον,I was saying,V-IIA-1S,G2036,2 Thessalonians 2,217
ὑμῖν,to you,PPro-D2P,G4771,2 Thessalonians 2,218
νῦν,now,Adv,G3568,2 Thessalonians 2,219
κατέχον,is restraining,V-PPA-ANS,G2722,2 Thessalonians 2,220
οἴδατε,you know,V-RIA-2P,G1492,2 Thessalonians 2,221
ἀποκαλυφθῆναι,to be revealed,V-ANP,G601,2 Thessalonians 2,222
ἐν,in,Prep,G1722,2 Thessalonians 2,223
τῷ,-,Art-DMS,G3588,2 Thessalonians 2,224
ἑαυτοῦ,his,RefPro-GM3S,G1438,2 Thessalonians 2,225
καιρῷ,time,N-DMS,G2540,2 Thessalonians 2,226
τὸ,The,Art-NNS,G3588,2 Thessalonians 2,227
γὰρ,for,Conj,G1063,2 Thessalonians 2,228
μυστήριον,mystery,N-NNS,G3466,2 Thessalonians 2,229
ἤδη,already,Adv,G2235,2 Thessalonians 2,230
ἐνεργεῖται,is working,V-PIM-3S,G1754,2 Thessalonians 2,231
μόνον,only there is,Adv,G3440,2 Thessalonians 2,232
κατέχων,restraining it,V-PPA-NMS,G2722,2 Thessalonians 2,233
ἄρτι,at present,Adv,G737,2 Thessalonians 2,234
ἕως,until,Conj,G2193,2 Thessalonians 2,235
ἐκ,out of,Prep,G1537,2 Thessalonians 2,236
μέσου,the midst,Adj-GNS,G3319,2 Thessalonians 2,237
γένηται,he might be gone,V-ASM-3S,G1096,2 Thessalonians 2,238
τότε,then,Adv,G5119,2 Thessalonians 2,239
ἀποκαλυφθήσεται,will be revealed,V-FIP-3S,G601,2 Thessalonians 2,240
ἄνομος,lawless one,Adj-NMS,G459,2 Thessalonians 2,241
ὃν,whom,RelPro-AMS,G3739,2 Thessalonians 2,242
Κύριος,Lord,N-NMS,G2962,2 Thessalonians 2,243
Ἰησοῦς,Jesus,N-NMS,G2424,2 Thessalonians 2,244
ἀνελεῖ,will slay,V-FIA-3S,G337,2 Thessalonians 2,245
τῷ,with the,Art-DNS,G3588,2 Thessalonians 2,246
πνεύματι,breath,N-DNS,G4151,2 Thessalonians 2,247
τοῦ,of the,Art-GNS,G3588,2 Thessalonians 2,248
στόματος,mouth,N-GNS,G4750,2 Thessalonians 2,249
αὐτοῦ,of Him,PPro-GM3S,G846,2 Thessalonians 2,250
καταργήσει,will annul,V-FIA-3S,G2673,2 Thessalonians 2,251
τῇ,by the,Art-DFS,G3588,2 Thessalonians 2,252
ἐπιφανείᾳ,appearing,N-DFS,G2015,2 Thessalonians 2,253
οὗ,whose,RelPro-GMS,G3739,2 Thessalonians 2,254
ἐστιν,is,V-PIA-3S,G1510,2 Thessalonians 2,255
παρουσία,coming,N-NFS,G3952,2 Thessalonians 2,256
κατ,according to,Prep,G2596,2 Thessalonians 2,257
ἐνέργειαν,the working,N-AFS,G1753,2 Thessalonians 2,258
Σατανᾶ,of Satan,N-GMS,G4567,2 Thessalonians 2,259
πάσῃ,every,Adj-DFS,G3956,2 Thessalonians 2,260
δυνάμει,power,N-DFS,G1411,2 Thessalonians 2,261
σημείοις,in signs,N-DNP,G4592,2 Thessalonians 2,262
τέρασιν,in wonders,N-DNP,G5059,2 Thessalonians 2,263
ψεύδους,of falsehood,N-GNS,G5579,2 Thessalonians 2,264
ἀπάτῃ,deceit,N-DFS,G539,2 Thessalonians 2,265
ἀδικίας,of wickedness,N-GFS,G93,2 Thessalonians 2,266
τοῖς,unto those,Art-DMP,G3588,2 Thessalonians 2,267
ἀπολλυμένοις,perishing,V-PPM/P-DMP,G622,2 Thessalonians 2,268
ἀνθ,in return for,Prep,G473,2 Thessalonians 2,269
ὧν,which,RelPro-GNP,G3739,2 Thessalonians 2,270
τὴν,the,Art-AFS,G3588,2 Thessalonians 2,271
ἀγάπην,love,N-AFS,G26,2 Thessalonians 2,272
ἀληθείας,truth,N-GFS,G225,2 Thessalonians 2,273
οὐκ,not,Adv,G3756,2 Thessalonians 2,274
ἐδέξαντο,they received,V-AIM-3P,G1209,2 Thessalonians 2,275
σωθῆναι,to be saved,V-ANP,G4982,2 Thessalonians 2,276
αὐτούς,them,PPro-AM3P,G846,2 Thessalonians 2,277
τοῦτο,this,DPro-ANS,G3778,2 Thessalonians 2,278
πέμπει,will send,V-PIA-3S,G3992,2 Thessalonians 2,279
αὐτοῖς,to them,PPro-DM3P,G846,2 Thessalonians 2,280
Θεὸς,God,N-NMS,G2316,2 Thessalonians 2,281
πλάνης,of delusion,N-GFS,G4106,2 Thessalonians 2,282
πιστεῦσαι,to believe,V-ANA,G4100,2 Thessalonians 2,283
αὐτοὺς,them,PPro-AM3P,G846,2 Thessalonians 2,284
ψεύδει,is false,N-DNS,G5579,2 Thessalonians 2,285
ἵνα,in order that,Conj,G2443,2 Thessalonians 2,286
κριθῶσιν,should be judged,V-ASP-3P,G2919,2 Thessalonians 2,287
πάντες,all,Adj-NMP,G3956,2 Thessalonians 2,288
οἱ,those,Art-NMP,G3588,2 Thessalonians 2,289
πιστεύσαντες,having believed,V-APA-NMP,G4100,2 Thessalonians 2,290
ἀληθείᾳ,truth,N-DFS,G225,2 Thessalonians 2,291
ἀλλὰ,but,Conj,G235,2 Thessalonians 2,292
εὐδοκήσαντες,having delighted,V-APA-NMP,G2106,2 Thessalonians 2,293
ἀδικίᾳ,in unrighteousness,N-DFS,G93,2 Thessalonians 2,294
Ἡμεῖς,We,PPro-N1P,G1473,2 Thessalonians 2,295
ὀφείλομεν,ought,V-PIA-1P,G3784,2 Thessalonians 2,296
εὐχαριστεῖν,to give thanks,V-PNA,G2168,2 Thessalonians 2,297
Θεῷ,to God,N-DMS,G2316,2 Thessalonians 2,298
πάντοτε,always,Adv,G3842,2 Thessalonians 2,299
περὶ,concerning,Prep,G4012,2 Thessalonians 2,300
ὑμῶν,you,PPro-G2P,G4771,2 Thessalonians 2,301
ἀδελφοὶ,brothers,N-VMP,G80,2 Thessalonians 2,302
ἠγαπημένοι,beloved,V-RPM/P-VMP,G25,2 Thessalonians 2,303
ὑπὸ,by,Prep,G5259,2 Thessalonians 2,304
εἵλατο,has chosen,V-AIM-3S,G138,2 Thessalonians 2,305
ἀπ᾽,from,Prep,G575,2 Thessalonians 2,306
ἀρχῆς,the beginning,N-GFS,G746,2 Thessalonians 2,307
σωτηρίαν,salvation,N-AFS,G4991,2 Thessalonians 2,308
ἁγιασμῷ,the sanctification,N-DMS,G38,2 Thessalonians 2,309
Πνεύματος,of the Spirit,N-GNS,G4151,2 Thessalonians 2,310
πίστει,by faith,N-DFS,G4102,2 Thessalonians 2,311
ὃ,this,RelPro-ANS,G3739,2 Thessalonians 2,312
ἐκάλεσεν,He called,V-AIA-3S,G2564,2 Thessalonians 2,313
εὐαγγελίου,gospel,N-GNS,G2098,2 Thessalonians 2,314
περιποίησιν,the obtaining,N-AFS,G4047,2 Thessalonians 2,315
δόξης,of the glory,N-GFS,G1391,2 Thessalonians 2,316
Ἄρα,So,Conj,G686,2 Thessalonians 2,317
οὖν,then,Conj,G3767,2 Thessalonians 2,318
στήκετε,stand firm,V-PMA-2P,G4739,2 Thessalonians 2,319
κρατεῖτε,hold fast,V-PMA-2P,G2902,2 Thessalonians 2,320
τὰς,to the,Art-AFP,G3588,2 Thessalonians 2,321
παραδόσεις,traditions,N-AFP,G3862,2 Thessalonians 2,322
ἃς,that,RelPro-AFP,G3739,2 Thessalonians 2,323
ἐδιδάχθητε,you were taught,V-AIP-2P,G1321,2 Thessalonians 2,324
εἴτε,whether,Conj,G1535,2 Thessalonians 2,325
Αὐτὸς,Himself,PPro-NM3S,G846,2 Thessalonians 2,326
Χριστὸς,Christ,N-NMS,G5547,2 Thessalonians 2,327
