Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal
εὐαγγελίου,gospel,N-GNS,G2098,2 Timothy 1,137
εἰς,to,Prep,G1519,2 Timothy 1,138
ὃ,which,RelPro-ANS,G3739,2 Timothy 1,139
ἐτέθην,was appointed,V-AIP-1S,G5087,2 Timothy 1,140
ἐγὼ,I,PPro-N1S,G1473,2 Timothy 1,141
κήρυξ,a herald,N-NMS,G2783,2 Timothy 1,142
διδάσκαλος,a teacher,N-NMS,G1320,2 Timothy 1,143
ταῦτα,these things,DPro-ANP,G3778,2 Timothy 1,144
πάσχω,I suffer,V-PIA-1S,G3958,2 Timothy 1,145
ἀλλ,But,Conj,G235,2 Timothy 1,146
οὐκ,not,Adv,G3756,2 Timothy 1,147
ἐπαισχύνομαι,I am ashamed,V-PIM/P-1S,G1870,2 Timothy 1,148
οἶδα,I know,V-RIA-1S,G1492,2 Timothy 1,149
πεπίστευκα,I have believed,V-RIA-1S,G4100,2 Timothy 1,150
δυνατός,able,Adj-NMS,G1415,2 Timothy 1,151
παραθήκην,deposit entrusted,N-AFS,G3866,2 Timothy 1,152
φυλάξαι,to guard,V-ANA,G5442,2 Timothy 1,153
ἐκείνην,that,DPro-AFS,G1565,2 Timothy 1,154
ἡμέραν,day,N-AFS,G2250,2 Timothy 1,155
Ὑποτύπωσιν,The pattern,N-AFS,G5296,2 Timothy 1,156
ἔχε,retain,V-PMA-2S,G2192,2 Timothy 1,157
ὑγιαινόντων,of sound,V-PPA-GMP,G5198,2 Timothy 1,158
λόγων,words,N-GMP,G3056,2 Timothy 1,159
ὧν,which,RelPro-GMP,G3739,2 Timothy 1,160
παρ,from,Prep,G3844,2 Timothy 1,161
ἐμοῦ,me,PPro-G1S,G1473,2 Timothy 1,162
ἤκουσας,you did hear,V-AIA-2S,G191,2 Timothy 1,163
πίστει,the faith,N-DFS,G4102,2 Timothy 1,164
ἀγάπῃ,love,N-DFS,G26,2 Timothy 1,165
καλὴν,good,Adj-AFS,G2570,2 Timothy 1,166
φύλαξον,keep,V-AMA-2S,G5442,2 Timothy 1,167
Πνεύματος,the Spirit,N-GNS,G4151,2 Timothy 1,168
Ἁγίου,Holy,Adj-GNS,G40,2 Timothy 1,169
ἐνοικοῦντος,dwelling,V-PPA-GNS,G1774,2 Timothy 1,170
Οἶδας,You know,V-RIA-2S,G1492,2 Timothy 1,171
τοῦτο,this,DPro-ANS,G3778,2 Timothy 1,172
ἀπεστράφησάν,turned away from,V-AIP-3P,G654,2 Timothy 1,173
με,me,PPro-A1S,G1473,2 Timothy 1,174
πάντες,all,Adj-NMP,G3956,2 Timothy 1,175
οἱ,those,Art-NMP,G3588,2 Timothy 1,176
Ἀσίᾳ,Asia,N-DFS,G773,2 Timothy 1,177
Φύγελος,Phygelus,N-NMS,G5436,2 Timothy 1,178
Ἑρμογένης,Hermogenes,N-NMS,G2061,2 Timothy 1,179
Δῴη,May grant,V-AOA-3S,G1325,2 Timothy 1,180
ἔλεος,mercy,N-ANS,G1656,2 Timothy 1,181
Κύριος,Lord,N-NMS,G2962,2 Timothy 1,182
Ὀνησιφόρου,of Onesiphorus,N-GMS,G3683,2 Timothy 1,183
οἴκῳ,household,N-DMS,G3624,2 Timothy 1,184
πολλάκις,often,Adv,G4178,2 Timothy 1,185
ἀνέψυξεν,he refreshed,V-AIA-3S,G404,2 Timothy 1,186
ἅλυσίν,chain,N-AFS,G254,2 Timothy 1,187
ἐπαισχύνθη,he was ashamed of,V-AIP-3S,G1870,2 Timothy 1,188
γενόμενος,having arrived,V-APM-NMS,G1096,2 Timothy 1,189
Ῥώμῃ,Rome,N-DFS,G4516,2 Timothy 1,190
σπουδαίως,earnestly,Adv,G4709,2 Timothy 1,191
ἐζήτησέν,he sought out,V-AIA-3S,G2212,2 Timothy 1,192
εὗρεν,found me,V-AIA-3S,G2147,2 Timothy 1,193
αὐτῷ,unto him,PPro-DM3S,G846,2 Timothy 1,194
εὑρεῖν,to find,V-ANA,G2147,2 Timothy 1,195
παρὰ,from,Prep,G3844,2 Timothy 1,196
ἐκείνῃ,that,DPro-DFS,G1565,2 Timothy 1,197
ἡμέρᾳ,day,N-DFS,G2250,2 Timothy 1,198
ὅσα,how much,RelPro-ANP,G3745,2 Timothy 1,199
Ἐφέσῳ,Ephesus,N-DFS,G2181,2 Timothy 1,200
διηκόνησεν,he served,V-AIA-3S,G1247,2 Timothy 1,201
βέλτιον,very well,Adv-C,G957,2 Timothy 1,202
σὺ,you,PPro-N2S,G4771,2 Timothy 1,203
γινώσκεις,know,V-PIA-2S,G1097,2 Timothy 1,204
Σὺ,You,PPro-N2S,G4771,2 Timothy 2,205
οὖν,therefore,Conj,G3767,2 Timothy 2,206
τέκνον,child,N-VNS,G5043,2 Timothy 2,207
μου,of me,PPro-G1S,G1473,2 Timothy 2,208
ἐνδυναμοῦ,be strong,V-PMM/P-2S,G1743,2 Timothy 2,209
ἐν,in,Prep,G1722,2 Timothy 2,210
τῇ,the,Art-DFS,G3588,2 Timothy 2,211
χάριτι,grace,N-DFS,G5485,2 Timothy 2,212
Χριστῷ,Christ,N-DMS,G5547,2 Timothy 2,213
Ἰησοῦ,Jesus,N-DMS,G2424,2 Timothy 2,214
καὶ,And,Conj,G2532,2 Timothy 2,215
ἃ,the things which,RelPro-ANP,G3739,2 Timothy 2,216
ἤκουσας,you have heard,V-AIA-2S,G191,2 Timothy 2,217
παρ,from,Prep,G3844,2 Timothy 2,218
ἐμοῦ,me,PPro-G1S,G1473,2 Timothy 2,219
διὰ,among,Prep,G1223,2 Timothy 2,220
πολλῶν,many,Adj-GMP,G4183,2 Timothy 2,221
μαρτύρων,witnesses,N-GMP,G3144,2 Timothy 2,222
ταῦτα,these,DPro-ANP,G3778,2 Timothy 2,223
παράθου,entrust,V-AMM-2S,G3908,2 Timothy 2,224
πιστοῖς,to faithful,Adj-DMP,G4103,2 Timothy 2,225
ἀνθρώποις,men,N-DMP,G444,2 Timothy 2,226
οἵτινες,such as,RelPro-NMP,G3748,2 Timothy 2,227
ἱκανοὶ,sufficient,Adj-NMP,G2425,2 Timothy 2,228
ἔσονται,will be,V-FIM-3P,G1510,2 Timothy 2,229
ἑτέρους,others,Adj-AMP,G2087,2 Timothy 2,230
διδάξαι,to teach,V-ANA,G1321,2 Timothy 2,231
Συνκακοπάθησον,Share in suffering,V-AMA-2S,G4777,2 Timothy 2,232
ὡς,as,Adv,G5613,2 Timothy 2,233
καλὸς,a good,Adj-NMS,G2570,2 Timothy 2,234
στρατιώτης,soldier,N-NMS,G4757,2 Timothy 2,235
Χριστοῦ,of Christ,N-GMS,G5547,2 Timothy 2,236
Ἰησοῦ,Jesus,N-GMS,G2424,2 Timothy 2,237
οὐδεὶς,No one,Adj-NMS,G3762,2 Timothy 2,238
στρατευόμενος,serving as a soldier,V-PPM-NMS,G4754,2 Timothy 2,239
ἐμπλέκεται,entangles himself,V-PIM/P-3S,G1707,2 Timothy 2,240
ταῖς,in the,Art-DFP,G3588,2 Timothy 2,241
τοῦ,of this,Art-GMS,G3588,2 Timothy 2,242
βίου,life,N-GMS,G979,2 Timothy 2,243
πραγματείαις,affairs,N-DFP,G4230,2 Timothy 2,244
ἵνα,that,Conj,G2443,2 Timothy 2,245
τῷ,the one,Art-DMS,G3588,2 Timothy 2,246
στρατολογήσαντι,having enlisted him,V-APA-DMS,G4758,2 Timothy 2,247
ἀρέσῃ,he might please,V-ASA-3S,G700,2 Timothy 2,248
ἐὰν,If,Conj,G1437,2 Timothy 2,249
δὲ,now,Conj,G1161,2 Timothy 2,250
ἀθλῇ,competes,V-PSA-3S,G118,2 Timothy 2,251
τις,anyone,IPro-NMS,G5100,2 Timothy 2,252
οὐ,not,Adv,G3756,2 Timothy 2,253
στεφανοῦται,he is crowned,V-PIM/P-3S,G4737,2 Timothy 2,254
μὴ,not,Adv,G3361,2 Timothy 2,255
νομίμως,lawfully,Adv,G3545,2 Timothy 2,256
ἀθλήσῃ,he shall have competed,V-ASA-3S,G118,2 Timothy 2,257
τὸν,For the,Art-AMS,G3588,2 Timothy 2,258
κοπιῶντα,hardworking,V-PPA-AMS,G2872,2 Timothy 2,259
γεωργὸν,farmer,N-AMS,G1092,2 Timothy 2,260
δεῖ,it is necessary,V-PIA-3S,G1163,2 Timothy 2,261
πρῶτον,first,Adv-S,G4412,2 Timothy 2,262
τῶν,of the,Art-GMP,G3588,2 Timothy 2,263
καρπῶν,fruits,N-GMP,G2590,2 Timothy 2,264
μεταλαμβάνειν,to partake,V-PNA,G3335,2 Timothy 2,265
νόει,Consider,V-PMA-2S,G3539,2 Timothy 2,266
ὃ,the things,RelPro-ANS,G3739,2 Timothy 2,267
λέγω,I am saying,V-PIA-1S,G3004,2 Timothy 2,268
δώσει,will give,V-FIA-3S,G1325,2 Timothy 2,269
γάρ,for,Conj,G1063,2 Timothy 2,270
σοι,you,PPro-D2S,G4771,2 Timothy 2,271
ὁ,the,Art-NMS,G3588,2 Timothy 2,272
Κύριος,Lord,N-NMS,G2962,2 Timothy 2,273
σύνεσιν,understanding,N-AFS,G4907,2 Timothy 2,274
πᾶσιν,all things,Adj-DNP,G3956,2 Timothy 2,275
Μνημόνευε,Remember,V-PMA-2S,G3421,2 Timothy 2,276
Ἰησοῦν,Jesus,N-AMS,G2424,2 Timothy 2,277
Χριστὸν,Christ,N-AMS,G5547,2 Timothy 2,278
ἐγηγερμένον,having been raised,V-RPM/P-AMS,G1453,2 Timothy 2,279
ἐκ,out from,Prep,G1537,2 Timothy 2,280
νεκρῶν,the dead,Adj-GMP,G3498,2 Timothy 2,281
σπέρματος,seed,N-GNS,G4690,2 Timothy 2,282
Δαυίδ,of David,N-GMS,G1138,2 Timothy 2,283
κατὰ,according to,Prep,G2596,2 Timothy 2,284
τὸ,-,Art-ANS,G3588,2 Timothy 2,285
εὐαγγέλιόν,gospel,N-ANS,G2098,2 Timothy 2,286
ᾧ,which,RelPro-DNS,G3739,2 Timothy 2,287
κακοπαθῶ,I suffer hardship,V-PIA-1S,G2553,2 Timothy 2,288
μέχρι,even to,Prep,G3360,2 Timothy 2,289
δεσμῶν,chains,N-GMP,G1199,2 Timothy 2,290
κακοῦργος,an evildoer,Adj-NMS,G2557,2 Timothy 2,291
ἀλλὰ,But,Conj,G235,2 Timothy 2,292
λόγος,word,N-NMS,G3056,2 Timothy 2,293
Θεοῦ,of God,N-GMS,G2316,2 Timothy 2,294
δέδεται,is bound,V-RIM/P-3S,G1210,2 Timothy 2,295
τοῦτο,this,DPro-ANS,G3778,2 Timothy 2,296
πάντα,all things,Adj-ANP,G3956,2 Timothy 2,297
ὑπομένω,I endure,V-PIA-1S,G5278,2 Timothy 2,298
τοὺς,the,Art-AMP,G3588,2 Timothy 2,299
ἐκλεκτούς,elect,Adj-AMP,G1588,2 Timothy 2,300
αὐτοὶ,they,PPro-NM3P,G846,2 Timothy 2,301
σωτηρίας,the salvation,N-GFS,G4991,2 Timothy 2,302
τύχωσιν,may obtain,V-ASA-3P,G5177,2 Timothy 2,303
τῆς,that is,Art-GFS,G3588,2 Timothy 2,304
μετὰ,with,Prep,G3326,2 Timothy 2,305
δόξης,glory,N-GFS,G1391,2 Timothy 2,306
αἰωνίου,eternal,Adj-GFS,G166,2 Timothy 2,307
Πιστὸς,Trustworthy is,Adj-NMS,G4103,2 Timothy 2,308
Εἰ,If,Conj,G1487,2 Timothy 2,309
γὰρ,for,Conj,G1063,2 Timothy 2,310
συναπεθάνομεν,we have died together with Him,V-AIA-1P,G4880,2 Timothy 2,311
συζήσομεν,we will live together with Him,V-FIA-1P,G4800,2 Timothy 2,312
εἰ,if,Conj,G1487,2 Timothy 2,313
ὑπομένομεν,we endure,V-PIA-1P,G5278,2 Timothy 2,314
συμβασιλεύσομεν,we will reign together with Him,V-FIA-1P,G4821,2 Timothy 2,315
ἀρνησόμεθα,we will deny Him,V-FIM-1P,G720,2 Timothy 2,316
κἀκεῖνος,He also,DPro-NMS,G2548,2 Timothy 2,317
ἀρνήσεται,will deny,V-FIM-3S,G720,2 Timothy 2,318
ἡμᾶς,us,PPro-A1P,G1473,2 Timothy 2,319
ἀπιστοῦμεν,we are faithless,V-PIA-1P,G569,2 Timothy 2,320
ἐκεῖνος,He,DPro-NMS,G1565,2 Timothy 2,321
πιστὸς,faithful,Adj-NMS,G4103,2 Timothy 2,322
μένει,remains,V-PIA-3S,G3306,2 Timothy 2,323
ἀρνήσασθαι,to deny,V-ANM,G720,2 Timothy 2,324
ἑαυτὸν,Himself,RefPro-AM3S,G1438,2 Timothy 2,325
δύναται,He is able,V-PIM/P-3S,G1410,2 Timothy 2,326
Ταῦτα,These things,DPro-ANP,G3778,2 Timothy 2,327
ὑπομίμνῃσκε,remind them,V-PMA-2S,G5279,2 Timothy 2,328
διαμαρτυρόμενος,solemnly charging them,V-PPM/P-NMS,G1263,2 Timothy 2,329
ἐνώπιον,before,Prep,G1799,2 Timothy 2,330
λογομαχεῖν,to quarrel about words,V-PNA,G3054,2 Timothy 2,331
ἐπ,for,Prep,G1909,2 Timothy 2,332
οὐδὲν,nothing,Adj-ANS,G3762,2 Timothy 2,333
χρήσιμον,profitable,Adj-ANS,G5539,2 Timothy 2,334
ἐπὶ,but to,Prep,G1909,2 Timothy 2,335
καταστροφῇ,the subversion,N-DFS,G2692,2 Timothy 2,336
ἀκουόντων,hearing,V-PPA-GMP,G191,2 Timothy 2,337
Σπούδασον,Hasten,V-AMA-2S,G4704,2 Timothy 2,338
σεαυτὸν,yourself,PPro-AM2S,G4572,2 Timothy 2,339
δόκιμον,approved,Adj-AMS,G1384,2 Timothy 2,340
παραστῆσαι,to present,V-ANA,G3936,2 Timothy 2,341
Θεῷ,to God,N-DMS,G2316,2 Timothy 2,342
ἐργάτην,a workman,N-AMS,G2040,2 Timothy 2,343
ἀνεπαίσχυντον,not ashamed,Adj-AMS,G422,2 Timothy 2,344
ὀρθοτομοῦντα,accurately handling,V-PPA-AMS,G3718,2 Timothy 2,345
λόγον,word,N-AMS,G3056,2 Timothy 2,346
ἀληθείας,of truth,N-GFS,G225,2 Timothy 2,347
Τὰς,-,Art-AFP,G3588,2 Timothy 2,348
βεβήλους,worldly,Adj-AFP,G952,2 Timothy 2,349
κενοφωνίας,empty babblings,N-AFP,G2757,2 Timothy 2,350
περιΐστασο,avoid,V-PMM-2S,G4026,2 Timothy 2,351
πλεῖον,to more,Adj-ANS-C,G4119,2 Timothy 2,352
προκόψουσιν,they will lead,V-FIA-3P,G4298,2 Timothy 2,353
ἀσεβείας,ungodliness,N-GFS,G763,2 Timothy 2,354
αὐτῶν,of them,PPro-GM3P,G846,2 Timothy 2,355
γάγγραινα,gangrene,N-NFS,G1044,2 Timothy 2,356
νομὴν,pasture to grow,N-AFS,G3542,2 Timothy 2,357
ἕξει,will have,V-FIA-3S,G2192,2 Timothy 2,358
ὧν,among whom,RelPro-GMP,G3739,2 Timothy 2,359
ἐστιν,are,V-PIA-3S,G1510,2 Timothy 2,360
Ὑμέναιος,Hymenaeus,N-NMS,G5211,2 Timothy 2,361
Φιλητός,Philetus,N-NMS,G5372,2 Timothy 2,362
περὶ,concerning,Prep,G4012,2 Timothy 2,363
τὴν,the,Art-AFS,G3588,2 Timothy 2,364
ἀλήθειαν,truth,N-AFS,G225,2 Timothy 2,365
ἠστόχησαν,have gone astray,V-AIA-3P,G795,2 Timothy 2,366
λέγοντες,asserting,V-PPA-NMP,G3004,2 Timothy 2,367
τὴν,the,Art-AFS,G3588,2 Timothy 2,368
ἀνάστασιν,resurrection,N-AFS,G386,2 Timothy 2,369
ἤδη,already,Adv,G2235,2 Timothy 2,370
γεγονέναι,to have taken place,V-RNA,G1096,2 Timothy 2,371
ἀνατρέπουσιν,they are overthrowing,V-PIA-3P,G396,2 Timothy 2,372
τήν,the,Art-AFS,G3588,2 Timothy 2,373
τινων,of some,IPro-GMP,G5100,2 Timothy 2,374
πίστιν,faith,N-AFS,G4102,2 Timothy 2,375
Ὁ,-,Art-NMS,G3588,2 Timothy 2,376
μέντοι,Nevertheless,Conj,G3305,2 Timothy 2,377
στερεὸς,the firm,Adj-NMS,G4731,2 Timothy 2,378
θεμέλιος,foundation,N-NMS,G2310,2 Timothy 2,379
ἕστηκεν,stands,V-RIA-3S,G2476,2 Timothy 2,380
ἔχων,having,V-PPA-NMS,G2192,2 Timothy 2,381
σφραγῖδα,seal,N-AFS,G4973,2 Timothy 2,382
ταύτην,this,DPro-AFS,G3778,2 Timothy 2,383
Ἔγνω,Knows,V-AIA-3S,G1097,2 Timothy 2,384
ὄντας,being,V-PPA-AMP,G1510,2 Timothy 2,385
αὐτοῦ,His,PPro-GM3S,G846,2 Timothy 2,386
καί,and,Conj,G2532,2 Timothy 2,387
Ἀποστήτω,Let depart,V-AMA-3S,G868,2 Timothy 2,388
ἀπὸ,from,Prep,G575,2 Timothy 2,389
ἀδικίας,iniquity,N-GFS,G93,2 Timothy 2,390
πᾶς,everyone,Adj-NMS,G3956,2 Timothy 2,391
ὀνομάζων,naming,V-PPA-NMS,G3687,2 Timothy 2,392
ὄνομα,name,N-ANS,G3686,2 Timothy 2,393
Κυρίου,of the Lord,N-GMS,G2962,2 Timothy 2,394
Ἐν,In,Prep,G1722,2 Timothy 2,395
μεγάλῃ,a great,Adj-DFS,G3173,2 Timothy 2,396
οἰκίᾳ,house,N-DFS,G3614,2 Timothy 2,397
οὐκ,not,Adv,G3756,2 Timothy 2,398
ἔστιν,there are,V-PIA-3S,G1510,2 Timothy 2,399
μόνον,only,Adv,G3440,2 Timothy 2,400
σκεύη,vessels,N-NNP,G4632,2 Timothy 2,401
χρυσᾶ,golden,Adj-NNP,G5552,2 Timothy 2,402
ἀργυρᾶ,silver,Adj-NNP,G693,2 Timothy 2,403
ξύλινα,wooden,Adj-NNP,G3585,2 Timothy 2,404
ὀστράκινα,earthen,Adj-NNP,G3749,2 Timothy 2,405
ἃ,some,RelPro-NNP,G3739,2 Timothy 2,406
μὲν,indeed,Conj,G3303,2 Timothy 2,407
εἰς,unto,Prep,G1519,2 Timothy 2,408
τιμὴν,honor,N-AFS,G5092,2 Timothy 2,409
ἀτιμίαν,dishonor,N-AFS,G819,2 Timothy 2,410
ἐκκαθάρῃ,shall have cleansed,V-ASA-3S,G1571,2 Timothy 2,411
τούτων,these,DPro-GNP,G3778,2 Timothy 2,412
ἔσται,he will be,V-FIM-3S,G1510,2 Timothy 2,413
σκεῦος,a vessel,N-NNS,G4632,2 Timothy 2,414
τιμήν,honor,N-AFS,G5092,2 Timothy 2,415
ἡγιασμένον,having been sanctified,V-RPM/P-NNS,G37,2 Timothy 2,416
εὔχρηστον,useful,Adj-NNS,G2173,2 Timothy 2,417
δεσπότῃ,Master,N-DMS,G1203,2 Timothy 2,418
πᾶν,every,Adj-ANS,G3956,2 Timothy 2,419
ἔργον,work,N-ANS,G2041,2 Timothy 2,420
