Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal
πάντα,all things,Adj-NNP,G3956,Colossians 1,154
ἐπὶ,upon,Prep,G1909,Colossians 1,155
γῆς,earth,N-GFS,G1093,Colossians 1,156
ὁρατὰ,visible,Adj-NNP,G3707,Colossians 1,157
ἀόρατα,invisible,Adj-NNP,G517,Colossians 1,158
εἴτε,whether,Conj,G1535,Colossians 1,159
θρόνοι,thrones,N-NMP,G2362,Colossians 1,160
κυριότητες,dominions,N-NFP,G2963,Colossians 1,161
ἀρχαὶ,rulers,N-NFP,G746,Colossians 1,162
ἐξουσίαι,authorities,N-NFP,G1849,Colossians 1,163
δι,through,Prep,G1223,Colossians 1,164
αὐτὸν,Him,PPro-AM3S,G846,Colossians 1,165
ἔκτισται,have been created,V-RIM/P-3S,G2936,Colossians 1,166
Καὶ,And,Conj,G2532,Colossians 1,167
αὐτός,He,PPro-NM3S,G846,Colossians 1,168
πρὸ,before,Prep,G4253,Colossians 1,169
πάντων,all things,Adj-GNP,G3956,Colossians 1,170
συνέστηκεν,hold together,V-RIA-3S,G4921,Colossians 1,171
ἡ,the,Art-NFS,G3588,Colossians 1,172
κεφαλὴ,head,N-NFS,G2776,Colossians 1,173
σώματος,body,N-GNS,G4983,Colossians 1,174
ἐκκλησίας,church,N-GFS,G1577,Colossians 1,175
ἡ,the,Art-NFS,G3588,Colossians 1,176
ἀρχή,beginning,N-NFS,G746,Colossians 1,177
νεκρῶν,dead,Adj-GMP,G3498,Colossians 1,178
γένηται,might be,V-ASM-3S,G1096,Colossians 1,179
πᾶσιν,all things,Adj-DNP,G3956,Colossians 1,180
αὐτὸς,He,PPro-NM3S,G846,Colossians 1,181
πρωτεύων,holding preeminence,V-PPA-NMS,G4409,Colossians 1,182
εὐδόκησεν,was pleased,V-AIA-3S,G2106,Colossians 1,183
πᾶν,all,Adj-ANS,G3956,Colossians 1,184
πλήρωμα,fullness,N-ANS,G4138,Colossians 1,185
κατοικῆσαι,to dwell,V-ANA,G2730,Colossians 1,186
ἀποκαταλλάξαι,to reconcile,V-ANA,G604,Colossians 1,187
τὰ,-,Art-ANP,G3588,Colossians 1,188
πάντα,all things,Adj-ANP,G3956,Colossians 1,189
αὐτόν,Himself,PPro-AM3S,G846,Colossians 1,190
εἰρηνοποιήσας,having made peace,V-APA-NMS,G1517,Colossians 1,191
αἵματος,blood,N-GNS,G129,Colossians 1,192
σταυροῦ,cross,N-GMS,G4716,Colossians 1,193
ποτε,once,Prtcl,G4218,Colossians 1,194
ὄντας,being,V-PPA-AMP,G1510,Colossians 1,195
ἀπηλλοτριωμένους,alienated,V-RPM/P-AMP,G526,Colossians 1,196
ἐχθροὺς,hostile,Adj-AMP,G2190,Colossians 1,197
διανοίᾳ,in mind,N-DFS,G1271,Colossians 1,198
τοῖς,the,Art-DNP,G3588,Colossians 1,199
ἔργοις,deeds,N-DNP,G2041,Colossians 1,200
πονηροῖς,evil,Adj-DNP,G4190,Colossians 1,201
νυνὶ,now,Adv,G3570,Colossians 1,202
δὲ,however,Conj,G1161,Colossians 1,203
ἀποκατήλλαξεν,He has reconciled You,V-AIA-3S,G604,Colossians 1,204
σώματι,body,N-DNS,G4983,Colossians 1,205
σαρκὸς,flesh,N-GFS,G4561,Colossians 1,206
θανάτου,death,N-GMS,G2288,Colossians 1,207
παραστῆσαι,to present,V-ANA,G3936,Colossians 1,208
ἀμώμους,unblemished,Adj-AMP,G299,Colossians 1,209
ἀνεγκλήτους,blameless,Adj-AMP,G410,Colossians 1,210
κατενώπιον,before,Prep,G2714,Colossians 1,211
εἴ,if,Conj,G1487,Colossians 1,212
γε,indeed,Prtcl,G1065,Colossians 1,213
ἐπιμένετε,you continue,V-PIA-2P,G1961,Colossians 1,214
πίστει,in the faith,N-DFS,G4102,Colossians 1,215
τεθεμελιωμένοι,established,V-RPM/P-NMP,G2311,Colossians 1,216
ἑδραῖοι,firm,Adj-NMP,G1476,Colossians 1,217
μὴ,not,Adv,G3361,Colossians 1,218
μετακινούμενοι,being moved away,V-PPM/P-NMP,G3334,Colossians 1,219
ἐλπίδος,hope,N-GFS,G1680,Colossians 1,220
οὗ,that,RelPro-GNS,G3739,Colossians 1,221
κηρυχθέντος,having been proclaimed,V-APP-GNS,G2784,Colossians 1,222
κτίσει,creation,N-DFS,G2937,Colossians 1,223
ὑπὸ,under,Prep,G5259,Colossians 1,224
τὸν,-,Art-AMS,G3588,Colossians 1,225
οὐρανόν,heaven,N-AMS,G3772,Colossians 1,226
ἐγενόμην,have become,V-AIM-1S,G1096,Colossians 1,227
ἐγὼ,I,PPro-N1S,G1473,Colossians 1,228
Νῦν,Now,Adv,G3568,Colossians 1,229
χαίρω,I rejoice,V-PIA-1S,G5463,Colossians 1,230
παθήμασιν,sufferings,N-DNP,G3804,Colossians 1,231
ἀνταναπληρῶ,I am filling up,V-PIA-1S,G466,Colossians 1,232
ὑστερήματα,is lacking,N-ANP,G5303,Colossians 1,233
θλίψεων,tribulations,N-GFP,G2347,Colossians 1,234
σαρκί,flesh,N-DFS,G4561,Colossians 1,235
μου,of me,PPro-G1S,G1473,Colossians 1,236
ὅ,which,RelPro-NNS,G3739,Colossians 1,237
ἐκκλησία,church,N-NFS,G1577,Colossians 1,238
οἰκονομίαν,administration,N-AFS,G3622,Colossians 1,239
δοθεῖσάν,having been given,V-APP-AFS,G1325,Colossians 1,240
μοι,me,PPro-D1S,G1473,Colossians 1,241
πληρῶσαι,to complete,V-ANA,G4137,Colossians 1,242
λόγον,word,N-AMS,G3056,Colossians 1,243
μυστήριον,mystery,N-ANS,G3466,Colossians 1,244
ἀποκεκρυμμένον,having been hidden,V-RPM/P-ANS,G613,Colossians 1,245
αἰώνων,ages,N-GMP,G165,Colossians 1,246
γενεῶν,generations,N-GFP,G1074,Colossians 1,247
νῦν,now,Adv,G3568,Colossians 1,248
ἐφανερώθη,having been manifested,V-AIP-3S,G5319,Colossians 1,249
οἷς,to whom,RelPro-DMP,G3739,Colossians 1,250
ἠθέλησεν,has willed,V-AIA-3S,G2309,Colossians 1,251
Θεὸς,God,N-NMS,G2316,Colossians 1,252
γνωρίσαι,to make known,V-ANA,G1107,Colossians 1,253
τί,what is,IPro-NNS,G5101,Colossians 1,254
τὸ,the,Art-NNS,G3588,Colossians 1,255
πλοῦτος,riches,N-NNS,G4149,Colossians 1,256
μυστηρίου,mystery,N-GNS,G3466,Colossians 1,257
τούτου,this,DPro-GNS,G3778,Colossians 1,258
ἔθνεσιν,Gentiles,N-DNP,G1484,Colossians 1,259
ὅ,which,RelPro-NNS,G3739,Colossians 1,260
Χριστὸς,Christ,N-NMS,G5547,Colossians 1,261
ἐλπὶς,hope,N-NFS,G1680,Colossians 1,262
ὃν,whom,RelPro-AMS,G3739,Colossians 1,263
καταγγέλλομεν,preach,V-PIA-1P,G2605,Colossians 1,264
νουθετοῦντες,admonishing,V-PPA-NMP,G3560,Colossians 1,265
πάντα,every,Adj-AMS,G3956,Colossians 1,266
ἄνθρωπον,man,N-AMS,G444,Colossians 1,267
διδάσκοντες,teaching,V-PPA-NMP,G1321,Colossians 1,268
παραστήσωμεν,we may present,V-ASA-1P,G3936,Colossians 1,269
τέλειον,perfect,Adj-AMS,G5046,Colossians 1,270
Εἰς,Unto,Prep,G1519,Colossians 1,271
ὃ,this,RelPro-ANS,G3739,Colossians 1,272
κοπιῶ,I toil,V-PIA-1S,G2872,Colossians 1,273
ἀγωνιζόμενος,striving,V-PPM/P-NMS,G75,Colossians 1,274
ἐνέργειαν,energy,N-AFS,G1753,Colossians 1,275
ἐνεργουμένην,working,V-PPM-AFS,G1754,Colossians 1,276
ἐμοὶ,me,PPro-D1S,G1473,Colossians 1,277
Θέλω,I want,V-PIA-1S,G2309,Colossians 2,278
γὰρ,for,Conj,G1063,Colossians 2,279
ὑμᾶς,you,PPro-A2P,G4771,Colossians 2,280
εἰδέναι,to know,V-RNA,G1492,Colossians 2,281
ἡλίκον,how great,Adj-AMS,G2245,Colossians 2,282
ἀγῶνα,a struggle,N-AMS,G73,Colossians 2,283
ἔχω,I am having,V-PIA-1S,G2192,Colossians 2,284
ὑπὲρ,for,Prep,G5228,Colossians 2,285
ὑμῶν,you,PPro-G2P,G4771,Colossians 2,286
καὶ,and,Conj,G2532,Colossians 2,287
τῶν,those,Art-GMP,G3588,Colossians 2,288
ἐν,in,Prep,G1722,Colossians 2,289
Λαοδικείᾳ,Laodicea,N-DFS,G2993,Colossians 2,290
ὅσοι,as many as,RelPro-NMP,G3745,Colossians 2,291
οὐχ,not,Adv,G3756,Colossians 2,292
ἑόρακαν,have seen,V-RIA-3P,G3708,Colossians 2,293
τὸ,the,Art-ANS,G3588,Colossians 2,294
πρόσωπόν,face,N-ANS,G4383,Colossians 2,295
μου,of me,PPro-G1S,G1473,Colossians 2,296
σαρκί,the flesh,N-DFS,G4561,Colossians 2,297
ἵνα,that,Conj,G2443,Colossians 2,298
παρακληθῶσιν,may be encouraged,V-ASP-3P,G3870,Colossians 2,299
αἱ,the,Art-NFP,G3588,Colossians 2,300
καρδίαι,hearts,N-NFP,G2588,Colossians 2,301
αὐτῶν,of them,PPro-GM3P,G846,Colossians 2,302
συμβιβασθέντες,having been knit together,V-APP-NMP,G4822,Colossians 2,303
ἀγάπῃ,love,N-DFS,G26,Colossians 2,304
εἰς,to,Prep,G1519,Colossians 2,305
πᾶν,all,Adj-ANS,G3956,Colossians 2,306
πλοῦτος,the riches,N-ANS,G4149,Colossians 2,307
τῆς,of the,Art-GFS,G3588,Colossians 2,308
πληροφορίας,full assurance,N-GFS,G4136,Colossians 2,309
συνέσεως,of understanding,N-GFS,G4907,Colossians 2,310
ἐπίγνωσιν,the knowledge,N-AFS,G1922,Colossians 2,311
τοῦ,of the,Art-GNS,G3588,Colossians 2,312
μυστηρίου,mystery,N-GNS,G3466,Colossians 2,313
τοῦ,-,Art-GMS,G3588,Colossians 2,314
Θεοῦ,of God,N-GMS,G2316,Colossians 2,315
Χριστοῦ,which is Christ,N-GMS,G5547,Colossians 2,316
ᾧ,whom,RelPro-DMS,G3739,Colossians 2,317
εἰσιν,are,V-PIA-3P,G1510,Colossians 2,318
πάντες,all,Adj-NMP,G3956,Colossians 2,319
οἱ,the,Art-NMP,G3588,Colossians 2,320
θησαυροὶ,treasures,N-NMP,G2344,Colossians 2,321
σοφίας,of wisdom,N-GFS,G4678,Colossians 2,322
γνώσεως,of knowledge,N-GFS,G1108,Colossians 2,323
ἀπόκρυφοι,hidden,Adj-NMP,G614,Colossians 2,324
Τοῦτο,This,DPro-ANS,G3778,Colossians 2,325
λέγω,I say,V-PIA-1S,G3004,Colossians 2,326
μηδεὶς,no one,Adj-NMS,G3367,Colossians 2,327
παραλογίζηται,might delude,V-PSM/P-3S,G3884,Colossians 2,328
πιθανολογίᾳ,persuasive speech,N-DFS,G4086,Colossians 2,329
εἰ,If,Conj,G1487,Colossians 2,330
τῇ,in the,Art-DFS,G3588,Colossians 2,331
σαρκὶ,flesh,N-DFS,G4561,Colossians 2,332
ἄπειμι,I am absent,V-PIA-1S,G548,Colossians 2,333
ἀλλὰ,yet,Conj,G235,Colossians 2,334
τῷ,-,Art-DNS,G3588,Colossians 2,335
πνεύματι,in spirit,N-DNS,G4151,Colossians 2,336
σὺν,with,Prep,G4862,Colossians 2,337
ὑμῖν,you,PPro-D2P,G4771,Colossians 2,338
εἰμι,I am,V-PIA-1S,G1510,Colossians 2,339
χαίρων,rejoicing,V-PPA-NMS,G5463,Colossians 2,340
βλέπων,seeing,V-PPA-NMS,G991,Colossians 2,341
τὴν,-,Art-AFS,G3588,Colossians 2,342
τάξιν,good order,N-AFS,G5010,Colossians 2,343
στερέωμα,firmness,N-ANS,G4733,Colossians 2,344
Χριστὸν,Christ,N-AMS,G5547,Colossians 2,345
πίστεως,faith,N-GFS,G4102,Colossians 2,346
Ὡς,Just as,Adv,G5613,Colossians 2,347
οὖν,therefore,Conj,G3767,Colossians 2,348
παρελάβετε,you have received,V-AIA-2P,G3880,Colossians 2,349
τὸν,-,Art-AMS,G3588,Colossians 2,350
Ἰησοῦν,Jesus,N-AMS,G2424,Colossians 2,351
Κύριον,Lord,N-AMS,G2962,Colossians 2,352
αὐτῷ,Him,PPro-DM3S,G846,Colossians 2,353
περιπατεῖτε,walk,V-PMA-2P,G4043,Colossians 2,354
ἐρριζωμένοι,having been rooted,V-RPM/P-NMP,G4492,Colossians 2,355
ἐποικοδομούμενοι,being built up,V-PPM/P-NMP,G2026,Colossians 2,356
βεβαιούμενοι,being strengthened in,V-PPM/P-NMP,G950,Colossians 2,357
πίστει,faith,N-DFS,G4102,Colossians 2,358
καθὼς,just as,Adv,G2531,Colossians 2,359
ἐδιδάχθητε,you were taught,V-AIP-2P,G1321,Colossians 2,360
περισσεύοντες,abounding,V-PPA-NMP,G4052,Colossians 2,361
ἐν,in,Prep,G1722,Colossians 2,362
αὐτῇ,it,PPro-DF3S,G846,Colossians 2,363
εὐχαριστίᾳ,thanksgiving,N-DFS,G2169,Colossians 2,364
Βλέπετε,Take heed,V-PMA-2P,G991,Colossians 2,365
μή,lest,Adv,G3361,Colossians 2,366
τις,anyone,IPro-NMS,G5100,Colossians 2,367
ἔσται,there will be,V-FIM-3S,G1510,Colossians 2,368
ὁ,-,Art-NMS,G3588,Colossians 2,369
συλαγωγῶν,taking captive,V-PPA-NMS,G4812,Colossians 2,370
διὰ,through,Prep,G1223,Colossians 2,371
φιλοσοφίας,philosophy,N-GFS,G5385,Colossians 2,372
κενῆς,empty,Adj-GFS,G2756,Colossians 2,373
ἀπάτης,deceit,N-GFS,G539,Colossians 2,374
κατὰ,according to,Prep,G2596,Colossians 2,375
παράδοσιν,tradition,N-AFS,G3862,Colossians 2,376
ἀνθρώπων,of men,N-GMP,G444,Colossians 2,377
τὰ,the,Art-ANP,G3588,Colossians 2,378
στοιχεῖα,principles,N-ANP,G4747,Colossians 2,379
κόσμου,world,N-GMS,G2889,Colossians 2,380
οὐ,not,Adv,G3756,Colossians 2,381
Χριστόν,Christ,N-AMS,G5547,Colossians 2,382
ὅτι,For,Conj,G3754,Colossians 2,383
κατοικεῖ,dwells,V-PIA-3S,G2730,Colossians 2,384
πᾶν,all,Adj-NNS,G3956,Colossians 2,385
τὸ,the,Art-NNS,G3588,Colossians 2,386
πλήρωμα,fullness,N-NNS,G4138,Colossians 2,387
Θεότητος,Deity,N-GFS,G2320,Colossians 2,388
σωματικῶς,bodily,Adv,G4985,Colossians 2,389
ἐστὲ,you are,V-PIA-2P,G1510,Colossians 2,390
πεπληρωμένοι,complete,V-RPM/P-NMP,G4137,Colossians 2,391
ὅς,who,RelPro-NMS,G3739,Colossians 2,392
ἐστιν,is,V-PIA-3S,G1510,Colossians 2,393
ἡ,the,Art-NFS,G3588,Colossians 2,394
κεφαλὴ,head,N-NFS,G2776,Colossians 2,395
πάσης,of all,Adj-GFS,G3956,Colossians 2,396
ἀρχῆς,rule,N-GFS,G746,Colossians 2,397
ἐξουσίας,authority,N-GFS,G1849,Colossians 2,398
περιετμήθητε,you were circumcised,V-AIP-2P,G4059,Colossians 2,399
περιτομῇ,with the circumcision,N-DFS,G4061,Colossians 2,400
ἀχειροποιήτῳ,made without hands,Adj-DFS,G886,Colossians 2,401
ἀπεκδύσει,removal,N-DFS,G555,Colossians 2,402
σώματος,body,N-GNS,G4983,Colossians 2,403
σαρκός,flesh,N-GFS,G4561,Colossians 2,404
συνταφέντες,having been buried with,V-APP-NMP,G4916,Colossians 2,405
τῷ,-,Art-DMS,G3588,Colossians 2,406
βαπτισμῷ,baptism,N-DMS,G909,Colossians 2,407
συνηγέρθητε,you were raised with Him,V-AIP-2P,G4891,Colossians 2,408
ἐνεργείας,working,N-GFS,G1753,Colossians 2,409
ἐγείραντος,having raised,V-APA-GMS,G1453,Colossians 2,410
αὐτὸν,Him,PPro-AM3S,G846,Colossians 2,411
ἐκ,out from,Prep,G1537,Colossians 2,412
νεκρῶν,the dead,Adj-GMP,G3498,Colossians 2,413
Καὶ,And,Conj,G2532,Colossians 2,414
νεκροὺς,dead,Adj-AMP,G3498,Colossians 2,415
ὄντας,being,V-PPA-AMP,G1510,Colossians 2,416
ἐν,in,Prep,G1722,Colossians 2,417
τοῖς,the,Art-DNP,G3588,Colossians 2,418
παραπτώμασιν,trespasses,N-DNP,G3900,Colossians 2,419
ἀκροβυστίᾳ,uncircumcision,N-DFS,G203,Colossians 2,420
σαρκὸς,flesh,N-GFS,G4561,Colossians 2,421
συνεζωοποίησεν,He made alive together,V-AIA-3S,G4806,Colossians 2,422
χαρισάμενος,having forgiven,V-APM-NMS,G5483,Colossians 2,423
ἡμῖν,us,PPro-D1P,G1473,Colossians 2,424
πάντα,all,Adj-ANP,G3956,Colossians 2,425
παραπτώματα,transgressions,N-ANP,G3900,Colossians 2,426
ἐξαλείψας,having blotted out,V-APA-NMS,G1813,Colossians 2,427
καθ,against,Prep,G2596,Colossians 2,428
ἡμῶν,us,PPro-G1P,G1473,Colossians 2,429
χειρόγραφον,handwriting,N-ANS,G5498,Colossians 2,430
δόγμασιν,decrees,N-DNP,G1378,Colossians 2,431
ὃ,which,RelPro-NNS,G3739,Colossians 2,432
ἦν,was,V-IIA-3S,G1510,Colossians 2,433
ὑπεναντίον,adverse,Adj-NNS,G5227,Colossians 2,434
αὐτὸ,it,PPro-AN3S,G846,Colossians 2,435
ἦρκεν,He has taken,V-RIA-3S,G142,Colossians 2,436
μέσου,way,Adj-GNS,G3319,Colossians 2,437
προσηλώσας,having nailed,V-APA-NMS,G4338,Colossians 2,438
σταυρῷ,cross,N-DMS,G4716,Colossians 2,439
ἀπεκδυσάμενος,Having disarmed,V-APM-NMS,G554,Colossians 2,440
τὰς,the,Art-AFP,G3588,Colossians 2,441
ἀρχὰς,rulers,N-AFP,G746,Colossians 2,442
ἐξουσίας,authorities,N-AFP,G1849,Colossians 2,443
ἐδειγμάτισεν,He made a show of them,V-AIA-3S,G1165,Colossians 2,444
παρρησίᾳ,public,N-DFS,G3954,Colossians 2,445
θριαμβεύσας,having triumphed,V-APA-NMS,G2358,Colossians 2,446
αὐτοὺς,over them,PPro-AM3P,G846,Colossians 2,447
