Greek Word,english_translation,parsing_abbreviation,strongs_number,chapter_ref,Row Ordinal
ἁγιωσύνῃ,holiness,N-DFS,G42,1 Thessalonians 3,242
ἀμήν,Amen,Heb,G281,1 Thessalonians 3,243
Λοιπὸν,Finally,Adj-ANS,G3063,1 Thessalonians 4,244
οὖν,then,Conj,G3767,1 Thessalonians 4,245
ἐρωτῶμεν,we implore,V-PIA-1P,G2065,1 Thessalonians 4,246
δεῖ,it behooves,V-PIA-3S,G1163,1 Thessalonians 4,247
μᾶλλον,more,Adv,G3123,1 Thessalonians 4,248
παραγγελίας,instructions,N-AFP,G3852,1 Thessalonians 4,249
ἐδώκαμεν,we gave,V-AIA-1P,G1325,1 Thessalonians 4,250
θέλημα,the will,N-NNS,G2307,1 Thessalonians 4,251
ἁγιασμὸς,sanctification,N-NMS,G38,1 Thessalonians 4,252
ἀπέχεσθαι,To abstain,V-PNM,G568,1 Thessalonians 4,253
πορνείας,sexual immorality,N-GFS,G4202,1 Thessalonians 4,254
σκεῦος,vessel,N-ANS,G4632,1 Thessalonians 4,255
κτᾶσθαι,to control,V-PNM/P,G2932,1 Thessalonians 4,256
τιμῇ,honor,N-DFS,G5092,1 Thessalonians 4,257
πάθει,the passion,N-DNS,G3806,1 Thessalonians 4,258
ὑπερβαίνειν,to go beyond,V-PNA,G5233,1 Thessalonians 4,259
πλεονεκτεῖν,to overreach,V-PNA,G4122,1 Thessalonians 4,260
πράγματι,matter,N-DNS,G4229,1 Thessalonians 4,261
ἔκδικος,avenging is,Adj-NMS,G1558,1 Thessalonians 4,262
διεμαρτυράμεθα,thoroughly warned,V-AIM-1P,G1263,1 Thessalonians 4,263
τοιγαροῦν,So then,Conj,G5105,1 Thessalonians 4,264
ἀθετῶν,rejecting this,V-PPA-NMS,G114,1 Thessalonians 4,265
φιλαδελφίας,brotherly love,N-GFS,G5360,1 Thessalonians 4,266
γράφειν,to write,V-PNA,G1125,1 Thessalonians 4,267
θεοδίδακτοί,taught by God,Adj-NMP,G2312,1 Thessalonians 4,268
ὅλῃ,all,Adj-DFS,G3650,1 Thessalonians 4,269
φιλοτιμεῖσθαι,to strive earnestly,V-PNM/P,G5389,1 Thessalonians 4,270
ἡσυχάζειν,to live quietly,V-PNA,G2270,1 Thessalonians 4,271
πράσσειν,to attend to,V-PNA,G4238,1 Thessalonians 4,272
χερσὶν,hands,N-DFP,G5495,1 Thessalonians 4,273
παρηγγείλαμεν,we commanded,V-AIA-1P,G3853,1 Thessalonians 4,274
εὐσχημόνως,properly,Adv,G2156,1 Thessalonians 4,275
ἔξω,outside,Adv,G1854,1 Thessalonians 4,276
ἀγνοεῖν,to be ignorant,V-PNA,G50,1 Thessalonians 4,277
κοιμωμένων,having fallen asleep,V-PPM/P-GMP,G2837,1 Thessalonians 4,278
λυπῆσθε,you should be grieved,V-PSM/P-2P,G3076,1 Thessalonians 4,279
λοιποὶ,rest,Adj-NMP,G3062,1 Thessalonians 4,280
εἰ,If,Conj,G1487,1 Thessalonians 4,281
ἀπέθανεν,died,V-AIA-3S,G599,1 Thessalonians 4,282
ἀνέστη,rose again,V-AIA-3S,G450,1 Thessalonians 4,283
ἄξει,will bring,V-FIA-3S,G71,1 Thessalonians 4,284
σὺν,with,Prep,G4862,1 Thessalonians 4,285
λέγομεν,we declare,V-PIA-1P,G3004,1 Thessalonians 4,286
περιλειπόμενοι,remaining,V-PPM/P-NMP,G4035,1 Thessalonians 4,287
κελεύσματι,a loud command,N-DNS,G2752,1 Thessalonians 4,288
φωνῇ,the voice,N-DFS,G5456,1 Thessalonians 4,289
ἀρχαγγέλου,of an archangel,N-GMS,G743,1 Thessalonians 4,290
σάλπιγγι,the trumpet,N-DFS,G4536,1 Thessalonians 4,291
καταβήσεται,will descend,V-FIM-3S,G2597,1 Thessalonians 4,292
πρῶτον,first,Adv-S,G4412,1 Thessalonians 4,293
ἔπειτα,Then,Adv,G1899,1 Thessalonians 4,294
ἅμα,together,Adv,G260,1 Thessalonians 4,295
ἁρπαγησόμεθα,will be caught away,V-FIP-1P,G726,1 Thessalonians 4,296
νεφέλαις,the clouds,N-DFP,G3507,1 Thessalonians 4,297
ἀπάντησιν,the meeting,N-AFS,G529,1 Thessalonians 4,298
ἀέρα,the air,N-AMS,G109,1 Thessalonians 4,299
χρόνων,times,N-GMP,G5550,1 Thessalonians 5,300
ἀκριβῶς,fully,Adv,G199,1 Thessalonians 5,301
κλέπτης,a thief,N-NMS,G2812,1 Thessalonians 5,302
ὅταν,For when,Conj,G3752,1 Thessalonians 5,303
ἀσφάλεια,security,N-NFS,G803,1 Thessalonians 5,304
τότε,then,Adv,G5119,1 Thessalonians 5,305
αἰφνίδιος,suddenly,Adj-NMS,G160,1 Thessalonians 5,306
ἐφίσταται,comes,V-PIM/P-3S,G2186,1 Thessalonians 5,307
ὄλεθρος,destruction,N-NMS,G3639,1 Thessalonians 5,308
ὥσπερ,as,Adv,G5618,1 Thessalonians 5,309
ὠδὶν,labor pains,N-NFS,G5604,1 Thessalonians 5,310
γαστρὶ,womb,N-DFS,G1064,1 Thessalonians 5,311
ἐκφύγωσιν,shall they escape,V-ASA-3P,G1628,1 Thessalonians 5,312
σκότει,darkness,N-DNS,G4655,1 Thessalonians 5,313
καταλάβῃ,should overtake,V-ASA-3S,G2638,1 Thessalonians 5,314
φωτός,of light,N-GNS,G5457,1 Thessalonians 5,315
ἄρα,So,Conj,G686,1 Thessalonians 5,316
καθεύδωμεν,we should sleep,V-PSA-1P,G2518,1 Thessalonians 5,317
γρηγορῶμεν,we should watch,V-PSA-1P,G1127,1 Thessalonians 5,318
νήφωμεν,we should be sober,V-PSA-1P,G3525,1 Thessalonians 5,319
μεθυσκόμενοι,becoming drunk,V-PPM/P-NMP,G3182,1 Thessalonians 5,320
μεθύουσιν,get drunk,V-PIA-3P,G3184,1 Thessalonians 5,321
ἐνδυσάμενοι,having put on,V-APM-NMP,G1746,1 Thessalonians 5,322
θώρακα,the breastplate,N-AMS,G2382,1 Thessalonians 5,323
περικεφαλαίαν,the helmet,N-AFS,G4030,1 Thessalonians 5,324
σωτηρίας,of salvation,N-GFS,G4991,1 Thessalonians 5,325
ἔθετο,has destined,V-AIM-3S,G5087,1 Thessalonians 5,326
περιποίησιν,obtaining,N-AFS,G4047,1 Thessalonians 5,327
εἴτε,whether,Conj,G1535,1 Thessalonians 5,328
οἰκοδομεῖτε,build up,V-PMA-2P,G3618,1 Thessalonians 5,329
κοπιῶντας,toiling,V-PPA-AMP,G2872,1 Thessalonians 5,330
προϊσταμένους,taking the lead,V-PPM-AMP,G4291,1 Thessalonians 5,331
νουθετοῦντας,admonishing,V-PPA-AMP,G3560,1 Thessalonians 5,332
ἡγεῖσθαι,to esteem,V-PNM/P,G2233,1 Thessalonians 5,333
εἰρηνεύετε,Be at peace,V-PMA-2P,G1514,1 Thessalonians 5,334
ἀτάκτους,unruly,Adj-AMP,G813,1 Thessalonians 5,335
ὀλιγοψύχους,fainthearted,Adj-AMP,G3642,1 Thessalonians 5,336
ἀντέχεσθε,help,V-PMM/P-2P,G472,1 Thessalonians 5,337
ἀσθενῶν,weak,Adj-GMP,G772,1 Thessalonians 5,338
μακροθυμεῖτε,be patient,V-PMA-2P,G3114,1 Thessalonians 5,339
κακὸν,evil,Adj-ANS,G2556,1 Thessalonians 5,340
ἀντὶ,for,Prep,G473,1 Thessalonians 5,341
ἀποδῷ,has repaid,V-ASA-3S,G591,1 Thessalonians 5,342
διώκετε,pursue,V-PMA-2P,G1377,1 Thessalonians 5,343
προσεύχεσθε,pray,V-PMM/P-2P,G4336,1 Thessalonians 5,344
σβέννυτε,do quench,V-PMA-2P,G4570,1 Thessalonians 5,345
προφητείας,Prophecies,N-AFP,G4394,1 Thessalonians 5,346
ἐξουθενεῖτε,do despise,V-PMA-2P,G1848,1 Thessalonians 5,347
καλὸν,good,Adj-ANS,G2570,1 Thessalonians 5,348
κατέχετε,hold fast,V-PMA-2P,G2722,1 Thessalonians 5,349
εἴδους,form,N-GNS,G1491,1 Thessalonians 5,350
πονηροῦ,of evil,Adj-GNS,G4190,1 Thessalonians 5,351
ἁγιάσαι,may sanctify,V-AOA-3S,G37,1 Thessalonians 5,352
ὁλοτελεῖς,completely,Adj-AMP,G3651,1 Thessalonians 5,353
ὁλόκληρον,entirely,Adj-NNS,G3648,1 Thessalonians 5,354
σῶμα,body,N-NNS,G4983,1 Thessalonians 5,355
τηρηθείη,may be preserved,V-AOP-3S,G5083,1 Thessalonians 5,356
πιστὸς,Is faithful,Adj-NMS,G4103,1 Thessalonians 5,357
Ἀσπάσασθε,Greet,V-AMM-2P,G782,1 Thessalonians 5,358
φιλήματι,a kiss,N-DNS,G5370,1 Thessalonians 5,359
Ἐνορκίζω,I adjure,V-PIA-1S,G3726,1 Thessalonians 5,360
ἀναγνωσθῆναι,to be read,V-ANP,G314,1 Thessalonians 5,361
ἐπιστολὴν,letter,N-AFS,G1992,1 Thessalonians 5,362
