hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal,reading_order_position
יַשְׁקִ֣יף,H8259,yaš·qîp̄,Looks down,V‑Hifil‑Imperf‑3ms,H8259,Lamentations,3,923,14
לְרַוְחָתִ֖י,H7309,lə·raw·ḥā·ṯî,from my sighing,Prep‑l | N‑fsc | 1cs,H7309,Lamentations,3,953,14
לְשַׁוְעָתִֽי׃,H7775,lə·šaw·‘ā·ṯî.,from my cry for [help],Prep‑l | N‑fsc | 1cs,H7775,Lamentations,3,954,14
עַוָּ֣תָתִ֔י,H5792,"‘aw·wā·ṯā·ṯî,",[how] I am wronged,N‑fsc | 1cs,H5792,Lamentations,3,966,14
נִקְמָתָ֔ם,H5360,"niq·mā·ṯām,",their vengeance,N‑fsc | 3mp,H5360,Lamentations,3,970,14
וְהֶגְיוֹנָ֔ם,H1902,"wə·heḡ·yō·w·nām,",and their whispering,Conj‑w | N‑msc | 3mp,H1902,Lamentations,3,979,14
וְקִֽימָתָם֙,H7012,wə·qî·mā·ṯām,and their rising up,Conj‑w | N‑fsc | 3mp,H7012,Lamentations,3,983,14
מַנְגִּינָתָֽם׃,H4485,man·gî·nā·ṯām.,their [taunting] song,N‑fsc | 3mp,H4485,Lamentations,3,986,14
מְגִנַּת־,H4044,mə·ḡin·naṯ-,veiled,N‑fsc,H4044,Lamentations,3,992,14
תַּאֲלָֽתְךָ֖,H8381,ta·’ă·lā·ṯə·ḵā,Your curse [be],N‑fsc | 2ms,H8381,Lamentations,3,994,14
יוּעַ֣ם,H6004,yū·‘am,has become dim,V‑Hofal‑Imperf‑3ms,H6004,Lamentations,4,1001,14
יִשְׁנֶ֖א,H8132,yiš·ne,[How] changed,V‑Qal‑Imperf‑3ms,H8132,Lamentations,4,1003,14
הַמְסֻלָּאִ֖ים,H5537,ham·sul·lā·’îm,Valuable,Art | V‑Pual‑Prtcpl‑mp,H5537,Lamentations,4,1014,14
לְאַכְזָ֔ר,H393,"lə·’aḵ·zār,",[But is] cruel,Prep‑l | Adj‑ms,H393,Lamentations,4,1030,14
[כי],H3283,kî,ostriches,Conj,H3283,Lamentations,4,1031,14
לְמַ֣עֲדַנִּ֔ים,H4574,"lə·ma·‘ă·ḏan·nîm,",delicacies,Prep‑l | N‑mp,H4574,Lamentations,4,1045,14
חִבְּק֖וּ,H2263,ḥib·bə·qū,Embrace,V‑Piel‑Perf‑3cp,H2263,Lamentations,4,1051,14
אַשְׁפַּתּֽוֹת׃,H830,’aš·pat·tō·wṯ.,ash heaps,N‑mp,H830,Lamentations,4,1052,14
צַח֖וּ,H6705,ṣa·ḥū,and whiter,V‑Qal‑Perf‑3cp,H6705,Lamentations,4,1066,14
מִפְּנִינִ֔ים,H6443,"mip·pə·nî·nîm,",than rubies,Prep‑m | N‑fp,H6443,Lamentations,4,1070,14
גִּזְרָתָֽם׃,H1508,giz·rā·ṯām.,in their appearance,N‑fsc | 3mp,H1508,Lamentations,4,1072,14
מִשְּׁחוֹר֙,H7815,miš·šə·ḥō·wr,than soot,Prep‑m | N‑ms,H7815,Lamentations,4,1073,14
צָפַ֤ד,H6821,ṣā·p̄aḏ,clings,V‑Qal‑Perf‑3ms,H6821,Lamentations,4,1078,14
רַחֲמָ֣נִיּ֔וֹת,H7362,"ra·ḥă·mā·nî·yō·wṯ,",compassionate,Adj‑fp,H7362,Lamentations,4,1096,14
לְבָרוֹת֙,H1262,lə·ḇā·rō·wṯ,food,Prep‑l | V‑Piel‑Inf,H1262,Lamentations,4,1100,14
נָצ֖וּ,H5132,nā·ṣū,they fled,V‑Qal‑Perf‑3cp,H5132,Lamentations,4,1149,14
(עוֹדֵ֙ינוּ֙),H5751,‘ō·w·ḏê·nū,us,Adv | 1cp,H5751,Lamentations,4,1169,14
צְעָדֵ֔ינוּ,H6806,"ṣə·‘ā·ḏê·nū,",our steps,N‑mpc | 1cp,H6806,Lamentations,4,1181,14
בִּשְׁחִיתוֹתָ֑ם,H7825,biš·ḥî·ṯō·w·ṯām;,in their pits,Prep‑b | N‑fpc | 3mp,H7825,Lamentations,4,1204,14
ע֑וּץ,H5780,‘ūṣ;,of Uz,N‑proper‑fs,H5780,Lamentations,4,1215,14
זַלְעֲפ֥וֹת,H2152,zal·‘ă·p̄ō·wṯ,of the fever,N‑fpc,H2152,Lamentations,5,1283,14
נִתְל֔וּ,H8518,"niṯ·lū,",were hung up,V‑Nifal‑Perf‑3cp,H8518,Lamentations,5,1291,14
טְח֣וֹן,H2911,ṭə·ḥō·wn,at the millstones,N‑ms,H2911,Lamentations,5,1296,14
מְחֹלֵֽנוּ׃,H4234,mə·ḥō·lê·nū.,Our dance,N‑msc | 1cp,H4234,Lamentations,5,1309,14
שׁוּעָלִ֖ים,H7776,šū·‘ā·lîm,with foxes,N‑mp,H7776,Lamentations,5,1327,14
