hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal,reading_order_position
חָֽנְטָ֣ה,H2590,ḥā·nə·ṭāh,puts forth,V‑Qal‑Perf‑3fs,H2590,Song of Songs,2,225,20
פַגֶּ֔יהָ,H6291,"p̄ag·ge·hā,",her green figs,N‑mpc | 3fs,H6291,Song of Songs,2,226,20
וְהַגְּפָנִ֥ים ׀,H1612,wə·hag·gə·p̄ā·nîm,and the vines [with],"Conj‑w, Art | N‑cp",H1612,Song of Songs,2,227,20
סְמָדַ֖ר,H5563,sə·mā·ḏar,the tender grapes,N‑ms,H5563,Song of Songs,2,228,20
נָ֣תְנוּ,H5414,nā·ṯə·nū,Give,V‑Qal‑Perf‑3cp,H5414,Song of Songs,2,229,20
רֵ֑יחַ,H7381,rê·aḥ;,a good smell,N‑ms,H7381,Song of Songs,2,230,20
ק֥וּמִי,H6965,qū·mî,Arise,V‑Qal‑Imp‑fs,H6965,Song of Songs,2,231,20
(לָ֛ךְ),H1980,lāḵ,Rise up,Prep | 2fs,H1980,Song of Songs,2,232,20
רַעְיָתִ֥י,H7474,ra‘·yā·ṯî,My love,N‑fsc | 1cs,H7474,Song of Songs,2,233,20
יָפָתִ֖י,H3303,yā·p̄ā·ṯî,my fair one,Adj‑fsc | 1cs,H3303,Song of Songs,2,234,20
וּלְכִי־,H1980,ū·lə·ḵî-,and come away,Conj‑w | V‑Qal‑Imp‑fs,H1980,Song of Songs,2,235,20
בְּחַגְוֵ֣י,H2288,bə·ḥaḡ·wê,in the clefts,Prep‑b | N‑mpc,H2288,Song of Songs,2,236,20
הַסֶּ֗לַע,H5553,"has·se·la‘,",of the rock,Art | N‑ms,H5553,Song of Songs,2,237,20
בְּסֵ֙תֶר֙,H5643,bə·sê·ṯer,in the secret [places],Prep‑b | N‑msc,H5643,Song of Songs,2,238,20
הַמַּדְרֵגָ֔ה,H4095,"ham·maḏ·rê·ḡāh,",of the cliff,Art | N‑fs,H4095,Song of Songs,2,239,20
הַרְאִ֙ינִי֙,H7200,har·’î·nî,let me see,V‑Hifil‑Imp‑fs | 1cs,H7200,Song of Songs,2,240,20
אֶתּ־,H853,’eṯ-,-,DirObjM,H853,Song of Songs,2,241,20
מַרְאַ֔יִךְ‪‬‪‬,H4758,"mar·’a·yiḵ,",your face,N‑mpc | 2fs,H4758,Song of Songs,2,242,20
הַשְׁמִיעִ֖ינִי,H8085,haš·mî·‘î·nî,let me hear,V‑Hifil‑Imp‑fs | 1cs,H8085,Song of Songs,2,243,20
אֶת־,H853,’eṯ-,-,DirObjM,H853,Song of Songs,2,244,20
קוֹלֵ֑ךְ,H6963,qō·w·lêḵ;,your voice,N‑msc | 2fs,H6963,Song of Songs,2,245,20
כִּי־,H3588,kî-,for,Conj,H3588,Song of Songs,2,246,20
קוֹלֵ֥ךְ,H6963,qō·w·lêḵ,your voice,N‑msc | 2fs,H6963,Song of Songs,2,247,20
עָרֵ֖ב,H6156,‘ā·rêḇ,[is] sweet,Adj‑ms,H6156,Song of Songs,2,248,20
וּמַרְאֵ֥יךְ,H4758,ū·mar·’êḵ,and your face,Conj‑w | N‑msc | 2fs,H4758,Song of Songs,2,249,20
נָאוֶֽה׃,H5000,nā·weh.,[is] lovely,Adj‑ms,H5000,Song of Songs,2,250,20
שֽׁוּעָלִ֔ים,H7776,"šū·‘ā·lîm,",the foxes,N‑mp,H7776,Song of Songs,2,251,20
שֽׁוּעָלִ֥ים,H7776,šū·‘ā·lîm,the foxes,N‑mp,H7776,Song of Songs,2,252,20
קְטַנִּ֖ים,H6996,qə·ṭan·nîm,little,Adj‑mp,H6996,Song of Songs,2,253,20
מְחַבְּלִ֣ים,H2254,mə·ḥab·bə·lîm,that spoil,V‑Piel‑Prtcpl‑mp,H2254,Song of Songs,2,254,20
כְּרָמִ֑ים,H3754,kə·rā·mîm;,the vines,N‑mp,H3754,Song of Songs,2,255,20
וּכְרָמֵ֖ינוּ,H3754,ū·ḵə·rā·mê·nū,for our vines,Conj‑w | N‑mpc | 1cp,H3754,Song of Songs,2,256,20
סְמָדַֽר׃,H5563,sə·mā·ḏar.,[have] tender grapes,N‑ms,H5563,Song of Songs,2,257,20
וַאֲנִ֣י,H589,wa·’ă·nî,and I [am],Conj‑w | Pro‑1cs,H589,Song of Songs,2,258,20
הָרֹעֶ֖ה,H7462,hā·rō·‘eh,He feeds [his flock],Art | V‑Qal‑Prtcpl‑ms,H7462,Song of Songs,2,259,20
בַּשּׁוֹשַׁנִּֽים׃,H7799,baš·šō·wō·šan·nîm.,among the lilies,"Prep‑b, Art | N‑cp",H7799,Song of Songs,2,260,20
שֶׁיָּפ֙וּחַ֙,H6315,še·yā·p̄ū·aḥ,breaks,Pro‑r | V‑Qal‑Imperf‑3ms,H6315,Song of Songs,2,261,20
הַיּ֔וֹם,H3117,"hay·yō·wm,",the day,Art | N‑ms,H3117,Song of Songs,2,262,20
וְנָ֖סוּ,H5127,wə·nā·sū,and flee away,Conj‑w | V‑Qal‑ConjPerf‑3cp,H5127,Song of Songs,2,263,20
הַצְּלָלִ֑ים,H6752,haṣ·ṣə·lā·lîm;,the shadows,Art | N‑mp,H6752,Song of Songs,2,264,20
סֹב֩,H5437,sōḇ,Turn,V‑Qal‑Imp‑ms,H5437,Song of Songs,2,265,20
דְּמֵה־,H1819,də·mêh-,and be like,V‑Qal‑Imp‑ms,H1819,Song of Songs,2,266,20
דוֹדִ֜י,H1730,ḏō·w·ḏî,my beloved,N‑msc | 1cs,H1730,Song of Songs,2,267,20
לִצְבִ֗י,H6643,"liṣ·ḇî,",a gazelle,Prep‑l | N‑ms,H6643,Song of Songs,2,268,20
א֛וֹ,H176,’ōw,Or,Conj,H176,Song of Songs,2,269,20
לְעֹ֥פֶר,H6082,lə·‘ō·p̄er,young,Prep‑l | N‑msc,H6082,Song of Songs,2,270,20
הָאַיָּלִ֖ים,H354,hā·’ay·yā·lîm,a stag,Art | N‑mp,H354,Song of Songs,2,271,20
עַל־,H5921,‘al-,Upon,Prep,H5921,Song of Songs,2,272,20
הָ֥רֵי,H2022,hā·rê,the mountains,N‑mpc,H2022,Song of Songs,2,273,20
בָֽתֶר׃,H1335,ḇā·ṯer.,of Bether,N‑ms,H1335,Song of Songs,2,274,20
מִשְׁכָּבִי֙,H4904,miš·kā·ḇî,my bed,N‑msc | 1cs,H4904,Song of Songs,3,275,20
בַּלֵּיל֔וֹת,H3915,"bal·lê·lō·wṯ,",by night,"Prep‑b, Art | N‑mp",H3915,Song of Songs,3,276,20
בִּקַּ֕שְׁתִּי,H1245,biq·qaš·tî,I sought,V‑Piel‑Perf‑1cs,H1245,Song of Songs,3,277,20
אֵ֥ת,H853,’êṯ,-,DirObjM,H853,Song of Songs,3,278,20
שֶׁאָהֲבָ֖ה,H157,še·’ā·hă·ḇāh,the one love,Pro‑r | V‑Qal‑Perf‑3fs,H157,Song of Songs,3,279,20
נַפְשִׁ֑י,H5315,nap̄·šî;,I,N‑fsc | 1cs,H5315,Song of Songs,3,280,20
בִּקַּשְׁתִּ֖יו,H1245,biq·qaš·tîw,I sought him,V‑Piel‑Perf‑1cs | 3ms,H1245,Song of Songs,3,281,20
וְלֹ֥א,H3808,wə·lō,but not,Conj‑w | Adv‑NegPrt,H3808,Song of Songs,3,282,20
מְצָאתִֽיו׃,H4672,mə·ṣā·ṯîw.,I did find him,V‑Qal‑Perf‑1cs | 3ms,H4672,Song of Songs,3,283,20
נָּ֜א,H4994,nā,now,Interjection,H4994,Song of Songs,3,284,20
וַאֲסוֹבְבָ֣ה,H5437,wa·’ă·sō·wḇ·ḇāh,and go,Conj‑w | V‑Piel‑ConjImperf.Cohort‑1cs,H5437,Song of Songs,3,285,20
בָעִ֗יר,H5892,"ḇā·‘îr,",about the city,"Prep‑b, Art | N‑fs",H5892,Song of Songs,3,286,20
בַּשְּׁוָקִים֙,H7784,baš·šə·wā·qîm,in the streets,"Prep‑b, Art | N‑mp",H7784,Song of Songs,3,287,20
וּבָ֣רְחֹב֔וֹת,H7339,"ū·ḇā·rə·ḥō·ḇō·wṯ,",and in the squares,"Conj‑w, Prep‑b, Art | N‑mp",H7339,Song of Songs,3,288,20
אֲבַקְשָׁ֕ה,H1245,’ă·ḇaq·šāh,I will seek,V‑Piel‑Imperf.Cohort‑1cs,H1245,Song of Songs,3,289,20
אֵ֥ת,H853,’êṯ,-,DirObjM,H853,Song of Songs,3,290,20
שֶׁאָהֲבָ֖ה,H157,še·’ā·hă·ḇāh,the one love,Pro‑r | V‑Qal‑Perf‑3fs,H157,Song of Songs,3,291,20
נַפְשִׁ֑י,H5315,nap̄·šî;,I,N‑fsc | 1cs,H5315,Song of Songs,3,292,20
בִּקַּשְׁתִּ֖יו,H1245,biq·qaš·tîw,I sought him,V‑Piel‑Perf‑1cs | 3ms,H1245,Song of Songs,3,293,20
וְלֹ֥א,H3808,wə·lō,but not,Conj‑w | Adv‑NegPrt,H3808,Song of Songs,3,294,20
מְצָאתִֽיו׃,H4672,mə·ṣā·ṯîw.,I did find him,V‑Qal‑Perf‑1cs | 3ms,H4672,Song of Songs,3,295,20
הַשֹּׁ֣מְרִ֔ים,H8104,"haš·šō·mə·rîm,",the watchmen,Art | V‑Qal‑Prtcpl‑mp,H8104,Song of Songs,3,296,20
הַסֹּבְבִ֖ים,H5437,has·sō·ḇə·ḇîm,who go,Art | V‑Qal‑Prtcpl‑mp,H5437,Song of Songs,3,297,20
בָּעִ֑יר,H5892,bā·‘îr;,about the city,"Prep‑b, Art | N‑fs",H5892,Song of Songs,3,298,20
אֵ֛ת,H853,’êṯ,-,DirObjM,H853,Song of Songs,3,299,20
שֶׁאָהֲבָ֥ה,H157,še·’ā·hă·ḇāh,the one love,Pro‑r | V‑Qal‑Perf‑3fs,H157,Song of Songs,3,300,20
נַפְשִׁ֖י,H5315,nap̄·šî,I,N‑fsc | 1cs,H5315,Song of Songs,3,301,20
רְאִיתֶֽם׃,H7200,rə·’î·ṯem.,[I said] have you seen,V‑Qal‑Perf‑2mp,H7200,Song of Songs,3,302,20
שֶׁעָבַ֣רְתִּי,H5674,še·‘ā·ḇar·tî,had I passed,Pro‑r | V‑Qal‑Perf‑1cs,H5674,Song of Songs,3,303,20
מֵהֶ֔ם,H1992,"mê·hem,",by them,Prep‑m | Pro‑3mp,H1992,Song of Songs,3,304,20
עַ֣ד,H5704,‘aḏ,when,Prep,H5704,Song of Songs,3,305,20
שֶֽׁמָּצָ֔אתִי,H4672,"šem·mā·ṣā·ṯî,",I found,Pro‑r | V‑Qal‑Perf‑1cs,H4672,Song of Songs,3,306,20
אֵ֥ת,H853,’êṯ,-,DirObjM,H853,Song of Songs,3,307,20
שֶׁאָהֲבָ֖ה,H157,še·’ā·hă·ḇāh,the one love,Pro‑r | V‑Qal‑Perf‑3fs,H157,Song of Songs,3,308,20
נַפְשִׁ֑י,H5315,nap̄·šî;,I,N‑fsc | 1cs,H5315,Song of Songs,3,309,20
אֲחַזְתִּיו֙,H270,’ă·ḥaz·tîw,I held him,V‑Qal‑Perf‑1cs | 3ms,H270,Song of Songs,3,310,20
וְלֹ֣א,H3808,wə·lō,and not,Conj‑w | Adv‑NegPrt,H3808,Song of Songs,3,311,20
אַרְפֶּ֔נּוּ,H7503,"’ar·pen·nū,",would let him go,V‑Hifil‑Imperf‑1cs | 3mse,H7503,Song of Songs,3,312,20
עַד־,H5704,‘aḏ-,Until,Prep,H5704,Song of Songs,3,313,20
שֶׁ֤הֲבֵיאתִיו֙,H935,še·hă·ḇê·ṯîw,I had brought him,Pro‑r | V‑Hifil‑Perf‑1cs | 3ms,H935,Song of Songs,3,314,20
אֶל־,H413,’el-,to,Prep,H413,Song of Songs,3,315,20
בֵּ֣ית,H1004,bêṯ,the house,N‑msc,H1004,Song of Songs,3,316,20
אִמִּ֔י,H517,"’im·mî,",of my mother,N‑fsc | 1cs,H517,Song of Songs,3,317,20
וְאֶל־,H413,wə·’el-,and into,Conj‑w | Prep,H413,Song of Songs,3,318,20
חֶ֖דֶר,H2315,ḥe·ḏer,the chamber,N‑msc,H2315,Song of Songs,3,319,20
הוֹרָתִֽי׃,H2029,hō·w·rā·ṯî.,of her who conceived me,V‑Qal‑Prtcpl‑fsc | 1cs,H2029,Song of Songs,3,320,20
אֶתְכֶ֜ם,H853,’eṯ·ḵem,you,DirObjM | 2mp,H853,Song of Songs,3,321,20
בְּנ֤וֹת,H1323,bə·nō·wṯ,daughters,N‑fpc,H1323,Song of Songs,3,322,20
יְרוּשָׁלִַ֙ם֙,H3389,yə·rū·šā·lim,of Jerusalem,N‑proper‑fs,H3389,Song of Songs,3,323,20
בִּצְבָא֔וֹת,H6643,"biṣ·ḇā·’ō·wṯ,",by the gazelles,Prep‑b | N‑fp,H6643,Song of Songs,3,324,20
א֖וֹ,H176,’ōw,or,Conj,H176,Song of Songs,3,325,20
בְּאַיְל֣וֹת,H355,bə·’ay·lō·wṯ,by the does,Prep‑b | N‑fpc,H355,Song of Songs,3,326,20
הַשָּׂדֶ֑ה,H7704,haś·śā·ḏeh;,of the field,Art | N‑ms,H7704,Song of Songs,3,327,20
אִם־,H518,’im-,not,Conj,H518,Song of Songs,3,328,20
תָּעִ֧ירוּ ׀,H5782,tā·‘î·rū,do stir up,V‑Hifil‑Imperf‑2mp,H5782,Song of Songs,3,329,20
וְֽאִם־,H518,wə·’im-,nor,Conj‑w | Conj,H518,Song of Songs,3,330,20
תְּעֽוֹרְר֛וּ,H5782,tə·‘ō·wr·rū,awaken,V‑Piel‑Imperf‑2mp,H5782,Song of Songs,3,331,20
אֶת־,H853,’eṯ-,-,DirObjM,H853,Song of Songs,3,332,20
הָאַהֲבָ֖ה,H160,hā·’a·hă·ḇāh,love,Art | N‑fs,H160,Song of Songs,3,333,20
עַ֥ד,H5704,‘aḏ,Until it pleases,Conj‑w | V‑Qal‑ConjImperf‑3fs,H5704,Song of Songs,3,334,20
שֶׁתֶּחְפָּֽץ׃,H2654,šet·teḥ·pāṣ.,please,Verb,H2654,Song of Songs,3,335,20
זֹ֗את,H2063,"zōṯ,",this,Pro‑fs,H2063,Song of Songs,3,336,20
עֹלָה֙,H5927,‘ō·lāh,coming,V‑Qal‑Prtcpl‑fs,H5927,Song of Songs,3,337,20
מִן־,H4480,min-,out,Prep,H4480,Song of Songs,3,338,20
הַמִּדְבָּ֔ר,H4057,"ham·miḏ·bār,",of the wilderness,Art | N‑ms,H4057,Song of Songs,3,339,20
כְּתִֽימֲר֖וֹת,H8490,kə·ṯî·mă·rō·wṯ,Like pillars,Prep‑k | N‑fpc,H8490,Song of Songs,3,340,20
עָשָׁ֑ן,H6227,‘ā·šān;,of smoke,N‑ms,H6227,Song of Songs,3,341,20
מְקֻטֶּ֤רֶת,H6999,mə·quṭ·ṭe·reṯ,Perfumed,V‑Pual‑Prtcpl‑fsc,H6999,Song of Songs,3,342,20
מוֹר֙,H4753,mō·wr,with myrrh,N‑ms,H4753,Song of Songs,3,343,20
וּלְבוֹנָ֔ה,H3828,"ū·lə·ḇō·w·nāh,",and frankincense,Conj‑w | N‑fs,H3828,Song of Songs,3,344,20
מִכֹּ֖ל,H3605,mik·kōl,with all,Prep‑m | N‑msc,H3605,Song of Songs,3,345,20
אַבְקַ֥ת,H81,’aḇ·qaṯ,fragrant powders,N‑fsc,H81,Song of Songs,3,346,20
רוֹכֵֽל׃,H7402,rō·w·ḵêl.,of the merchant,V‑Qal‑Prtcpl‑ms,H7402,Song of Songs,3,347,20
מִטָּתוֹ֙,H4296,miṭ·ṭā·ṯōw,couch,N‑fsc | 3ms,H4296,Song of Songs,3,348,20
שֶׁלִּשְׁלֹמֹ֔ה,H8010,"šel·liš·lō·mōh,",it [is] Solomon's,"Pr, Prep‑l | N‑proper‑ms",H8010,Song of Songs,3,349,20
שִׁשִּׁ֥ים,H8346,šiš·šîm,sixty,Number‑cp,H8346,Song of Songs,3,350,20
גִּבֹּרִ֖ים,H1368,gib·bō·rîm,[with] valiant men,Adj‑mp,H1368,Song of Songs,3,351,20
סָבִ֣יב,H5439,sā·ḇîḇ,around,Adv,H5439,Song of Songs,3,352,20
מִגִּבֹּרֵ֖י,H1368,mig·gib·bō·rê,of the valiant,Prep‑m | Adj‑mpc,H1368,Song of Songs,3,353,20
יִשְׂרָאֵֽל׃,H3478,yiś·rā·’êl.,of Israel,N‑proper‑ms,H3478,Song of Songs,3,354,20
אֲחֻ֣זֵי,H270,’ă·ḥu·zê,hold,V‑Qal‑QalPassPrtcpl‑mpc,H270,Song of Songs,3,355,20
חֶ֔רֶב,H2719,"ḥe·reḇ,",swords,N‑fs,H2719,Song of Songs,3,356,20
מְלֻמְּדֵ֖י,H3925,mə·lum·mə·ḏê,[Being] expert in,V‑Pual‑Prtcpl‑mpc,H3925,Song of Songs,3,357,20
מִלְחָמָ֑ה,H4421,mil·ḥā·māh;,war,N‑fs,H4421,Song of Songs,3,358,20
אִ֤ישׁ,H376,’îš,every man [has],N‑ms,H376,Song of Songs,3,359,20
חַרְבּוֹ֙,H2719,ḥar·bōw,his sword,N‑fsc | 3ms,H2719,Song of Songs,3,360,20
עַל־,H5921,‘al-,on,Prep,H5921,Song of Songs,3,361,20
יְרֵכ֔וֹ,H3409,"yə·rê·ḵōw,",his thigh,N‑fsc | 3ms,H3409,Song of Songs,3,362,20
מִפַּ֖חַד,H6343,mip·pa·ḥaḏ,because of fear,Prep‑m | N‑ms,H6343,Song of Songs,3,363,20
בַּלֵּילּֽוֹת׃‪‬‪‬,H3915,bal·lê·lō·wṯ.,in the night,"Prep‑b, Art | N‑mp",H3915,Song of Songs,3,364,20
עָ֤שָׂה,H6213,‘ā·śāh,Made,V‑Qal‑Perf‑3ms,H6213,Song of Songs,3,365,20
הַמֶּ֣לֶךְ,H4428,ham·me·leḵ,the King,Art | N‑ms,H4428,Song of Songs,3,366,20
שְׁלֹמֹ֔ה,H8010,"šə·lō·mōh,",Solomon,N‑proper‑ms,H8010,Song of Songs,3,367,20
מֵעֲצֵ֖י,H6086,mê·‘ă·ṣê,of the wood,Prep‑m | N‑mpc,H6086,Song of Songs,3,368,20
הַלְּבָנֽוֹן׃,H3844,hal·lə·ḇā·nō·wn.,of Lebanon,Art | N‑proper‑fs,H3844,Song of Songs,3,369,20
עָ֣שָׂה,H6213,‘ā·śāh,He made,V‑Qal‑Perf‑3ms,H6213,Song of Songs,3,370,20
כֶ֔סֶף,H3701,"ḵe·sep̄,",[of] silver,N‑ms,H3701,Song of Songs,3,371,20
רְפִידָת֣וֹ,H7507,rə·p̄î·ḏā·ṯōw,Its support,N‑fsc | 3ms,H7507,Song of Songs,3,372,20
זָהָ֔ב,H2091,"zā·hāḇ,",[of] gold,N‑ms,H2091,Song of Songs,3,373,20
מֶרְכָּב֖וֹ,H4817,mer·kā·ḇōw,Its seat,N‑msc | 3ms,H4817,Song of Songs,3,374,20
אַרְגָּמָ֑ן,H713,’ar·gā·mān;,[of] purple,N‑ms,H713,Song of Songs,3,375,20
תּוֹכוֹ֙,H8432,tō·w·ḵōw,Its interior,N‑msc | 3ms,H8432,Song of Songs,3,376,20
רָצ֣וּף,H7528,rā·ṣūp̄,paved,V‑Qal‑QalPassPrtcpl‑ms,H7528,Song of Songs,3,377,20
אַהֲבָ֔ה,H160,"’a·hă·ḇāh,",[with] love,N‑fs,H160,Song of Songs,3,378,20
מִבְּנ֖וֹת,H1323,mib·bə·nō·wṯ,by the daughters,Prep‑m | N‑fpc,H1323,Song of Songs,3,379,20
יְרוּשָׁלִָֽם׃,H3389,yə·rū·šā·lim.,of Jerusalem,N‑proper‑fs,H3389,Song of Songs,3,380,20
וּֽרְאֶ֛ינָה,H7200,ū·rə·’e·nāh,and see,Conj‑w | V‑Qal‑Imp‑fp,H7200,Song of Songs,3,381,20
בְּנ֥וֹת,H1323,bə·nō·wṯ,daughters,N‑fpc,H1323,Song of Songs,3,382,20
צִיּ֖וֹן,H6726,ṣî·yō·wn,of Zion,N‑proper‑fs,H6726,Song of Songs,3,383,20
בַּמֶּ֣לֶךְ,H4428,bam·me·leḵ,King,"Prep‑b, Art | N‑ms",H4428,Song of Songs,3,384,20
שְׁלֹמֹ֑ה,H8010,šə·lō·mōh;,Solomon,N‑proper‑ms,H8010,Song of Songs,3,385,20
בָּעֲטָרָ֗ה,H5850,"bā·‘ă·ṭā·rāh,",with the crown,"Prep‑b, Art | N‑fs",H5850,Song of Songs,3,386,20
שֶׁעִטְּרָה־,H5849,še·‘iṭ·ṭə·rāh-,with which crowned,Pro‑r | V‑Piel‑Perf‑3fs,H5849,Song of Songs,3,387,20
אִמּוֹ֙,H517,’im·mōw,his mother,N‑fsc | 3ms,H517,Song of Songs,3,388,20
בְּי֣וֹם,H3117,bə·yō·wm,On the day,Prep‑b | N‑msc,H3117,Song of Songs,3,389,20
חֲתֻנָּת֔וֹ,H2861,"ḥă·ṯun·nā·ṯōw,",of his wedding,N‑fsc | 3ms,H2861,Song of Songs,3,390,20
וּבְי֖וֹם,H3117,ū·ḇə·yō·wm,and the day,"Conj‑w, Prep‑b | N‑msc",H3117,Song of Songs,3,391,20
שִׂמְחַ֥ת,H8057,śim·ḥaṯ,of the gladness,N‑fsc,H8057,Song of Songs,3,392,20
לִבּֽוֹ׃,H3820,lib·bōw.,of his heart,N‑msc | 3ms,H3820,Song of Songs,3,393,20
יָפָ֤ה,H3303,yā·p̄āh,you [are] fair,Adj‑fs,H3303,Song of Songs,4,394,20
רַעְיָתִי֙,H7474,ra‘·yā·ṯî,my love,N‑fsc | 1cs,H7474,Song of Songs,4,395,20
הִנָּ֣ךְ,H2005,hin·nāḵ,behold,Interjection | 2fs,H2005,Song of Songs,4,396,20
יָפָ֔ה,H3303,"yā·p̄āh,",you [are] fair,Adj‑fs,H3303,Song of Songs,4,397,20
עֵינַ֣יִךְ,H5869,‘ê·na·yiḵ,You [have] eyes,N‑cdc | 2fs,H5869,Song of Songs,4,398,20
יוֹנִ֔ים,H3123,"yō·w·nîm,",dove's,N‑fp,H3123,Song of Songs,4,399,20
מִבַּ֖עַד,H1157,mib·ba·‘aḏ,inside,Prep‑m,H1157,Song of Songs,4,400,20
לְצַמָּתֵ֑ךְ,H6777,lə·ṣam·mā·ṯêḵ;,behind your veil,Prep‑l | N‑fsc | 2fs,H6777,Song of Songs,4,401,20
שַׂעְרֵךְ֙,H8181,śa‘·rêḵ,Your hair [is],N‑msc | 2fs,H8181,Song of Songs,4,402,20
כְּעֵ֣דֶר,H5739,kə·‘ê·ḏer,like a flock,Prep‑k | N‑msc,H5739,Song of Songs,4,403,20
הָֽעִזִּ֔ים,H5795,"hā·‘iz·zîm,",of goats,Art | N‑fp,H5795,Song of Songs,4,404,20
שֶׁגָּלְשׁ֖וּ,H1570,šeg·gā·lə·šū,Going down,Pro‑r | V‑Qal‑Perf‑3cp,H1570,Song of Songs,4,405,20
מֵהַ֥ר,H2022,mê·har,from Mount,Prep‑m | N‑msc,H2022,Song of Songs,4,406,20
גִּלְעָֽד׃,H1568,gil·‘āḏ.,Gilead,N‑proper‑fs,H1568,Song of Songs,4,407,20
כְּעֵ֣דֶר,H5739,kə·‘ê·ḏer,like a flock of [sheep],Prep‑k | N‑ms,H5739,Song of Songs,4,408,20
הַקְּצוּב֔וֹת,H7094,"haq·qə·ṣū·ḇō·wṯ,",shorn,Art | V‑Qal‑QalPassPrtcpl‑fp,H7094,Song of Songs,4,409,20
שֶׁעָל֖וּ,H5927,še·‘ā·lū,which have come up,Pro‑r | V‑Qal‑Perf‑3cp,H5927,Song of Songs,4,410,20
מִן־,H4480,min-,from,Prep,H4480,Song of Songs,4,411,20
הָרַחְצָ֑ה,H7367,hā·raḥ·ṣāh;,the washing,Art | N‑fs,H7367,Song of Songs,4,412,20
שֶׁכֻּלָּם֙,H3605,šek·kul·lām,of which every one,Pro‑r | N‑msc | 3mp,H3605,Song of Songs,4,413,20
מַתְאִימ֔וֹת,H8382,"maṯ·’î·mō·wṯ,",bears twins,V‑Hifil‑Prtcpl‑fp,H8382,Song of Songs,4,414,20
וְשַׁכֻּלָ֖ה,H7909,wə·šak·ku·lāh,and barren,Conj‑w | Adj‑fs,H7909,Song of Songs,4,415,20
אֵ֥ין,H369,’ên,none [is],Adv,H369,Song of Songs,4,416,20
הַשָּׁנִי֙,H8144,haš·šā·nî,of scarlet,Art | N‑ms,H8144,Song of Songs,4,417,20
שִׂפְתֹתַ֔יִךְ,H8193,"śip̄·ṯō·ṯa·yiḵ,",Your lips [are],N‑fpc | 2fs,H8193,Song of Songs,4,418,20
וּמִדְבָּרֵ֖יךְ,H4057,ū·miḏ·bā·rêḵ,and your mouth,Conj‑w | N‑msc | 2fs,H4057,Song of Songs,4,419,20
נָאוֶ֑ה,H5000,nā·weh;,is lovely,Adj‑ms,H5000,Song of Songs,4,420,20
כְּפֶ֤לַח,H6400,kə·p̄e·laḥ,[Are] like a piece,Prep‑k | N‑msc,H6400,Song of Songs,4,421,20
הָֽרִמּוֹן֙,H7416,hā·rim·mō·wn,of pomegranate,Art | N‑ms,H7416,Song of Songs,4,422,20
רַקָּתֵ֔ךְ,H7541,"raq·qā·ṯêḵ,",Your temples,N‑fsc | 2fs,H7541,Song of Songs,4,423,20
מִבַּ֖עַד,H1157,mib·ba·‘aḏ,inside,Prep‑m,H1157,Song of Songs,4,424,20
לְצַמָּתֵֽךְ׃,H6777,lə·ṣam·mā·ṯêḵ.,behind your veil,Prep‑l | N‑fsc | 2fs,H6777,Song of Songs,4,425,20
דָּוִיד֙,H1732,dā·wîḏ,of David,N‑proper‑ms,H1732,Song of Songs,4,426,20
צַוָּארֵ֔ךְ,H6677,"ṣaw·wā·rêḵ,",Your neck [is],N‑msc | 2fs,H6677,Song of Songs,4,427,20
בָּנ֖וּי,H1129,bā·nui,Built,V‑Qal‑QalPassPrtcpl‑ms,H1129,Song of Songs,4,428,20
לְתַלְפִּיּ֑וֹת,H8530,lə·ṯal·pî·yō·wṯ;,for an armory,Prep‑l | N‑fp,H8530,Song of Songs,4,429,20
אֶ֤לֶף,H505,’e·lep̄,a thousand,Number‑msc,H505,Song of Songs,4,430,20
הַמָּגֵן֙,H4043,ham·mā·ḡên,bucklers,Art | N‑cs,H4043,Song of Songs,4,431,20
תָּל֣וּי,H8518,tā·lui,hang,V‑Qal‑QalPassPrtcpl‑ms,H8518,Song of Songs,4,432,20
עָלָ֔יו,H5921,"‘ā·lāw,",On which,Prep | 3ms,H5921,Song of Songs,4,433,20
כֹּ֖ל,H3605,kōl,all,N‑msc,H3605,Song of Songs,4,434,20
שִׁלְטֵ֥י,H7982,šil·ṭê,shields,N‑mpc,H7982,Song of Songs,4,435,20
הַגִּבּוֹרִֽים׃,H1368,hag·gib·bō·w·rîm.,of mighty men,Art | Adj‑mp,H1368,Song of Songs,4,436,20
שָׁדַ֛יִךְ,H7699,šā·ḏa·yiḵ,Your breasts [are],N‑mdc | 2fs,H7699,Song of Songs,4,437,20
כִּשְׁנֵ֥י,H8147,kiš·nê,like two,Prep‑k | Number‑mdc,H8147,Song of Songs,4,438,20
עֳפָרִ֖ים,H6082,‘o·p̄ā·rîm,fawns,N‑mp,H6082,Song of Songs,4,439,20
תְּאוֹמֵ֣י,H8380,tə·’ō·w·mê,Twins,N‑mpc,H8380,Song of Songs,4,440,20
צְבִיָּ֑ה,H6646,ṣə·ḇî·yāh;,of a gazelle,N‑fs,H6646,Song of Songs,4,441,20
הָרוֹעִ֖ים,H7462,hā·rō·w·‘îm,which feed,Art | V‑Qal‑Prtcpl‑mp,H7462,Song of Songs,4,442,20
בַּשּׁוֹשַׁנִּֽים׃,H7799,baš·šō·wō·šan·nîm.,among the lilies,"Prep‑b, Art | N‑cp",H7799,Song of Songs,4,443,20
